BOTTLE,20181001PRINUNIVRMK
# processed by CCHDO on 2021-02-24, no changes
# 04/20/2018 Initialized README file   
# Data source: J.Jackson 8/29/17   
# SHIP: R/V Knorr  
# Cruise:   
# Region: Davis Strait  
# EXPOCODE:316N20130914  
# DATES: 20130914 - 201309YY  
# Chief Scientist: Craig Lee  
# 82 stations with 24 place Rosette  
# CTD: Who - B. Petrie; Status - final  
# 	Includes: CTDSAL, CTDOXY  
# 	Temperature data are IPTS-68   
# 	CTDSAL are pSS-78    
# Nutrients: Who - K.Azetsu-Scott; Status - final    
#  	Notes: includes ammonium  
# OXYGEN: Who - K.Azetsu-Scott; Status - final  
# 	Notes:  includes some very strange results (relative to CTDOXY) 
# TCARBN: Who - K.Azetsu-Scott; Status - final  
# 	Notes: 	  
# ALKALI: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# O-18: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# These data should be cited as:  
# References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20130914, Davis,    10,  1, 391588,     14,2,20130917,0558, 66.9743, -57.6625,  872,      2.9,   1.9409,  31.4479,2,    313.1,2,   -999.0,9,     3.87,2,     0.00,2,     0.04,2,     0.51,2,     0.48,2,   2013.2,2,   2162.4,2,    -1.90,2, 20130917,      558
  316N20130914, Davis,    11,  1, 391589,      1,2,20130917,0842, 66.9338, -58.3777, 1020,   1010.5,   0.9685,  34.5075,2,    124.0,2,    183.0,2,    37.12,2,    18.24,2,     0.00,2,     1.43,2,     0.75,2,   2221.7,2,   2288.4,2,    -0.14,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391590,      2,2,20130917,0842, 66.9338, -58.3777, 1020,    909.9,   1.0796,  34.4707,2,    145.9,2,    190.2,2,    34.49,2,    17.76,2,     0.00,2,     1.40,2,     0.48,2,   2217.9,2,   2289.2,2,    -0.14,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391591,      3,2,20130917,0842, 66.9338, -58.3777, 1020,    809.8,   1.3091,  34.4751,2,    135.2,2,   -999.0,9,    29.45,2,    16.94,2,     0.04,2,     1.31,2,      0.7,2,   2210.7,2,   2289.8,2,    -0.14,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391592,      4,2,20130917,0842, 66.9338, -58.3777, 1020,    709.6,   1.5247,  34.5218,2,    188.7,2,   -999.0,9,    26.08,2,    16.26,2,     0.00,2,     1.29,2,     0.37,2,   2204.7,2,   2284.6,2,    -0.07,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391593,      5,2,20130917,0842, 66.9338, -58.3777, 1020,    609.3,   1.7418,  34.5253,2,    197.4,2,   -999.0,9,    23.70,2,    16.94,2,     0.00,2,     1.27,2,     0.38,2,   2197.2,2,   2283.8,2,    -0.12,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391594,      6,2,20130917,0842, 66.9338, -58.3777, 1020,    509.0,   1.9413,  34.5164,2,    205.2,2,   -999.0,9,    19.79,2,    15.68,2,     0.00,2,     1.19,2,     0.49,2,   2192.0,2,   2292.9,2,    -0.09,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391595,      7,2,20130917,0842, 66.9338, -58.3777, 1020,    406.6,   1.8862,  34.4540,2,    209.4,2,   -999.0,9,    18.29,2,    15.56,2,     0.00,2,     1.17,2,     0.61,2,   2190.1,2,   2283.3,2,    -0.15,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391596,      8,2,20130917,0842, 66.9338, -58.3777, 1020,    303.6,   1.5535,  34.3000,2,    213.6,2,   -999.0,9,    17.07,2,    15.02,2,     0.00,2,     1.16,2,     0.46,2,   2184.9,2,   2274.8,2,    -0.22,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391597,      9,2,20130917,0842, 66.9338, -58.3777, 1020,    203.8,   0.4064,  33.9463,2,    231.9,2,    255.1,2,    12.98,2,    12.65,2,     0.00,2,     1.06,2,     0.36,2,   2170.8,2,   2258.3,2,    -0.55,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391598,     10,2,20130917,0842, 66.9338, -58.3777, 1020,    103.5,  -1.6283,  33.3295,2,    301.3,2,   -999.0,9,     6.40,2,     6.53,2,     0.05,2,     0.78,2,     0.56,2,   2130.0,2,   2241.0,2,    -1.18,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391599,     11,2,20130917,0842, 66.9338, -58.3777, 1020,     51.1,  -1.4589,  33.0586,2,    300.9,2,   -999.0,9,     6.53,2,     5.98,2,     0.11,2,     0.73,2,     0.25,2,   2121.4,2,   2236.4,2,    -1.37,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391600,     12,2,20130917,0842, 66.9338, -58.3777, 1020,     26.1,  -0.6731,  32.3579,2,    308.5,2,   -999.0,9,     7.78,2,     4.94,2,     0.17,2,     0.84,2,     0.27,2,   2095.7,2,   2213.5,2,    -1.83,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391601,     13,2,20130917,0842, 66.9338, -58.3777, 1020,     11.1,   1.7363,  31.4910,2,    316.5,2,   -999.0,9,     3.58,2,     0.20,2,     0.00,2,     0.61,2,      0.7,2,   2016.5,2,   2162.8,2,    -1.94,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391602,     14,2,20130917,0842, 66.9338, -58.3777, 1020,      6.0,   1.7717,  31.4858,2,    316.4,2,    347.4,2,     3.37,2,     0.19,2,     0.00,2,     0.56,2,     0.56,2,   2018.4,2,   2160.1,2,    -1.92,2, 20130917,      842
  316N20130914, Davis,    11,  1, 391603,     15,2,20130917,0842, 66.9338, -58.3777, 1020,      3.1,   1.7735,  31.4858,2,    316.6,2,   -999.0,9,     3.47,2,     0.19,2,     0.00,2,     0.60,2,     0.53,2,   2019.7,2,   2164.2,2,    -1.98,2, 20130917,      842
  316N20130914, Davis,    12,  1, 391604,      1,2,20130917,2347, 66.8520, -59.0570, 1255,   1038.1,   0.9514,  34.5031,2,    133.3,2,    183.1,2,    26.75,2,    15.70,2,     0.00,2,     1.34,2,     0.45,2,   2223.2,2,   2290.0,2,    -0.18,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391605,      2,2,20130917,2347, 66.8520, -59.0570, 1255,    912.9,   1.0085,  34.4682,2,    140.5,2,    190.3,2,    24.12,2,    15.56,2,     0.00,2,     1.30,2,     0.54,2,   2217.8,2,   2288.2,2,    -0.16,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391606,      3,2,20130917,2347, 66.8520, -59.0570, 1255,    810.8,   1.3298,  34.4545,2,    154.0,2,   -999.0,9,    26.85,2,    18.01,2,     0.00,2,     1.38,2,     0.49,2,   2211.4,2,   2291.0,2,    -0.14,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391607,      4,2,20130917,2347, 66.8520, -59.0570, 1255,    709.8,   1.5949,  34.5281,2,    198.0,2,   -999.0,9,    23.38,2,    16.82,2,     0.00,2,     1.28,2,     0.44,2,   2204.2,2,   2287.6,2,    -0.19,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391608,      5,2,20130917,2347, 66.8520, -59.0570, 1255,    608.1,   1.7755,  34.5229,2,    207.5,2,   -999.0,9,    16.52,2,    12.61,2,     0.00,2,     1.20,2,     0.55,2,   2198.0,2,   2288.1,2,    -0.18,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391609,      6,2,20130917,2347, 66.8520, -59.0570, 1255,    506.9,   2.1170,  34.5298,2,    216.9,2,   -999.0,9,    10.69,2,     8.66,2,     0.00,2,     1.14,2,     0.73,2,   2190.2,2,   2288.1,2,    -0.10,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391610,      7,2,20130917,2347, 66.8520, -59.0570, 1255,    407.0,   2.1374,  34.4775,2,    221.0,2,   -999.0,9,     9.99,2,     8.38,2,     0.00,2,     0.86,2,     0.72,2,   2187.4,2,   2287.4,2,    -0.13,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391611,      8,2,20130917,2347, 66.8520, -59.0570, 1255,    308.9,   2.1146,  34.3821,2,    226.0,2,   -999.0,9,    11.69,2,    11.40,2,     0.00,2,     1.08,2,     0.72,2,   2182.7,2,   2279.0,2,    -0.18,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391612,      9,2,20130917,2347, 66.8520, -59.0570, 1255,    204.6,   0.5247,  33.9577,2,    243.3,2,    256.7,2,    13.23,2,    13.47,2,     0.00,2,     1.10,2,      0.5,2,   2170.8,2,   2263.3,2,    -0.55,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391613,     10,2,20130917,2347, 66.8520, -59.0570, 1255,    102.3,  -1.4319,  33.3613,2,    297.6,2,   -999.0,9,     9.26,2,     8.83,2,     0.00,2,     0.93,2,      0.6,2,   2139.4,2,   2244.7,2,    -1.10,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391614,     11,2,20130917,2347, 66.8520, -59.0570, 1255,     51.1,  -1.4637,  32.9871,2,    316.2,2,   -999.0,9,     9.34,2,     7.33,2,     0.14,2,     1.04,2,     0.58,2,   2122.8,2,   2232.7,2,    -1.44,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391615,     12,2,20130917,2347, 66.8520, -59.0570, 1255,     25.6,  -1.2513,  32.5506,2,    363.5,2,   -999.0,9,     6.69,2,     3.02,2,     0.19,2,     0.83,2,     0.54,2,   2097.6,2,   2231.1,2,    -1.82,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391616,     13,2,20130917,2347, 66.8520, -59.0570, 1255,     10.2,   2.1072,  31.5284,2,    322.7,2,   -999.0,9,     3.23,2,     0.18,2,     0.00,2,     0.59,2,      0.5,2,   2023.9,2,   2168.4,2,    -1.96,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391617,     14,2,20130917,2347, 66.8520, -59.0570, 1255,      5.4,   2.1265,  31.5111,2,    321.9,2,    341.6,2,     2.72,2,     1.09,2,     0.04,2,     0.52,2,     1.68,2,   2015.2,2,   2166.1,2,    -1.93,2, 20130917,     2347
  316N20130914, Davis,    12,  1, 391618,     15,2,20130917,2347, 66.8520, -59.0570, 1255,      2.8,   2.1262,  31.5024,2,    321.9,2,   -999.0,9,     2.63,2,     0.20,2,     0.04,2,     0.54,2,     0.59,2,   2016.2,2,   2164.0,2,    -2.01,2, 20130917,     2347
  316N20130914, Davis,    13,  1, 391619,      1,2,20130918,0221, 66.8248, -59.6207, 1201,    917.1,   1.2297,  34.5158,2,    145.2,2,    195.3,2,    33.05,2,    18.67,2,     0.05,2,     1.39,2,     0.72,2,   2214.3,2,   2287.1,2,    -0.06,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391620,      2,2,20130918,0221, 66.8248, -59.6207, 1201,    810.2,   1.4097,  34.3875,2,    136.3,2,    203.5,2,    28.79,2,    17.98,2,     0.05,2,     1.36,2,     0.92,2,   2208.0,2,   2286.6,2,    -0.12,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391621,      3,2,20130918,0221, 66.8248, -59.6207, 1201,    709.5,   1.4965,  34.4447,2,    141.9,2,   -999.0,9,    27.17,2,    17.61,2,     0.00,2,     1.33,2,     0.45,2,   2205.6,2,   2286.9,2,    -0.11,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391622,      4,2,20130918,0221, 66.8248, -59.6207, 1201,    608.1,   1.7104,  34.5115,2,    204.6,2,   -999.0,9,    23.37,2,    17.12,2,     0.04,2,     1.28,2,     0.62,2,   2198.0,2,   2281.8,2,    -0.12,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391623,      5,2,20130918,0221, 66.8248, -59.6207, 1201,    507.4,   1.7095,  34.4757,2,    211.2,2,   -999.0,9,    21.35,2,    16.53,2,     0.04,2,     1.23,2,     0.71,2,   2193.9,2,   2279.6,2,    -0.14,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391624,      6,2,20130918,0221, 66.8248, -59.6207, 1201,    404.5,   1.8235,  34.4098,2,    217.1,2,   -999.0,9,    18.61,2,    15.80,2,     0.05,2,     1.20,2,     0.65,2,   2187.9,2,   2279.8,2,    -0.22,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391625,      7,2,20130918,0221, 66.8248, -59.6207, 1201,    304.9,   2.1735,  34.3142,2,    231.6,2,   -999.0,9,    11.97,2,    12.77,2,     0.04,2,     1.05,2,     0.48,2,   2176.1,2,   2276.7,2,    -0.18,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391626,      8,2,20130918,0221, 66.8248, -59.6207, 1201,    203.4,   0.4983,  33.9226,2,    246.3,2,   -999.0,9,    12.23,2,    13.61,2,     0.05,2,     1.11,2,     0.44,2,   2167.1,2,   2258.5,2,    -0.58,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391627,      9,2,20130918,0221, 66.8248, -59.6207, 1201,    102.6,  -1.6161,  33.3241,2,    310.0,2,    333.3,2,     5.85,2,     6.34,2,     0.05,2,     0.78,2,     0.67,2,   2128.7,2,   2241.7,2,    -1.21,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391628,     10,2,20130918,0221, 66.8248, -59.6207, 1201,     51.7,  -1.5122,  32.9490,2,    298.6,2,   -999.0,9,    10.67,2,     8.23,2,     0.08,2,     1.01,2,     0.64,2,   2133.6,2,   2229.9,2,    -1.50,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391629,     11,2,20130918,0221, 66.8248, -59.6207, 1201,     25.5,  -0.1205,  32.3589,2,    355.8,2,   -999.0,9,     3.93,2,     1.53,2,     0.12,2,     0.64,2,     0.63,2,   2058.0,2,   2209.8,2,    -1.82,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391630,     12,2,20130918,0221, 66.8248, -59.6207, 1201,     10.5,   2.0576,  31.5599,2,    319.7,2,   -999.0,9,     3.30,2,     1.00,2,     0.08,2,     0.55,2,     0.59,2,   -999.0,9,   2163.0,2,    -1.84,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391631,     13,2,20130918,0221, 66.8248, -59.6207, 1201,      5.7,   2.0572,  31.5605,2,    319.6,2,    341.4,2,     4.24,2,     1.27,2,     0.06,2,     0.59,2,     1.41,2,   2005.8,4,   2153.6,2,    -1.89,2, 20130918,      221
  316N20130914, Davis,    13,  1, 391632,     14,2,20130918,0221, 66.8248, -59.6207, 1201,      2.7,   2.0580,  31.5605,2,    319.6,2,   -999.0,9,     3.52,2,     0.91,2,     0.08,2,     0.57,2,     0.51,2,   2020.9,2,   2162.4,2,    -1.88,2, 20130918,      221
  316N20130914, Davis,    14,  1, 391633,      1,2,20130918,0436, 66.7587, -60.0675, 1052,    656.3,   1.5877,  34.4978,2,    167.2,2,    215.2,2,    23.67,2,    17.50,2,     0.08,2,     1.39,2,     0.67,2,   2207.1,2,   2267.0,2,    -0.17,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391634,      2,2,20130918,0436, 66.7587, -60.0675, 1052,    505.3,   1.6262,  34.4538,2,    209.8,2,    224.7,2,    19.82,2,    15.33,2,     0.06,2,     1.22,2,     0.59,2,   2192.8,2,   2281.4,2,    -0.12,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391635,      3,2,20130918,0436, 66.7587, -60.0675, 1052,    405.5,   1.6097,  34.3948,2,    214.6,2,   -999.0,9,    16.76,2,    13.96,2,     0.05,2,     1.13,2,     0.43,2,   2191.3,2,   2282.9,2,    -0.20,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391636,      4,2,20130918,0436, 66.7587, -60.0675, 1052,    306.8,   1.0939,  34.1972,2,    222.5,2,   -999.0,9,    17.10,2,    15.44,2,     0.04,2,     1.20,2,     0.56,2,   2186.3,2,   2270.5,2,    -0.34,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391637,      5,2,20130918,0436, 66.7587, -60.0675, 1052,    204.5,  -0.1638,  33.8118,2,    249.5,2,    266.2,2,    13.57,2,    13.09,2,     0.04,2,     1.11,2,     0.55,2,   2167.6,2,   2254.1,2,    -0.72,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391638,      6,2,20130918,0436, 66.7587, -60.0675, 1052,    102.5,  -1.4590,  33.2466,2,    291.9,2,   -999.0,9,    12.62,2,    10.25,2,     0.05,2,     1.08,2,     0.67,2,   2143.5,2,   2242.8,2,    -1.19,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391639,      7,2,20130918,0436, 66.7587, -60.0675, 1052,     51.5,  -1.4987,  32.8052,2,    302.0,2,   -999.0,9,    11.15,2,     8.03,2,     0.11,2,     1.13,2,     0.68,2,   2131.9,2,   2232.5,2,    -1.53,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391640,      8,2,20130918,0436, 66.7587, -60.0675, 1052,     25.4,   0.8936,  31.8351,2,    346.8,2,   -999.0,9,     3.35,2,     0.68,2,     0.07,2,     0.70,2,     1.02,2,   2054.1,2,   2207.0,2,    -1.92,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391641,      9,2,20130918,0436, 66.7587, -60.0675, 1052,     10.5,   2.0633,  31.4294,2,    320.0,2,   -999.0,9,     2.72,2,     0.46,2,     0.05,2,     0.62,2,     0.75,2,   2020.7,2,   2165.6,2,    -2.00,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391642,     10,2,20130918,0436, 66.7587, -60.0675, 1052,      5.8,   2.1067,  31.3983,2,    318.5,2,    342.2,2,     2.65,2,     0.00,2,     0.04,2,     0.60,2,     0.59,2,   2017.4,2,   2162.7,2,    -2.05,2, 20130918,      436
  316N20130914, Davis,    14,  1, 391643,     11,2,20130918,0436, 66.7587, -60.0675, 1052,      2.7,   2.0845,  31.4132,2,    319.3,2,   -999.0,9,     2.47,2,     0.00,2,     0.04,2,     0.58,2,     0.56,2,   2015.7,2,   2164.4,2,    -2.01,2, 20130918,      436
  316N20130914, Davis,    15,  1, 391644,      1,2,20130919,0351, 66.7295, -60.4822, 1052,    527.4,   1.5796,  34.4143,2,    217.6,2,    226.5,2,    21.15,2,    16.39,2,     0.04,2,     1.24,2,     0.49,2,   2195.0,2,   2279.2,2,    -0.09,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391645,      2,2,20130919,0351, 66.7295, -60.4822, 1052,    407.0,   1.3481,  34.2844,2,    225.2,2,    234.5,2,    18.20,2,    15.87,2,     0.04,2,     1.21,2,     0.43,2,   2187.0,2,   2270.4,2,    -0.40,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391646,      3,2,20130919,0351, 66.7295, -60.4822, 1052,    303.9,   0.6691,  34.0485,2,    238.1,2,   -999.0,9,    15.54,2,    14.35,2,     0.00,2,     1.23,2,     0.46,2,   2175.9,2,   2261.3,2,    -0.45,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391647,      4,2,20130919,0351, 66.7295, -60.4822, 1052,    203.9,  -1.2184,  33.5349,2,    290.1,2,    302.8,2,    10.06,2,     9.98,2,     0.04,2,     1.00,2,     0.55,2,   2147.1,2,   2245.7,2,    -1.00,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391648,      5,2,20130919,0351, 66.7295, -60.4822, 1052,    102.5,  -1.5174,  33.0667,2,    303.4,2,   -999.0,9,    12.91,2,     9.51,2,     0.00,2,     1.10,2,     0.61,2,   2143.3,2,   2239.9,2,    -1.32,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391649,      6,2,20130919,0351, 66.7295, -60.4822, 1052,     52.2,  -1.3562,  32.6783,2,    303.4,2,   -999.0,9,    12.46,2,     8.84,2,     0.10,2,     1.12,2,     0.55,2,   2135.0,2,   2232.7,2,    -1.63,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391650,      7,2,20130919,0351, 66.7295, -60.4822, 1052,     26.0,   0.3103,  32.0301,2,    355.2,2,   -999.0,9,     1.21,2,     0.53,2,     0.08,2,     0.72,2,     0.67,2,   2065.8,2,   2211.7,2,    -1.85,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391651,      8,2,20130919,0351, 66.7295, -60.4822, 1052,     11.2,   1.9715,  31.4606,2,    328.1,2,   -999.0,9,     2.43,2,     0.19,2,     0.04,2,     0.61,2,     0.63,2,   2018.8,2,   2167.7,2,    -1.92,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391652,      9,2,20130919,0351, 66.7295, -60.4822, 1052,      6.2,   1.9721,  31.4613,2,    328.4,2,    344.5,2,     2.45,2,     0.00,2,     0.04,2,     0.63,2,     0.47,2,   2018.5,2,   2166.2,2,    -1.94,2, 20130919,      351
  316N20130914, Davis,    15,  1, 391653,     10,2,20130919,0351, 66.7295, -60.4822, 1052,      3.4,   1.9714,  31.4618,2,    328.6,2,   -999.0,9,     2.25,2,     0.98,2,     0.07,2,     0.60,2,     0.96,2,   2018.7,2,   2166.4,2,    -1.97,2, 20130919,      351
  316N20130914, Davis,    16,  1, 391654,      1,2,20130919,0526, 66.6918, -60.8118,  827,    431.5,   1.4218,  34.3348,2,    220.6,2,    230.5,2,    19.25,2,    15.79,2,     0.04,2,     1.22,2,     0.45,2,   2190.0,2,   2280.5,2,    -0.19,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391655,      2,2,20130919,0526, 66.6918, -60.8118,  827,    302.8,  -0.0620,  33.8389,2,    254.3,2,    266.0,2,    13.05,2,    12.94,2,     0.04,2,     1.14,2,     0.55,2,   2168.4,2,   2255.4,2,    -0.67,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391656,      3,2,20130919,0526, 66.6918, -60.8118,  827,    203.5,  -1.1288,  33.3349,2,    287.5,2,   -999.0,9,    12.46,2,    11.07,2,     0.05,2,     1.07,2,      0.5,2,   2147.0,2,   2244.9,2,    -1.00,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391657,      4,2,20130919,0526, 66.6918, -60.8118,  827,    104.0,  -1.3354,  32.9327,2,    296.1,2,    310.1,2,    12.51,2,     9.25,2,     0.06,2,     1.10,2,     0.48,2,   2138.0,2,   2229.7,2,    -1.41,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391658,      5,2,20130919,0526, 66.6918, -60.8118,  827,     51.2,  -1.2266,  32.5131,2,    311.2,2,   -999.0,9,    10.04,2,     7.47,2,     0.09,2,     1.07,2,     0.48,2,   2122.1,2,   2215.6,2,    -1.59,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391659,      6,2,20130919,0526, 66.6918, -60.8118,  827,     26.3,   2.4748,  31.5768,2,    319.2,2,   -999.0,9,     2.99,2,     1.61,2,     0.06,2,     0.71,2,     0.45,2,   2049.7,2,   2189.4,2,    -1.90,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391660,      7,2,20130919,0526, 66.6918, -60.8118,  827,     10.0,   2.5329,  31.5784,2,    320.0,2,   -999.0,9,     1.87,2,     0.26,2,     0.04,2,     0.61,2,      0.6,2,   2024.9,2,   2174.9,2,    -1.92,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391661,      8,2,20130919,0526, 66.6918, -60.8118,  827,      5.0,   2.5355,  31.5789,2,    320.3,2,    337.1,2,     1.71,2,     0.36,2,     0.00,2,     0.60,2,      0.9,2,   2026.8,2,   2172.9,2,    -1.99,2, 20130919,      526
  316N20130914, Davis,    16,  1, 391662,      9,2,20130919,0526, 66.6918, -60.8118,  827,      2.8,   2.5324,  31.5788,2,    320.2,2,   -999.0,9,     0.78,2,     1.46,2,     0.00,2,     0.59,2,     2.53,2,   2025.6,2,   2178.3,2,    -1.96,2, 20130919,      526
  316N20130914, Davis,    18,  1, 391663,      1,2,20130919,1646, 66.6695, -60.9710,  827,    374.7,   0.7838,  34.0785,2,    236.3,2,    245.7,2,    15.57,2,    14.05,2,     0.00,2,     1.17,2,     0.51,2,   2182.5,2,   2260.6,2,    -0.44,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391664,      2,2,20130919,1646, 66.6695, -60.9710,  827,    300.7,   0.4004,  33.9662,2,    244.1,2,    253.6,2,    14.03,2,    12.53,2,     0.04,2,     1.11,2,     0.36,2,   2175.1,2,   2263.7,2,    -0.43,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391665,      3,2,20130919,1646, 66.6695, -60.9710,  827,    202.6,  -1.3280,  33.2259,2,    295.2,2,   -999.0,9,    10.33,2,     8.48,2,     0.00,2,     0.97,2,     0.55,2,   2145.0,2,   2244.6,2,    -1.15,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391666,      4,2,20130919,1646, 66.6695, -60.9710,  827,     99.8,  -1.2329,  32.7021,2,    304.7,2,    326.5,2,     9.15,2,     6.45,2,     0.08,2,     1.19,4,     0.53,2,   2117.7,2,   2220.3,2,    -1.69,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391667,      5,2,20130919,1646, 66.6695, -60.9710,  827,     52.6,  -0.8158,  32.2103,2,    336.9,2,   -999.0,9,     5.58,2,     4.15,2,     0.10,2,     1.14,4,     0.78,2,   2094.7,2,   2212.9,2,    -1.78,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391668,      6,2,20130919,1646, 66.6695, -60.9710,  827,     26.3,   2.0368,  31.5880,2,    326.8,2,   -999.0,9,     1.76,2,     0.51,2,     0.04,2,     0.91,4,     0.53,2,   2027.1,2,   2176.9,2,    -1.94,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391669,      7,2,20130919,1646, 66.6695, -60.9710,  827,     10.5,   2.0760,  31.5888,2,    326.1,2,   -999.0,9,     1.46,2,     0.27,2,     0.00,2,     1.03,4,      0.7,2,   2026.4,2,   2176.9,2,    -1.95,2, 20130919,     1646
  316N20130914, Davis,    18,  1, 391670,      8,2,20130919,1646, 66.6695, -60.9710,  827,      5.5,   2.0723,  31.5894,2,    326.5,2,    341.2,2,     1.31,2,     0.34,2,     0.00,2,     1.13,4,     0.38,2,   2027.0,2,   2176.7,2,    -1.96,2, 20130919,     1646
