EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
18SN19970924, A97, 11, 1, 31, 31, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    107.7,  -1.3424,  32.4771, 2,  32.4714, 2,    301.6, 2,    298.8, 2,    26.55, 2,    12.31, 2,     0.01, 2,     1.68, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2169.8, 2,   2237.6, 2,  -1.3446
18SN19970924, A97, 11, 1, 30, 30, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    127.8,  -1.4325,  32.6445, 2,  32.6329, 2,    293.5, 2,    293.8, 2,    29.66, 2,    13.33, 2,     0.01, 2,     1.73, 2,    4.720, 2,    2.440, 2,    0.130, 2,    9.100, 2,   2181.2, 2,   2245.1, 2,  -1.4351
18SN19970924, A97, 11, 1, 29, 29, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    147.1,  -1.4620,  32.8162, 2,  32.8197, 2,    290.1, 2,    285.4, 2,    32.46, 2,    14.59, 2,     0.00, 2,     1.82, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2196.9, 2,   2249.8, 2,  -1.4650
18SN19970924, A97, 11, 1, 28, 28, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    167.5,  -1.4893,  32.9755, 2,  32.9696, 2,    279.3, 2,    283.0, 2,    33.39, 2,    15.17, 2,     0.01, 2,     1.82, 2,    4.140, 2,    1.950, 2,    0.090, 2,    8.190, 2,   2198.0, 2,   2265.6, 2,  -1.4928
18SN19970924, A97, 11, 1, 27, 27, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    188.1,  -1.4646,  33.1634, 2,  33.1589, 2,    275.4, 2,    280.6, 2,    34.10, 2,    15.75, 2,     0.00, 2,     1.85, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2219.0, 2,   2265.6, 2,  -1.4687
18SN19970924, A97, 11, 1, 26, 26, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    207.3,  -1.3118,  33.4714, 2,  33.4767, 2,    264.4, 2,    271.0, 2,    32.54, 2,    15.65, 2,     0.00, 2,     1.73, 2,    4.230, 2,    2.010, 2,    0.110, 2,    8.770, 2,   2217.1, 2,   2280.1, 2,  -1.3167
18SN19970924, A97, 11, 1, 25, 25, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    227.1,  -1.0510,  33.8568, 2,  33.8632, 2,    261.5, 2,    263.5, 2,    28.69, 2,    15.35, 2,     0.00, 2,     1.57, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2216.2, 2,   2276.6, 2,  -1.0570
18SN19970924, A97, 11, 1, 24, 24, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    252.1,  -0.6806,  34.3071, 2,  34.2965, 2,    255.6, 2,    262.9, 2,    20.79, 2,    14.19, 2,     0.00, 2,     1.27, 2,    3.560, 2,    1.590, 2,    0.050, 2,    7.550, 2,   2190.8, 2,   2287.2, 2,  -0.6884
18SN19970924, A97, 11, 1, 23, 23, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    276.7,  -0.4780,  34.4697, 2,  34.4852, 2,    262.3, 2,    268.4, 2,    15.50, 2,    13.22, 2,     0.00, 2,     1.08, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2179.3, 2,   2284.6, 2,  -0.4872
18SN19970924, A97, 11, 1, 22, 22, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    308.2,  -0.1450,  34.6107, 2,  34.6127, 2,    270.5, 2,    274.6, 2,    12.49, 2,    12.83, 2,     0.00, 2,     0.99, 2, -999.000, 9,    1.730, 2,    0.040, 2,    7.770, 2,   2165.5, 2,   2278.8, 2,  -0.1563
18SN19970924, A97, 11, 1, 21, 21, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    348.4,   0.1937,  34.7077, 2,  34.7074, 2,    285.8, 2,    282.7, 2,    10.00, 2,    12.69, 2,     0.00, 2,     0.92, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2163.6, 2,   2283.2, 2,   0.1798
18SN19970924, A97, 11, 1, 20, 20, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    389.7,   0.3272,  34.7604, 2,  34.7582, 2,    288.6, 2,    287.8, 2,     8.86, 2,    12.69, 2,     0.00, 2,     0.91, 2,    4.230, 2,    1.780, 2,    0.050, 2,    7.520, 2,   2154.0, 2,   2295.1, 3,   0.3109
18SN19970924, A97, 11, 1, 19, 19, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    429.6,   0.4023,  34.7888, 2,  34.7891, 2,    290.8, 2,    289.9, 2,     7.92, 2,    12.54, 2,     0.00, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2155.4, 2,   2285.8, 2,   0.3840
18SN19970924, A97, 11, 1, 18, 18, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    479.0,   0.4493,  34.8128, 2,  34.8135, 2,    294.5, 2,    292.1, 2,     7.61, 2,    12.64, 2,     0.00, 2,     0.88, 2,    3.750, 2,    1.700, 2,    0.060, 2,    6.650, 2,   2149.1, 2,   2295.5, 3,   0.4284
18SN19970924, A97, 11, 1, 17, 17, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    529.3,   0.4472,  34.8294, 2,  34.8285, 2,    290.1, 2,    293.5, 2,     7.30, 2,    12.64, 2,     0.00, 2,     0.88, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2154.1, 2,   -999.0, 9,   0.4239
18SN19970924, A97, 11, 1, 16, 16, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    593.9,   0.4162,  34.8428, 2,  34.8411, 2,    293.8, 2,    294.1, 2,     7.30, 2,    12.74, 2,     0.00, 2,     0.88, 2,    2.850, 2,    1.360, 2,    0.010, 2,    5.810, 2,   2145.0, 2,   2288.9, 2,   0.3899
18SN19970924, A97, 11, 1, 15, 15, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    679.4,   0.3749,  34.8576, 2,  34.8573, 2,    290.9, 2,    294.6, 2,     7.29, 2,    12.78, 2,     0.00, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2153.2, 2,   2287.4, 2,   0.3445
18SN19970924, A97, 11, 1, 14, 14, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    784.8,   0.2729,  34.8679, 2,  34.8678, 2,    288.7, 2,    296.3, 2,     7.39, 2,    12.78, 2,     0.00, 2,     0.90, 2,    2.510, 2,    1.140, 2,    0.000, 2,    4.750, 2,   2145.5, 2,   2291.7, 3,   0.2377
18SN19970924, A97, 11, 1, 13, 13, 2, 19970927, 0115, 73.0652, -142.0305, 3464,    961.5,   0.0929,  34.8820, 2,  34.8796, 2,    294.1, 2,    297.7, 2,     7.49, 2,    12.78, 2,     0.00, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2155.0, 2,   2330.6, 4,   0.0496
18SN19970924, A97, 11, 1, 12, 12, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   1163.2,  -0.0901,  34.8948, 2,  34.8954, 2,    297.6, 2,    299.0, 2,     7.80, 2,    12.88, 2,     0.00, 2,     0.92, 2,    1.350, 2,    0.630, 2,    0.000, 2,    3.440, 2,   2146.5, 2,   2299.8, 3,  -0.1428
18SN19970924, A97, 11, 1, 11, 11, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   1416.5,  -0.2461,  34.9104, 2,  34.9104, 2,    295.3, 2,    298.9, 2,     8.53, 2,    13.22, 2,     0.01, 2,     0.95, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2152.5, 2,   2288.7, 2,  -0.3117
18SN19970924, A97, 11, 1, 10, 10, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   1668.7,  -0.3548,  34.9245, 2,  34.9238, 2,    297.1, 2,    296.9, 2,     9.45, 2,    13.66, 2,     0.00, 2,     0.96, 2,    0.570, 2,    0.160, 2,    0.000, 2,    2.340, 2,   2147.6, 2,   2292.7, 2,  -0.4343
18SN19970924, A97, 11, 1, 9, 9, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   1921.8,  -0.4047,  34.9372, 2,  34.9366, 2,    292.3, 2,    293.4, 2,    10.90, 2,    14.09, 2,     0.00, 2,     0.99, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2152.5, 2,   2283.0, 3,  -0.4998
18SN19970924, A97, 11, 1, 8, 8, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   2173.5,  -0.4084,  34.9457, 2,  34.9432, 2,    286.3, 2,    290.1, 2,    11.93, 2,    14.43, 2,     0.00, 2,     1.02, 2,    0.420, 2,    0.130, 2,    0.000, 2,    2.040, 2,   2147.4, 2,   2299.9, 2,  -0.5206
18SN19970924, A97, 11, 1, 7, 7, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   2378.3,  -0.3976,  34.9502, 2,  34.9489, 2,    285.7, 2,    288.3, 2,    12.35, 2,    14.58, 2,     0.00, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2154.2, 2,   2284.9, 3,  -0.5247
18SN19970924, A97, 11, 1, 6, 6, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   2531.6,  -0.3861,  34.9523, 2,  34.9527, 2,    285.4, 2,    289.0, 3,    12.76, 2,    14.62, 2,     0.01, 2,     1.03, 2,    0.510, 2,    0.060, 2,    0.000, 2,    2.150, 2,   2149.7, 2,   2300.6, 2,  -0.5249
18SN19970924, A97, 11, 1, 5, 5, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   2684.2,  -0.3699,  34.9549, 2,  34.9541, 2,    285.2, 2,    285.5, 2,    13.06, 2,    14.67, 2,     0.01, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2156.1, 2,   2295.5, 2,  -0.5209
18SN19970924, A97, 11, 1, 4, 4, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   2888.0,  -0.3467,  34.9569, 2,  34.9557, 2,    282.1, 2,    282.9, 2,    13.99, 2,    14.67, 2,     0.01, 2,     1.04, 2,    0.270, 2,    0.030, 2,    0.000, 2,    1.410, 2,   2152.9, 2,   2299.6, 2,  -0.5144
18SN19970924, A97, 11, 1, 3, 3, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   3144.0,  -0.3244,  34.9564, 2,  34.9566, 2,    283.6, 2,    283.0, 2,    13.99, 2,    14.72, 2,     0.01, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2160.6, 2,   2303.7, 2,  -0.5141
18SN19970924, A97, 11, 1, 2, 2, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   3400.1,  -0.3017,  34.9563, 2,  34.9560, 2,    285.9, 2,    283.0, 2,    13.88, 2,    14.67, 2,     0.01, 2,     1.04, 2,    0.600, 3,    0.057, 2,    0.000, 2,    1.857, 3,   2153.7, 2,   2271.5, 4,  -0.5145
18SN19970924, A97, 11, 1, 1, 1, 2, 19970927, 0115, 73.0652, -142.0305, 3464,   3515.5,  -0.2909,  34.9563, 2,  34.9563, 2,    296.3, 2,    283.1, 2,    13.88, 2,    14.67, 2,     0.01, 2,     1.04, 2,    0.110, 2,    0.050, 2,    0.000, 2,    1.440, 2,   2160.9, 2,   2293.9, 2,  -0.5144
18SN19970924, A97, 12, 1, 36, 36, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     15.7,  -1.2155,  25.6756, 2,  25.6150, 2,    415.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.2156
18SN19970924, A97, 12, 1, 35, 35, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     15.7,  -1.2112,  25.6758, 2,  25.6120, 2,    418.5, 2,    379.8, 2,     4.23, 2,     0.02, 2,     0.00, 2,     0.59, 2,    7.680, 2,    3.680, 2,    0.430, 2,    8.530, 2,   1795.0, 2,   1875.9, 3,  -1.2113
18SN19970924, A97, 12, 1, 34, 34, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     25.6,  -1.4193,  26.9116, 2,  26.6530, 2,    399.8, 2,    386.8, 2,     3.29, 2,     0.02, 2,     0.00, 2,     0.65, 2,    8.380, 2,    4.100, 2,    0.490, 2,   10.100, 2,   -999.0, 9,   1911.3, 3,  -1.4196
18SN19970924, A97, 12, 1, 33, 33, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     47.1,  -1.0649,  29.6296, 2,  29.6310, 2,    400.2, 2,    409.6, 2,     3.50, 2,     0.02, 2,     0.00, 2,     0.74, 2,    7.750, 2,    3.490, 2,    0.470, 2,   11.550, 2,   1972.3, 2,   2093.8, 3,  -1.0656
18SN19970924, A97, 12, 1, 32, 32, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     65.9,  -0.8320,  31.2194, 2,  31.2170, 2,    374.6, 2,    401.6, 2,     5.26, 2,     0.10, 2,     0.02, 2,     0.87, 2,    6.960, 2,    3.370, 2,    0.320, 2,   11.000, 2,   -999.0, 9,   2190.2, 2,  -0.8334
18SN19970924, A97, 12, 1, 31, 31, 2, 19970927, 2220, 73.7428, -143.8088, 3679,     85.7,  -1.1752,  32.0399, 2,  32.0250, 2,    304.6, 2,    339.3, 2,    16.27, 2,     7.36, 2,     0.02, 2,     1.34, 2,    5.760, 2,    2.560, 2,    0.230, 2,   10.300, 2,   2121.2, 2,   2218.8, 2,  -1.1770
18SN19970924, A97, 12, 1, 30, 30, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    108.1,  -1.4224,  32.4011, 2,  32.3980, 2,    286.9, 2,    310.2, 2,    25.61, 2,    11.53, 2,     0.01, 2,     1.60, 2,    5.510, 2,    2.840, 2,    0.260, 2,   11.640, 2,   -999.0, 9,   2235.7, 2,  -1.4246
18SN19970924, A97, 12, 1, 29, 29, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    127.6,  -1.5067,  32.5982, 2,  32.6000, 2,    298.0, 2,    303.0, 2,    29.54, 2,    12.83, 2,     0.01, 2,     1.69, 2,    5.460, 2,    2.570, 2,    0.220, 2,   11.020, 2,   2182.3, 2,   2238.9, 2,  -1.5092
18SN19970924, A97, 12, 1, 28, 28, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    148.0,  -1.5381,  32.7383, 2,  32.7490, 2,    295.3, 2,    297.7, 2,    32.03, 2,    13.80, 2,     0.01, 2,     1.75, 2,    5.520, 2,    2.750, 2,    0.230, 2,   11.270, 2,   2191.5, 2,   2252.7, 2,  -1.5410
18SN19970924, A97, 12, 1, 27, 27, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    166.8,  -1.5491,  32.9651, 2,  32.9310, 2,    292.3, 2,    294.2, 2,    33.79, 2,    14.47, 2,     0.01, 2,     1.77, 2,    5.290, 2,    2.460, 2,    0.220, 2,    9.410, 2,   2202.5, 2,   2253.3, 2,  -1.5524
18SN19970924, A97, 12, 1, 26, 26, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    188.1,  -1.4790,  33.1429, 2,  33.1460, 2,    289.8, 2,    282.6, 2,    33.37, 2,    15.00, 2,     0.00, 2,     1.79, 2,    4.430, 2,    2.220, 2,    0.140, 2,    8.460, 2,   2213.4, 2,   2266.0, 2,  -1.4830
18SN19970924, A97, 12, 1, 25, 25, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    208.2,  -1.2995,  33.4970, 2,  33.5140, 2,    278.5, 2,    269.8, 2,    32.12, 2,    15.48, 2,     0.00, 2,     1.73, 2,    3.930, 2,    1.810, 2,    0.130, 2,    7.290, 2,   2227.9, 3,   2268.6, 2,  -1.3045
18SN19970924, A97, 12, 1, 24, 24, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    227.2,  -1.0615,  33.9304, 2,  33.9390, 2,    272.3, 2,    262.4, 2,    27.87, 2,    15.09, 2,     0.01, 2,     1.54, 2,    4.490, 2,    1.890, 2,    0.090, 2,    6.470, 2,   2212.7, 3,   2277.1, 2,  -1.0675
18SN19970924, A97, 12, 1, 23, 23, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    253.0,  -0.7029,  34.3562, 2,  34.3650, 2,    270.9, 2,    271.9, 2,    17.20, 2,    13.16, 2,     0.01, 2,     1.15, 2,    3.590, 2,    1.520, 2,    0.100, 2,    5.910, 2,   2180.5, 2,   2266.4, 2,  -0.7107
18SN19970924, A97, 12, 1, 22, 22, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    278.1,  -0.3733,  34.5215, 2,  34.5310, 2,    275.5, 2,    272.0, 2,    13.89, 2,    12.91, 2,     0.01, 2,     1.03, 2,    3.580, 2,    1.710, 2,    0.070, 2,    5.880, 2,   2172.9, 2,   2276.6, 2,  -0.3829
18SN19970924, A97, 12, 1, 21, 21, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    309.0,   0.0090,  34.6581, 2,  34.6600, 2,    278.8, 2,    278.6, 2,    11.00, 2,    12.67, 2,     0.01, 2,     0.96, 2,    3.890, 2,    1.670, 2,    0.070, 2,    6.050, 2,   2165.6, 2,   2273.3, 2,  -0.0027
18SN19970924, A97, 12, 1, 20, 20, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    349.2,   0.2904,  34.7379, 2,  34.7350, 2,    282.6, 2,    286.3, 2,     9.04, 2,    12.57, 2,     0.01, 2,     0.92, 2,    4.010, 2,    1.890, 2,    0.090, 2,    6.020, 2,   2158.3, 3,   2286.3, 3,   0.2761
18SN19970924, A97, 12, 1, 19, 19, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    399.6,   0.4105,  34.7903, 2,  34.7920, 2,    287.3, 2,    290.5, 2,     7.70, 2,    12.52, 2,     0.01, 2,     0.89, 2,    3.440, 2,    1.580, 2,    0.120, 3,    5.390, 2,   2151.8, 2,   2279.4, 2,   0.3935
18SN19970924, A97, 12, 1, 18, 18, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    449.8,   0.4535,  34.8129, 2,  34.8130, 2,    289.6, 2,    292.3, 2,     7.40, 2,    12.52, 2,     0.01, 2,     0.89, 2,    3.480, 2,    1.640, 2,    0.080, 2,    5.740, 2,   2151.7, 2,   2291.1, 3,   0.4340
18SN19970924, A97, 12, 1, 17, 17, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    510.8,   0.4392,  34.8322, 2,  34.8340, 2,    291.7, 2,    295.0, 2,     7.19, 2,    12.57, 2,     0.01, 2,     0.89, 2,    3.000, 2,    1.430, 2,    0.050, 2,    5.610, 2,   2149.1, 2,   2279.7, 2,   0.4168
18SN19970924, A97, 12, 1, 16, 16, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    592.1,   0.3921,  34.8505, 2,  34.8500, 2,    296.6, 2,   -999.0, 5,     7.20, 2,    12.67, 2,     0.01, 2,     0.89, 2,    2.670, 2,    1.280, 2,    0.040, 2,    5.140, 2,   2151.0, 2,   2290.3, 3,   0.3660
18SN19970924, A97, 12, 1, 15, 15, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    682.3,   0.3063,  34.8604, 2,  34.8590, 2,    298.0, 2,    297.2, 2,     7.20, 2,    12.62, 2,     0.00, 2,     0.89, 2,    2.500, 2,    1.180, 2,    0.080, 3,    4.510, 2,   2153.3, 3,   2280.4, 2,   0.2761
18SN19970924, A97, 12, 1, 14, 14, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    788.5,   0.1899,  34.8700, 2,  34.8710, 2,    301.6, 2,    298.2, 2,     7.21, 2,    12.67, 2,     0.01, 2,     0.90, 2,    2.140, 2,    1.100, 2,    0.030, 2,    4.690, 2,   2149.3, 2,   2288.1, 3,   0.1550
18SN19970924, A97, 12, 1, 13, 13, 2, 19970927, 2220, 73.7428, -143.8088, 3679,    965.3,   0.0098,  34.8825, 2,  34.8820, 2,    302.8, 2,    299.8, 2,     7.32, 2,    12.76, 2,     0.01, 2,     0.90, 2,    1.970, 2,    0.760, 2,    0.000, 2,    3.760, 2,   2148.8, 2,   2284.3, 2,  -0.0330
18SN19970924, A97, 12, 1, 12, 12, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   1166.9,  -0.1562,  34.8960, 2,  34.8960, 2,    301.2, 2,    300.4, 2,     7.84, 2,    12.96, 2,     0.01, 2,     0.92, 2,    1.830, 2,    0.550, 2,    0.000, 2,    3.400, 2,   2150.6, 3,   2286.2, 2,  -0.2085
18SN19970924, A97, 12, 1, 11, 11, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   1422.5,  -0.2864,  34.9117, 2,  34.9120, 2,    299.7, 2,    299.9, 2,     8.46, 2,    13.24, 2,     0.01, 2,     0.94, 2,    0.920, 2,    0.370, 2,    0.000, 2,    2.760, 2,   2151.3, 2,   2287.9, 2,  -0.3519
18SN19970924, A97, 12, 1, 10, 10, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   1674.5,  -0.3751,  34.9254, 2,  34.9240, 2,    296.7, 2,    297.4, 2,     9.40, 2,    13.73, 2,     0.01, 2,     0.97, 2,    0.600, 2,    0.120, 2,    0.000, 2,    2.900, 3,   2148.3, 2,   2289.8, 3,  -0.4548
18SN19970924, A97, 12, 1, 9, 9, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   1928.1,  -0.4136,  34.9370, 2,  34.9370, 2,    290.8, 2,    293.9, 2,    10.74, 2,    14.11, 2,     0.01, 2,     1.00, 2,    0.520, 2,    0.100, 2,    0.000, 2,    2.040, 2,   2148.4, 3,   2289.8, 2,  -0.5090
18SN19970924, A97, 12, 1, 8, 8, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   2180.9,  -0.4095,  34.9454, 2,  34.9440, 2,    288.0, 2,    290.2, 2,    11.88, 2,    14.40, 2,     0.01, 2,     1.02, 2,    0.580, 2,    0.080, 2,    0.000, 2,    1.680, 2,   2152.0, 3,   2293.1, 2,  -0.5222
18SN19970924, A97, 12, 1, 7, 7, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   2434.4,  -0.3931,  34.9504, 2,  34.9500, 2,    284.3, 2,    288.2, 2,    12.40, 2,    14.49, 2,     0.01, 2,     1.02, 2,    0.140, 3,    0.020, 2,    0.000, 2,    1.520, 2,   2153.0, 2,   2293.8, 2,  -0.5245
18SN19970924, A97, 12, 1, 6, 6, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   2638.2,  -0.3752,  34.9527, 2,  34.9530, 2,    283.8, 2,    286.9, 2,    12.82, 2,    14.59, 2,     0.01, 2,     1.03, 2,    0.160, 3,    0.000, 2,    0.000, 2,    1.760, 2,   2149.6, 2,   2293.6, 2,  -0.5224
18SN19970924, A97, 12, 1, 5, 5, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   2842.1,  -0.3521,  34.9547, 2,  34.9550, 2,    283.3, 2,    284.4, 2,    13.55, 2,    14.64, 2,     0.00, 2,     1.03, 2,    0.490, 2,    0.030, 2,    0.000, 2,    1.690, 2,   2161.0, 3,   2292.5, 2,  -0.5159
18SN19970924, A97, 12, 1, 4, 4, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   3147.7,  -0.3252,  34.9542, 2,  34.9550, 2,    283.7, 2,    284.4, 2,    13.55, 2,    14.64, 2,     0.01, 2,     1.04, 2,    0.270, 2,    0.080, 2,    0.000, 2,    1.530, 2,   2156.8, 2,   2299.0, 2,  -0.5152
18SN19970924, A97, 12, 1, 3, 3, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   3453.3,  -0.2977,  34.9550, 2,  34.9540, 2,    284.3, 2,    284.5, 2,    13.56, 2,    14.59, 2,     0.01, 2,     1.03, 2,    0.353, 3,    0.053, 2,    0.000, 2,    1.633, 3,   -999.0, 9,   2289.8, 2,  -0.5154
18SN19970924, A97, 12, 1, 2, 2, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   3631.7,  -0.2808,  34.9545, 2,  34.9550, 2,    284.0, 2,    284.2, 2,    13.56, 2,    14.64, 2,     0.01, 2,     1.04, 2,    0.300, 2,    0.010, 2,    0.000, 2,    1.780, 2,   2152.1, 2,   2294.1, 2,  -0.5153
18SN19970924, A97, 12, 1, 1, 1, 2, 19970927, 2220, 73.7428, -143.8088, 3679,   3737.7,  -0.2702,  34.9545, 2,  34.9540, 2,    285.9, 2,    283.5, 2,    13.56, 2,    14.59, 2,     0.01, 2,     1.03, 2,    0.080, 2,    0.000, 2,    0.000, 2,    2.720, 3,   2160.0, 2,   2353.5, 4,  -0.5150
18SN19970924, A97, 13, 1, 36, 36, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     11.2,  -1.4940,  27.4550, 2,  27.4533, 2,    347.3, 2,   -999.0, 9,     3.08, 2,     0.00, 2,     0.00, 2,     0.65, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4941
18SN19970924, A97, 13, 1, 35, 35, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     12.3,  -1.4942,  27.4543, 2,  27.4510, 2,    349.4, 2,    391.8, 4,     3.08, 2,     0.00, 2,     0.00, 2,     0.65, 2,    8.070, 2,    3.840, 2,    0.380, 2,    9.790, 2,   1843.6, 2,   -999.0, 9,  -1.4943
18SN19970924, A97, 13, 1, 34, 34, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     28.6,  -1.4756,  27.5725, 2,  27.6039, 2,    348.6, 2,    400.3, 4,     3.08, 2,     0.00, 2,     0.00, 2,     0.65, 2,    7.830, 2,    3.960, 2,    0.400, 2,    9.870, 2,   1848.9, 2,   1959.5, 2,  -1.4759
18SN19970924, A97, 13, 1, 33, 33, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     48.1,  -1.1876,  29.5796, 2,  29.6085, 2,    344.1, 2,    405.7, 4,     3.28, 2,     0.00, 2,     0.01, 2,     0.72, 2,    7.740, 2,    3.820, 2,    0.370, 2,   11.130, 2,   1972.7, 2,   2096.1, 2,  -1.1883
18SN19970924, A97, 13, 1, 32, 32, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     67.5,  -0.9799,  31.5356, 2,  31.5293, 2,    339.4, 2,    376.9, 2,    10.07, 2,     2.67, 2,     0.12, 2,     1.05, 2,    6.760, 2,    3.350, 2,    0.350, 2,   11.110, 2,   2078.1, 2,   2206.1, 2,  -0.9813
