EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,FMOL/KG,,DEGC
  06MT20030626,   413,  1,      6,20030716, 64.1500, -33.4633, 2254,   1972.6,   3.0326,  34.9187,2,    2.664,2,    1.236,2,     -999,9, 2.88209862
  06MT20030626,   413,  1,      5,20030716, 64.1500, -33.4633, 2254,   2075.6,   2.6073,  34.8997,2, -999.000,9, -999.000,9,    1.044,2, 2.45401573
  06MT20030626,   413,  1,      4,20030716, 64.1500, -33.4633, 2254,   2150.1,   2.1643,  34.8897,2, -999.000,9, -999.000,9,     1.26,2, 2.01148784
  06MT20030626,   413,  1,      3,20030716, 64.1500, -33.4633, 2254,   2200.1,   1.2625,  34.9019,2,    3.772,2,    1.810,2,    1.377,2, 1.12024982
  06MT20030626,   413,  1,      2,20030716, 64.1500, -33.4633, 2254,   2244.1,   0.8788,  34.8958,2,    4.176,2,    2.021,2,     -999,9,0.739504816
  06MT20030626,   413,  1,      1,20030716, 64.1500, -33.4633, 2254,   2244.3,   0.8784,  34.8959,2, -999.000,9, -999.000,9,    1.368,2,0.739095256
  06MT20030626,   414,  1,     17,20030716, 64.3270, -33.6782, 1947,     13.9,  10.1310,  35.0403,2, -999.000,9, -999.000,9,     -999,9, 10.1293877
  06MT20030626,   414,  1,     16,20030716, 64.3270, -33.6782, 1947,     13.9,  10.1070,  35.0485,2, -999.000,9, -999.000,9,     -999,9,   10.10539
  06MT20030626,   414,  1,     15,20030716, 64.3270, -33.6782, 1947,     13.7,  10.0636,  35.0354,2, -999.000,9, -999.000,9,    1.404,2, 10.0620178
  06MT20030626,   414,  1,     14,20030716, 64.3270, -33.6782, 1947,    104.0,   6.8157,  35.0799,2,    4.029,2,    2.088,2,     -999,9, 6.80615377
  06MT20030626,   414,  1,     13,20030716, 64.3270, -33.6782, 1947,    204.3,   5.9387,  35.0167,2,    4.158,2,    2.147,2,     -999,9, 5.92120161
  06MT20030626,   414,  1,     12,20030716, 64.3270, -33.6782, 1947,    404.8,   5.1752,  34.9691,2, -999.000,9, -999.000,9,    1.215,2, 5.14236486
  06MT20030626,   414,  1,     11,20030716, 64.3270, -33.6782, 1947,    602.6,   4.6539,  34.9622,2,    3.651,2,    1.791,2,     -999,9, 4.60658319
  06MT20030626,   414,  1,     10,20030716, 64.3270, -33.6782, 1947,    601.7,   4.6568,  34.9623,2, -999.000,9, -999.000,9,     -999,9, 4.60954426
  06MT20030626,   414,  1,      9,20030716, 64.3270, -33.6782, 1947,    800.8,   3.9818,  34.9207,2, -999.000,9, -999.000,9,    1.008,2, 3.92195857
  06MT20030626,   414,  1,      8,20030716, 64.3270, -33.6782, 1947,   1006.7,   3.7818,  34.9253,2,    3.519,2,    1.680,2,     -999,9, 3.70655567
  06MT20030626,   414,  1,      7,20030716, 64.3270, -33.6782, 1947,   1208.9,   3.6497,  34.9336,2, -999.000,9, -999.000,9,    0.792,2, 3.55871006
  06MT20030626,   414,  1,      6,20030716, 64.3270, -33.6782, 1947,   1461.1,   3.3029,  34.9055,2,    3.306,2,    1.539,2,    0.756,2, 3.19408889
  06MT20030626,   414,  1,      5,20030716, 64.3270, -33.6782, 1947,   1818.9,   1.9891,  34.9042,2,    3.960,2,    1.913,2,     -999,9, 1.86688285
  06MT20030626,   414,  1,      4,20030716, 64.3270, -33.6782, 1947,   1818.7,   1.9891,  34.9042,2, -999.000,9, -999.000,9,    1.341,2, 1.86689915
  06MT20030626,   414,  1,      3,20030716, 64.3270, -33.6782, 1947,   1918.8,   1.3954,  34.8993,2,    3.844,2,    1.850,2,     1.35,2, 1.27370439
  06MT20030626,   414,  1,      2,20030716, 64.3270, -33.6782, 1947,   1937.4,   1.3839,  34.8986,2,    3.748,2,    1.862,2,     -999,9, 1.26090964
  06MT20030626,   414,  1,      1,20030716, 64.3270, -33.6782, 1947,   1937.2,   1.3844,  34.8987,2, -999.000,9, -999.000,9,     1.35,2, 1.26141767
  06MT20030626,   415,  1,     17,20030716, 64.3335, -33.4998, 2004,     13.8,  10.3847,  35.0595,2, -999.000,9, -999.000,9,     -999,9, 10.3830733
  06MT20030626,   415,  1,     16,20030716, 64.3335, -33.4998, 2004,     13.6,  10.6612,  35.0433,2,    4.007,2,    2.111,2,     -999,9, 10.6595697
  06MT20030626,   415,  1,     15,20030716, 64.3335, -33.4998, 2004,    104.1,   7.1625,  35.1046,2,    4.129,2,    2.158,2,     -999,9, 7.15266491
  06MT20030626,   415,  1,     14,20030716, 64.3335, -33.4998, 2004,    405.5,   5.5216,  34.9831,2, -999.000,9, -999.000,9,     -999,9, 5.48761177
  06MT20030626,   415,  1,     13,20030716, 64.3335, -33.4998, 2004,    805.7,   4.0729,  34.9203,2,    3.861,2,    1.922,2,     -999,9, 4.01209443
  06MT20030626,   415,  1,     12,20030716, 64.3335, -33.4998, 2004,    958.9,   3.7880,  34.9069,2, -999.000,9, -999.000,9,     -999,9, 3.71665862
  06MT20030626,   415,  1,     11,20030716, 64.3335, -33.4998, 2004,    958.9,   3.7896,  34.9071,2,    3.955,2,    1.940,2,     -999,9, 3.71824644
  06MT20030626,   415,  1,     10,20030716, 64.3335, -33.4998, 2004,   1059.9,   3.8487,  34.9370,2, -999.000,9, -999.000,9,     -999,9, 3.76848792
  06MT20030626,   415,  1,      9,20030716, 64.3335, -33.4998, 2004,   1059.7,   3.8552,  34.9378,2, -999.000,9, -999.000,9,     -999,9, 3.77495029
  06MT20030626,   415,  1,      8,20030716, 64.3335, -33.4998, 2004,   1498.8,   3.3369,  34.9075,2, -999.000,9, -999.000,9,     -999,9, 3.22446194
  06MT20030626,   415,  1,      7,20030716, 64.3335, -33.4998, 2004,   1498.6,   3.3361,  34.9075,2,    3.341,2,    1.561,2,     -999,9, 3.22368832
  06MT20030626,   415,  1,      6,20030716, 64.3335, -33.4998, 2004,   1775.7,   2.8880,  34.9118,2, -999.000,9, -999.000,9,    0.918,2, 2.75710721
  06MT20030626,   415,  1,      5,20030716, 64.3335, -33.4998, 2004,   1775.1,   2.9125,  34.9117,2,    3.310,2,    1.557,2,     -999,9, 2.78133074
  06MT20030626,   415,  1,      4,20030716, 64.3335, -33.4998, 2004,   1874.0,   1.9164,  34.8960,2,    4.097,2,    2.015,2,    1.359,2, 1.79073744
  06MT20030626,   415,  1,      3,20030716, 64.3335, -33.4998, 2004,   1945.8,   1.3862,  34.8906,2, -999.000,9, -999.000,9,    1.341,2, 1.26253787
  06MT20030626,   415,  1,      2,20030716, 64.3335, -33.4998, 2004,   1993.8,   1.4326,  34.8960,2,    3.905,2,    1.892,2,     -999,9,  1.3043946
  06MT20030626,   415,  1,      1,20030716, 64.3335, -33.4998, 2004,   1993.8,   1.4392,  34.8968,2, -999.000,9, -999.000,9,    1.296,2, 1.31089107
  06MT20030626,   416,  1,     15,20030716, 64.4172, -33.7887, 1783,     12.9,   9.2643,  35.0399,2,    4.106,2,    2.145,2,    1.494,2, 9.26288632
  06MT20030626,   416,  1,     14,20030716, 64.4172, -33.7887, 1783,    102.9,   7.0486,  35.1072,2,    4.146,2,    2.151,2,     -999,9, 7.03896799
  06MT20030626,   416,  1,     13,20030716, 64.4172, -33.7887, 1783,    203.3,   6.2739,  35.0447,2,    4.002,2,    2.087,2,    1.413,2, 6.25595473
  06MT20030626,   416,  1,     12,20030716, 64.4172, -33.7887, 1783,    605.8,   4.6920,  34.9615,2,    3.714,2,    1.848,2,     -999,9, 4.64423971
  06MT20030626,   416,  1,     11,20030716, 64.4172, -33.7887, 1783,    859.9,   3.6117,  34.8766,2, -999.000,9, -999.000,9,     -999,9, 3.54959142
  06MT20030626,   416,  1,     10,20030716, 64.4172, -33.7887, 1783,    859.9,   3.6062,  34.8766,2, -999.000,9, -999.000,9,    1.179,2, 3.54412821
  06MT20030626,   416,  1,      9,20030716, 64.4172, -33.7887, 1783,   1012.2,   3.8649,  34.9462,2,    3.419,2,    1.657,2,    0.927,2, 3.78851908
  06MT20030626,   416,  1,      8,20030716, 64.4172, -33.7887, 1783,   1517.5,   3.1124,  34.9122,2, -999.000,9, -999.000,9,    0.765,2, 3.00092675
  06MT20030626,   416,  1,      7,20030716, 64.4172, -33.7887, 1783,   1619.2,   2.0088,  34.8681,2,    4.165,2,    2.038,2,     -999,9, 1.90240629
  06MT20030626,   416,  1,      6,20030716, 64.4172, -33.7887, 1783,   1619.1,   2.0147,  34.8720,2, -999.000,9, -999.000,9,    1.368,2, 1.90822961
  06MT20030626,   416,  1,      5,20030716, 64.4172, -33.7887, 1783,   1670.4,   2.0541,  34.9056,2, -999.000,9, -999.000,9,     -999,9, 1.94297602
  06MT20030626,   416,  1,      4,20030716, 64.4172, -33.7887, 1783,   1669.9,   2.0478,  34.9063,2, -999.000,9, -999.000,9,    1.296,2, 1.93679483
  06MT20030626,   416,  1,      3,20030716, 64.4172, -33.7887, 1783,   1720.4,   1.8366,  34.9096,2, -999.000,9, -999.000,9,     1.35,2,   1.724338
  06MT20030626,   416,  1,      2,20030716, 64.4172, -33.7887, 1783,   1773.3,   1.5776,  34.9108,2,    3.842,2,    1.869,2,     -999,9, 1.46467511
  06MT20030626,   416,  1,      1,20030716, 64.4172, -33.7887, 1783,   1773.0,   1.6449,  34.9049,2, -999.000,9, -999.000,9,    1.287,2, 1.53109636
  06MT20030626,   417,  1,     16,20030716, 63.5090, -33.8458, 2001,     13.5,   9.8822,  35.0619,2, -999.000,9, -999.000,9,    1.422,2, 9.88065841
  06MT20030626,   417,  1,     15,20030716, 63.5090, -33.8458, 2001,    104.0,   7.4225,  35.1463,2, -999.000,9, -999.000,9,     -999,9, 7.41246214
  06MT20030626,   417,  1,     14,20030716, 63.5090, -33.8458, 2001,    103.4,   7.4181,  35.1455,2,    4.086,2,    2.168,2,    1.467,2, 7.40812404
  06MT20030626,   417,  1,     13,20030716, 63.5090, -33.8458, 2001,    404.1,   5.8450,  35.0176,2, -999.000,9, -999.000,9,     -999,9, 5.81010601
  06MT20030626,   417,  1,     12,20030716, 63.5090, -33.8458, 2001,    796.1,   4.0316,  34.9182,2,    3.871,2,    1.903,2,     -999,9, 3.97183401
  06MT20030626,   417,  1,     11,20030716, 63.5090, -33.8458, 2001,    990.1,   3.7588,  34.9264,2,    3.361,2,    1.630,2,     -999,9, 3.68509451
  06MT20030626,   417,  1,     10,20030716, 63.5090, -33.8458, 2001,    990.1,   3.7502,  34.9253,2, -999.000,9, -999.000,9,     -999,9, 3.67656207
  06MT20030626,   417,  1,      9,20030716, 63.5090, -33.8458, 2001,    989.6,   3.7482,  34.9248,2,    3.475,2,    1.670,2,      0.9,2, 3.67461912
  06MT20030626,   417,  1,      8,20030716, 63.5090, -33.8458, 2001,   1302.4,   3.4906,  34.9356,2,    2.940,2,    1.460,2,     -999,9, 3.39323662
  06MT20030626,   417,  1,      7,20030716, 63.5090, -33.8458, 2001,   1408.1,   3.2975,  34.9258,2, -999.000,9, -999.000,9,     -999,9, 3.19321081
  06MT20030626,   417,  1,      6,20030716, 63.5090, -33.8458, 2001,   1407.8,   3.2951,  34.9257,2, -999.000,9, -999.000,9,    0.801,2, 3.19086227
  06MT20030626,   417,  1,      5,20030716, 63.5090, -33.8458, 2001,   1512.2,   2.2659,  34.8964,2, -999.000,9, -999.000,9,     -999,9,  2.1647402
  06MT20030626,   417,  1,      4,20030716, 63.5090, -33.8458, 2001,   1512.1,   2.2472,  34.8964,2, -999.000,9, -999.000,9,    1.179,2, 2.14626645
  06MT20030626,   417,  1,      3,20030716, 63.5090, -33.8458, 2001,   1563.1,   1.9962,  34.9136,2, -999.000,9, -999.000,9,    1.053,2, 1.89421815
  06MT20030626,   417,  1,      2,20030716, 63.5090, -33.8458, 2001,   1610.4,   1.5850,  34.9020,2, -999.000,9, -999.000,9,     -999,9, 1.48448772
  06MT20030626,   417,  1,      1,20030716, 63.5090, -33.8458, 2001,   1610.0,   1.5856,  34.9021,2, -999.000,9, -999.000,9,    1.251,2,  1.4851101
  06MT20030626,   418,  1,     16,20030717, 64.6497, -33.9827, 1326,     14.2,   9.1837,  35.0905,2,    4.057,2,    2.121,2,    1.467,2, 9.18215116
  06MT20030626,   418,  1,     12,20030717, 64.6497, -33.9827, 1326,    104.8,   7.6739,  35.1499,2, -999.000,9, -999.000,9,     -999,9, 7.66358435
  06MT20030626,   418,  1,     11,20030717, 64.6497, -33.9827, 1326,    205.6,   7.1660,  35.1282,2,    3.865,2,    2.042,2,    1.395,2, 7.14642147
  06MT20030626,   418,  1,     10,20030717, 64.6497, -33.9827, 1326,    205.5,   7.1680,  35.1283,2, -999.000,9, -999.000,9,     -999,9, 7.14842799
  06MT20030626,   418,  1,      9,20030717, 64.6497, -33.9827, 1326,    605.0,   5.4393,  34.9943,2,    3.814,2,    1.934,2,    1.197,2, 5.38809577
  06MT20030626,   418,  1,      8,20030717, 64.6497, -33.9827, 1326,   1008.2,   3.2778,  34.9214,2,    3.608,2,    1.755,2,    1.116,2, 3.20637139
  06MT20030626,   418,  1,      7,20030717, 64.6497, -33.9827, 1326,   1108.1,   2.5614,  34.9075,2, -999.000,9, -999.000,9,     -999,9, 2.48824177
  06MT20030626,   418,  1,      6,20030717, 64.6497, -33.9827, 1326,   1209.3,   1.8538,  34.8944,2, -999.000,9, -999.000,9,     -999,9, 1.77971897
  06MT20030626,   418,  1,      5,20030717, 64.6497, -33.9827, 1326,   1209.2,   1.8577,  34.8946,2, -999.000,9, -999.000,9,    1.359,2, 1.78358855
  06MT20030626,   418,  1,      4,20030717, 64.6497, -33.9827, 1326,   1259.8,   1.7621,  34.8899,2, -999.000,9, -999.000,9,     -999,9, 1.68532738
  06MT20030626,   418,  1,      3,20030717, 64.6497, -33.9827, 1326,   1260.3,   1.7617,  34.8900,2,    3.999,2,    2.001,2,    1.305,2, 1.68489554
  06MT20030626,   418,  1,      2,20030717, 64.6497, -33.9827, 1326,   1315.7,   1.7497,  34.8913,2,    3.756,2,    1.949,2,     -999,9, 1.66904871
  06MT20030626,   418,  1,      1,20030717, 64.6497, -33.9827, 1326,   1316.0,   1.7496,  34.8912,2, -999.000,9, -999.000,9,    1.332,2, 1.66892838
  06MT20030626,   419,  1,     16,20030717, 64.8108, -34.1370, 1032,     14.4,   9.3772,  35.1176,2, -999.000,9, -999.000,9,    1.476,2, 9.37560807
  06MT20030626,   419,  1,     15,20030717, 64.8108, -34.1370, 1032,     14.3,   9.3187,  35.1250,2, -999.000,9, -999.000,9,     -999,9, 9.31712518
  06MT20030626,   419,  1,     14,20030717, 64.8108, -34.1370, 1032,    105.0,   7.4601,  35.1337,2, -999.000,9, -999.000,9,    1.458,2, 7.44993707
  06MT20030626,   419,  1,     13,20030717, 64.8108, -34.1370, 1032,    105.0,   7.4568,  35.1336,2,    4.135,2,    2.150,2,     -999,9, 7.44663971
  06MT20030626,   419,  1,     12,20030717, 64.8108, -34.1370, 1032,    404.6,   6.0808,  35.0410,2,    3.729,2,    1.936,2,    1.098,2, 6.04511588
  06MT20030626,   419,  1,     11,20030717, 64.8108, -34.1370, 1032,    709.4,   4.6032,  34.9545,2, -999.000,9, -999.000,9,     -999,9, 4.54722393
  06MT20030626,   419,  1,     10,20030717, 64.8108, -34.1370, 1032,    709.5,   4.6019,  34.9544,2,    3.628,2,    1.871,2,    1.017,2, 4.54592275
  06MT20030626,   419,  1,      9,20030717, 64.8108, -34.1370, 1032,    810.0,   4.0166,  34.9113,2, -999.000,9, -999.000,9,     -999,9, 3.95580911
  06MT20030626,   419,  1,      8,20030717, 64.8108, -34.1370, 1032,    809.9,   4.0178,  34.9115,2, -999.000,9, -999.000,9,     1.17,2, 3.95700943
  06MT20030626,   419,  1,      7,20030717, 64.8108, -34.1370, 1032,    911.7,   3.8983,  34.9523,2,    3.517,2,    1.749,2,     -999,9, 3.82994894
  06MT20030626,   419,  1,      6,20030717, 64.8108, -34.1370, 1032,    911.9,   3.8797,  34.9507,2, -999.000,9, -999.000,9,    1.044,2, 3.81146609
  06MT20030626,   419,  1,      5,20030717, 64.8108, -34.1370, 1032,    962.2,   3.6049,  34.9424,2,    3.692,2,    1.876,2,     -999,9, 3.53459438
  06MT20030626,   419,  1,      4,20030717, 64.8108, -34.1370, 1032,    962.1,   3.6048,  34.9424,2, -999.000,9, -999.000,9,    1.089,2, 3.53450317
  06MT20030626,   419,  1,      3,20030717, 64.8108, -34.1370, 1032,   1021.8,   3.6134,  34.9429,2, -999.000,9, -999.000,9,     -999,9,   3.538208
  06MT20030626,   419,  1,      2,20030717, 64.8108, -34.1370, 1032,   1021.3,   3.6133,  34.9429,2,    3.710,2,    1.873,2,     -999,9, 3.53814946
  06MT20030626,   419,  1,      1,20030717, 64.8108, -34.1370, 1032,   1021.0,   3.6127,  34.9429,2, -999.000,9, -999.000,9,    1.125,2,  3.5375786
  06MT20030626,   420,  1,     13,20030717, 64.9502, -34.3275,  779,     12.1,   9.5007,  35.1291,2, -999.000,9, -999.000,9,     -999,9, 9.49935124
  06MT20030626,   420,  1,     12,20030717, 64.9502, -34.3275,  779,     12.1,   9.4462,  35.1303,2, -999.000,9, -999.000,9,     -999,9,  9.4448561
  06MT20030626,   420,  1,     11,20030717, 64.9502, -34.3275,  779,    101.0,   7.9179,  35.1393,2, -999.000,9, -999.000,9,     -999,9, 7.90777667
  06MT20030626,   420,  1,     10,20030717, 64.9502, -34.3275,  779,    100.9,   7.9124,  35.1383,2,    4.055,2,    2.129,2,     -999,9, 7.90229109
  06MT20030626,   420,  1,      9,20030717, 64.9502, -34.3275,  779,    198.9,   7.0693,  35.1146,2, -999.000,9, -999.000,9,     -999,9, 7.05051868
  06MT20030626,   420,  1,      8,20030717, 64.9502, -34.3275,  779,    198.8,   7.0696,  35.1147,2,    3.819,2,    1.996,2,     -999,9, 7.05082778
  06MT20030626,   420,  1,      7,20030717, 64.9502, -34.3275,  779,    566.9,   5.6285,  35.0191,2, -999.000,9, -999.000,9,    1.269,2, 5.57983142
  06MT20030626,   420,  1,      6,20030717, 64.9502, -34.3275,  779,    566.1,   5.6316,  35.0192,2, -999.000,9, -999.000,9,     -999,9, 5.58298982
  06MT20030626,   420,  1,      5,20030717, 64.9502, -34.3275,  779,    661.1,   4.4025,  34.9228,2, -999.000,9, -999.000,9,    1.314,2, 4.35163295
  06MT20030626,   420,  1,      4,20030717, 64.9502, -34.3275,  779,    660.9,   4.4063,  34.9239,2,    3.702,2,    1.886,2,     -999,9, 4.35542865
  06MT20030626,   420,  1,      3,20030717, 64.9502, -34.3275,  779,    716.5,   3.9542,  34.9223,2,    3.872,2,    1.911,2,    1.008,2, 3.90126722
  06MT20030626,   420,  1,      2,20030717, 64.9502, -34.3275,  779,    768.7,   3.9618,  34.9555,2,    3.581,2,    1.730,2,     -999,9, 3.90461826
  06MT20030626,   420,  1,      1,20030717, 64.9502, -34.3275,  779,    769.4,   3.9605,  34.9556,2, -999.000,9, -999.000,9,    1.008,2, 3.90326975
  06MT20030626,   421,  1,     10,20030717, 65.0842, -34.4687,  312,     13.2,   9.5546,  35.1322,2,    3.984,2,    2.102,2,     -999,9, 9.55312321
  06MT20030626,   421,  1,      9,20030717, 65.0842, -34.4687,  312,     13.4,   9.5531,  35.1323,2, -999.000,9, -999.000,9,     1.53,2, 9.55160097
  06MT20030626,   421,  1,      8,20030717, 65.0842, -34.4687,  312,    103.2,   7.1708,  35.0594,2,    4.186,2,    2.211,2,     -999,9, 7.16105143
  06MT20030626,   421,  1,      7,20030717, 65.0842, -34.4687,  312,    103.3,   7.1670,  35.0581,2, -999.000,9, -999.000,9,    1.521,2, 7.15724512
  06MT20030626,   421,  1,      6,20030717, 65.0842, -34.4687,  312,    201.1,   6.4004,  35.0481,2,    4.124,2,    2.168,2,     -999,9, 6.38245568
  06MT20030626,   421,  1,      5,20030717, 65.0842, -34.4687,  312,    200.8,   6.4156,  35.0480,2, -999.000,9, -999.000,9,    1.341,2,  6.3976595
  06MT20030626,   421,  1,      4,20030717, 65.0842, -34.4687,  312,    244.5,   5.5763,  34.9911,2,    4.112,2,    2.057,2,     -999,9, 5.55598351
  06MT20030626,   421,  1,      3,20030717, 65.0842, -34.4687,  312,    244.0,   5.5584,  34.9885,2, -999.000,9, -999.000,9,    1.422,2, 5.53816083
  06MT20030626,   421,  1,      2,20030717, 65.0842, -34.4687,  312,    301.8,   4.2016,  34.8694,2,    4.158,2,    2.096,2,     -999,9, 4.17969941
  06MT20030626,   421,  1,      1,20030717, 65.0842, -34.4687,  312,    301.4,   4.2010,  34.8689,2, -999.000,9, -999.000,9,    1.494,2, 4.17913104
  06MT20030626,   422,  1,     12,20030717, 65.7517, -31.4137,  492,     12.2,   6.1038,  34.3271,2, -999.000,9, -999.000,9,     -999,9,  6.1027699
  06MT20030626,   422,  1,     11,20030717, 65.7517, -31.4137,  492,     12.4,   6.1060,  34.3290,2,    5.165,2,    2.544,2,    1.692,2, 6.10495275
  06MT20030626,   422,  1,     10,20030717, 65.7517, -31.4137,  492,    102.1,   4.1362,  34.7237,2, -999.000,9, -999.000,9,     -999,9,  4.1290262
  06MT20030626,   422,  1,      9,20030717, 65.7517, -31.4137,  492,    101.7,   4.1619,  34.7239,2,    5.184,2,    2.576,2,     1.53,2, 4.15473375
  06MT20030626,   422,  1,      8,20030717, 65.7517, -31.4137,  492,    151.8,   3.9314,  34.7536,2,    5.187,2,    2.545,2,     -999,9, 3.92091571
  06MT20030626,   422,  1,      7,20030717, 65.7517, -31.4137,  492,    253.1,   4.0834,  34.9485,2,    3.711,2,    1.822,2,     -999,9, 4.06533043
  06MT20030626,   422,  1,      6,20030717, 65.7517, -31.4137,  492,    253.3,   4.0848,  34.9483,2, -999.000,9, -999.000,9,    1.071,2, 4.06671304
  06MT20030626,   422,  1,      5,20030717, 65.7517, -31.4137,  492,    303.6,   3.6955,  34.9404,2,    3.815,2,    1.882,2,     -999,9, 3.67464476
  06MT20030626,   422,  1,      4,20030717, 65.7517, -31.4137,  492,    303.8,   3.7066,  34.9395,2, -999.000,9, -999.000,9,     -999,9, 3.68570422
  06MT20030626,   422,  1,      3,20030717, 65.7517, -31.4137,  492,    359.4,   2.0886,  34.8774,2, -999.000,9, -999.000,9,     -999,9, 2.06843165
  06MT20030626,   422,  1,      2,20030717, 65.7517, -31.4137,  492,    359.2,   2.1125,  34.8772,2,    4.287,2,    2.128,2,     -999,9, 2.09227383
  06MT20030626,   422,  1,      1,20030717, 65.7517, -31.4137,  492,    358.9,   2.0872,  34.8763,2, -999.000,9, -999.000,9,     1.35,2, 2.06706599
  06MT20030626,   423,  1,     11,20030717, 65.6652, -31.3315,  492,     13.7,   9.2119,  35.0940,2, -999.000,9, -999.000,9,     -999,9,  9.2104028
  06MT20030626,   423,  1,     10,20030717, 65.6652, -31.3315,  492,     13.6,   9.1990,  35.0959,2, -999.000,9, -999.000,9,     -999,9,   9.197515
  06MT20030626,   423,  1,      9,20030717, 65.6652, -31.3315,  492,     13.5,   9.2132,  35.0931,2, -999.000,9, -999.000,9,     -999,9, 9.21172456
  06MT20030626,   423,  1,      8,20030717, 65.6652, -31.3315,  492,    100.5,   7.4444,  35.1535,2,    3.975,2,    2.065,2,     -999,9, 7.43468447
  06MT20030626,   423,  1,      7,20030717, 65.6652, -31.3315,  492,    200.5,   6.9980,  35.1180,2,    4.047,2,    2.069,2,     -999,9, 6.97917295
  06MT20030626,   423,  1,      6,20030717, 65.6652, -31.3315,  492,    200.4,   7.0007,  35.1180,2, -999.000,9, -999.000,9,    1.359,2, 6.98187836
