EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970803,   205, 22,     23,19970809, 67.0470, -58.2538, 1099,     21.3,   0.3030,  32.5890,2,    408.0,2,     3.42,2,     0.00,2,     0.01,2,     0.26,2,    6.520,2,    3.290,2,    0.450,2,    8.910,2,   2006.8,2,   2202.4,2,      112,    0.30227487
  18SN19970803,   205, 22,     22,19970809, 67.0470, -58.2538, 1099,     30.7,  -1.2250,  32.8490,2,    377.0,2,     8.51,2,     3.32,2,     0.13,2,     0.67,2,    6.300,2,    3.240,2,    0.390,2,    9.840,2,   2096.6,2,   2229.8,2,      113,   -1.22565614
  18SN19970803,   205, 22,     21,19970809, 67.0470, -58.2538, 1099,     55.7,  -1.6710,  33.2150,2,    329.8,2,    11.15,2,     7.92,2,     0.14,2,     1.01,2,    6.320,2,    2.910,2,    0.380,2,   10.090,2,   2136.4,2,   2243.0,2,      114,   -1.67202552
  18SN19970803,   205, 22,     20,19970809, 67.0470, -58.2538, 1099,     89.3,  -1.5020,  33.4510,2,    323.7,2,    10.36,2,     9.19,2,     0.10,2,     0.96,2,    6.040,2,    2.810,2,    0.340,2,    9.440,2,   2129.6,2,   2230.7,2,      115,   -1.50384774
  18SN19970803,   205, 22,     19,19970809, 67.0470, -58.2538, 1099,    118.6,  -0.8100,  33.6220,2,   -999.0,9,    10.36,2,     9.77,2,     0.08,2,     0.94,2,    6.250,2,    2.890,2,    0.390,2,    8.670,2,   2129.7,2,   2237.5,2,      116,   -0.81324169
  18SN19970803,   205, 22,     18,19970809, 67.0470, -58.2538, 1099,    160.3,  -0.5240,  33.8340,2,    265.5,3,    18.08,3,    13.68,2,     0.02,2,     1.21,3,    4.270,3,    1.930,3,    0.360,2,   11.030,3,   2170.2,2,   2252.9,2,      117,  -0.528905056
  18SN19970803,   205, 22,     17,19970809, 67.0470, -58.2538, 1099,    201.5,   2.1790,  34.2350,2,    298.5,2,     9.87,2,    13.29,2,     0.01,2,     0.99,2,    6.050,3,    2.740,2,    0.350,2,    6.180,3,   2138.0,2,   2258.0,2,      118,    2.16804126
  18SN19970803,   205, 22,     16,19970809, 67.0470, -58.2538, 1099,    235.5,   2.7180,  34.3560,2,    288.3,2,    11.14,2,    13.77,2,     0.01,2,     1.01,2,    4.600,2,    2.400,2,    0.320,2,    6.940,2,   2141.7,2,   2269.4,2,      119,    2.70403967
  18SN19970803,   205, 22,     15,19970809, 67.0470, -58.2538, 1099,    271.4,   2.1630,  34.3680,2,    262.1,2,    16.22,2,    15.04,2,     0.01,2,     1.12,2,    4.010,2,    1.800,2,    0.220,2,    6.350,2,   2168.3,2,   2269.0,2,      120,     2.1480516
  18SN19970803,   205, 22,     14,19970809, 67.0470, -58.2538, 1099,    292.4,   1.9600,  34.3910,2,    254.2,2,    17.78,2,    15.43,2,     0.01,2,     1.16,2,    3.850,2,    1.740,2,    0.240,2,    5.140,2,   2170.8,2,   2274.2,2,      121,    1.94431683
  18SN19970803,   205, 22,     13,19970809, 67.0470, -58.2538, 1099,    321.9,   2.6960,  34.4960,2,    259.4,2,    16.21,2,    15.43,2,     0.01,2,     1.13,2,    3.870,2,    1.800,2,    0.220,2,    5.300,2,   2168.6,2,   2286.9,2,      122,    2.67666833
  18SN19970803,   205, 22,     12,19970809, 67.0470, -58.2538, 1099,    394.0,   1.9590,  34.4970,2,    245.9,2,    19.83,2,    16.21,2,     0.00,2,     1.19,2,    3.260,2,    1.400,2,    0.180,2,    5.950,2,   2178.4,2,   2278.4,2,      123,    1.93745905
  18SN19970803,   205, 22,     11,19970809, 67.0470, -58.2538, 1099,    455.2,   1.7410,  34.5000,2,    242.2,2,    21.29,2,    16.41,2,     0.00,2,     1.20,2,    2.740,2,    1.280,2,    0.150,2,    5.490,2,   2182.7,2,   2283.7,2,      124,    1.71668504
  18SN19970803,   205, 22,     10,19970809, 67.0470, -58.2538, 1099,    504.4,   1.2140,  34.4720,2,    235.0,2,    24.13,2,    16.60,2,     0.00,2,     1.24,2,    2.260,2,    0.970,2,    0.100,2,    5.590,2,   2185.8,2,   2279.0,2,      125,    1.18904512
  18SN19970803,   205, 22,      9,19970809, 67.0470, -58.2538, 1099,    556.3,   1.0630,  34.4680,2,    232.1,2,    25.59,2,    16.90,2,     0.00,2,     1.25,2,    2.210,2,    0.910,2,    0.110,2,    4.860,2,   2190.9,2,   2279.5,2,      126,    1.03592153
  18SN19970803,   205, 22,      8,19970809, 67.0470, -58.2538, 1099,    632.6,   1.0560,  34.4890,2,    229.0,2,    27.25,2,    16.90,2,     0.00,2,     1.27,2,    2.190,2,    0.860,2,    0.110,2,    5.140,2,   2192.3,2,   2276.8,2,      127,    1.02480301
  18SN19970803,   205, 22,      7,19970809, 67.0470, -58.2538, 1099,    707.4,   0.9660,  34.4970,2,    224.1,2,    29.79,2,    17.29,2,     0.00,2,     1.29,2,    1.680,2,    0.730,2,    0.090,2,    4.800,2,   2196.1,2,   2277.9,2,      128,   0.931168024
  18SN19970803,   205, 22,      6,19970809, 67.0470, -58.2538, 1099,    782.5,   0.9150,  34.5070,2,    215.9,2,    32.92,2,    17.39,2,     0.00,2,     1.30,2,    1.510,2,    0.620,2,    0.070,2,    4.980,2,   2198.4,2,   2279.1,2,      129,   0.876274981
  18SN19970803,   205, 22,      5,19970809, 67.0470, -58.2538, 1099,    832.0,   0.8560,  34.5070,2,    214.7,2,    35.55,2,    17.58,2,     0.00,2,     1.34,2,    1.360,2,    0.570,2,    0.080,2,    4.750,2,   2205.1,2,   2289.3,2,      130,   0.814870086
  18SN19970803,   205, 22,      4,19970809, 67.0470, -58.2538, 1099,    910.6,   0.7370,  34.5110,2,    203.8,2,    41.22,2,    18.26,2,     0.00,2,     1.39,2,    1.130,2,    0.440,2,    0.070,2,    4.350,2,   2207.2,2,   2288.1,2,      131,   0.692241691
  18SN19970803,   205, 22,      3,19970809, 67.0470, -58.2538, 1099,    985.5,   0.7090,  34.5120,2,    199.7,2,    42.68,2,    18.26,2,     0.00,2,     1.41,2,    1.590,2,    0.410,2,    0.060,2,    4.840,2,   2214.3,2,   2300.3,2,      132,   0.660146166
  18SN19970803,   205, 22,      2,19970809, 67.0470, -58.2538, 1099,   1088.3,   0.6360,  34.5110,2,    191.3,2,    46.59,2,    18.85,2,     0.00,2,     1.45,2,    1.270,2,    0.390,2,    0.080,2,    5.040,2,   2216.8,2,   2284.0,3,      133,   0.581732226
  18SN19970803,   205, 22,      1,19970809, 67.0470, -58.2538, 1099,   1088.8,   0.6360,  34.5130,2,    191.4,2,    46.59,2,    18.85,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2219.5,2,   2305.5,2,      134,   0.581698699
  18SN19970803,   206, 25,     20,19970809, 67.0487, -57.2202,  753,     22.7,   4.1940,  33.1490,2,    339.7,2,     1.47,2,     0.00,2,     0.05,2,     0.22,2,    5.650,2,    3.060,2,    0.400,2,    6.630,2,   2052.9,2,   2217.4,2,      135,    4.19246981
  18SN19970803,   206, 25,     19,19970809, 67.0487, -57.2202,  753,     40.3,   3.1650,  33.4440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      136,    3.16259346
  18SN19970803,   206, 25,     18,19970809, 67.0487, -57.2202,  753,     48.0,   2.2650,  33.4290,2,    342.4,2,     2.35,2,     1.76,2,     0.07,2,     0.42,2,    6.430,2,    3.130,2,    0.470,2,    7.630,2,   2058.1,2,   2233.4,2,      137,    2.26248697
  18SN19970803,   206, 25,     17,19970809, 67.0487, -57.2202,  753,     59.3,   0.9060,  33.4850,2,    349.2,2,     2.93,2,     3.03,2,     0.08,2,     0.51,2,    6.630,2,    3.300,2,    0.480,2,    7.970,2,   2054.2,2,   2234.7,2,      138,   0.903557225
  18SN19970803,   206, 25,     16,19970809, 67.0487, -57.2202,  753,     69.4,   0.4990,  33.5610,2,    348.1,2,     2.54,2,     4.01,2,     0.12,2,     0.57,2,    6.630,2,    3.180,2,    0.470,2,    7.950,2,   2078.7,2,   2238.1,2,      139,   0.496364271
  18SN19970803,   206, 25,     15,19970809, 67.0487, -57.2202,  753,     90.0,   0.5110,  33.7110,2,    330.4,2,     5.08,2,     7.43,2,     0.14,2,     0.77,2,    6.320,2,    3.100,2,    0.440,2,    7.420,2,   2105.0,2,   2237.9,2,      140,   0.507530697
  18SN19970803,   206, 25,     14,19970809, 67.0487, -57.2202,  753,    100.4,  -0.0050,  33.7830,2,    319.2,2,     7.92,2,     9.38,2,     0.21,2,     0.88,2,    5.690,2,    2.830,2,    0.410,2,    8.610,3,   2120.5,2,   2240.6,2,      141,-0.00845250819
  18SN19970803,   206, 25,     13,19970809, 67.0487, -57.2202,  753,    149.9,   1.4470,  34.0500,2,    310.5,2,     7.03,2,    11.63,2,     0.21,3,     0.94,2,    5.770,2,    2.850,2,    0.410,2,    6.730,2,   2128.5,2,   2246.8,2,      142,    1.43986994
  18SN19970803,   206, 25,     12,19970809, 67.0487, -57.2202,  753,    201.3,   2.2730,  34.2650,2,    294.8,2,     9.96,2,    13.68,2,     0.00,2,     1.00,2,    5.170,2,    2.740,2,    0.380,2,    6.930,2,   2140.9,2,   2262.8,2,      143,    2.26188666
  18SN19970803,   206, 25,     11,19970809, 67.0487, -57.2202,  753,    296.6,   4.0890,  34.6340,2,    289.7,2,     9.18,2,    14.16,2,     0.00,2,     0.99,2,    5.020,2,    2.430,2,    0.310,2,    5.600,2,   2142.6,2,   2277.8,2,      144,    4.06787133
  18SN19970803,   206, 25,     10,19970809, 67.0487, -57.2202,  753,    351.7,   3.8020,  34.6450,2,    281.5,2,    11.04,2,    14.75,2,     0.00,2,     1.04,2,    4.310,2,    2.140,2,    0.270,2,    6.580,2,   2149.9,2,   2285.8,2,      145,     3.7775896
  18SN19970803,   206, 25,      9,19970809, 67.0487, -57.2202,  753,    403.6,   3.1220,  34.6260,2,    262.6,2,    15.14,2,    15.53,2,     0.00,2,     1.11,2,    3.690,2,    1.750,2,    0.220,2,    5.980,2,   2164.7,2,   2286.3,2,      146,    3.09602151
  18SN19970803,   206, 25,      8,19970809, 67.0487, -57.2202,  753,    430.2,   3.2940,  34.6460,2,    261.4,2,    15.24,2,    15.72,2,     0.00,2,     1.12,2,    3.640,2,    1.710,2,    0.220,2,    5.720,2,   2165.8,2,   2283.7,2,      147,     3.2656128
  18SN19970803,   206, 25,      7,19970809, 67.0487, -57.2202,  753,    455.2,   2.7900,  34.6050,2,    254.5,2,    17.19,2,    16.02,2,     0.00,2,     1.15,2,    3.360,2,    1.660,2,    0.190,2,    5.550,2,   2169.3,2,   2282.1,2,      148,    2.76173856
  18SN19970803,   206, 25,      6,19970809, 67.0487, -57.2202,  753,    506.3,   1.9400,  34.5530,2,    243.8,2,    20.90,2,    16.51,2,     0.00,2,     1.20,2,    2.770,2,    1.340,2,    0.150,2,    5.500,2,   2179.3,2,   2273.2,2,      149,    1.91187082
  18SN19970803,   206, 25,      5,19970809, 67.0487, -57.2202,  753,    555.4,   1.5090,  34.5190,2,    236.5,2,    23.64,2,    16.70,2,     0.00,2,     1.24,2,    2.340,2,    1.090,2,    0.120,2,    4.860,2,   2186.0,2,   2284.0,2,      150,    1.47989294
  18SN19970803,   206, 25,      4,19970809, 67.0487, -57.2202,  753,    582.8,   1.3810,  34.5150,2,    232.7,2,    25.49,2,    16.90,2,     0.01,2,     1.25,2,    2.390,2,    0.910,2,    0.110,2,    5.180,2,   2194.2,2,   2284.7,2,      151,    1.35093342
  18SN19970803,   206, 25,      3,19970809, 67.0487, -57.2202,  753,    607.4,   1.2630,  34.5140,2,    229.3,2,    26.86,2,    16.99,2,     0.00,2,     1.26,2,    1.960,2,    0.830,2,    0.090,2,    4.840,2,   2188.5,2,   2275.3,2,      152,    1.23212252
  18SN19970803,   206, 25,      2,19970809, 67.0487, -57.2202,  753,    656.2,   1.1360,  34.5260,2,    220.3,2,    31.84,2,    17.39,2,     0.00,2,     1.30,2,    1.900,2,    0.740,2,    0.100,2,    5.130,2,   2138.6,3,   2284.1,2,      153,    1.10303322
  18SN19970803,   206, 25,      1,19970809, 67.0487, -57.2202,  753,    743.2,   0.8600,  34.5150,2,    206.4,2,    39.26,2,    17.97,2,     0.01,2,     1.37,2,    1.210,2,    0.600,2,    0.060,2,    4.820,2,   2204.5,2,   2282.7,2,      154,   0.823794483
  18SN19970803,   209, 26,     20,19970810, 67.0478, -54.5920,   68,     14.0,   4.5650,  33.4580,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      155,    4.56400812
  18SN19970803,   209, 26,     19,19970810, 67.0478, -54.5920,   68,     14.6,   4.5640,  33.4590,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      156,    4.56296563
  18SN19970803,   209, 26,     18,19970810, 67.0478, -54.5920,   68,     14.7,   4.5660,  33.4570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      157,    4.56495835
  18SN19970803,   209, 26,     17,19970810, 67.0478, -54.5920,   68,     14.8,   4.5690,  33.4580,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      158,    4.56795087
  18SN19970803,   209, 26,     16,19970810, 67.0478, -54.5920,   68,     15.0,   4.5700,  33.4580,2,    337.6,2,     0.88,2,     0.10,2,     0.02,2,     0.22,2,    6.110,2,    2.900,2,    0.410,2,    6.980,2,   2034.9,2,   2235.6,2,      159,    4.56893655
  18SN19970803,   209, 26,     15,19970810, 67.0478, -54.5920,   68,     15.3,   4.5700,  33.4590,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      160,    4.56891522
  18SN19970803,   209, 26,     14,19970810, 67.0478, -54.5920,   68,     30.4,   4.5550,  33.4630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      161,    4.55284454
  18SN19970803,   209, 26,     13,19970810, 67.0478, -54.5920,   68,     30.5,   4.5720,  33.4570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      162,    4.56983359
  18SN19970803,   209, 26,     12,19970810, 67.0478, -54.5920,   68,     30.6,   4.5690,  33.4580,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      163,    4.56682714
  18SN19970803,   209, 26,     11,19970810, 67.0478, -54.5920,   68,     30.7,   4.5690,  33.4560,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      164,    4.56682012
  18SN19970803,   209, 26,     10,19970810, 67.0478, -54.5920,   68,     30.9,   4.5710,  33.4580,2,    336.8,2,     0.78,2,     0.10,2,     0.04,2,     0.20,2,    6.250,2,    2.940,2,    0.410,2,    7.330,2,   2032.6,2,   2233.3,2,      165,    4.56880527
  18SN19970803,   209, 26,      9,19970810, 67.0478, -54.5920,   68,     31.0,   4.5710,  33.4560,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      166,    4.56879825
  18SN19970803,   209, 26,      8,19970810, 67.0478, -54.5920,   68,     31.2,   4.5740,  33.4560,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      167,    4.57178325
  18SN19970803,   209, 26,      7,19970810, 67.0478, -54.5920,   68,     45.7,   4.2590,  33.4960,2,    323.8,2,     1.56,2,     0.59,2,     0.08,2,     0.34,2,    6.130,2,    2.910,2,    0.410,2,    7.880,2,   2051.4,2,   2231.6,2,      168,    4.25586013
  18SN19970803,   209, 26,      6,19970810, 67.0478, -54.5920,   68,     46.7,   4.2610,  33.4870,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      169,    4.25779103
  18SN19970803,   209, 26,      5,19970810, 67.0478, -54.5920,   68,     47.0,   4.2740,  33.4840,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      170,    4.27076564
  18SN19970803,   209, 26,      4,19970810, 67.0478, -54.5920,   68,     47.1,   4.2710,  33.4850,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      171,    4.26775978
  18SN19970803,   209, 26,      3,19970810, 67.0478, -54.5920,   68,     47.2,   4.2610,  33.4880,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      172,    4.25775641
  18SN19970803,   209, 26,      2,19970810, 67.0478, -54.5920,   68,     47.4,   4.2540,  33.4900,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      173,    4.25074509
  18SN19970803,   209, 26,      1,19970810, 67.0478, -54.5920,   68,     57.8,   4.1920,  33.4900,2,    320.4,2,     1.95,2,     0.88,2,     0.03,2,     0.40,2,    5.940,2,    3.030,2,    0.410,2,    8.550,2,   2052.6,2,   2230.0,2,      174,    4.18805502
  18SN19970803,    30, 28,     27,19970811, 72.0003, -64.6668, 2322,    101.0,  -1.6940,  33.4380,2,    315.2,2,    13.88,2,     9.68,2,     0.02,2,     1.11,2,    5.710,2,    2.720,2,    0.230,2,    9.550,2,   2150.7,2,   2261.9,2,        1,   -1.69592872
  18SN19970803,    30, 28,     26,19970811, 72.0003, -64.6668, 2322,    606.6,   1.4240,  34.5320,2,    224.4,2,    26.37,2,    17.29,2,     0.00,2,     1.26,2,    1.870,2,    0.700,2, -999.000,9,    6.340,2,   2189.6,2,   2281.5,2,        2,    1.39235164
  18SN19970803,    30, 28,     25,19970811, 72.0003, -64.6668, 2322,    705.9,   1.2610,  34.5360,2,    219.1,2,    29.89,2,    17.48,2,     0.01,2,     1.30,2,    1.520,2,    0.540,2,    0.040,2,    6.000,2,   2195.0,2,   2279.6,2,        3,    1.22450517
  18SN19970803,    30, 28,     24,19970811, 72.0003, -64.6668, 2322,    909.5,   0.9110,  34.5280,2,    202.4,2,    38.97,2,    18.17,2,     0.01,2,     1.37,2,    1.110,2,    0.450,2,    0.000,2,    5.610,2,   2204.6,2,   2280.4,2,        4,   0.864993014
  18SN19970803,    30, 28,     23,19970811, 72.0003, -64.6668, 2322,   1112.2,   0.5240,  34.5160,2,    179.0,2,    49.71,2,    19.24,2,     0.01,2,     1.48,2,    0.410,2,    0.190,2,    0.000,2,    4.390,2,   2222.9,2,   2286.6,2,        5,   0.469307464
  18SN19970803,    30, 28,     22,19970811, 72.0003, -64.6668, 2322,   1315.9,   0.0930,  34.5060,2,    156.3,2,    63.19,2,    20.51,2,     0.00,2,     1.61,2,    0.270,2,    0.110,2,    0.000,2,    4.000,2,   2238.3,2,   2311.4,2,        6,  0.0305693662
  18SN19970803,    30, 28,     21,19970811, 72.0003, -64.6668, 2322,   1517.7,  -0.1910,  34.5090,2,    137.7,2,    76.48,2,    21.59,2,     0.00,2,     1.72,2,    0.250,2,    0.100,2,    0.000,2,    3.460,2,   2251.5,2,   2289.5,2,        7,  -0.262212676
  18SN19970803,    30, 28,     20,19970811, 72.0003, -64.6668, 2322,   1721.4,  -0.3360,  34.5140,2,    134.0,2,    85.46,2,    22.17,2,     0.00,2,     1.81,2,    0.260,2,    0.120,2,    0.000,2,    3.480,2,   2250.8,2,   2292.8,2,        8,  -0.417840761
  18SN19970803,    30, 28,     19,19970811, 72.0003, -64.6668, 2322,   1924.5,  -0.3880,  34.5190,2,    127.3,2,    94.54,2,    22.66,2,     0.01,2,     1.83,2,    0.280,2,    0.090,2,    0.000,2,    3.080,2,   2267.4,2,   2302.8,2,        9,  -0.482102828
  18SN19970803,    30, 28,     18,19970811, 72.0003, -64.6668, 2322,   2128.2,  -0.3750,  34.5230,2,    124.0,2,   100.31,2,    23.05,2,     0.01,2,     1.84,2,    0.210,2,    0.080,2,    0.000,2,    3.560,3,   2271.6,2,   2291.7,2,       10,  -0.483017554
  18SN19970803,    30, 28,     17,19970811, 72.0003, -64.6668, 2322,   2312.5,  -0.3620,  34.5210,2,    124.7,2,   100.21,2,    23.05,2,     0.01,2,     1.84,2,    0.090,2,    0.040,2,    0.000,2,    2.840,2,   2269.8,2,   2347.6,2,       11,  -0.483223225
  18SN19970803,    30, 29,     16,19970811, 72.0003, -64.6668, 2322,     13.2,   1.3240,  30.3570,2,    365.2,2,     5.29,2,     0.00,2,     0.00,2,     0.66,2,    6.410,2,    3.250,2,    0.310,2,    7.570,2,   1933.0,2,   2092.7,2,       12,    1.32349098
  18SN19970803,    30, 29,     15,19970811, 72.0003, -64.6668, 2322,     18.7,  -1.0090,  32.5380,2,    421.4,2,    11.05,2,     0.49,2,     0.05,2,     0.79,2,    5.510,2,    2.750,2,    0.270,2,    9.700,2,   2072.2,2,   2246.3,2,       13,   -1.00942162
  18SN19970803,    30, 29,     14,19970811, 72.0003, -64.6668, 2322,     23.6,  -1.4700,  32.6610,2,    388.5,2,    12.13,2,     2.64,2,     0.21,2,     0.91,2,    5.720,2,    2.760,2,    0.240,2,    9.110,2,   2070.1,2,   2252.4,2,       14,   -1.47044322
  18SN19970803,    30, 29,     13,19970811, 72.0003, -64.6668, 2322,     33.5,  -1.6400,  32.8080,2,   -999.0,9,    13.10,2,     5.87,2,     0.33,3,     1.11,2,    5.420,2,    2.820,2,    0.230,2,    8.300,2,   2131.6,2,   2251.2,2,       15,   -1.64059181
  18SN19970803,    30, 29,     12,19970811, 72.0003, -64.6668, 2322,     41.8,  -1.7090,  33.0040,2,    339.1,2,    14.67,2,     8.12,2,     0.14,2,     1.17,2,    5.670,2,    2.960,2,    0.240,2,    8.160,2,   2143.0,2,   2258.4,2,       16,    -1.7097325
  18SN19970803,    30, 29,     11,19970811, 72.0003, -64.6668, 2322,     61.1,  -1.7810,  33.2180,2,    329.8,2,    15.54,2,     9.19,2,     0.02,2,     1.17,2,    5.870,2,    2.850,2,    0.220,2,    9.170,2,   2150.6,2,   2265.1,2,       17,   -1.78206932
  18SN19970803,    30, 29,     10,19970811, 72.0003, -64.6668, 2322,     76.7,  -1.7710,  33.2960,2,    327.1,2,    15.45,2,     9.19,2,     0.01,2,     1.15,2,    5.700,2,    2.780,2,    0.210,2,    9.240,2,   2148.0,2,   2264.8,2,       18,   -1.77237279
  18SN19970803,    30, 29,      9,19970811, 72.0003, -64.6668, 2322,    102.5,  -1.7190,  33.4290,2,    317.9,2,    14.08,2,     9.58,2,     0.01,2,     1.10,2,    5.380,2,    2.920,2,    0.160,2,    8.940,2,   2146.2,2,   2275.8,2,       19,   -1.72093456
  18SN19970803,    30, 29,      8,19970811, 72.0003, -64.6668, 2322,    152.8,  -1.2760,  33.6340,2,    281.9,2,    16.03,2,    12.12,2,     0.00,2,     1.17,2,    5.030,2,    2.350,2,    0.170,2,    8.620,2,   2155.3,2,   2255.7,2,       20,   -1.27961261
  18SN19970803,    30, 29,      7,19970811, 72.0003, -64.6668, 2322,    204.6,  -0.5670,  33.8590,2,    255.0,2,    18.37,2,    14.17,2,     0.00,2,     1.22,2,    4.060,2,    2.030,2,    0.160,2,    8.100,2,   2174.3,2,   2256.6,2,       21,  -0.573280249
  18SN19970803,    30, 29,      6,19970811, 72.0003, -64.6668, 2322,    254.0,   0.1250,  34.0510,2,    240.4,2,    20.22,2,    15.53,2,     0.01,2,     1.25,2,    3.650,2,    1.720,2,    0.100,2,    7.650,2,   2175.3,2,   2260.0,2,       22,   0.115498382
  18SN19970803,    30, 29,      5,19970811, 72.0003, -64.6668, 2322,    353.1,   1.1850,  34.3460,2,    233.5,2,    21.78,2,    16.51,2,     0.00,2,     1.23,2,    2.890,2,    1.370,2, -999.000,9,    7.510,2,   2181.0,2,   2275.4,2,       23,    1.16815793
  18SN19970803,    30, 29,      4,19970811, 72.0003, -64.6668, 2322,    404.8,   1.4080,  34.4260,2,    233.7,2,    21.98,2,    16.61,2,     0.02,2,     1.23,2,    2.570,2,    1.480,3,    0.080,2,    6.430,2,   2181.3,2,   2280.0,2,       24,    1.38770835
  18SN19970803,    30, 29,      3,19970811, 72.0003, -64.6668, 2322,    532.7,   1.5150,  34.5150,2,    228.3,2,    24.03,2,    16.99,2,     0.00,2,     1.23,2,    2.090,2,    0.960,2,    0.090,2,    6.990,2,   2185.0,2,   2277.5,2,       25,    1.48716305
  18SN19970803,    30, 29,      2,19970811, 72.0003, -64.6668, 2322,    607.2,   1.4060,  34.5260,2,    224.9,2,    26.37,2,    17.29,2,     0.01,2,     1.26,2,    1.870,2,    0.860,2,    0.050,2,    6.170,2,   2179.8,2,   2288.3,2,       26,    1.37441277
  18SN19970803,    30, 29,      1,19970811, 72.0003, -64.6668, 2322,    631.8,   1.3920,  34.5300,2,    224.6,2,    27.05,2,    17.29,2,     0.01,2,     1.26,2,    1.840,2,    0.740,2,    0.040,2,    5.990,2,   -999.0,9,   2275.1,2,       27,    1.35906835
  18SN19970803,   401, 30,     19,19970816, 75.8372, -81.4562,  496,      7.0,   0.3120,  31.7730,2,    380.4,2,     4.99,2,     0.10,2,     0.00,2,     0.60,2,    6.400,2,    3.320,2,    0.310,2,    7.090,2,   2015.4,2,   2189.9,2,      272,   0.311772816
  18SN19970803,   401, 30,     18,19970816, 75.8372, -81.4562,  496,     20.2,  -0.5910,  32.3970,2,    377.5,2,    10.47,2,     1.57,2,     0.02,2,     0.80,2,    6.300,2,    3.050,2,    0.370,2,    7.300,2,   2087.2,2,   2222.9,2,      273,  -0.591524009
