EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19961030,   75N,    62,  1,      3,19961101, 65.0528,  -2.4869, 3127,   1999.6,  -0.8883,  34.9086,2,    297.7,2,    11.82,2,    14.65,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9809
  58JH19961030,   75N,    62,  1,      2,19961101, 65.0528,  -2.4869, 3127,   2500.4,  -0.8862,  34.9089,2,    297.3,2,    12.46,2,    14.75,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0128
  58JH19961030,   75N,    62,  1,      1,19961101, 65.0528,  -2.4869, 3127,   3052.1,  -0.8579,  34.9101,2,    297.3,2,    13.11,2,    14.90,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0273
  58JH19961030,   75N,    63,  1,     12,19961101, 65.3158,  -3.2363, 2972,      9.8,   7.1269,  34.8885,2,    283.8,2,     3.35,2,     8.08,2,     0.27,2,     0.60,2,    4.403,2,    2.276,2,    0.340,2,    5.730,2,   11.128,2, -999.000,9,-999.0000,9,  -999.00,9,   7.1260
  58JH19961030,   75N,    63,  1,     11,19961101, 65.3158,  -3.2363, 2972,     49.5,   7.0903,  34.8891,2,    284.6,2,     3.44,2,     8.10,2,     0.27,2,  -999.00,9,    4.404,2,    2.274,2,    0.339,2,    5.690,2,   11.133,2, -999.000,9,-999.0000,9,  -999.00,9,   7.0857
  58JH19961030,   75N,    63,  1,     10,19961101, 65.3158,  -3.2363, 2972,     97.5,   6.8952,  35.0551,2,    275.9,2,     5.65,2,    12.90,2,     0.03,2,     0.85,2,    4.376,2,    2.189,2,    0.324,2,    4.398,2,   12.091,2, -999.000,9,-999.0000,9,  -999.00,9,   6.8862
  58JH19961030,   75N,    63,  1,      9,19961101, 65.3158,  -3.2363, 2972,    299.8,   2.3254,  34.9339,2,    311.2,2,     5.62,2,  -999.00,9,     0.01,2,     0.88,2,    5.671,2,    2.756,2,    0.433,2,    7.209,2,   17.264,2, -999.000,9,-999.0000,9,  -999.00,9,   2.3081
  58JH19961030,   75N,    63,  1,      8,19961101, 65.3158,  -3.2363, 2972,    498.1,   0.4352,  34.8842,2,    304.3,2,     6.70,2,    13.68,2,     0.01,2,     0.92,2,    4.626,2,    2.139,2,    0.312,2,    5.919,2,   16.507,2, -999.000,9,-999.0000,9,  -999.00,9,   0.4134
  58JH19961030,   75N,    63,  1,      7,19961101, 65.3158,  -3.2363, 2972,    798.6,  -0.3978,  34.8926,2,    305.1,2,     7.81,2,    13.76,2,     0.02,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4294
  58JH19961030,   75N,    63,  1,      6,19961101, 65.3158,  -3.2363, 2972,   1000.1,  -0.5705,  34.9002,2,    297.3,2,     9.05,2,    14.17,2,     0.01,2,     0.96,2,    1.970,2,    0.860,2,    0.094,2,    3.364,2,    7.221,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6105
  58JH19961030,   75N,    63,  1,      5,19961101, 65.3158,  -3.2363, 2972,   1199.2,  -0.6895,  34.9052,2,    295.5,2,     9.87,2,    14.32,2,     0.01,2,     0.99,2,    1.303,2,    0.572,2,    0.052,2,    2.622,2,    4.799,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7384
  58JH19961030,   75N,    63,  1,      4,19961101, 65.3158,  -3.2363, 2972,   1500.3,  -0.8177,  34.9081,2,    296.4,2,    10.87,2,    14.56,2,     0.01,2,     1.00,2,    0.769,2,    0.330,2,    0.023,2,    2.014,2,    2.803,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8814
  58JH19961030,   75N,    63,  1,      3,19961101, 65.3158,  -3.2363, 2972,   2000.7,  -0.9004,  34.9085,2,    297.3,2,    11.80,2,    14.73,2,     0.01,2,     1.00,2,    0.497,2,    0.230,2,    0.019,2,    1.673,2,    1.803,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9928
  58JH19961030,   75N,    63,  1,      2,19961101, 65.3158,  -3.2363, 2972,   2498.1,  -0.8944,  34.9089,2,    297.3,2,    12.50,2,  -999.00,9,     0.01,2,  -999.00,9,    0.385,2,    0.171,2,    0.011,2,    1.496,2,    1.371,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0207
  58JH19961030,   75N,    63,  1,      1,19961101, 65.3158,  -3.2363, 2972,   2901.0,  -0.8724,  34.9098,2,    297.3,2,    12.87,2,    14.92,2,     0.01,2,     1.01,2,    0.308,2,    0.147,2,    0.008,2,    1.363,2,    1.054,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0294
  58JH19961030,   75N,    64,  2,     12,19961101, 65.5937,  -4.0601, 2916,      9.9,   7.0835,  34.8243,2,    283.4,2,     2.94,2,     7.45,2,     0.23,2,     0.54,2,    4.371,2,    2.187,2,    0.342,2,    5.565,2,   11.224,2,    1.826,2,   1.7589,3,    -1.66,2,   7.0826
  58JH19961030,   75N,    64,  2,     11,19961101, 65.5937,  -4.0601, 2916,     50.4,   7.0908,  34.8246,2,    281.2,2,     2.98,2,     7.52,2,     0.22,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.0861
  58JH19961030,   75N,    64,  2,     10,19961101, 65.5937,  -4.0601, 2916,    100.3,   5.5216,  34.9438,2,    278.1,2,     5.64,2,    13.07,2,     0.02,2,     0.86,2,    4.553,2,    2.280,2,    0.340,2,    4.938,2,   13.058,2, -999.000,9,   1.7902,2,  -999.00,9,   5.5134
  58JH19961030,   75N,    64,  2,      9,19961101, 65.5937,  -4.0601, 2916,    148.1,   4.2325,  34.9099,2,    291.2,2,     5.63,2,    13.09,2,     0.02,2,     0.87,2,    4.851,2,    2.422,2,    0.367,2,    5.714,2,   14.057,2,    1.609,2,   1.8036,2,    -0.25,2,   4.2219
  58JH19961030,   75N,    64,  2,      8,19961101, 65.5937,  -4.0601, 2916,    200.4,   2.7019,  34.8408,2,    304.3,2,     5.94,2,    13.01,2,     0.02,2,     0.87,2,    5.340,2,    2.613,2,    0.410,2,    6.746,2,   15.748,2,    1.686,2,   1.8170,2,    -0.37,2,   2.6899
  58JH19961030,   75N,    64,  2,      7,19961101, 65.5937,  -4.0601, 2916,    300.2,   1.7679,  34.9127,2,    304.3,2,     6.14,2,    13.34,2,     0.01,2,     0.89,2,    5.271,2,    2.553,2,    0.386,2,    6.565,2,   17.605,2,    1.528,2,   1.8125,2,     0.54,2,   1.7520
  58JH19961030,   75N,    64,  2,      6,19961101, 65.5937,  -4.0601, 2916,    399.2,   0.8552,  34.8918,2,    304.7,2,     6.51,2,    13.64,2,     0.01,2,     0.91,2,    4.890,2,    2.312,2,    0.347,2,    6.208,2,   17.113,2, -999.000,9,-999.0000,9,  -999.00,9,   0.8367
  58JH19961030,   75N,    64,  2,      5,19961101, 65.5937,  -4.0601, 2916,    500.5,   0.1816,  34.8838,2,    305.6,2,     6.85,2,    13.70,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1607
  58JH19961030,   75N,    64,  2,      4,19961101, 65.5937,  -4.0601, 2916,    597.6,  -0.0507,  34.8845,2,    304.7,2,     7.12,2,    13.74,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0750
  58JH19961030,   75N,    64,  2,      3,19961101, 65.5937,  -4.0601, 2916,    799.2,  -0.4007,  34.8934,2,    302.5,2,     8.01,2,    13.94,2,     0.01,2,     0.93,2,    2.954,2,    1.339,2,    0.174,2,    4.423,2,   10.771,2,    1.131,2,   1.8348,2,     6.45,2,  -0.4323
  58JH19961030,   75N,    64,  2,      2,19961101, 65.5937,  -4.0601, 2916,    997.5,  -0.5781,  34.9013,2,    297.3,2,     9.15,2,    14.34,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6179
  58JH19961030,   75N,    64,  2,      1,19961101, 65.5937,  -4.0601, 2916,   1202.6,  -0.7202,  34.9061,2,    296.0,2,    10.16,2,    14.48,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7690
  58JH19961030,   75N,    64,  1,     12,19961101, 65.5937,  -4.0601, 2916,   1397.6,  -0.8076,  34.9077,2,    296.4,2,    10.82,2,    14.57,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8657
  58JH19961030,   75N,    64,  1,     11,19961101, 65.5937,  -4.0601, 2916,   1599.1,  -0.8664,  34.9081,2,    296.8,2,    11.34,2,    14.64,2,     0.01,2,     0.99,2,    0.651,2,    0.286,2,    0.022,2,    1.855,2,     2.31,2,    0.503,2,   1.8482,2,     5.92,2,  -0.9350
  58JH19961030,   75N,    64,  1,     10,19961101, 65.5937,  -4.0601, 2916,   1799.8,  -0.8966,  34.9083,2,    297.3,2,    11.73,2,    14.75,2,     0.03,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9766
  58JH19961030,   75N,    64,  1,      9,19961101, 65.5937,  -4.0601, 2916,   1998.9,  -0.9103,  34.9084,2,    298.2,2,    12.07,2,    14.77,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0025
  58JH19961030,   75N,    64,  1,      8,19961101, 65.5937,  -4.0601, 2916,   2198.1,  -0.9098,  34.9085,2,    296.4,2,    12.40,2,    14.85,2,     0.01,2,     1.00,2,    0.432,2,    0.208,2,    0.012,2,    1.558,2,    1.526,2,    0.506,2,   1.8571,2,     4.93,2,  -1.0150
  58JH19961030,   75N,    64,  1,      7,19961101, 65.5937,  -4.0601, 2916,   2400.8,  -0.9018,  34.9088,2,    297.7,2,    12.63,2,    14.92,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0210
  58JH19961030,   75N,    64,  1,      6,19961101, 65.5937,  -4.0601, 2916,   2497.7,  -0.8973,  34.9090,2,    296.4,2,    12.80,2,    14.92,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0235
  58JH19961030,   75N,    64,  1,      5,19961101, 65.5937,  -4.0601, 2916,   2598.7,  -0.8919,  34.9091,2,    296.4,2,    12.92,2,    14.96,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0255
  58JH19961030,   75N,    64,  1,      4,19961101, 65.5937,  -4.0601, 2916,   2697.5,  -0.8859,  34.9093,2,    296.0,2,    12.99,2,    15.02,2,     0.02,2,     1.01,2,    0.327,2,    0.162,2,    0.005,2,    1.385,2,    1.158,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0270
  58JH19961030,   75N,    64,  1,      3,19961101, 65.5937,  -4.0601, 2916,   2799.6,  -0.8788,  34.9094,2,    296.0,2,    13.01,2,    14.93,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0278
  58JH19961030,   75N,    64,  1,      2,19961101, 65.5937,  -4.0601, 2916,   2899.8,  -0.8713,  34.9094,2,    296.4,2,    13.02,2,    14.95,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0283
  58JH19961030,   75N,    64,  1,      1,19961101, 65.5937,  -4.0601, 2916,   2948.4,  -0.8674,  34.9097,2,    297.3,2,    13.03,2,    14.95,2,     0.02,2,     1.01,2,    0.314,2,    0.146,2,    0.006,2,    1.363,2,    1.068,2,    0.355,2,-999.0000,9,  -999.00,9,  -1.0283
  58JH19961030,   75N,    65,  1,     12,19961101, 65.8332,  -4.8313, 3166,     11.3,   5.4903,  34.6798,2,    296.0,2,     2.21,2,     6.16,2,     0.22,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4894
  58JH19961030,   75N,    65,  1,     11,19961101, 65.8332,  -4.8313, 3166,     49.6,   5.5215,  34.6788,2,    296.5,2,     2.05,2,     6.15,2,     0.21,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5175
  58JH19961030,   75N,    65,  1,     10,19961101, 65.8332,  -4.8313, 3166,     99.1,   2.9225,  34.8527,2,    304.7,2,     5.67,2,    12.75,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9165
  58JH19961030,   75N,    65,  1,      9,19961101, 65.8332,  -4.8313, 3166,    298.5,   2.2249,  34.9538,2,    311.2,2,     5.48,2,    12.65,2,     0.02,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2079
  58JH19961030,   75N,    65,  1,      8,19961101, 65.8332,  -4.8313, 3166,    501.0,   0.1485,  34.8761,2,    306.9,2,     6.77,2,    13.66,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1278
  58JH19961030,   75N,    65,  1,      7,19961101, 65.8332,  -4.8313, 3166,    800.9,  -0.4276,  34.8915,2,    307.8,2,     7.76,2,    13.69,2,     0.02,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4591
  58JH19961030,   75N,    65,  1,      6,19961101, 65.8332,  -4.8313, 3166,    998.8,  -0.5940,  34.8990,2,    299.0,2,     8.87,2,    14.17,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6337
  58JH19961030,   75N,    65,  1,      5,19961101, 65.8332,  -4.8313, 3166,   1198.6,  -0.7117,  34.9054,2,    296.8,2,    10.00,2,    14.38,2,     0.02,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7604
  58JH19961030,   75N,    65,  1,      4,19961101, 65.8332,  -4.8313, 3166,   1499.6,  -0.8099,  34.9077,2,    296.8,2,    10.83,2,    14.58,2,     0.02,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8736
  58JH19961030,   75N,    65,  1,      3,19961101, 65.8332,  -4.8313, 3166,   1998.2,  -0.8845,  34.9081,2,    297.7,2,    11.68,2,    14.70,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9770
  58JH19961030,   75N,    65,  1,      2,19961101, 65.8332,  -4.8313, 3166,   2499.6,  -0.8890,  34.9087,2,    297.3,2,    12.31,2,    14.83,2,     0.02,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0155
  58JH19961030,   75N,    65,  1,      1,19961101, 65.8332,  -4.8313, 3166,   3098.7,  -0.8580,  34.9100,2,    296.8,2,    13.08,2,    14.96,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0312
  58JH19961030,   75N,    66,  2,     12,19961102, 66.0883,  -5.5844, 3396,      9.3,   5.3489,  34.6723,2,    296.9,2,     1.72,2,     5.47,2,     0.21,2,     0.44,2,    4.911,2,    2.531,2,    0.377,2,    6.733,2,   12.269,2, -999.000,9,-999.0000,9,  -999.00,9,   5.3482
  58JH19961030,   75N,    66,  2,     11,19961102, 66.0883,  -5.5844, 3396,     50.2,   5.2524,  34.6622,2,    297.8,2,     1.82,2,     5.83,2,     0.19,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.2485
  58JH19961030,   75N,    66,  2,     10,19961102, 66.0883,  -5.5844, 3396,     97.8,   2.2031,  34.8777,2,    312.1,2,     5.07,2,    12.26,2,     0.02,2,     0.81,2,    5.860,2,    2.875,2,    0.447,2,    7.567,2,   17.005,2, -999.000,9,-999.0000,9,  -999.00,9,   2.1977
  58JH19961030,   75N,    66,  2,      9,19961102, 66.0883,  -5.5844, 3396,    148.8,   2.2077,  34.9170,2,    313.0,2,     5.33,2,    12.44,2,     0.01,2,     0.82,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1995
  58JH19961030,   75N,    66,  2,      8,19961102, 66.0883,  -5.5844, 3396,    199.7,   2.1309,  34.9373,2,    309.9,2,     5.56,2,    12.82,2,     0.02,2,     0.85,2,    5.650,2,    2.626,2,    0.413,2,    7.160,2,   17.424,2, -999.000,9,-999.0000,9,  -999.00,9,   2.1199
  58JH19961030,   75N,    66,  2,      7,19961102, 66.0883,  -5.5844, 3396,    297.8,   1.3247,  34.9112,2,    306.9,2,     6.10,2,    13.40,2,     0.02,2,     0.89,2,    5.296,2,    2.517,2,    0.385,2,    6.794,2,    18.16,2, -999.000,9,-999.0000,9,  -999.00,9,   1.3100
  58JH19961030,   75N,    66,  2,      6,19961102, 66.0883,  -5.5844, 3396,    400.3,   0.0905,  34.8741,2,    307.8,2,     6.72,2,    13.68,2,     0.02,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0745
  58JH19961030,   75N,    66,  2,      5,19961102, 66.0883,  -5.5844, 3396,    499.6,  -0.1024,  34.8881,2,    303.4,2,     7.25,2,    13.86,2,     0.02,2,     0.93,2,    3.798,2,    1.671,2,    0.237,2,    5.214,2,   13.388,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.1220
  58JH19961030,   75N,    66,  2,      4,19961102, 66.0883,  -5.5844, 3396,    599.0,  -0.2922,  34.8898,2,    305.6,2,     7.47,2,    13.78,2,     0.02,2,     0.92,2,    3.608,2,    1.547,2,    0.226,2,    5.057,2,   12.484,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3153
  58JH19961030,   75N,    66,  2,      3,19961102, 66.0883,  -5.5844, 3396,    800.1,  -0.5030,  34.8968,2,    299.0,2,     8.40,2,    14.11,2,     0.02,2,     0.94,2,    2.456,2,    1.062,2,    0.138,2,    3.885,2,    8.664,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5340
  58JH19961030,   75N,    66,  2,      2,19961102, 66.0883,  -5.5844, 3396,    998.4,  -0.6338,  34.9033,2,    295.1,2,     9.43,2,    14.43,2,     0.01,2,     0.97,2,    1.455,2,    0.604,2,    0.068,2,    2.857,2,     5.12,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6732
  58JH19961030,   75N,    66,  2,      1,19961102, 66.0883,  -5.5844, 3396,   1252.4,  -0.7588,  34.9073,2,    295.5,2,    10.38,2,    14.59,2,     0.01,2,     0.98,2,    0.849,2,    0.360,2,    0.028,2,    2.168,2,    2.908,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8098
  58JH19961030,   75N,    66,  1,     12,19961102, 66.0883,  -5.5844, 3396,   1498.4,  -0.8404,  34.9083,2,    296.8,2,    11.11,2,    14.67,2,     0.02,2,     0.98,2,    0.597,2,    0.253,2,    0.020,2,    1.843,2,    2.029,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9037
  58JH19961030,   75N,    66,  1,     11,19961102, 66.0883,  -5.5844, 3396,   1750.3,  -0.8878,  34.9084,2,    296.4,2,    11.55,2,    14.75,2,     0.02,2,     0.99,2,    0.487,2,    0.208,2,    0.015,2,    1.674,2,    1.639,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9650
  58JH19961030,   75N,    66,  1,     10,19961102, 66.0883,  -5.5844, 3396,   2000.4,  -0.9028,  34.9085,2,    296.8,2,    11.86,2,    14.84,2,     0.02,2,     1.00,2,    0.449,2,    0.201,2,    0.017,2,    1.593,2,    1.496,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9952
  58JH19961030,   75N,    66,  1,      9,19961102, 66.0883,  -5.5844, 3396,   2248.0,  -0.9053,  34.9085,2,    296.8,2,    12.25,2,    14.86,2,     0.03,2,     1.00,2,    0.403,2,    0.173,2,    0.015,2,    1.513,2,    1.342,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0139
  58JH19961030,   75N,    66,  1,      8,19961102, 66.0883,  -5.5844, 3396,   2500.5,  -0.8968,  34.9088,2,    296.8,2,    12.50,2,    14.90,2,     0.03,2,     1.00,2,    0.352,2,    0.162,2,    0.015,2,    1.432,2,    1.166,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0232
  58JH19961030,   75N,    66,  1,      7,19961102, 66.0883,  -5.5844, 3396,   2698.6,  -0.8859,  34.9091,2,    296.4,2,    12.74,2,    14.94,2,     0.04,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0271
  58JH19961030,   75N,    66,  1,      6,19961102, 66.0883,  -5.5844, 3396,   2797.3,  -0.8799,  34.9092,2,    294.2,2,    12.92,2,    14.94,2,     0.04,2,     1.01,2,    0.306,2,    0.121,2,    0.009,2,    1.333,2,    0.977,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0287
  58JH19961030,   75N,    66,  1,      5,19961102, 66.0883,  -5.5844, 3396,   2899.9,  -0.8742,  34.9094,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0311
  58JH19961030,   75N,    66,  1,      4,19961102, 66.0883,  -5.5844, 3396,   2999.1,  -0.8677,  34.9098,2,    295.1,2,    13.12,2,    15.01,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0326
  58JH19961030,   75N,    66,  1,      3,19961102, 66.0883,  -5.5844, 3396,   3097.6,  -0.8594,  34.9098,2,    296.4,2,    13.17,2,    15.02,2,     0.04,2,     1.01,2,    0.262,2,    0.102,2,    0.011,2,    1.247,2,    0.816,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0325
  58JH19961030,   75N,    66,  1,      2,19961102, 66.0883,  -5.5844, 3396,   3200.5,  -0.8511,  34.9101,2,    296.8,2,    13.16,2,    14.99,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0329
  58JH19961030,   75N,    66,  1,      1,19961102, 66.0883,  -5.5844, 3396,   3302.3,  -0.8425,  34.9102,2,    296.4,2,    13.17,2,    15.01,2,     0.04,2,     1.02,2,    0.251,2,    0.114,2,    0.009,2,    1.244,2,    0.814,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0330
  58JH19961030,   75N,    67,  1,     12,19961102, 66.3488,  -6.5044, 2894,      7.9,   4.9480,  34.6868,2,    299.5,2,     1.95,2,     5.67,2,     0.18,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.9474
  58JH19961030,   75N,    67,  1,     11,19961102, 66.3488,  -6.5044, 2894,     48.9,   4.9690,  34.7366,2,    299.5,2,     2.38,2,     6.69,2,     0.17,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.9653
  58JH19961030,   75N,    67,  1,     10,19961102, 66.3488,  -6.5044, 2894,    100.7,   3.1159,  34.9705,2,    303.8,2,     5.62,2,    12.63,2,     0.02,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1096
  58JH19961030,   75N,    67,  1,      9,19961102, 66.3488,  -6.5044, 2894,    299.7,   2.0480,  34.9465,2,    309.0,2,     5.74,2,    12.92,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0314
  58JH19961030,   75N,    67,  1,      8,19961102, 66.3488,  -6.5044, 2894,    499.5,   0.3379,  34.8860,2,    303.8,2,     6.75,2,    13.56,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3164
  58JH19961030,   75N,    67,  1,      7,19961102, 66.3488,  -6.5044, 2894,    799.5,  -0.3899,  34.8937,2,    302.5,2,     7.94,2,    13.90,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4216
  58JH19961030,   75N,    67,  1,      6,19961102, 66.3488,  -6.5044, 2894,   1001.1,  -0.5824,  34.9001,2,    298.2,2,     8.97,2,    14.16,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6223
  58JH19961030,   75N,    67,  1,      5,19961102, 66.3488,  -6.5044, 2894,   1198.0,  -0.6974,  34.9053,2,    296.8,2,     9.97,2,    14.39,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7462
