EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940826,   GNS,    41,  1,     12,2,19940904, 69.5670,  -3.8600, 3400,    702.3,  -0.1371,  34.8991,2,-999.0000,9,    304.1,2,    303.8,2,     8.03,2,    11.83,2,     0.07,2,     1.08,2,   2156.7,2,   2293.0,2, -0.165792896
  58AA19940826,   GNS,    41,  1,     11,2,19940904, 69.5670,  -3.8600, 3400,    800.4,  -0.3189,  34.9020,2,-999.0000,9,    302.9,2,    306.4,2,     8.54,2,    12.00,2,     0.15,2,     1.59,4,   2156.8,2,   2293.3,2, -0.351106714
  58AA19940826,   GNS,    41,  1,     10,2,19940904, 69.5670,  -3.8600, 3400,   1001.2,  -0.5787,  34.9060,2,  34.9060,2,    303.2,2,    302.5,2,     9.58,2,    11.76,2,     0.08,2,     1.14,2,   2156.3,2,   2298.1,2, -0.618660059
  58AA19940826,   GNS,    41,  1,      9,2,19940904, 69.5670,  -3.8600, 3400,   1302.6,  -0.7456,  34.9097,2,-999.0000,9,    301.7,2,    293.8,3,     4.02,4,     4.54,4,     0.18,2,     0.69,3,   2102.8,3,   2305.4,2, -0.799350274
  58AA19940826,   GNS,    41,  1,      8,2,19940904, 69.5670,  -3.8600, 3400,   1496.4,  -0.8157,  34.9107,2,-999.0000,9,    302.1,2,    304.6,2,    11.04,2,    15.06,2,     0.06,2,     1.10,2,   2156.6,2,   2297.4,2, -0.879191509
  58AA19940826,   GNS,    41,  1,      7,2,19940904, 69.5670,  -3.8600, 3400,   1806.5,  -0.8885,  34.9107,2,-999.0000,9,    302.8,2,    305.5,2,    15.20,2,    15.45,2,     0.06,2,     1.22,2,   2156.0,2,   2294.8,2, -0.969059055
  58AA19940826,   GNS,    41,  1,      6,2,19940904, 69.5670,  -3.8600, 3400,   1993.7,  -0.9068,  34.9104,2,  34.9120,2,    303.4,2,    305.5,2,    15.61,2,    13.04,2,     0.07,2,     1.16,2,   2156.6,2,   2291.8,2, -0.998700199
  58AA19940826,   GNS,    41,  1,      5,2,19940904, 69.5670,  -3.8600, 3400,   2301.2,  -0.9111,  34.9104,2,-999.0000,9,    302.3,2,    305.5,2,    15.47,2,    12.63,2,     0.09,2,     1.57,4,   2155.5,2,   2291.8,2,  -1.02324075
  58AA19940826,   GNS,    41,  1,      4,2,19940904, 69.5670,  -3.8600, 3400,   2505.7,  -0.9033,  34.9105,2,-999.0000,9,    302.9,2,    303.3,2,    16.51,2,    12.17,2,     0.08,2,     1.13,2,   2156.6,2,   2300.5,2,  -1.02996167
  58AA19940826,   GNS,    41,  1,      3,2,19940904, 69.5670,  -3.8600, 3400,   2667.1,  -0.8950,  34.9104,2,-999.0000,9,    304.6,2,    304.2,2,    16.72,2,    12.30,2,     0.24,2,     1.14,2,   2156.0,2,   2294.2,2,  -1.03365789
  58AA19940826,   GNS,    41,  1,      2,2,19940904, 69.5670,  -3.8600, 3400,   2960.8,  -0.8764,  34.9109,2,  34.9100,2,    302.3,2,    306.4,2,    16.94,2,     2.29,4,     0.06,2,     0.25,4,   2156.2,2,   2300.3,2,  -1.03807382
  58AA19940826,   GNS,    41,  1,      1,2,19940904, 69.5670,  -3.8600, 3400,   3325.4,  -0.8475,  34.9110,2,  34.9120,2,    305.3,2,    303.8,2,    16.96,2,    12.41,2,     0.09,2,     1.15,2,   2156.6,2,   -999.0,9,  -1.03987456
  58AA19940826,   GNS,    42,  1,      7,2,19940904, 70.8420,  -5.8720,   -9,     13.3,   5.4263,  34.7022,2,  34.7020,2,    318.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.42523917
  58AA19940826,   GNS,    42,  1,      6,2,19940904, 70.8420,  -5.8720,   -9,     23.0,   5.4671,  34.7291,2,  34.7290,2,    315.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.46525545
  58AA19940826,   GNS,    42,  1,      5,2,19940904, 70.8420,  -5.8720,   -9,    101.6,   1.7216,  34.8966,2,  34.8980,2,    320.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.71642168
  58AA19940826,   GNS,    42,  1,      4,2,19940904, 70.8420,  -5.8720,   -9,    497.4,  -0.1880,  34.8926,2,  34.8930,2,    302.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.207183386
  58AA19940826,   GNS,    42,  1,      3,2,19940904, 70.8420,  -5.8720,   -9,    998.9,  -0.6867,  34.9074,2,  34.9060,2,    289.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.72565773
  58AA19940826,   GNS,    42,  1,      2,2,19940904, 70.8420,  -5.8720,   -9,   1605.3,  -0.8973,  34.9108,2,  34.9090,2,    285.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.965906342
  58AA19940826,   GNS,    42,  1,      1,2,19940904, 70.8420,  -5.8720,   -9,   2054.9,  -0.9131,  34.9105,2,  34.9100,2,    285.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.00881053
  58AA19940826,   GNS,    43,  1,     10,2,19940904, 70.9830,  -6.3770,   -9,     82.8,   1.4053,  34.8852,2,  34.8980,2,    318.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.40131036
  58AA19940826,   GNS,    43,  1,      9,2,19940904, 70.9830,  -6.3770,   -9,    352.1,  -0.1907,  34.8700,2,-999.0000,9,    321.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.20378962
  58AA19940826,   GNS,    43,  1,      8,2,19940904, 70.9830,  -6.3770,   -9,    496.4,  -0.2857,  34.8832,2,  34.8880,2,    307.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.304429294
  58AA19940826,   GNS,    43,  1,      7,2,19940904, 70.9830,  -6.3770,   -9,    996.3,  -0.6803,  34.9024,2,  34.9080,2,    287.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.719189168
  58AA19940826,   GNS,    43,  1,      6,2,19940904, 70.9830,  -6.3770,   -9,   1501.6,  -0.8657,  34.9065,2,  34.9100,2,    283.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.928872067
  58AA19940826,   GNS,    43,  1,      5,2,19940904, 70.9830,  -6.3770,   -9,   2009.7,  -0.9139,  34.9064,2,  34.9120,2,    281.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.00670593
  58AA19940826,   GNS,    43,  1,      4,2,19940904, 70.9830,  -6.3770,   -9,   2521.4,  -0.9047,  34.9060,2,  34.9090,2,    279.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.03245961
  58AA19940826,   GNS,    43,  1,      3,2,19940904, 70.9830,  -6.3770,   -9,   3025.7,  -0.8727,  34.9056,2,  34.9080,2,    277.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.03963269
  58AA19940826,   GNS,    43,  1,      2,2,19940904, 70.9830,  -6.3770,   -9,   3228.6,  -0.8561,  34.9056,2,  34.9090,2,    278.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.04007465
  58AA19940826,   GNS,    43,  1,      1,2,19940904, 70.9830,  -6.3770,   -9,   3429.0,  -0.8383,  34.9052,2,-999.0000,9,    278.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   -1.0397761
  58AA19940826,   GNS,    44,  1,     12,2,19940904, 71.1780,  -7.6780, 2036,      1.2,   5.1843,  34.4489,2,-999.0000,9,    318.4,2,    319.7,2,     0.95,2,     0.52,2,     0.09,2,     0.41,2,   2057.2,2,   2286.9,2,   5.18420719
  58AA19940826,   GNS,    44,  1,     11,2,19940904, 71.1780,  -7.6780, 2036,     13.9,   5.1538,  34.4543,2,-999.0000,9,    319.3,2,    319.7,2,     0.96,2,     0.47,2,     0.08,2,     0.42,2,   2052.4,2,   2289.8,2,   5.15272681
  58AA19940826,   GNS,    44,  1,     10,2,19940904, 71.1780,  -7.6780, 2036,     54.1,   1.2284,  34.7569,2,-999.0000,9,    334.6,2,    331.2,2,     4.26,2,     6.74,2,     0.25,2,     0.87,2,   2152.6,2,   2295.4,2,   1.22590052
  58AA19940826,   GNS,    44,  1,      9,2,19940904, 71.1780,  -7.6780, 2036,    103.6,   0.5098,  34.8705,2,-999.0000,9,    326.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.505570681
  58AA19940826,   GNS,    44,  1,      8,2,19940904, 71.1780,  -7.6780, 2036,    203.8,   0.2033,  34.8776,2,-999.0000,9,    327.7,2,    326.4,2,     6.70,2,  -999.00,9,     0.05,2,     1.07,2,   2152.7,2,   2300.4,2,  0.195319342
  58AA19940826,   GNS,    44,  1,      7,2,19940904, 71.1780,  -7.6780, 2036,    404.8,  -0.1895,  34.8765,2,-999.0000,9,    324.5,2,    325.5,2,     7.32,2,    10.93,2,     0.07,2,     1.01,2,   2149.2,2,   2303.2,2, -0.204752867
  58AA19940826,   GNS,    44,  1,      6,2,19940904, 71.1780,  -7.6780, 2036,    606.0,  -0.3171,  34.8838,2,-999.0000,9,    316.9,2,    316.8,2,     7.69,2,     8.82,4,     0.17,2,     1.01,2,   2152.9,2,   2300.1,2, -0.340405842
  58AA19940826,   GNS,    44,  1,      5,2,19940904, 71.1780,  -7.6780, 2036,    805.7,  -0.4306,  34.8907,2,-999.0000,9,    311.9,2,    312.5,2,     8.10,2,    11.14,2,     0.06,2,     1.10,2,   2151.0,2,   2294.6,2, -0.462296003
  58AA19940826,   GNS,    44,  1,      4,2,19940904, 71.1780,  -7.6780, 2036,   1007.1,  -0.6021,  34.8988,2,-999.0000,9,    307.4,2,    308.6,2,     9.31,2,  -999.00,9,     0.06,2,     1.08,2,   2156.7,2,   2300.4,2, -0.642141585
  58AA19940826,   GNS,    44,  1,      3,2,19940904, 71.1780,  -7.6780, 2036,   1296.7,  -0.7314,  34.9076,2,-999.0000,9,    302.8,2,    304.2,2,    10.45,2,     6.96,4,     0.09,2,     1.09,2,   2159.1,2,   2303.0,2, -0.784983323
  58AA19940826,   GNS,    44,  1,      2,2,19940904, 71.1780,  -7.6780, 2036,   1510.4,  -0.7939,  34.9092,2,-999.0000,9,    303.1,2,    304.2,2,    10.83,2,     8.74,4,     0.06,2,     1.09,2,   2153.5,2,   2301.8,2, -0.858436171
  58AA19940826,   GNS,    44,  1,      1,2,19940904, 71.1780,  -7.6780, 2036,   2003.5,  -0.9050,  34.9065,2,-999.0000,9,    306.1,2,    304.6,2,    11.61,2,    10.76,3,     0.12,2,     1.13,2,   2155.2,2,   2312.8,3, -0.997532456
  58AA19940826,   GNS,    46,  2,     12,2,19940905, 71.0000,   4.0780, 3108,      1.4,   8.9794,  35.0817,2,-999.0000,9,    292.1,2,    291.4,2,     2.42,2,  -999.00,9,     0.06,2,     0.57,2,   2077.0,2,   2328.2,2,   8.97924956
  58AA19940826,   GNS,    46,  2,     11,2,19940905, 71.0000,   4.0780, 3108,     10.7,   8.9743,  35.0823,2,-999.0000,9,    292.1,2,    291.4,2,     2.48,2,  -999.00,9,     0.05,2,     0.57,2,   2079.1,2,   2319.0,2,   8.97314996
  58AA19940826,   GNS,    46,  2,     10,2,19940905, 71.0000,   4.0780, 3108,     20.8,   8.9631,  35.0834,2,-999.0000,9,    291.9,2,    294.0,2,     2.74,2,  -999.00,9,     0.10,2,     0.60,2,   2082.6,2,   2323.7,2,   8.96086479
  58AA19940826,   GNS,    46,  2,      9,2,19940905, 71.0000,   4.0780, 3108,     30.5,   8.5333,  35.0840,2,-999.0000,9,    291.3,2,    289.2,2,     3.85,2,  -999.00,9,     0.12,2,     0.72,2,   2100.2,2,   2324.3,2,   8.53011845
  58AA19940826,   GNS,    46,  2,      8,2,19940905, 71.0000,   4.0780, 3108,     49.6,   6.5509,  35.1265,2,-999.0000,9,    285.8,2,    299.6,2,     5.76,2,    10.54,2,     0.10,2,     0.93,2,   2125.5,2,   2321.4,2,   6.54646291
  58AA19940826,   GNS,    46,  2,      7,2,19940905, 71.0000,   4.0780, 3108,     79.7,   6.2088,  35.1287,2,-999.0000,9,    289.2,2,    291.8,2,     5.90,2,    11.02,2,     0.18,2,     1.01,2,   2131.3,2,   2322.4,2,   6.20186332
  58AA19940826,   GNS,    46,  2,      6,2,19940905, 71.0000,   4.0780, 3108,    100.3,   5.8897,  35.1040,2,-999.0000,9,    292.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   5.88120742
  58AA19940826,   GNS,    46,  2,      5,2,19940905, 71.0000,   4.0780, 3108,    100.3,   5.8957,  35.1048,2,-999.0000,9,    292.4,2,    292.6,2,     5.95,2,    10.66,2,     0.14,2,     0.97,2,   2128.3,2,   2318.8,2,   5.88720262
  58AA19940826,   GNS,    46,  2,      4,2,19940905, 71.0000,   4.0780, 3108,    201.0,   4.9701,  35.0723,2,-999.0000,9,    299.5,2,    298.7,2,     6.03,2,    10.92,2,     0.08,2,     0.92,2,   2133.0,2,   2325.8,2,   4.95438394
  58AA19940826,   GNS,    46,  2,      3,2,19940905, 71.0000,   4.0780, 3108,    298.9,   4.5376,  35.0881,2,-999.0000,9,    303.9,2,    303.0,2,     6.02,2,    10.85,2,     0.08,2,     1.01,2,   2135.7,2,   2324.3,2,   4.51501559
  58AA19940826,   GNS,    46,  2,      2,2,19940905, 71.0000,   4.0780, 3108,    397.4,   4.3847,  35.0948,2,-999.0000,9,    306.0,2,    305.6,2,     5.99,2,    10.67,2,     0.08,2,     0.94,2,   2134.9,2,   2317.2,2,   4.35484983
  58AA19940826,   GNS,    46,  2,      1,2,19940905, 71.0000,   4.0780, 3108,    502.0,   4.1852,  35.0899,2,-999.0000,9,    309.3,2,    308.2,2,     5.98,2,    10.71,2,     0.09,2,     0.96,2,   2135.9,2,   2324.6,2,   4.14788378
  58AA19940826,   GNS,    46,  1,     12,2,19940905, 71.0000,   4.0780, 3108,    603.6,   3.9158,  35.0753,2,-999.0000,9,    305.5,2,    306.8,2,     6.05,2,    10.78,2,     0.08,2,     0.97,2,   2134.8,2,   2319.8,2,   3.87175146
  58AA19940826,   GNS,    46,  1,     11,2,19940905, 71.0000,   4.0780, 3108,    702.0,   2.9179,  35.0085,2,-999.0000,9,    305.1,2,    307.2,2,     6.39,2,    11.29,2,     0.07,2,     1.02,2,   2140.2,2,   2325.4,3,   2.87172144
  58AA19940826,   GNS,    46,  1,     10,2,19940905, 71.0000,   4.0780, 3108,    800.8,   1.2506,  34.9216,2,-999.0000,9,    306.3,2,    306.7,2,     6.91,2,    11.64,2,     0.08,2,     1.05,2,   2147.6,2,   2312.2,2,   1.20806714
  58AA19940826,   GNS,    46,  1,      9,2,19940905, 71.0000,   4.0780, 3108,   1004.0,  -0.0389,  34.9056,2,-999.0000,9,    302.3,2,    307.1,2,     7.35,2,    11.82,2,     0.07,2,     1.12,2,   2152.0,2,   2313.0,3,-0.0834429191
  58AA19940826,   GNS,    46,  1,      8,2,19940905, 71.0000,   4.0780, 3108,   1302.3,  -0.5336,  34.9133,2,-999.0000,9,    300.2,2,    303.2,2,     8.34,2,    12.12,2,     0.16,2,     1.10,2,   2157.8,2,   2311.6,3, -0.589590385
  58AA19940826,   GNS,    46,  1,      7,2,19940905, 71.0000,   4.0780, 3108,   1502.3,  -0.6710,  34.9163,2,-999.0000,9,    300.0,2,    301.9,2,    10.09,2,    12.26,2,     0.06,2,     1.13,2,   2166.8,2,   2314.4,3, -0.736593242
  58AA19940826,   GNS,    46,  1,      6,2,19940905, 71.0000,   4.0780, 3108,   1805.3,  -0.7993,  34.9180,2,-999.0000,9,    303.5,2,    302.3,2,    10.69,2,    12.56,2,     0.07,2,     1.16,2,   2157.3,2,   2320.6,3,  -0.88109683
  58AA19940826,   GNS,    46,  1,      5,2,19940905, 71.0000,   4.0780, 3108,   2006.5,  -0.8444,  34.9180,2,-999.0000,9,    301.6,2,    304.5,2,    11.37,2,    12.68,2,     0.12,2,     1.31,3,   2156.7,2,   2313.2,3, -0.938128681
  58AA19940826,   GNS,    46,  1,      4,2,19940905, 71.0000,   4.0780, 3108,   2301.3,  -0.8823,  34.9179,2,-999.0000,9,    305.1,2,    304.5,2,    15.61,2,    12.50,2,     0.09,2,     1.16,2,   2155.7,2,   2310.4,3,  -0.99499706
  58AA19940826,   GNS,    46,  1,      3,2,19940905, 71.0000,   4.0780, 3108,   2502.3,  -0.8897,  34.9177,2,-999.0000,9,    305.4,2,    304.5,2,    15.79,2,    12.72,2,     0.08,2,     1.15,2,   2158.2,2,   2321.4,3,  -1.01641298
  58AA19940826,   GNS,    46,  1,      2,2,19940905, 71.0000,   4.0780, 3108,   2701.1,  -0.8844,  34.9178,2,-999.0000,9,    306.7,2,    304.1,2,    16.18,2,    12.49,2,     0.08,2,     1.13,2,   2154.7,2,   2320.4,3,  -1.02585957
  58AA19940826,   GNS,    46,  1,      1,2,19940905, 71.0000,   4.0780, 3108,   3078.7,  -0.8616,  34.9180,2,-999.0000,9,    307.8,2,    305.4,2,    16.90,2,    12.84,2,     0.07,2,     1.14,2,   2155.4,2,   2309.2,3,  -1.03312818
  58AA19940826,   GNS,    53,  1,     12,2,19940906, 67.9750,   4.9670, 1300,      3.4,  11.1566,  35.0312,2,-999.0000,9,    280.8,2,    279.4,2,     2.35,2,  -999.00,9,     0.18,2,     0.45,2,   2031.3,2,   2326.8,2,   11.1561805
  58AA19940826,   GNS,    53,  1,     11,2,19940906, 67.9750,   4.9670, 1300,     10.3,  11.1534,  35.0314,2,-999.0000,9,    281.3,2,    283.7,2,     2.36,2,  -999.00,9,     0.05,2,     0.41,2,   2051.2,2,   2322.9,2,   11.1521289
  58AA19940826,   GNS,    53,  1,     10,2,19940906, 67.9750,   4.9670, 1300,     25.8,  10.8807,  35.0393,2,-999.0000,9,    276.9,2,    275.5,2,     2.56,2,  -999.00,9,     0.08,2,     0.50,2,   2060.4,2,   2326.1,2,   10.8775644
  58AA19940826,   GNS,    53,  1,      9,2,19940906, 67.9750,   4.9670, 1300,     51.3,   7.6319,  35.1613,2,-999.0000,9,    281.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   7.62688401
  58AA19940826,   GNS,    53,  1,      8,2,19940906, 67.9750,   4.9670, 1300,     82.1,   7.1997,  35.1874,2,-999.0000,9,    283.1,2,    280.9,2,     6.39,2,  -999.00,9,     0.09,2,     1.02,2,   2131.5,2,   2333.8,2,    7.1919216
  58AA19940826,   GNS,    53,  1,      7,2,19940906, 67.9750,   4.9670, 1300,    105.9,   6.9125,  35.1726,2,-999.0000,9,    285.7,2,    284.4,2,     6.31,2,  -999.00,9,     0.05,2,     1.05,2,   2132.4,2,   2331.6,2,   6.90268395
  58AA19940826,   GNS,    53,  1,      6,2,19940906, 67.9750,   4.9670, 1300,    204.9,   6.2874,  35.1363,2,-999.0000,9,    290.8,2,    292.6,2,     6.03,2,  -999.00,9,     0.11,2,     0.98,2,   2130.8,2,   2323.8,2,   6.26925962
  58AA19940826,   GNS,    53,  1,      5,2,19940906, 67.9750,   4.9670, 1300,    399.0,   3.5162,  34.9577,2,-999.0000,9,    306.2,2,    306.3,2,     7.39,2,  -999.00,9,     0.03,2,     1.07,2,   2152.7,2,   2305.2,2,   3.48905003
  58AA19940826,   GNS,    53,  1,      4,2,19940906, 67.9750,   4.9670, 1300,    599.7,   0.8347,  34.9093,2,-999.0000,9,    302.9,2,    304.5,2,     6.58,2,  -999.00,9,     0.03,2,     1.32,2,   2139.9,2,   2308.5,2,  0.805925729
  58AA19940826,   GNS,    53,  1,      3,2,19940906, 67.9750,   4.9670, 1300,    796.5,  -0.3256,  34.9101,2,-999.0000,9,    300.1,2,    300.8,2,     9.05,2,  -999.00,9,     0.16,2,     1.11,2,   2157.7,2,   2306.7,2,  -0.35758955
  58AA19940826,   GNS,    53,  1,      2,2,19940906, 67.9750,   4.9670, 1300,   1003.7,  -0.7008,  34.9150,2,-999.0000,9,    300.5,2,    302.5,2,    10.64,2,  -999.00,9,     0.09,2,     1.16,2,   2156.8,2,   2303.4,2, -0.739888605
  58AA19940826,   GNS,    53,  1,      1,2,19940906, 67.9750,   4.9670, 1300,   1280.8,  -0.9092,  34.9158,2,-999.0000,9,    304.1,2,    301.6,2,    16.53,2,  -999.00,9,     0.03,2,     1.16,2,   2158.7,2,   -999.0,9, -0.960102323
  58AA19940826,   GNS,    56,  1,     12,2,19940907, 69.2730,  14.3830, 1000,      4.3,  11.2119,  34.7453,2,-999.0000,9,    278.6,2,    282.9,2,     2.09,2,  -999.00,9,     0.07,2,     0.51,2,   2054.0,2,   2313.3,2,   11.2113694
  58AA19940826,   GNS,    56,  1,     11,2,19940907, 69.2730,  14.3830, 1000,     12.8,  10.9997,  34.8582,2,-999.0000,9,    279.3,2,    276.4,2,     2.19,2,  -999.00,9,     0.06,2,     0.49,2,   2057.8,2,   2323.4,2,   10.9981376
  58AA19940826,   GNS,    56,  1,     10,2,19940907, 69.2730,  14.3830, 1000,     22.8,  10.6956,  34.9634,2,-999.0000,9,    278.2,2,    282.9,2,     2.49,2,  -999.00,9,     0.08,2,     0.47,2,   2067.1,2,   2319.5,2,   10.6928626
  58AA19940826,   GNS,    56,  1,      9,2,19940907, 69.2730,  14.3830, 1000,     31.3,   9.4820,  35.0291,2,-999.0000,9,    277.4,2,    277.6,2,     3.37,2,  -999.00,9,     0.16,2,     0.69,2,   2092.1,2,   2317.6,2,   9.47851638
  58AA19940826,   GNS,    56,  1,      8,2,19940907, 69.2730,  14.3830, 1000,     51.5,   7.6922,  35.1728,2,-999.0000,9,    279.0,2,    274.4,2,     5.71,2,  -999.00,9,     0.05,2,     0.98,2,   2133.0,2,   2319.2,2,   7.68713994
  58AA19940826,   GNS,    56,  1,      7,2,19940907, 69.2730,  14.3830, 1000,     80.8,   7.4304,  35.1823,2,-999.0000,9,    282.3,2,    278.8,2,     6.01,2,  -999.00,9,     0.04,2,     1.07,2,   2134.9,2,   2317.2,2,   7.42260446
  58AA19940826,   GNS,    56,  1,      6,2,19940907, 69.2730,  14.3830, 1000,    101.9,   7.2000,  35.1741,2,-999.0000,9,    284.2,2,    279.2,2,     5.90,2,  -999.00,9,     0.16,2,     0.97,2,   2136.2,2,   2321.2,2,   7.19033398
  58AA19940826,   GNS,    56,  1,      5,2,19940907, 69.2730,  14.3830, 1000,    201.5,   6.6450,  35.1369,2,-999.0000,9,    283.9,2,    282.2,2,     5.83,2,  -999.00,9,     0.13,2,     1.18,2,   2138.4,2,   2318.8,2,   6.62661352
  58AA19940826,   GNS,    56,  1,      4,2,19940907, 69.2730,  14.3830, 1000,    395.8,   6.3693,  35.1326,2,-999.0000,9,    285.1,2,    290.9,2,     6.05,2,  -999.00,9,     0.12,2,     1.06,2,   2136.2,2,   2318.1,2,   6.33348737
  58AA19940826,   GNS,    56,  1,      3,2,19940907, 69.2730,  14.3830, 1000,    597.3,   3.8213,  35.0439,2,-999.0000,9,    303.5,2,    308.2,2,     6.39,2,  -999.00,9,     0.09,2,     1.02,2,   2142.0,2,   2313.7,2,   3.77821355
  58AA19940826,   GNS,    56,  1,      2,2,19940907, 69.2730,  14.3830, 1000,    800.0,   0.1318,  34.9122,2,-999.0000,9,    307.9,2,    305.5,2,     8.68,2,  -999.00,9,     0.06,2,     1.11,2,   2157.7,2,   2298.9,2, 0.0966227072
  58AA19940826,   GNS,    56,  1,      1,2,19940907, 69.2730,  14.3830, 1000,    923.1,  -0.2566,  34.9094,2,-999.0000,9,    313.6,2,    301.6,2,     9.13,2,  -999.00,9,     0.03,2,     1.14,2,   2158.7,2,   2378.5,3,  -0.29524863
  58AA19940826,   GNS,    62,  1,     12,2,19940908, 69.5330,  13.6630,   -9,      6.8,  11.2862,  34.7038,2,-999.0000,9,    272.9,2,    274.2,2,     1.69,2,     1.03,2,     0.04,2,     0.37,2,   2055.3,2,   2303.9,2,   11.2853575
  58AA19940826,   GNS,    62,  1,     11,2,19940908, 69.5330,  13.6630,   -9,     15.0,  11.1007,  34.9144,2,-999.0000,9,    273.6,2,    272.0,2,     1.74,2,     1.27,2,     0.04,2,     0.41,2,   2057.8,2,   2315.4,2,   11.0988566
  58AA19940826,   GNS,    62,  1,     10,2,19940908, 69.5330,  13.6630,   -9,     54.7,   7.7810,  35.1012,2,-999.0000,9,    291.8,2,    297.0,2,     4.27,2,     5.50,2,     0.50,2,     0.78,2,   2108.9,2,   2322.1,2,   7.77559374
  58AA19940826,   GNS,    62,  1,      9,2,19940908, 69.5330,  13.6630,   -9,    104.3,   6.2787,  35.0947,2,-999.0000,9,    292.0,2,    287.8,2,     5.64,2,    10.80,2,     0.03,2,     0.95,2,   2123.4,2,   2316.1,2,   6.26955367
  58AA19940826,   GNS,    62,  1,      8,2,19940908, 69.5330,  13.6630,   -9,    203.9,   5.4276,  35.0777,2,-999.0000,9,    296.9,2,    293.5,2,     6.13,2,    11.57,2,     0.04,2,     1.03,2,   2133.7,2,   2319.8,2,   5.41092333
  58AA19940826,   GNS,    62,  1,      7,2,19940908, 69.5330,  13.6630,   -9,    402.5,   3.9784,  35.0626,2,-999.0000,9,    304.4,2,    306.9,2,     6.28,2,    13.30,2,     0.12,2,     1.04,2,   2137.5,2,   2313.8,2,   3.94945754
  58AA19940826,   GNS,    62,  1,      6,2,19940908, 69.5330,  13.6630,   -9,   1001.9,  -0.4608,  34.9104,2,-999.0000,9,    300.6,2,    300.3,2,     9.17,2,    13.55,2,     0.07,2,     1.15,2,   2157.7,2,   2304.9,2, -0.501774895
  58AA19940826,   GNS,    62,  1,      5,2,19940908, 69.5330,  13.6630,   -9,   1304.7,  -0.7235,  34.9153,2,-999.0000,9,    299.7,2,    302.5,2,    10.48,2,    13.16,2,     0.12,2,     1.18,2,   2155.8,2,   2298.4,2,  -0.77760998
