EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19921105,   GNS,   143,  2,      1,2,19921120, 71.7000,  -5.0000, 2676,      0.0,   1.2860,  34.3070,2,   -999.0,9,     3.17,2,     4.76,2,     0.33,2,     0.55,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2860
  58JH19921105,   GNS,   143,  1,     12,2,19921120, 71.7000,  -5.0000, 2676,     10.0,   1.2880,  34.3030,2,   -999.0,9,     3.19,2,     4.85,2,     0.34,2,     0.54,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2875
  58JH19921105,   GNS,   143,  1,     11,2,19921120, 71.7000,  -5.0000, 2676,     30.0,   1.2990,  34.3090,2,   -999.0,9,     3.15,2,     5.00,2,     0.34,2,     0.42,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2976
  58JH19921105,   GNS,   143,  1,     10,2,19921120, 71.7000,  -5.0000, 2676,     50.0,   1.5340,  34.5110,2,   -999.0,9,     4.13,2,     7.78,2,     0.23,2,     0.61,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5316
  58JH19921105,   GNS,   143,  1,      9,2,19921120, 71.7000,  -5.0000, 2676,     75.0,   1.3170,  34.6650,2,   -999.0,9,     5.53,2,    10.31,2,     0.04,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.3135
  58JH19921105,   GNS,   143,  1,      8,2,19921120, 71.7000,  -5.0000, 2676,    100.0,   1.5660,  34.8560,2,   -999.0,9,     6.05,2,    11.90,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5610
  58JH19921105,   GNS,   143,  1,      7,2,19921120, 71.7000,  -5.0000, 2676,    150.0,   0.9240,  34.8500,2,   -999.0,9,     6.14,2,    11.88,2,     0.02,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.9173
  58JH19921105,   GNS,   143,  1,      6,2,19921120, 71.7000,  -5.0000, 2676,    200.0,   0.8210,  34.8650,2,   -999.0,9,     6.29,2,    12.08,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8121
  58JH19921105,   GNS,   143,  1,      5,2,19921120, 71.7000,  -5.0000, 2676,    300.0,   0.5770,  34.8870,2,   -999.0,9,     6.56,2,    12.10,2,     0.01,2,     0.87,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5640
  58JH19921105,   GNS,   143,  1,      4,2,19921120, 71.7000,  -5.0000, 2676,    400.0,   0.3070,  34.8880,2,   -999.0,9,     6.66,2,    12.11,2,     0.04,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2903
  58JH19921105,   GNS,   143,  1,      3,2,19921120, 71.7000,  -5.0000, 2676,    500.0,   0.0290,  34.8900,2,   -999.0,9,     6.78,2,    12.11,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0088
  58JH19921105,   GNS,   143,  1,      2,2,19921120, 71.7000,  -5.0000, 2676,    800.0,  -0.4260,  34.8930,2,   -999.0,9,     7.96,2,    12.69,2,     0.01,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4575
  58JH19921105,   GNS,   143,  1,      1,2,19921120, 71.7000,  -5.0000, 2676,   1000.0,  -0.6000,  34.9000,2,   -999.0,9,     8.75,2,    13.05,2,     0.00,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6397
  58JH19921105,   GNS,   144,  2,      1,2,19921121, 71.4170,  -4.5000, 2510,      0.0,   1.9360,  34.6160,2,    328.7,2,     3.56,2,     6.02,2,     0.35,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9360
  58JH19921105,   GNS,   144,  1,     12,2,19921121, 71.4170,  -4.5000, 2510,     10.0,   1.9280,  34.6130,2,    324.8,2,     3.71,2,     6.59,2,     0.34,2,     0.61,2,       -999,9,    6.082,2,    2.630,2,    0.470,2,    6.645,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9275
  58JH19921105,   GNS,   144,  1,     11,2,19921121, 71.4170,  -4.5000, 2510,     30.0,   2.3450,  34.7080,2,    323.5,2,     3.78,2,     7.05,2,     0.34,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3433
  58JH19921105,   GNS,   144,  1,     10,2,19921121, 71.4170,  -4.5000, 2510,     50.0,   2.4270,  34.7240,2,    322.6,2,     3.90,2,     7.27,2,     0.31,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4242
  58JH19921105,   GNS,   144,  1,      9,2,19921121, 71.4170,  -4.5000, 2510,    100.0,   1.6270,  34.9010,2,    313.9,2,     5.98,2,    12.25,2,     0.01,2,     0.89,2,       -999,9,    5.583,2,    2.338,2,    0.373,2,    5.655,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.6220
  58JH19921105,   GNS,   144,  1,      8,2,19921121, 71.4170,  -4.5000, 2510,    150.0,   0.7960,  34.8600,2,    319.1,2,     6.09,2,    12.13,2,     0.02,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7895
  58JH19921105,   GNS,   144,  1,      7,2,19921121, 71.4170,  -4.5000, 2510,    200.0,   0.5890,  34.8690,2,    315.6,2,     6.40,2,    12.13,2,     0.02,2,     0.90,2,       -999,9,    4.931,2,    2.019,2,    0.315,2,    5.114,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5805
  58JH19921105,   GNS,   144,  1,      6,2,19921121, 71.4170,  -4.5000, 2510,    300.0,   0.3910,  34.8940,2,    312.1,2,     6.59,2,    12.28,2,     0.01,2,     0.90,2,       -999,9,    4.249,2,    1.711,2,    0.257,2,    4.485,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3785
  58JH19921105,   GNS,   144,  1,      5,2,19921121, 71.4170,  -4.5000, 2510,    500.0,  -0.1850,  34.8860,2,    313.0,2,     6.90,2,    12.22,2,     0.02,2,     0.90,2,       -999,9,    3.673,2,    1.430,2,    0.224,2,    4.118,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2043
  58JH19921105,   GNS,   144,  1,      4,2,19921121, 71.4170,  -4.5000, 2510,   1000.0,  -0.6630,  34.9070,2,    307.3,2,     9.13,2,    13.10,2,     0.01,2,     0.96,2,       -999,9,    1.579,2,    0.577,2,    0.075,2,    2.225,2,    6.237,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7022
  58JH19921105,   GNS,   144,  1,      3,2,19921121, 71.4170,  -4.5000, 2510,   1500.0,  -0.8730,  34.9090,2,    307.7,2,    10.76,2,    13.72,2,     0.01,2,     0.99,2,       -999,9,    0.810,2,    0.265,2,    0.024,2,    1.536,2,    3.273,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9360
  58JH19921105,   GNS,   144,  1,      2,2,19921121, 71.4170,  -4.5000, 2510,   2000.0,  -0.9280,  34.9090,2,    306.4,2,    11.35,2,    13.92,2,     0.01,2,     1.01,2,       -999,9,    0.708,2,    0.186,2,    0.021,2,    1.445,2,    2.873,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0200
  58JH19921105,   GNS,   144,  1,      1,2,19921121, 71.4170,  -4.5000, 2510,   2500.0,  -0.9420,  34.9090,2,    308.2,2,    11.30,2,    13.86,2,     0.01,2,     0.99,2,       -999,9,    0.752,2,    0.216,2,    0.024,2,    1.532,2,    2.396,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0675
  58JH19921105,   GNS,   145,  2,      1,2,19921121, 71.1670,  -3.9170, 2210,      0.0,   1.9030,  34.5300,2,   -999.0,9,     3.39,2,     5.76,2,     0.35,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9030
  58JH19921105,   GNS,   145,  1,     12,2,19921121, 71.1670,  -3.9170, 2210,     10.0,   1.9020,  34.5310,2,   -999.0,9,     3.41,2,     5.77,2,     0.35,2,     0.56,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9015
  58JH19921105,   GNS,   145,  1,     11,2,19921121, 71.1670,  -3.9170, 2210,     30.0,   1.9030,  34.5310,2,   -999.0,9,     3.39,2,     5.84,2,     0.34,2,     0.56,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9015
  58JH19921105,   GNS,   145,  1,     10,2,19921121, 71.1670,  -3.9170, 2210,     50.0,   1.7600,  34.5880,2,   -999.0,9,     3.42,2,     5.69,2,     0.38,2,     0.57,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7575
  58JH19921105,   GNS,   145,  1,      9,2,19921121, 71.1670,  -3.9170, 2210,     75.0,   1.7830,  34.6770,2,   -999.0,9,     4.21,2,     8.01,2,     0.27,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7792
  58JH19921105,   GNS,   145,  1,      8,2,19921121, 71.1670,  -3.9170, 2210,    100.0,   0.6270,  34.8270,2,   -999.0,9,     6.05,2,    11.32,2,     0.02,2,     0.83,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6228
  58JH19921105,   GNS,   145,  1,      7,2,19921121, 71.1670,  -3.9170, 2210,    150.0,   0.7160,  34.8540,2,   -999.0,9,     6.09,2,    12.06,2,     0.01,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7096
  58JH19921105,   GNS,   145,  1,      6,2,19921121, 71.1670,  -3.9170, 2210,    200.0,   0.5580,  34.8610,2,   -999.0,9,     6.26,2,    12.16,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5496
  58JH19921105,   GNS,   145,  1,      5,2,19921121, 71.1670,  -3.9170, 2210,    300.0,   0.3950,  34.8810,2,   -999.0,9,     6.54,2,    12.24,2,     0.01,2,     0.86,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3825
  58JH19921105,   GNS,   145,  1,      4,2,19921121, 71.1670,  -3.9170, 2210,    400.0,   0.1760,  34.8850,2,   -999.0,9,     6.63,2,    12.21,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1597
  58JH19921105,   GNS,   145,  1,      3,2,19921121, 71.1670,  -3.9170, 2210,    500.0,  -0.0340,  34.8850,2,   -999.0,9,     6.89,2,    12.42,2,     0.01,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0539
  58JH19921105,   GNS,   145,  1,      2,2,19921121, 71.1670,  -3.9170, 2210,    800.0,  -0.5000,  34.8950,2,   -999.0,9,     8.12,2,    12.81,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5310
  58JH19921105,   GNS,   145,  1,      1,2,19921121, 71.1670,  -3.9170, 2210,   1000.0,  -0.6450,  34.9020,2,   -999.0,9,     9.16,2,    13.40,2,     0.01,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6843
  58JH19921105,   GNS,   146,  2,      1,2,19921121, 70.8330,  -3.3330, 2260,      0.0,   5.1680,  35.0550,2,    300.3,2,     4.83,2,     9.55,2,     0.05,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.1680
  58JH19921105,   GNS,   146,  1,     12,2,19921121, 70.8330,  -3.3330, 2260,     10.0,   5.1680,  35.0540,2,    300.7,2,     4.87,2,     9.62,2,     0.05,2,     0.69,2,       -999,9,    5.192,2,    2.273,2,    0.387,2,    5.160,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.1672
  58JH19921105,   GNS,   146,  1,     11,2,19921121, 70.8330,  -3.3330, 2260,     30.0,   5.1680,  35.0540,2,    301.2,2,     4.88,2,     9.49,2,     0.03,2,     0.69,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.1656
  58JH19921105,   GNS,   146,  1,     10,2,19921121, 70.8330,  -3.3330, 2260,     50.0,   5.1770,  35.0540,2,    299.4,2,     4.89,2,     9.60,2,     0.06,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.1731
  58JH19921105,   GNS,   146,  1,      9,2,19921121, 70.8330,  -3.3330, 2260,    100.0,   5.0900,  35.0410,2,    300.7,2,     4.87,2,     9.46,2,     0.04,2,     0.67,2,       -999,9,    5.160,2,    2.237,2,    0.381,2,    5.184,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.0822
  58JH19921105,   GNS,   146,  1,      8,2,19921121, 70.8330,  -3.3330, 2260,    150.0,   3.9790,  35.0240,2,    314.3,2,     5.23,2,    10.15,2,     0.04,2,     0.70,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9685
  58JH19921105,   GNS,   146,  1,      7,2,19921121, 70.8330,  -3.3330, 2260,    200.0,   2.1550,  34.9120,2,    308.6,2,     5.87,2,    12.22,2,     0.04,2,     0.84,2,       -999,9,    5.483,2,    2.306,2,    0.391,2,    5.360,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1439
  58JH19921105,   GNS,   146,  1,      6,2,19921121, 70.8330,  -3.3330, 2260,    300.0,   1.2320,  34.8890,2,    314.3,2,     6.08,2,    12.08,2,     0.01,2,     0.82,2,       -999,9,    5.331,2,    2.224,2,    0.372,2,    5.387,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2174
  58JH19921105,   GNS,   146,  1,      5,2,19921121, 70.8330,  -3.3330, 2260,    500.0,   0.3070,  34.8940,2,    307.3,2,     6.92,2,    12.68,2,     0.04,2,     0.87,2,       -999,9,    3.699,2,    1.467,2,    0.200,2,    4.105,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2856
  58JH19921105,   GNS,   146,  1,      4,2,19921121, 70.8330,  -3.3330, 2260,   1000.0,  -0.6590,  34.9040,2,    303.0,2,     9.29,2,    13.44,2,     0.02,2,     0.86,2,       -999,9,    1.462,2,    0.562,2,    0.053,2,    2.269,2,    6.259,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6982
  58JH19921105,   GNS,   146,  1,      3,2,19921121, 70.8330,  -3.3330, 2260,   1500.0,  -0.8650,  34.9060,2,    304.7,2,    11.03,2,    13.89,2,     0.02,2,  -999.00,9,       -999,9,    0.642,2,    0.263,2,    0.015,2,    1.405,2,     2.78,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9281
  58JH19921105,   GNS,   146,  1,      2,2,19921121, 70.8330,  -3.3330, 2260,   2000.0,  -0.9300,  34.9060,2,    303.8,2,    11.79,2,    13.70,2,     0.02,2,     0.89,2,       -999,9,    0.516,2,    0.209,2,    0.012,2,    1.226,2,    1.907,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0219
  58JH19921105,   GNS,   146,  1,      1,2,19921121, 70.8330,  -3.3330, 2260,   2250.0,  -0.9230,  34.9080,2,    303.8,2,    12.24,2,    14.30,2,     0.01,2,     0.93,2,       -999,9,    0.418,2,    0.179,2,    0.017,2,    1.108,2,    1.809,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0314
  58JH19921105,   GNS,   147,  2,      1,2,19921121, 70.4170,  -2.5000, 2779,      0.0,   6.1550,  35.1120,2,   -999.0,9,     4.84,2,     9.72,2,     0.05,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1550
  58JH19921105,   GNS,   147,  1,     12,2,19921121, 70.4170,  -2.5000, 2779,     10.0,   6.1540,  35.1120,2,   -999.0,9,     4.88,2,     9.75,2,     0.06,2,     0.63,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1531
  58JH19921105,   GNS,   147,  1,     11,2,19921121, 70.4170,  -2.5000, 2779,     30.0,   6.1590,  35.1140,2,   -999.0,9,     4.87,2,     9.61,2,     0.03,2,     0.67,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1564
  58JH19921105,   GNS,   147,  1,     10,2,19921121, 70.4170,  -2.5000, 2779,     50.0,   6.1650,  35.1130,2,   -999.0,9,     4.87,2,     9.85,2,     0.04,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1607
  58JH19921105,   GNS,   147,  1,      9,2,19921121, 70.4170,  -2.5000, 2779,     75.0,   6.1670,  35.1110,2,   -999.0,9,     4.87,2,     9.64,2,     0.04,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1605
  58JH19921105,   GNS,   147,  1,      8,2,19921121, 70.4170,  -2.5000, 2779,    100.0,   6.1150,  35.1090,2,   -999.0,9,     4.89,2,     9.90,2,     0.04,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1064
  58JH19921105,   GNS,   147,  1,      7,2,19921121, 70.4170,  -2.5000, 2779,    150.0,   5.5580,  35.0840,2,   -999.0,9,     4.99,2,    10.01,2,     0.04,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5456
  58JH19921105,   GNS,   147,  1,      6,2,19921121, 70.4170,  -2.5000, 2779,    200.0,   5.5720,  35.0860,2,   -999.0,9,     5.02,2,    10.01,2,     0.04,2,     0.71,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5554
  58JH19921105,   GNS,   147,  1,      5,2,19921121, 70.4170,  -2.5000, 2779,    300.0,   3.5570,  34.9800,2,   -999.0,9,     6.06,2,    12.33,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5367
  58JH19921105,   GNS,   147,  1,      4,2,19921121, 70.4170,  -2.5000, 2779,    400.0,   3.1050,  34.9990,2,   -999.0,9,     6.04,2,    12.37,2,     0.01,2,     0.86,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0791
  58JH19921105,   GNS,   147,  1,      3,2,19921121, 70.4170,  -2.5000, 2779,    500.0,   1.6070,  34.9080,2,   -999.0,9,     6.36,2,    12.99,2,     0.01,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5803
  58JH19921105,   GNS,   147,  1,      2,2,19921121, 70.4170,  -2.5000, 2779,    800.0,  -0.0750,  34.8910,2,   -999.0,9,     7.29,2,    12.67,2,     0.06,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1088
  58JH19921105,   GNS,   147,  1,      1,2,19921121, 70.4170,  -2.5000, 2779,   1000.0,  -0.4490,  34.8940,2,   -999.0,9,     8.24,2,    13.23,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4899
  58JH19921105,   GNS,   148,  2,      1,2,19921121, 70.0000,  -1.8330, 2889,      0.0,   6.5930,  35.1330,2,    292.4,2,     4.82,2,    10.04,2,     0.05,2,     0.70,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5930
  58JH19921105,   GNS,   148,  1,     12,2,19921121, 70.0000,  -1.8330, 2889,     10.0,   6.5940,  35.1210,2,    295.5,2,     4.82,2,    10.12,2,     0.05,2,  -999.00,9,       -999,9,    3.829,2,    2.017,2, -999.000,9,    4.244,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5931
  58JH19921105,   GNS,   148,  1,     11,2,19921121, 70.0000,  -1.8330, 2889,     30.0,   6.5880,  35.1310,2,    293.7,2,     4.80,2,     9.93,2,     0.03,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5853
  58JH19921105,   GNS,   148,  1,     10,2,19921121, 70.0000,  -1.8330, 2889,     50.0,   6.5820,  35.1310,2,    294.6,2,     4.81,2,    10.06,2,     0.05,2,     0.69,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5775
  58JH19921105,   GNS,   148,  1,      9,2,19921121, 70.0000,  -1.8330, 2889,    100.0,   6.3510,  35.1450,2,    295.9,2,     5.12,2,    10.13,2,     0.02,2,     0.72,2,       -999,9,    4.003,2,    2.106,2, -999.000,9,    4.485,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.3422
  58JH19921105,   GNS,   148,  1,      8,2,19921121, 70.0000,  -1.8330, 2889,    150.0,   6.3270,  35.1430,2,    296.4,2,     5.14,2,    10.12,2,     0.03,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.3137
  58JH19921105,   GNS,   148,  1,      7,2,19921121, 70.0000,  -1.8330, 2889,    200.0,   6.2530,  35.1380,2,    295.1,2,     5.17,2,    10.34,2,     0.03,2,     0.70,2,       -999,9,    4.775,2,    2.112,2,    0.375,2,    4.408,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2354
  58JH19921105,   GNS,   148,  1,      6,2,19921121, 70.0000,  -1.8330, 2889,    300.0,   4.8280,  35.0490,2,    299.4,2,     5.94,2,    12.16,2,     0.01,2,     0.83,2,       -999,9,    5.071,2,    2.194,2,    0.366,2,    4.582,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8047
  58JH19921105,   GNS,   148,  1,      5,2,19921121, 70.0000,  -1.8330, 2889,    500.0,   4.2570,  35.0900,2,    307.3,2,     5.55,2,    11.68,2,     0.01,2,     0.79,2,       -999,9,    5.142,2,    2.144,2,    0.375,2,    4.742,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2196
  58JH19921105,   GNS,   148,  1,      4,2,19921121, 70.0000,  -1.8330, 2889,   1000.0,  -0.1400,  34.8930,2,    306.4,2,     7.67,2,    13.49,2,     0.01,2,  -999.00,9,       -999,9,    2.249,2,    0.945,2, -999.000,9,    3.056,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1835
  58JH19921105,   GNS,   148,  1,      3,2,19921121, 70.0000,  -1.8330, 2889,   1500.0,  -0.7240,  34.9020,2,    306.9,2,    10.05,2,    13.78,2,     0.01,2,     0.93,2,       -999,9,    0.847,2,    0.339,2, -999.000,9,    1.713,2,    8.549,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7888
  58JH19921105,   GNS,   148,  1,      2,2,19921121, 70.0000,  -1.8330, 2889,   2000.0,  -0.8720,  34.9040,2,    306.4,2,    11.42,2,    14.00,2,     0.01,2,  -999.00,9,       -999,9,    0.430,2,    0.173,2, -999.000,9,    1.242,2,    6.578,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9648
