EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19931106,   GNS,   121,  1,      5,19931125, 71.6670,   1.1830, 2408,    997.0,  -0.6840,  34.9030,2,    305.6,2,     8.42,2,    14.04,2,     0.01,2,     0.98,2,    1.733,2,    0.835,2,    0.074,2,    6.458,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7229
  58JH19931106,   GNS,   121,  1,      4,19931125, 71.6670,   1.1830, 2408,   1298.0,  -0.7620,  34.9090,2,    304.3,2,     9.38,2,    14.20,2,     0.01,2,     1.00,2,    1.133,2,    0.551,2,    0.033,2,    3.987,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8153
  58JH19931106,   GNS,   121,  1,      3,19931125, 71.6670,   1.1830, 2408,   1699.0,  -0.8700,  34.9100,2,    302.5,2,    10.65,2,    14.59,2,     0.01,2,     1.02,2,    0.674,2,    0.306,2,    0.019,2,    2.339,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9444
  58JH19931106,   GNS,   121,  1,      2,19931125, 71.6670,   1.1830, 2408,   2099.0,  -0.9110,  34.9100,2,    303.8,2,    11.12,2,    14.75,2,     0.01,2,     1.02,2,    0.576,2,    0.269,2,    0.005,2,    1.984,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0096
  58JH19931106,   GNS,   121,  1,      1,19931125, 71.6670,   1.1830, 2408,   2398.0,  -0.9040,  34.9090,2,    303.4,2,    11.09,2,    14.62,2,     0.01,2,     1.02,2,    0.604,2,    0.291,2, -999.000,9,    2.709,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0230
  58JH19931106,   GNS,   122,  1,     12,19931125, 72.0830,   0.1670, 2656,      7.0,   4.3540,  34.9990,2,    305.1,2,     4.48,2,    11.01,2,     0.02,2,     0.77,2,    4.958,2,    2.583,2,    0.429,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3535
  58JH19931106,   GNS,   122,  1,     11,19931125, 72.0830,   0.1670, 2656,     49.0,   3.9100,  34.9680,2,    307.3,2,     4.34,2,    10.97,2,     0.02,2,     0.76,2,    5.019,2,    2.550,2,    0.419,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9066
  58JH19931106,   GNS,   122,  1,     10,19931125, 72.0830,   0.1670, 2656,     98.0,   3.7140,  34.9560,2,    310.4,2,     4.27,2,    10.93,2,     0.04,2,     0.75,2,    5.128,2,    2.778,2,    0.428,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7074
  58JH19931106,   GNS,   122,  1,      9,19931125, 72.0830,   0.1670, 2656,    202.0,   4.3480,  35.0830,2,    302.9,2,     5.01,2,    12.64,2,     0.01,2,     0.86,2,    4.865,2,    2.667,2,    0.371,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3332
  58JH19931106,   GNS,   122,  1,      8,19931125, 72.0830,   0.1670, 2656,    400.0,   2.0460,  34.9420,2,    309.5,2,     5.40,2,    13.22,2,     0.01,2,     0.91,2,    4.831,2,    2.469,2,    0.379,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0235
  58JH19931106,   GNS,   122,  1,      7,19931125, 72.0830,   0.1670, 2656,    500.0,   0.7480,  34.8920,2,    305.1,2,     6.06,2,    13.64,2,     0.01,2,     0.94,2,    4.040,2,    1.978,2,    0.323,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7248
  58JH19931106,   GNS,   122,  1,      6,19931125, 72.0830,   0.1670, 2656,    702.0,  -0.1260,  34.8980,2,    299.5,2,     8.20,2,    14.23,2,     0.01,2,     0.99,2,    2.445,2,    1.217,2,    0.155,2,    8.929,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.1547
  58JH19931106,   GNS,   122,  1,      5,19931125, 72.0830,   0.1670, 2656,    899.0,  -0.4810,  34.9020,2,    301.2,2,     9.16,2,    14.39,2,     0.01,2,     1.01,2,    1.740,2,    0.831,2,    0.093,2,     6.45,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5168
  58JH19931106,   GNS,   122,  1,      4,19931125, 72.0830,   0.1670, 2656,   1099.0,  -0.6820,  34.9070,2,    301.2,2,     9.91,2,    14.46,2,     0.01,2,     1.01,2,    1.161,2,    0.551,2,    0.063,2,    4.154,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7259
  58JH19931106,   GNS,   122,  1,      3,19931125, 72.0830,   0.1670, 2656,   1400.0,  -0.8200,  34.9100,2,    303.4,2,    10.00,2,    14.43,2,     0.01,2,     1.01,2,    0.867,2,    0.414,2,    0.041,2,    3.006,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8781
  58JH19931106,   GNS,   122,  1,      2,19931125, 72.0830,   0.1670, 2656,   1698.0,  -0.9010,  34.9100,2,    303.4,2,    10.70,2,    14.56,2,     0.01,2,     1.02,2,    0.671,2,    0.323,2,    0.014,2,    2.318,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9749
  58JH19931106,   GNS,   122,  1,      1,19931125, 72.0830,   0.1670, 2656,   2201.0,  -0.9130,  34.9090,2,    304.3,2,    10.97,2,    14.56,2,     0.01,2,     1.02,2,    0.659,2,    0.275,2,    0.008,2,    2.379,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0183
  58JH19931106,   GNS,   123,  1,     10,19931125, 72.5000,  -0.8830, 2720,      9.0,   0.4750,  34.6770,2,    337.9,2,     2.22,2,     7.73,2,     0.17,2,     0.63,2,    6.032,2,    3.057,2,    0.540,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4746
  58JH19931106,   GNS,   123,  1,      9,19931125, 72.5000,  -0.8830, 2720,     48.0,   0.4980,  34.6800,2,    337.9,2,     2.17,2,     7.74,2,     0.17,2,     0.63,2,    6.031,2,    3.027,2,    0.507,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4961
  58JH19931106,   GNS,   123,  1,      8,19931125, 72.5000,  -0.8830, 2720,     99.0,   0.3540,  34.8050,2,    338.7,2,     2.19,2,     7.75,2,     0.16,2,     0.64,2,    6.051,2,    3.146,2,    0.533,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3501
  58JH19931106,   GNS,   123,  1,      7,19931125, 72.5000,  -0.8830, 2720,    199.0,  -0.1810,  34.8760,2,    326.1,2,     5.26,2,    12.99,2,     0.01,2,     0.90,2,    4.972,2,    2.491,2,    0.414,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1881
  58JH19931106,   GNS,   123,  1,      6,19931125, 72.5000,  -0.8830, 2720,    499.0,  -0.5770,  34.8850,2,    316.0,2,     6.71,2,    13.24,2,     0.01,2,     0.93,2,    3.455,2,    1.732,2,    0.244,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5946
  58JH19931106,   GNS,   123,  1,      5,19931125, 72.5000,  -0.8830, 2720,    699.0,  -0.7220,  34.8900,2,    309.9,2,     7.41,2,    13.56,2,     0.01,2,     0.95,2,    2.668,2,    1.289,2,    0.153,2,    9.647,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7471
  58JH19931106,   GNS,   123,  1,      4,19931125, 72.5000,  -0.8830, 2720,   1096.0,  -0.7740,  34.9080,2,    303.8,2,     9.13,2,    14.08,2,     0.01,2,     0.99,2,    1.313,2,    0.621,2,    0.048,2,     4.68,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8169
  58JH19931106,   GNS,   123,  1,      3,19931125, 72.5000,  -0.8830, 2720,   1398.0,  -0.8710,  34.9110,2,    303.8,2,     9.81,2,    14.30,2,     0.01,2,     1.00,2,    0.951,2,    0.434,2,    0.019,2,    3.376,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9285
  58JH19931106,   GNS,   123,  1,      2,19931125, 72.5000,  -0.8830, 2720,   1699.0,  -0.9310,  34.9110,2,    304.7,2,    10.33,2,    14.38,2,     0.01,2,     1.04,2,    0.792,2,    0.346,2,    0.059,3,    2.639,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0046
  58JH19931106,   GNS,   123,  1,      1,19931125, 72.5000,  -0.8830, 2720,   2005.0,  -0.9610,  34.9100,2,    305.1,2,    10.74,2,    14.41,2,     0.02,2,     1.01,2,    0.750,2,    0.330,2,    0.001,2,    2.667,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0528
  58JH19931106,   GNS,   124,  1,     11,19931125, 72.9170,  -1.9500, 3066,     10.0,   0.3460,  34.6770,2,    337.9,2,     2.37,2,     7.78,2,     0.12,2,     0.59,2,    6.182,2,    3.055,2,    0.523,2,     -999,9,    1.970,2,-999.0000,9,  -999.00,9,   0.3456
  58JH19931106,   GNS,   124,  1,     10,19931125, 72.9170,  -1.9500, 3066,     50.0,   0.3530,  34.6690,2,    340.5,2,     2.40,2,     7.78,2,     0.13,2,     0.60,2,    6.148,2,    2.946,2,    0.517,2,     -999,9, -999.000,9,   1.8661,2,    -1.32,2,   0.3511
  58JH19931106,   GNS,   124,  1,      9,19931125, 72.9170,  -1.9500, 3066,     99.0,   0.1640,  34.8770,2,    320.4,2,     5.04,2,    12.60,2,     0.01,2,     0.82,2,    4.803,2,    2.322,2,    0.379,2,     -999,9,    1.800,2,   1.8705,2,     1.61,2,   0.1603
  58JH19931106,   GNS,   124,  1,      8,19931125, 72.9170,  -1.9500, 3066,    200.0,  -0.1630,  34.8830,2,    321.7,2,     5.80,2,    12.53,2,     0.01,2,     0.82,2,    4.447,2,    2.207,2,    0.348,2,     -999,9,    1.730,2,   1.8661,2,     1.82,2,  -0.1702
  58JH19931106,   GNS,   124,  1,      7,19931125, 72.9170,  -1.9500, 3066,    600.0,  -0.7670,  34.8800,2,    316.0,2,     6.95,2,    13.03,2,     0.01,2,     0.87,2,    3.281,2,    1.599,2,    0.221,2,     -999,9,    1.420,2,   1.9152,2,     4.50,2,  -0.7878
  58JH19931106,   GNS,   124,  1,      6,19931125, 72.9170,  -1.9500, 3066,    901.0,  -0.7310,  34.9010,2,    307.3,2,     8.23,2,    13.46,2,     0.01,2,     0.92,2,    2.048,2,    0.955,2,    0.104,2,    7.432,2,    1.160,2,   1.8839,2,     5.66,2,  -0.7650
  58JH19931106,   GNS,   124,  1,      5,19931125, 72.9170,  -1.9500, 3066,   1300.0,  -0.8400,  34.9090,2,    305.6,2,     9.39,2,    13.82,2,     0.01,2,     0.92,2,    1.264,2,    0.582,2,    0.063,2,    4.498,2,    0.820,2,   1.8750,2,     5.46,2,  -0.8926
  58JH19931106,   GNS,   124,  1,      4,19931125, 72.9170,  -1.9500, 3066,   1701.0,  -0.9470,  34.9070,2,    306.9,2,     9.98,2,    13.98,2,     0.01,2,     0.93,2,    1.019,2,    0.470,2,    0.053,2,    3.527,2,    0.720,2,   1.8795,2,     5.50,2,  -1.0205
  58JH19931106,   GNS,   124,  1,      3,19931125, 72.9170,  -1.9500, 3066,   2099.0,  -0.9750,  34.9080,2,    307.3,2,    10.34,2,    13.94,2,     0.01,2,     0.93,2,    0.853,2,    0.376,2,    0.046,2,    2.871,2,    0.650,2,   1.8705,2,     5.23,2,  -1.0725
  58JH19931106,   GNS,   124,  1,      2,19931125, 72.9170,  -1.9500, 3066,   2501.0,  -1.0170,  34.9030,2,    309.1,2,    10.65,2,    14.02,2,     0.01,2,     0.93,2,    0.835,2,    0.391,2,    0.041,2,    2.729,2,    0.630,2,   1.8705,2,     6.02,2,  -1.1411
  58JH19931106,   GNS,   124,  1,      1,19931125, 72.9170,  -1.9500, 3066,   2652.0,  -1.0190,  34.9030,2,    308.6,2,    10.83,2,    14.05,2,     0.01,2,     0.93,2,    0.834,2,    0.396,2,    0.039,2,    2.716,2,    0.590,2,   1.8839,2,     5.88,2,  -1.1540
  58JH19931106,   GNS,   125,  1,     12,19931125, 73.3330,  -3.0170, 3133,     10.0,   0.2740,  34.6750,2,    340.9,2,     2.32,2,     7.88,2,     0.13,2,     0.63,2,    6.264,2,    3.002,2,    0.536,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2736
  58JH19931106,   GNS,   125,  1,     11,19931125, 73.3330,  -3.0170, 3133,     49.0,   0.2810,  34.6800,2,    340.9,2,     2.34,2,     7.92,2,     0.12,2,     0.60,2,    6.195,2,    2.980,2,    0.527,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2791
  58JH19931106,   GNS,   125,  1,     10,19931125, 73.3330,  -3.0170, 3133,     97.0,   0.2990,  34.6970,2,    330.9,2,     3.16,2,     9.56,2,     0.10,2,     0.67,2,    5.592,2,    2.770,2,    0.472,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2953
  58JH19931106,   GNS,   125,  1,      9,19931125, 73.3330,  -3.0170, 3133,    199.0,   0.0880,  34.8910,2,    318.6,2,     5.85,2,    12.73,2,     0.01,2,     0.83,2,    4.275,2,    2.067,2,    0.331,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0804
  58JH19931106,   GNS,   125,  1,      8,19931125, 73.3330,  -3.0170, 3133,    400.0,  -0.3890,  34.8870,2,    322.1,2,     6.16,2,    12.73,2,     0.01,2,     0.83,2,    4.289,2,    2.172,2,    0.322,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4034
  58JH19931106,   GNS,   125,  1,      7,19931125, 73.3330,  -3.0170, 3133,    599.0,  -0.6970,  34.8790,2,    323.0,2,     6.41,2,    12.89,2,     0.01,2,     0.84,2,    4.240,2,    1.982,2,    0.309,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7181
  58JH19931106,   GNS,   125,  1,      6,19931125, 73.3330,  -3.0170, 3133,    898.0,  -0.8800,  34.8800,2,    318.2,2,     6.99,2,    13.52,2,     0.01,2,     0.87,2,    3.420,2,    1.661,2,    0.253,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9127
  58JH19931106,   GNS,   125,  1,      5,19931125, 73.3330,  -3.0170, 3133,   1298.0,  -0.8140,  34.9050,2,    306.0,2,     9.02,2,    13.86,2,     0.01,2,     0.92,2,    1.507,2,    0.684,2,    0.076,2,    5.384,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8668
  58JH19931106,   GNS,   125,  1,      4,19931125, 73.3330,  -3.0170, 3133,   1698.0,  -0.9430,  34.9040,2,    307.3,2,     9.62,2,    14.05,2,     0.02,2,     0.93,2,    1.305,2,    0.591,2,    0.072,2,    4.486,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0163
  58JH19931106,   GNS,   125,  1,      3,19931125, 73.3330,  -3.0170, 3133,   2100.0,  -0.9730,  34.9060,2,    307.3,2,    10.00,2,    14.26,2,     0.01,2,     0.92,2,    1.047,2,    0.456,2,    0.042,2,    3.623,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0706
  58JH19931106,   GNS,   125,  1,      2,19931125, 73.3330,  -3.0170, 3133,   2499.0,  -0.9950,  34.9050,2,    308.2,2,    10.39,2,    14.21,2,     0.01,2,     0.93,2,    0.862,2,    0.387,2,    0.017,2,    2.909,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1194
  58JH19931106,   GNS,   125,  1,      1,19931125, 73.3330,  -3.0170, 3133,   2901.0,  -1.0180,  34.9000,2,    310.4,2,    10.75,2,    14.29,2,     0.01,2,     0.93,2,    0.828,2,    0.365,2,    0.011,2,    2.772,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1718
  58JH19931106,   GNS,   126,  1,     11,19931126, 73.7500,  -4.1170, 3665,     10.0,   0.1430,  34.7500,2,    340.5,2,     2.79,2,     8.70,2,     0.12,2,     0.64,2,    6.434,2,    3.121,2,    0.532,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1426
  58JH19931106,   GNS,   126,  1,     10,19931126, 73.7500,  -4.1170, 3665,    100.0,   0.1670,  34.7530,2,    334.4,2,     3.30,2,     9.66,2,     0.09,2,     0.67,2,    6.045,2,    2.879,2,    0.498,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1632
  58JH19931106,   GNS,   126,  1,      9,19931126, 73.7500,  -4.1170, 3665,    199.0,  -0.1360,  34.8850,2,    322.1,2,     5.78,2,    12.59,2,     0.01,2,     0.82,2,    4.793,2,    2.314,2,    0.349,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1432
  58JH19931106,   GNS,   126,  1,      8,19931126, 73.7500,  -4.1170, 3665,    400.0,  -0.4640,  34.8830,2,    326.1,2,     6.01,2,    12.63,2,     0.01,2,     0.89,2,    4.927,2,    2.350,2,    0.361,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4781
  58JH19931106,   GNS,   126,  1,      7,19931126, 73.7500,  -4.1170, 3665,    600.0,  -0.6900,  34.8770,2,    324.3,2,     6.34,2,    12.73,2,     0.01,2,     0.86,2,    4.597,2,    2.180,2,    0.329,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7112
  58JH19931106,   GNS,   126,  1,      6,19931126, 73.7500,  -4.1170, 3665,    901.0,  -0.8890,  34.8810,2,    314.7,2,     7.28,2,    13.24,2,     0.01,2,     0.88,2,    3.255,2,    1.522,2,    0.210,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9218
  58JH19931106,   GNS,   126,  1,      5,19931126, 73.7500,  -4.1170, 3665,   1301.0,  -0.8200,  34.9050,2,    306.9,2,     9.11,2,    13.79,2,     0.02,2,     0.92,2,    1.580,2,    0.680,2,    0.065,2,    5.545,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8729
  58JH19931106,   GNS,   126,  1,      4,19931126, 73.7500,  -4.1170, 3665,   1698.0,  -0.9820,  34.9020,2,    308.6,2,    10.03,2,    14.11,2,     0.01,2,     0.93,2,    1.450,2,    0.649,2,    0.063,2,    4.966,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0548
  58JH19931106,   GNS,   126,  1,      3,19931126, 73.7500,  -4.1170, 3665,   2099.0,  -0.9750,  34.9070,2,    308.6,2,    10.02,2,    14.04,2,     0.01,2,     0.93,2,    1.035,2,    0.458,2,    0.037,2,    3.509,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0725
  58JH19931106,   GNS,   126,  1,      2,19931126, 73.7500,  -4.1170, 3665,   2498.0,  -1.0170,  34.9030,2,    309.5,2,    10.43,2,    14.12,2,     0.01,2,     0.97,2,    0.874,2,    0.376,2,    0.017,2,    2.842,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1409
  58JH19931106,   GNS,   126,  1,      1,19931126, 73.7500,  -4.1170, 3665,   2652.0,  -1.0380,  34.9010,2,    308.6,2,    10.65,2,    14.03,2,     0.01,2,     0.94,2,    0.843,2,    0.394,2,    0.012,2,    2.813,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1726
  58JH19931106,   GNS,   127,  1,     10,19931126, 74.1667,  -5.2500, 3532,     10.0,  -0.4610,  34.7710,2,    345.7,2,     2.79,2,     8.96,2,     0.14,2,     0.66,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4613
  58JH19931106,   GNS,   127,  1,      9,19931126, 74.1667,  -5.2500, 3532,     98.0,  -0.4150,  34.7750,2,    344.0,2,     2.99,2,     9.28,2,     0.13,2,     0.67,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4182
  58JH19931106,   GNS,   127,  1,      8,19931126, 74.1667,  -5.2500, 3532,    200.0,  -0.1630,  34.8800,2,    322.1,2,     5.65,2,    12.55,2,     0.01,2,     0.82,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1702
  58JH19931106,   GNS,   127,  1,      7,19931126, 74.1667,  -5.2500, 3532,    299.0,  -0.6210,  34.8660,2,    324.8,2,     5.91,2,    12.62,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6309
  58JH19931106,   GNS,   127,  1,      6,19931126, 74.1667,  -5.2500, 3532,    500.0,  -0.7240,  34.8710,2,    324.3,2,     6.31,2,    12.75,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7410
  58JH19931106,   GNS,   127,  1,      5,19931126, 74.1667,  -5.2500, 3532,   1002.0,  -0.8520,  34.8830,2,    312.5,2,     7.73,2,    13.39,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8897
  58JH19931106,   GNS,   127,  1,      4,19931126, 74.1667,  -5.2500, 3532,   1998.0,  -0.9900,  34.8970,2,    308.6,2,     9.71,2,    13.96,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0808
  58JH19931106,   GNS,   127,  1,      3,19931126, 74.1667,  -5.2500, 3532,   2498.0,  -1.0060,  34.8980,2,    309.1,2,    10.15,2,    14.01,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1301
  58JH19931106,   GNS,   127,  1,      2,19931126, 74.1667,  -5.2500, 3532,   3002.0,  -1.0210,  34.8950,2,    310.4,2,    10.60,2,    14.08,2,     0.01,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1826
  58JH19931106,   GNS,   127,  1,      1,19931126, 74.1667,  -5.2500, 3532,   3372.0,  -1.0100,  34.8940,2,    310.4,2,    11.08,2,    14.10,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.2022
  58JH19931106,   GNS,   128,  1,     12,19931126, 74.5830,  -6.4000, 3408,      9.0,  -0.6740,  34.7710,2,    343.1,2,     2.76,2,     8.98,2,     0.12,2,     0.67,2,    6.339,2,    3.336,2,    0.564,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6743
  58JH19931106,   GNS,   128,  1,     11,19931126, 74.5830,  -6.4000, 3408,     47.0,  -0.6950,  34.7680,2,    343.5,2,     2.75,2,     8.98,2,     0.12,2,     0.67,2,    6.327,2,    3.236,2,    0.565,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6964
  58JH19931106,   GNS,   128,  1,     10,19931126, 74.5830,  -6.4000, 3408,     99.0,  -0.5810,  34.7910,2,    343.5,2,     3.29,2,     9.78,2,     0.09,2,     0.70,2,    6.268,2,    3.156,2,    0.497,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5841
  58JH19931106,   GNS,   128,  1,      9,19931126, 74.5830,  -6.4000, 3408,    199.0,  -0.6600,  34.8610,2,    337.4,2,     6.13,2,    12.68,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6663
  58JH19931106,   GNS,   128,  1,      8,19931126, 74.5830,  -6.4000, 3408,    299.0,  -0.5740,  34.8780,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.584,2,    2.270,2,    0.309,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5840
  58JH19931106,   GNS,   128,  1,      7,19931126, 74.5830,  -6.4000, 3408,    499.0,  -0.8150,  34.8730,2,    320.8,2,     6.24,2,    12.67,2,     0.01,2,     0.84,2,    4.556,2,    2.209,2,    0.340,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8316
  58JH19931106,   GNS,   128,  1,      6,19931126, 74.5830,  -6.4000, 3408,    999.0,  -0.8190,  34.8940,2,    308.2,2,     7.81,2,    13.41,2,     0.00,2,     0.90,2,    2.687,2,    1.250,2,    0.149,2,    9.295,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8568
  58JH19931106,   GNS,   128,  1,      5,19931126, 74.5830,  -6.4000, 3408,   1499.0,  -0.9360,  34.9020,2,    305.6,2,     9.09,2,    13.87,2,     0.00,2,     0.92,2,    1.699,2,    0.763,2,    0.076,2,    5.801,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9982
  58JH19931106,   GNS,   128,  1,      4,19931126, 74.5830,  -6.4000, 3408,   1999.0,  -0.9870,  34.9040,2,    305.1,2,     9.87,2,    14.00,2,     0.01,2,     0.93,2,    1.124,2,    0.562,2,    0.045,2,    3.973,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0779
  58JH19931106,   GNS,   128,  1,      3,19931126, 74.5830,  -6.4000, 3408,   2499.0,  -1.0040,  34.9040,2,    305.1,2,    10.26,2,    14.03,2,     0.00,2,     0.93,2,    0.996,2,    0.432,2,    0.032,2,    3.151,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1282
  58JH19931106,   GNS,   128,  1,      2,19931126, 74.5830,  -6.4000, 3408,   2999.0,  -1.0170,  34.9000,2,    306.4,2,    10.53,2,    14.08,2,     0.00,2,     0.93,2,    0.898,2,    0.387,2,    0.033,2,    2.574,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1785
  58JH19931106,   GNS,   128,  1,      1,19931126, 74.5830,  -6.4000, 3408,   3351.0,  -1.0140,  34.8980,2,    307.7,2,    11.09,2,    14.06,2,     0.00,2,     0.93,2,    0.841,2,    0.365,2,    0.019,2,     2.44,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.2043
  58JH19931106,   GNS,   129,  2,      8,19931126, 75.0000,  -7.5830, 3342,     49.0,   0.4430,  34.7240,2,    333.9,2,     3.42,2,     9.46,2,     0.07,2,     0.67,2,    6.412,2,    3.015,2,    0.562,2,     -999,9,    2.220,2,   1.8438,2,    -1.53,2,   0.4411
  58JH19931106,   GNS,   129,  2,      7,19931126, 75.0000,  -7.5830, 3342,     75.0,   0.3810,  34.7760,2,    338.3,2,     2.70,2,     8.98,2,     0.09,2,     0.65,2,    6.332,2,    3.208,2,    0.559,2,     -999,9,    1.700,2,   1.8527,2,    -1.40,2,   0.3781
  58JH19931106,   GNS,   129,  2,      6,19931126, 75.0000,  -7.5830, 3342,    199.0,  -0.1410,  34.8680,2,    316.9,2,     5.64,2,    12.50,2,     0.01,2,     0.83,2,    4.600,2,    2.273,2,    0.365,2,     -999,9,    1.640,2,   1.9018,2,     2.10,2,  -0.1482
  58JH19931106,   GNS,   129,  2,      5,19931126, 75.0000,  -7.5830, 3342,    300.0,  -0.3870,  34.8750,2,    316.5,2,     5.95,2,    12.62,2,     0.01,2,     0.84,2,    4.204,2,    2.035,2,    0.324,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3975
