EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19911105,   GNS,    21,  2,      1,19911107, 63.0670,   3.6670,  958,      0.0,   9.0700,  35.2300,2,   -999.0,9,     3.89,2,     9.31,2,     0.18,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0700
  58JH19911105,   GNS,    21,  1,     12,19911107, 63.0670,   3.6670,  958,     10.0,   9.0700,  35.2300,2,   -999.0,9,     3.81,2,     9.22,2,     0.19,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0689
  58JH19911105,   GNS,    21,  1,     11,19911107, 63.0670,   3.6670,  958,     20.0,   9.0800,  35.2300,2,   -999.0,9,     3.80,2,     9.18,2,     0.16,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0778
  58JH19911105,   GNS,    21,  1,     10,19911107, 63.0670,   3.6670,  958,     30.0,   9.0800,  35.2300,2,   -999.0,9,     3.84,2,     9.30,2,     0.18,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0767
  58JH19911105,   GNS,    21,  1,      9,19911107, 63.0670,   3.6670,  958,     50.0,   9.0800,  35.2300,2,   -999.0,9,     3.86,2,     9.14,2,     0.20,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0746
  58JH19911105,   GNS,    21,  1,      8,19911107, 63.0670,   3.6670,  958,     75.0,   9.0900,  35.2300,2,   -999.0,9,     3.89,2,     9.12,2,     0.26,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0818
  58JH19911105,   GNS,    21,  1,      7,19911107, 63.0670,   3.6670,  958,    100.0,   9.0800,  35.2300,2,   -999.0,9,     3.89,2,     9.27,2,     0.17,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0691
  58JH19911105,   GNS,    21,  1,      6,19911107, 63.0670,   3.6670,  958,    150.0,   9.0900,  35.2400,2,   -999.0,9,     3.91,2,     9.35,2,     0.16,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0736
  58JH19911105,   GNS,    21,  1,      5,19911107, 63.0670,   3.6670,  958,    200.0,   8.9200,  35.3200,2,   -999.0,9,     5.44,2,    12.38,2,     0.02,2,     0.82,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8983
  58JH19911105,   GNS,    21,  1,      4,19911107, 63.0670,   3.6670,  958,    300.0,   7.9600,  35.2300,2,   -999.0,9,     6.01,2,    12.93,2,     0.03,2,     0.87,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9294
  58JH19911105,   GNS,    21,  1,      3,19911107, 63.0670,   3.6670,  958,    500.0,   4.1700,  34.9700,2,   -999.0,9,     6.75,2,    13.34,2,     0.02,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1330
  58JH19911105,   GNS,    21,  1,      2,19911107, 63.0670,   3.6670,  958,    800.0,  -0.8100,  34.9000,2,   -999.0,9,    10.81,2,    14.29,2,     0.00,2,     1.02,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8389
  58JH19911105,   GNS,    21,  1,      1,19911107, 63.0670,   3.6670,  958,    910.0,  -0.9100,  34.9100,2,   -999.0,9,    11.49,2,    14.23,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9431
  58JH19911105,   GNS,    22,  2,      1,19911107, 63.2000,   3.4000, 1007,      0.0,   9.0900,  35.2200,2,   -999.0,9,     3.81,2,     8.82,2,     0.20,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0900
  58JH19911105,   GNS,    22,  1,     12,19911107, 63.2000,   3.4000, 1007,     10.0,   9.0900,  35.2200,2,   -999.0,9,     3.85,2,     9.22,2,     0.21,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0889
  58JH19911105,   GNS,    22,  1,     11,19911107, 63.2000,   3.4000, 1007,     20.0,   9.0900,  35.2200,2,   -999.0,9,     3.85,2,     9.20,2,     0.22,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0878
  58JH19911105,   GNS,    22,  1,     10,19911107, 63.2000,   3.4000, 1007,     30.0,   9.0900,  35.2200,2,   -999.0,9,     3.80,2,     8.87,2,     0.21,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0867
  58JH19911105,   GNS,    22,  1,      9,19911107, 63.2000,   3.4000, 1007,     50.0,   9.0900,  35.2200,2,   -999.0,9,     3.83,2,     9.09,2,     0.20,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0846
  58JH19911105,   GNS,    22,  1,      8,19911107, 63.2000,   3.4000, 1007,     75.0,   9.1000,  35.2300,2,   -999.0,9,     3.82,2,     8.92,2,     0.20,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0918
  58JH19911105,   GNS,    22,  1,      7,19911107, 63.2000,   3.4000, 1007,    100.0,   9.1000,  35.2300,2,   -999.0,9,     3.85,2,     9.22,2,     0.20,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.0891
  58JH19911105,   GNS,    22,  1,      6,19911107, 63.2000,   3.4000, 1007,    200.0,   8.6200,  35.3000,2,   -999.0,9,     5.63,2,    12.69,2,     0.01,2,     0.86,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5987
  58JH19911105,   GNS,    22,  1,      5,19911107, 63.2000,   3.4000, 1007,    300.0,   7.7000,  35.2200,2,   -999.0,9,     6.22,2,    13.06,2,     0.00,2,     0.86,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.6700
  58JH19911105,   GNS,    22,  1,      4,19911107, 63.2000,   3.4000, 1007,    400.0,   6.1900,  35.1200,2,   -999.0,9,     6.67,2,    13.34,2,     0.03,2,     0.92,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1544
  58JH19911105,   GNS,    22,  1,      3,19911107, 63.2000,   3.4000, 1007,    500.0,   2.7700,  34.9200,2,   -999.0,9,     6.96,2,    13.44,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7386
  58JH19911105,   GNS,    22,  1,      2,19911107, 63.2000,   3.4000, 1007,    800.0,  -0.7600,  34.9000,2,   -999.0,9,    10.63,2,    14.38,2,     0.02,2,     1.04,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7893
  58JH19911105,   GNS,    22,  1,      1,19911107, 63.2000,   3.4000, 1007,    960.0,  -0.9100,  34.9100,2,   -999.0,9,    11.56,2,    14.81,2,     0.02,2,     1.04,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9453
  58JH19911105,   GNS,    23,  2,      1,19911108, 63.3170,   3.1000, 1076,      0.0,   8.7600,  35.1300,2,   -999.0,9,     3.81,2,     8.80,2,     0.21,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7600
  58JH19911105,   GNS,    23,  1,     12,19911108, 63.3170,   3.1000, 1076,     10.0,   8.8400,  35.1800,2,   -999.0,9,     3.80,2,     8.93,2,     0.21,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8389
  58JH19911105,   GNS,    23,  1,     11,19911108, 63.3170,   3.1000, 1076,     20.0,   8.8600,  35.1900,2,   -999.0,9,     3.78,2,     9.02,2,     0.20,2,     0.60,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8579
  58JH19911105,   GNS,    23,  1,     10,19911108, 63.3170,   3.1000, 1076,     30.0,   8.8700,  35.2000,2,   -999.0,9,     3.78,2,     8.93,2,     0.21,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8668
  58JH19911105,   GNS,    23,  1,      9,19911108, 63.3170,   3.1000, 1076,     50.0,   8.8800,  35.2000,2,   -999.0,9,     3.76,2,     9.12,2,     0.21,2,     0.61,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8746
  58JH19911105,   GNS,    23,  1,      8,19911108, 63.3170,   3.1000, 1076,     75.0,   8.8700,  35.2000,2,   -999.0,9,     3.76,2,     8.97,2,     0.20,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8620
  58JH19911105,   GNS,    23,  1,      7,19911108, 63.3170,   3.1000, 1076,    100.0,   8.8800,  35.2000,2,   -999.0,9,     3.73,2,     8.84,2,     0.20,2,     0.61,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8692
  58JH19911105,   GNS,    23,  1,      6,19911108, 63.3170,   3.1000, 1076,    200.0,   8.0700,  35.2400,2,   -999.0,9,     5.88,2,    13.15,2,     0.02,2,     0.88,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.0496
  58JH19911105,   GNS,    23,  1,      5,19911108, 63.3170,   3.1000, 1076,    300.0,   7.3200,  35.2000,2,   -999.0,9,     6.17,2,    13.06,2,     0.01,2,     0.87,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2909
  58JH19911105,   GNS,    23,  1,      4,19911108, 63.3170,   3.1000, 1076,    400.0,   4.6700,  34.9800,2,   -999.0,9,     6.64,2,    13.65,2,     0.00,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.6391
  58JH19911105,   GNS,    23,  1,      3,19911108, 63.3170,   3.1000, 1076,    500.0,   1.7300,  34.9000,2,   -999.0,9,     6.73,2,    13.78,2,     0.00,2,     0.93,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7028
  58JH19911105,   GNS,    23,  1,      2,19911108, 63.3170,   3.1000, 1076,    800.0,  -0.6500,  34.8900,2,   -999.0,9,     9.48,2,    13.41,3,     0.00,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6800
  58JH19911105,   GNS,    23,  1,      1,19911108, 63.3170,   3.1000, 1076,   1000.0,  -0.8900,  34.9000,2,   -999.0,9,    11.34,2,    14.44,2,     0.00,2,     1.02,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9273
  58JH19911105,   GNS,    24,  1,      9,19911108, 63.4500,   2.8170, 1203,      0.0,   8.5700,  35.1100,2,   -999.0,9,     3.92,2,     8.89,2,     0.27,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5700
  58JH19911105,   GNS,    24,  1,      8,19911108, 63.4500,   2.8170, 1203,     10.0,   8.6200,  35.1300,2,   -999.0,9,     3.85,2,     8.80,2,     0.26,2,     0.58,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6190
  58JH19911105,   GNS,    24,  1,      7,19911108, 63.4500,   2.8170, 1203,     20.0,   8.6300,  35.1300,2,   -999.0,9,     3.88,2,     8.81,2,     0.27,2,     0.58,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6279
  58JH19911105,   GNS,    24,  1,      6,19911108, 63.4500,   2.8170, 1203,    200.0,   7.6700,  35.2000,2,   -999.0,9,     6.44,2,    14.08,2,     0.02,2,     0.87,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.6502
  58JH19911105,   GNS,    24,  1,      5,19911108, 63.4500,   2.8170, 1203,    300.0,   6.0400,  35.1000,2,   -999.0,9,     6.73,2,    13.77,2,     0.03,2,     0.89,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.0138
  58JH19911105,   GNS,    24,  1,      4,19911108, 63.4500,   2.8170, 1203,    400.0,   3.3800,  34.9300,2,   -999.0,9,     6.89,2,    13.80,2,     0.02,2,     0.88,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3532
  58JH19911105,   GNS,    24,  1,      3,19911108, 63.4500,   2.8170, 1203,    500.0,   1.1600,  34.9000,2,   -999.0,9,     6.85,2,    14.10,2,     0.02,2,     0.89,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1351
  58JH19911105,   GNS,    24,  1,      2,19911108, 63.4500,   2.8170, 1203,    800.0,  -0.4900,  34.8900,2,   -999.0,9,     8.91,2,    14.75,2,     0.02,2,     0.96,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5210
  58JH19911105,   GNS,    24,  1,      1,19911108, 63.4500,   2.8170, 1203,   1180.0,  -0.9100,  34.9100,2,   -999.0,9,    11.92,2,    14.86,2,     0.02,2,     1.03,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9558
  58JH19911105,   GNS,    25,  2,      1,19911108, 63.7000,   2.2500, 1477,      0.0,   8.8800,  35.2100,2,   -999.0,9,     3.97,2,     9.51,2,     0.20,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8800
  58JH19911105,   GNS,    25,  1,     12,19911108, 63.7000,   2.2500, 1477,     10.0,   8.9000,  35.2100,2,   -999.0,9,     3.99,2,     9.70,2,     0.19,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8989
  58JH19911105,   GNS,    25,  1,     11,19911108, 63.7000,   2.2500, 1477,     20.0,   8.9100,  35.2100,2,   -999.0,9,     3.98,2,     9.73,2,     0.19,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9079
  58JH19911105,   GNS,    25,  1,     10,19911108, 63.7000,   2.2500, 1477,     30.0,   8.9000,  35.2100,2,   -999.0,9,     3.98,2,     9.64,2,     0.20,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8968
  58JH19911105,   GNS,    25,  1,      9,19911108, 63.7000,   2.2500, 1477,     50.0,   8.9200,  35.2200,2,   -999.0,9,     3.98,2,     9.63,2,     0.21,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9146
  58JH19911105,   GNS,    25,  1,      8,19911108, 63.7000,   2.2500, 1477,     75.0,   8.9200,  35.2200,2,   -999.0,9,     3.95,2,     9.71,2,     0.21,2,     0.61,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9119
  58JH19911105,   GNS,    25,  1,      7,19911108, 63.7000,   2.2500, 1477,    100.0,   8.9300,  35.2200,2,   -999.0,9,     3.91,2,     9.45,2,     0.21,2,     0.60,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9192
  58JH19911105,   GNS,    25,  1,      6,19911108, 63.7000,   2.2500, 1477,    200.0,   8.0100,  35.2300,2,   -999.0,9,     6.06,2,    13.71,2,     0.09,2,     0.84,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9897
  58JH19911105,   GNS,    25,  1,      5,19911108, 63.7000,   2.2500, 1477,    300.0,   6.9100,  35.1600,2,   -999.0,9,     6.51,2,    13.72,2,     0.07,2,     0.88,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.8818
  58JH19911105,   GNS,    25,  1,      4,19911108, 63.7000,   2.2500, 1477,    500.0,   1.8500,  34.9100,2,   -999.0,9,     6.73,2,    13.93,2,     0.08,2,     0.93,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8223
  58JH19911105,   GNS,    25,  1,      3,19911108, 63.7000,   2.2500, 1477,    800.0,  -0.3800,  34.8900,2,   -999.0,9,     8.29,2,    14.19,2,     0.08,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4118
  58JH19911105,   GNS,    25,  1,      2,19911108, 63.7000,   2.2500, 1477,   1000.0,  -0.6400,  34.9000,2,   -999.0,9,     9.58,2,    14.80,2,     0.10,2,     1.04,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6794
  58JH19911105,   GNS,    25,  1,      1,19911108, 63.7000,   2.2500, 1477,   1450.0,  -0.9400,  34.9100,2,   -999.0,9,    11.95,2,    15.01,2,     0.09,2,     1.06,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9995
  58JH19911105,   GNS,    26,  2,      1,19911108, 63.9500,   1.6830, 1936,      0.0,   8.7700,  35.1900,2,   -999.0,9,     3.90,2,     9.51,2,     0.21,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7700
  58JH19911105,   GNS,    26,  1,     12,19911108, 63.9500,   1.6830, 1936,     10.0,   8.7690,  35.1940,2,   -999.0,9,     3.87,2,     9.48,2,     0.22,2,     0.62,2,        -999,9,    4.573,2,    4.571,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7679
  58JH19911105,   GNS,    26,  1,     11,19911108, 63.9500,   1.6830, 1936,     20.0,   8.7700,  35.1940,2,   -999.0,9,     3.90,2,     9.59,2,     0.22,2,     0.62,2,        -999,9,    4.542,2,    4.572,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7679
  58JH19911105,   GNS,    26,  1,     10,19911108, 63.9500,   1.6830, 1936,     30.0,   8.7720,  35.1950,2,   -999.0,9,     3.86,2,     9.44,2,     0.21,2,     0.62,2,        -999,9,    4.495,2,    4.574,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7688
  58JH19911105,   GNS,    26,  1,      9,19911108, 63.9500,   1.6830, 1936,     50.0,   8.7760,  35.1940,2,   -999.0,9,     3.87,2,     9.49,2,     0.21,2,     0.61,2,        -999,9,    4.527,2,    4.575,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7707
  58JH19911105,   GNS,    26,  1,      8,19911108, 63.9500,   1.6830, 1936,     75.0,   8.7850,  35.1970,2,   -999.0,9,     3.90,2,     9.71,2,     0.21,2,     0.64,2,        -999,9,    4.528,2,    4.576,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7770
  58JH19911105,   GNS,    26,  1,      7,19911108, 63.9500,   1.6830, 1936,    100.0,   8.7820,  35.1940,2,   -999.0,9,     3.91,2,     9.61,2,     0.21,2,     0.66,2,        -999,9,    4.591,2,    4.702,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7713
  58JH19911105,   GNS,    26,  1,      6,19911108, 63.9500,   1.6830, 1936,    200.0,   7.9360,  35.2410,2,   -999.0,9,     6.07,2,    13.60,2,     0.07,2,     0.88,2,        -999,9,    4.543,2,    3.161,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9158
  58JH19911105,   GNS,    26,  1,      5,19911108, 63.9500,   1.6830, 1936,    300.0,   6.4080,  35.1210,2,   -999.0,9,     6.49,2,    13.88,2,     0.06,2,     0.89,2,        -999,9,    4.543,2,    3.679,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.3810
  58JH19911105,   GNS,    26,  1,      4,19911108, 63.9500,   1.6830, 1936,    500.0,   1.1520,  34.9020,2,   -999.0,9,     6.71,2,    13.94,2,     0.06,2,     0.94,2,        -999,9,    4.322,2,    5.042,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1271
  58JH19911105,   GNS,    26,  1,      3,19911108, 63.9500,   1.6830, 1936,   1000.0,  -0.5710,  34.9060,2,   -999.0,9,     8.93,2,    14.39,2,     0.05,2,     0.98,2,        -999,9,    1.704,2,    2.598,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6110
  58JH19911105,   GNS,    26,  1,      2,19911108, 63.9500,   1.6830, 1936,   1500.0,  -0.8360,  34.9100,2,   -999.0,9,    10.43,2,    14.70,2,     0.04,2,     0.98,2,        -999,9,    0.884,2,    1.554,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8994
  58JH19911105,   GNS,    26,  1,      1,19911108, 63.9500,   1.6830, 1936,   1880.0,  -0.9260,  34.9100,2,   -999.0,9,    11.44,2,    14.60,2,     0.03,2,     1.00,2,        -999,9,    0.502,2,    1.153,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0105
  58JH19911105,   GNS,    28,  1,     12,19911108, 64.4250,   0.5670, 2500,     10.0,   8.3480,  35.1600,2,    287.6,2,     4.11,2,     9.57,2,     0.16,2,     0.62,2, 0.156198002,2,    4.631,2,    4.352,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.3470
  58JH19911105,   GNS,    28,  1,     11,19911108, 64.4250,   0.5670, 2500,     30.0,   8.3520,  35.1600,2,    288.1,2,     4.19,2,    10.05,2,     0.16,2,     0.64,2,0.0488118756,2,    4.569,2,    4.390,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.3489
  58JH19911105,   GNS,    28,  1,     10,19911108, 64.4250,   0.5670, 2500,     50.0,   8.3600,  35.1500,2,    288.1,2,     4.19,2,     9.67,2,     0.17,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.3548
  58JH19911105,   GNS,    28,  1,      9,19911108, 64.4250,   0.5670, 2500,     75.0,   8.3490,  35.1600,2,    288.5,2,     4.13,2,     9.98,2,     0.16,2,     0.69,2, 0.117148502,2,    4.585,2,    4.446,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.3412
  58JH19911105,   GNS,    28,  1,      8,19911108, 64.4250,   0.5670, 2500,    100.0,   8.3520,  35.1600,2,    287.2,2,     4.21,2,    10.41,2,     0.16,2,     0.64,2, 0.126910877,2,    4.616,2,    4.466,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.3416
  58JH19911105,   GNS,    28,  1,      7,19911108, 64.4250,   0.5670, 2500,    200.0,   7.4620,  35.2000,2,    282.8,2,     6.43,2,    14.30,2,     0.03,2,     0.85,2, 0.117145025,2,    4.507,2,    3.058,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4425
  58JH19911105,   GNS,    28,  1,      6,19911108, 64.4250,   0.5670, 2500,    300.0,   4.2250,  34.9600,2,    312.5,2,     6.30,2,    13.66,2,     0.03,2,     0.84,2, 0.146457356,2,    5.564,2,    5.965,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2031
  58JH19911105,   GNS,    28,  1,      5,19911108, 64.4250,   0.5670, 2500,    500.0,   0.8510,  34.8970,2,    313.0,2,     6.53,2,    14.67,2,     0.11,3,     0.93,2,0.0585856808,2,    4.537,2,    5.191,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8274
  58JH19911105,   GNS,    28,  1,      4,19911108, 64.4250,   0.5670, 2500,   1000.0,  -0.5460,  34.9040,2,    309.5,2,     8.72,2,    14.96,2,     0.02,2,     0.97,2,0.0781138355,2,    1.810,2,    2.760,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5862
  58JH19911105,   GNS,    28,  1,      3,19911108, 64.4250,   0.5670, 2500,   1500.0,  -0.8130,  34.9090,2,    310.4,2,    10.23,2,    15.09,2,     0.01,2,     0.97,2,0.0585851593,2,    0.838,2,    1.598,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8767
  58JH19911105,   GNS,    28,  1,      2,19911108, 64.4250,   0.5670, 2500,   2000.0,  -0.9070,  34.9100,2,    310.8,2,    11.23,2,    15.51,2,     0.02,2,     1.03,2,0.0390567439,2,    0.489,2,    1.168,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9993
  58JH19911105,   GNS,    28,  1,      1,19911108, 64.4250,   0.5670, 2500,   2400.0,  -0.9160,  34.9090,2,    312.1,2,    11.72,2,    15.61,2,     0.02,2,     1.05,2,0.0488209661,2,    0.428,2,    1.068,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0349
  58JH19911105,   GNS,    29,  1,     11,19911108, 64.6670,   0.0000,   -9,     10.0,   7.1900,  34.9000,2,   -999.0,9,     4.06,2,     8.85,2,     0.19,2,     0.58,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.1891
  58JH19911105,   GNS,    29,  1,     10,19911108, 64.6670,   0.0000,   -9,     30.0,   7.1900,  34.9100,2,   -999.0,9,     4.03,2,     8.76,2,     0.19,2,     0.57,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.1872
