EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58JH19940525,   75N,   340,  1,     77,      1,2,19940602, 75.0000,   3.0000, 2824,    500.0,  -0.6540,  34.8600,2,    319.1,2,     6.80,2,    13.30,2,     0.01,2,     0.99,2,   2150.9,2,   2286.0,2,  -0.6673
  58JH19940525,   75N,   341,  2,     78,     12,2,19940602, 75.0000,   5.0000, 3072,      2.0,   4.4770,  35.0650,2,    329.1,2,     4.30,2,     7.30,2,     0.10,2,     0.64,2,   2107.4,2,   2308.0,2,   4.4798
  58JH19940525,   75N,   341,  2,     79,     11,2,19940602, 75.0000,   5.0000, 3072,      5.0,   4.4800,  35.0640,2,    328.2,2,     4.40,2,     7.30,2,     0.10,2,     0.65,2,   2107.8,2,   2306.0,2,   4.4796
  58JH19940525,   75N,   341,  2,     80,     10,2,19940602, 75.0000,   5.0000, 3072,     10.0,   4.4840,  35.0650,2,    329.1,2,     4.40,2,     7.30,2,     0.10,2,     0.64,2,   2107.2,2,   2310.0,2,   4.4793
  58JH19940525,   75N,   341,  2,     81,      9,2,19940602, 75.0000,   5.0000, 3072,     20.0,   4.4790,  35.0620,2,    330.0,2,     4.40,2,     7.30,2,     0.10,2,     0.70,2,   -999.0,9,   2303.0,2,   4.4785
  58JH19940525,   75N,   341,  2,     82,      8,2,19940602, 75.0000,   5.0000, 3072,     30.0,   4.4390,  35.0630,2,    328.2,2,     4.50,2,     7.50,2,     0.09,2,     0.69,2,   2110.9,2,   2300.0,2,   4.4378
  58JH19940525,   75N,   341,  2,     83,      7,2,19940602, 75.0000,   5.0000, 3072,     50.0,   3.7590,  35.0230,2,    330.4,2,     4.90,2,     8.90,2,     0.09,2,     0.76,2,   2119.2,2,   2297.0,2,   3.7566
  58JH19940525,   75N,   341,  2,     84,      6,2,19940602, 75.0000,   5.0000, 3072,     75.0,   3.3000,  34.9820,2,    315.0,2,     5.60,2,    12.20,2,     0.10,2,     0.92,2,   2137.8,2,   2289.0,2,   3.2952
  58JH19940525,   75N,   341,  2,     85,      5,2,19940602, 75.0000,   5.0000, 3072,    100.0,   1.7420,  34.9010,2,    315.0,2,     5.90,2,    12.80,2,     0.06,2,     0.96,2,   2142.7,2,   2286.0,2,   1.7349
  58JH19940525,   75N,   341,  2,     86,      4,2,19940602, 75.0000,   5.0000, 3072,    150.0,   0.9020,  34.8810,2,    317.7,2,     5.90,2,    12.60,2,     0.05,2,     0.94,2,   2149.2,2,   2283.0,2,   0.8933
  58JH19940525,   75N,   341,  2,     87,      3,2,19940602, 75.0000,   5.0000, 3072,    200.0,   0.3540,  34.8610,2,    319.1,2,     6.10,2,    12.80,2,     0.05,2,     0.97,2,   2140.3,2,   2283.0,2,   0.3419
  58JH19940525,   75N,   341,  2,     88,      2,2,19940602, 75.0000,   5.0000, 3072,    250.0,   0.0730,  34.8650,2,   -999.0,9,     5.90,2,    12.10,2,     0.05,2,     1.02,2,   2149.2,2,   2286.0,2,   0.0604
  58JH19940525,   75N,   341,  2,     90,      1,2,19940602, 75.0000,   5.0000, 3072,    300.0,  -0.1370,  34.8410,2,    326.4,2,     6.20,2,    13.00,2,     0.05,2,     0.96,2,   2152.1,2,   2286.0,2,  -0.1511
  58JH19940525,   75N,   341,  1,     89,     12,2,19940602, 75.0000,   5.0000, 3072,    300.0,  -0.1370,  34.8410,2,    326.8,2,     6.30,2,    13.30,2,     0.03,2,     1.05,2,   2153.3,2,   2284.0,2,  -0.1511
  58JH19940525,   75N,   341,  1,     91,     11,2,19940602, 75.0000,   5.0000, 3072,    400.0,  -0.5050,  34.8440,2,    322.3,2,     6.40,2,    13.20,2,     0.02,2,     0.98,2,   2153.3,2,   2284.0,2,  -0.5140
  58JH19940525,   75N,   341,  1,     92,     10,2,19940602, 75.0000,   5.0000, 3072,    500.0,  -0.4240,  34.8650,2,    323.2,2,     6.50,2,    13.20,2,     0.02,2,     0.98,2,   2156.6,2,   2284.0,2,  -0.4383
  58JH19940525,   75N,   341,  1,     93,      9,2,19940602, 75.0000,   5.0000, 3072,    600.0,  -0.4570,  34.8700,2,    316.4,2,     7.00,2,    13.60,2,     0.02,2,     1.00,2,   2156.4,2,   2287.0,2,  -0.4823
  58JH19940525,   75N,   341,  1,     94,      8,2,19940602, 75.0000,   5.0000, 3072,    800.0,  -0.7030,  34.8630,2,    310.9,2,     7.70,2,    13.90,2,     0.02,2,     1.03,2,   2155.7,2,   2279.0,2,  -0.7296
  58JH19940525,   75N,   341,  1,     95,      7,2,19940602, 75.0000,   5.0000, 3072,   1000.0,  -0.7120,  34.8760,2,    305.4,2,     8.50,2,    14.20,2,     0.02,2,     1.05,2,   2155.3,2,   2281.0,2,  -0.7488
  58JH19940525,   75N,   341,  1,     96,      6,2,19940602, 75.0000,   5.0000, 3072,   1200.0,  -0.7330,  34.8830,2,    301.8,2,     9.30,2,    14.50,2,     0.02,2,     1.07,2,   2155.4,2,   2287.0,2,  -0.7785
  58JH19940525,   75N,   341,  1,     97,      5,2,19940602, 75.0000,   5.0000, 3072,   1500.0,  -0.8540,  34.8830,2,    302.7,2,     9.90,2,    14.80,2,     0.02,2,     1.07,2,   2155.5,2,   2276.0,2,  -0.9132
  58JH19940525,   75N,   341,  1,     98,      4,2,19940602, 75.0000,   5.0000, 3072,   1800.0,  -0.9280,  34.8830,2,    302.3,2,    10.00,2,    14.60,2,     0.02,2,     1.06,2,   2136.4,3,   2284.0,2,  -1.0095
  58JH19940525,   75N,   341,  1,     99,      3,2,19940602, 75.0000,   5.0000, 3072,   2000.0,  -0.9490,  34.8830,2,    305.0,2,    10.70,2,    14.90,2,     0.02,2,     1.09,2,   2156.1,2,   2289.0,2,  -1.0415
  58JH19940525,   75N,   341,  1,      0,      2,2,19940602, 75.0000,   5.0000, 3072,   2500.0,  -0.9730,  34.8860,2,    304.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2158.1,2,   2288.0,2,  -1.0949
  58JH19940525,   75N,   341,  1,      1,      1,2,19940602, 75.0000,   5.0000, 3072,   3000.0,  -0.9750,  34.8920,2,    306.4,2,    11.40,2,    15.00,2,     0.02,2,     1.09,2,   2158.2,2,   -999.0,9,  -1.1423
  58JH19940525,   75N,   342,  1,      2,     12,2,19940603, 75.0000,   7.0000, 2627,      5.0,   4.5770,  35.0740,2,    325.0,2,     4.50,2,     7.90,2,     0.13,2,     0.65,2,   -999.0,9,   -999.0,9,   4.5796
  58JH19940525,   75N,   342,  1,      3,     11,2,19940603, 75.0000,   7.0000, 2627,     10.0,   4.5770,  35.0730,2,    322.7,2,     4.60,2,     8.00,2,     0.13,2,     0.65,2,   -999.0,9,   -999.0,9,   4.5793
  58JH19940525,   75N,   342,  1,      4,     10,2,19940603, 75.0000,   7.0000, 2627,     20.0,   4.5620,  35.0720,2,    324.1,2,     4.60,2,     8.30,2,     0.13,2,     0.70,2,   -999.0,9,   -999.0,9,   4.5585
  58JH19940525,   75N,   342,  1,      5,      9,2,19940603, 75.0000,   7.0000, 2627,     30.0,   4.5270,  35.0690,2,    322.3,2,     4.60,2,     8.10,2,     0.12,2,     0.69,2,   -999.0,9,   -999.0,9,   4.5278
  58JH19940525,   75N,   342,  1,      6,      8,2,19940603, 75.0000,   7.0000, 2627,     50.0,   4.2880,  35.0660,2,    321.4,2,     4.70,2,     8.50,2,     0.13,2,     0.71,2,   -999.0,9,   -999.0,9,   4.2864
  58JH19940525,   75N,   342,  1,      7,      7,2,19940603, 75.0000,   7.0000, 2627,     75.0,   4.0940,  35.0620,2,    310.0,2,     5.30,2,    11.60,2,     0.21,2,     0.88,2,   -999.0,9,   -999.0,9,   4.0847
  58JH19940525,   75N,   342,  1,      8,      6,2,19940603, 75.0000,   7.0000, 2627,    100.0,   3.9640,  35.0570,2,    307.7,2,     5.40,2,    12.20,2,     0.19,2,     0.92,2,   -999.0,9,   -999.0,9,   3.9531
  58JH19940525,   75N,   342,  1,      9,      5,2,19940603, 75.0000,   7.0000, 2627,    150.0,   3.6750,  35.0480,2,    308.6,2,     5.40,2,    12.50,2,     0.13,2,     0.92,2,   -999.0,9,   -999.0,9,   3.6699
  58JH19940525,   75N,   342,  1,     10,      4,2,19940603, 75.0000,   7.0000, 2627,    200.0,   3.3810,  35.0420,2,    308.2,2,     5.50,2,    12.70,2,     0.04,2,     0.94,2,   -999.0,9,   -999.0,9,   3.3669
  58JH19940525,   75N,   342,  1,     11,      3,2,19940603, 75.0000,   7.0000, 2627,    300.0,   2.9780,  35.0060,2,    310.0,2,     5.50,2,    12.80,2,     0.03,2,     0.94,2,   -999.0,9,   -999.0,9,   2.9611
  58JH19940525,   75N,   342,  1,     12,      2,2,19940603, 75.0000,   7.0000, 2627,    400.0,   1.7460,  34.9300,2,    309.6,2,     5.90,2,    13.30,2,     0.04,2,     0.97,2,   -999.0,9,   -999.0,9,   1.7285
  58JH19940525,   75N,   342,  1,     13,      1,2,19940603, 75.0000,   7.0000, 2627,    500.0,   0.3420,  34.8630,2,    317.3,2,     6.20,2,    13.20,2,     0.04,2,     1.01,2,   -999.0,9,   -999.0,9,   0.3185
  58JH19940525,   75N,   343,  1,     14,     12,2,19940603, 74.5000,   7.0000, 2867,     10.0,   4.5920,  35.0720,2,    327.3,2,     4.60,2,     8.00,2,     0.12,2,     0.65,2,   2109.2,2,   2302.0,2,   4.5893
  58JH19940525,   75N,   343,  1,     16,     11,2,19940603, 74.5000,   7.0000, 2867,     30.0,   4.5880,  35.0730,2,   -999.0,9,     4.70,2,     8.60,2,     0.12,2,     0.69,2,   2113.6,2,   2304.0,2,   4.5878
  58JH19940525,   75N,   343,  1,     17,     10,2,19940603, 74.5000,   7.0000, 2867,     50.0,   4.5070,  35.0650,2,    325.4,2,     4.60,2,     8.80,2,     0.13,2,     0.72,2,   2116.0,2,   2304.0,2,   4.5063
  58JH19940525,   75N,   343,  1,     18,      9,2,19940603, 74.5000,   7.0000, 2867,    100.0,   4.3820,  35.0630,2,    321.8,2,     4.80,2,     9.20,2,     0.11,2,     0.76,2,   2119.6,2,   2299.0,2,   4.3727
  58JH19940525,   75N,   343,  1,     19,      8,2,19940603, 74.5000,   7.0000, 2867,    150.0,   3.4920,  35.0010,2,    320.4,2,     5.50,2,    12.70,2,     0.09,2,     0.94,2,   2139.7,2,   2296.0,2,   3.4801
  58JH19940525,   75N,   343,  1,     20,      7,2,19940603, 74.5000,   7.0000, 2867,    200.0,   2.8650,  34.9830,2,    308.6,2,     5.60,2,    12.50,2,     0.10,2,     0.93,2,   2135.0,2,   2296.0,2,   2.8478
  58JH19940525,   75N,   343,  1,     21,      6,2,19940603, 74.5000,   7.0000, 2867,    300.0,   1.9850,  34.9440,2,    313.6,2,     5.60,2,    12.30,2,     0.09,2,     0.93,2,   2140.5,2,   2287.0,2,   1.9636
  58JH19940525,   75N,   343,  1,     22,      5,2,19940603, 74.5000,   7.0000, 2867,    500.0,   0.0400,  34.8620,2,    320.4,2,     6.60,2,    13.70,2,     0.03,2,     1.00,2,   2150.0,2,   2288.0,2,   0.0198
  58JH19940525,   75N,   343,  1,     23,      4,2,19940603, 74.5000,   7.0000, 2867,   1000.0,  -0.6280,  34.8810,2,    309.6,2,     9.00,2,    14.60,2,     0.03,2,     1.07,2,   2151.1,2,   2290.0,2,  -0.6694
  58JH19940525,   75N,   343,  1,     24,      3,2,19940603, 74.5000,   7.0000, 2867,   1500.0,  -0.8650,  34.8850,2,    309.1,2,    10.50,2,    15.00,2,     0.03,2,     1.09,2,   2153.6,2,   2294.0,2,  -0.9231
  58JH19940525,   75N,   343,  1,     25,      2,2,19940603, 74.5000,   7.0000, 2867,   2000.0,  -0.8940,  34.8850,2,    304.1,2,    11.30,2,    15.40,2,     0.02,2,     1.16,2,   2153.7,2,   2294.0,2,  -0.9825
  58JH19940525,   75N,   343,  1,     26,      1,2,19940603, 74.5000,   7.0000, 2867,   2350.0,  -0.9110,  34.8850,2,    312.3,2,    11.10,2,    15.00,2,     0.01,2,     1.10,2,   2155.7,2,   2285.0,2,  -1.0058
  58JH19940525,   75N,   344,  1,     27,     12,2,19940603, 74.5000,   9.0000, 2813,     10.0,   4.5810,  35.0680,2,    310.4,2,     4.50,2,     7.80,2,     0.11,2,     0.65,2,   2110.1,2,   2309.0,2,   4.5793
  58JH19940525,   75N,   344,  1,     28,     11,2,19940603, 74.5000,   9.0000, 2813,     30.0,   4.5730,  35.0690,2,    330.0,2,     4.50,2,     8.40,2,     0.12,2,     0.67,2,   2115.1,2,   2314.0,2,   4.5678
  58JH19940525,   75N,   344,  1,     29,     10,2,19940603, 74.5000,   9.0000, 2813,     50.0,   4.5330,  35.0670,2,    324.1,2,     4.80,2,     9.30,2,     0.13,2,     0.75,2,   2121.7,2,   2312.0,2,   4.5263
  58JH19940525,   75N,   344,  1,     30,      9,2,19940603, 74.5000,   9.0000, 2813,    100.0,   4.1930,  35.0520,2,    316.8,2,     5.40,2,    12.80,2,     0.04,2,     0.95,2,   2138.9,2,   2297.0,2,   4.1829
  58JH19940525,   75N,   344,  1,     31,      8,2,19940603, 74.5000,   9.0000, 2813,    150.0,   4.0370,  35.0590,2,    302.7,2,     5.50,2,    12.70,2,     0.05,2,     0.94,2,   2138.1,2,   2295.0,2,   4.0294
  58JH19940525,   75N,   344,  1,     32,      7,2,19940603, 74.5000,   9.0000, 2813,    200.0,   3.8650,  35.0530,2,    303.2,2,     5.60,2,    12.80,2,     0.02,2,     0.93,2,   2137.7,2,   2292.0,2,   3.8461
  58JH19940525,   75N,   344,  1,     33,      6,2,19940603, 74.5000,   9.0000, 2813,    300.0,   3.1950,  35.0160,2,    304.1,2,     5.80,2,    13.20,2,     0.04,2,     0.98,2,   2141.2,2,   2294.0,2,   3.1806
  58JH19940525,   75N,   344,  1,     34,      5,2,19940603, 74.5000,   9.0000, 2813,    500.0,   0.9300,  34.8920,2,    305.0,2,     6.20,2,    13.40,2,     0.01,2,     1.01,2,   2147.6,2,   2281.0,2,   0.9061
  58JH19940525,   75N,   344,  1,     35,      4,2,19940603, 74.5000,   9.0000, 2813,   1000.0,  -0.6110,  34.8770,2,    313.2,2,     8.80,2,    14.40,2,     0.01,2,     1.05,2,   2154.4,2,   2264.0,2,  -0.6496
  58JH19940525,   75N,   344,  1,     36,      3,2,19940603, 74.5000,   9.0000, 2813,   1500.0,  -0.8470,  34.8840,2,    306.4,2,    10.60,2,    14.80,2,     0.01,2,     1.08,2,   2155.9,2,   2289.0,2,  -0.9132
  58JH19940525,   75N,   344,  1,     37,      2,2,19940603, 74.5000,   9.0000, 2813,   2000.0,  -0.9150,  34.8850,2,    302.7,2,    11.30,2,    14.90,2,     0.01,2,     1.09,2,   2155.3,2,   2291.0,2,  -1.0120
  58JH19940525,   75N,   344,  1,     38,      1,2,19940603, 74.5000,   9.0000, 2813,   2500.0,  -0.9240,  34.8890,2,    303.2,2,    11.40,2,    14.90,2,     0.01,2,     1.09,2,   2155.5,2,   2290.0,2,  -1.0458
  58JH19940525,   75N,   345,  2,     39,     12,2,19940603, 74.5000,  11.0000, 2322,      4.0,   5.0760,  35.0690,2,    330.9,2,     4.40,2,     7.90,2,     0.13,2,     0.63,2,   2114.6,2,   2324.0,3,   5.0797
  58JH19940525,   75N,   345,  2,     40,     11,2,19940603, 74.5000,  11.0000, 2322,      5.0,   5.0730,  35.0670,2,    319.6,2,     4.40,2,     8.00,2,     0.13,2,     0.63,2,   2113.0,2,   2342.0,3,   5.0696
  58JH19940525,   75N,   345,  2,     41,     10,2,19940603, 74.5000,  11.0000, 2322,     10.0,   5.0730,  35.0670,2,    320.4,2,     4.40,2,     8.10,2,     0.13,2,     0.63,2,   2113.6,2,   2351.0,3,   5.0692
  58JH19940525,   75N,   345,  2,     42,      9,2,19940603, 74.5000,  11.0000, 2322,     20.0,   5.0830,  35.0680,2,    320.0,2,     4.40,2,     8.00,2,     0.14,2,     0.63,2,   2113.2,2,   2384.0,3,   5.0784
  58JH19940525,   75N,   345,  2,     43,      8,2,19940603, 74.5000,  11.0000, 2322,     30.0,   5.0810,  35.0680,2,    318.2,2,     4.40,2,     8.20,2,     0.14,2,     0.65,2,   2113.4,2,   2313.0,3,   5.0777
  58JH19940525,   75N,   345,  2,     44,      7,2,19940603, 74.5000,  11.0000, 2322,     50.0,   5.0610,  35.0680,2,    313.6,2,     4.50,2,     8.30,2,     0.16,2,     0.66,2,   2116.0,2,   2354.0,3,   5.0561
  58JH19940525,   75N,   345,  2,     45,      6,2,19940603, 74.5000,  11.0000, 2322,     75.0,   4.9420,  35.0620,2,    309.6,2,     4.70,2,     9.50,2,     0.17,2,     0.74,2,   2124.2,2,   2322.0,3,   4.9342
  58JH19940525,   75N,   345,  2,     46,      5,2,19940603, 74.5000,  11.0000, 2322,    100.0,   4.6780,  35.0630,2,    301.8,2,     5.20,2,    11.50,2,     0.11,2,     0.87,2,   2135.1,2,   2326.0,3,   4.6725
  58JH19940525,   75N,   345,  2,     47,      4,2,19940603, 74.5000,  11.0000, 2322,    125.0,   4.4800,  35.0640,2,    305.9,2,     5.20,2,    11.40,2,     0.15,2,     0.88,2,   2133.4,2,   2325.0,3,   4.4708
  58JH19940525,   75N,   345,  2,     48,      3,2,19940603, 74.5000,  11.0000, 2322,    150.0,   4.3200,  35.0610,2,    300.0,2,     5.40,2,    12.10,2,     0.12,2,     0.90,2,   2138.4,2,   2330.0,3,   4.3091
  58JH19940525,   75N,   345,  2,     49,      2,2,19940603, 74.5000,  11.0000, 2322,    200.0,   4.0920,  35.0600,2,    305.0,2,     5.40,2,    12.10,2,     0.09,2,     0.90,2,   2136.8,2,   2348.0,3,   4.0758
  58JH19940525,   75N,   345,  2,     51,      1,2,19940603, 74.5000,  11.0000, 2322,    250.0,   3.9260,  35.0580,2,    302.7,2,     6.00,2,    13.50,2,     0.08,2,     0.99,2,   2139.2,2,   2296.0,2,   3.9124
  58JH19940525,   75N,   345,  1,     50,     12,2,19940603, 74.5000,  11.0000, 2322,    250.0,   3.9260,  35.0580,2,    302.7,2,     6.00,2,    13.50,2,     0.08,2,     0.99,2,   2138.2,2,   2293.0,2,   3.9124
  58JH19940525,   75N,   345,  1,     52,     11,2,19940603, 74.5000,  11.0000, 2322,    300.0,   3.7790,  35.0490,2,    306.8,2,     5.40,2,    12.30,2,     0.04,2,     0.92,2,   2138.2,2,   2293.0,2,   3.7591
  58JH19940525,   75N,   345,  1,     53,     10,2,19940603, 74.5000,  11.0000, 2322,    400.0,   3.2450,  35.0260,2,    305.9,2,     5.50,2,    12.50,2,     0.01,2,     0.93,2,   2141.0,2,   2289.0,2,   3.2136
  58JH19940525,   75N,   345,  1,     54,      9,2,19940603, 74.5000,  11.0000, 2322,    500.0,   2.3980,  34.9660,2,    307.3,2,     5.70,2,    12.70,2,     0.01,2,     0.96,2,   2143.2,2,   2289.0,2,   2.3700
  58JH19940525,   75N,   345,  1,     55,      8,2,19940603, 74.5000,  11.0000, 2322,    600.0,   1.0620,  34.8870,2,    308.6,2,     6.20,2,    13.30,2,     0.02,2,     1.01,2,   2150.0,2,   2276.0,2,   1.0301
  58JH19940525,   75N,   345,  1,     56,      7,2,19940603, 74.5000,  11.0000, 2322,    800.0,  -0.0690,  34.8690,2,    308.2,2,     7.00,2,    13.50,2,     0.01,2,     1.03,2,   2155.1,2,   2282.0,2,  -0.1038
  58JH19940525,   75N,   345,  1,     57,      6,2,19940603, 74.5000,  11.0000, 2322,   1000.0,  -0.4400,  34.8800,2,    300.9,2,     8.40,2,    14.20,2,     0.01,2,     1.07,2,   2158.8,2,   2286.0,2,  -0.4810
  58JH19940525,   75N,   345,  1,     58,      5,2,19940603, 74.5000,  11.0000, 2322,   1200.0,  -0.6430,  34.8850,2,    297.7,2,     9.50,2,    14.40,2,     0.01,2,     1.09,2,   2161.0,2,   2287.0,2,  -0.6894
  58JH19940525,   75N,   345,  1,     59,      4,2,19940603, 74.5000,  11.0000, 2322,   1500.0,  -0.7940,  34.8870,2,    297.7,2,    10.60,2,    14.70,2,     0.01,2,     1.10,2,   2160.6,2,   2285.0,2,  -0.8539
  58JH19940525,   75N,   345,  1,     60,      3,2,19940603, 74.5000,  11.0000, 2322,   1800.0,  -0.8620,  34.8860,2,    300.4,2,    11.20,2,    14.80,2,     0.03,2,     1.11,2,   2159.6,2,   2288.0,2,  -0.9405
  58JH19940525,   75N,   345,  1,     61,      2,2,19940603, 74.5000,  11.0000, 2322,   2000.0,  -0.8910,  34.8860,2,    302.3,2,    11.30,2,    14.80,2,     0.01,2,     1.11,2,   2160.0,2,   2288.0,2,  -0.9825
  58JH19940525,   75N,   345,  1,     62,      1,2,19940603, 74.5000,  11.0000, 2322,   2301.0,  -0.9000,  34.8890,2,    299.6,2,    11.90,2,    15.00,2,     0.04,2,     1.14,2,   2158.3,2,   2291.0,2,  -1.0122
  58JH19940525,   75N,   346,  1,     63,     12,2,19940603, 74.5000,  12.5000, 2267,     10.0,   5.2720,  35.0670,2,    316.4,2,     4.20,2,     7.90,2,     0.21,2,     0.68,2,   2114.5,2,   2311.0,3,   5.2692
  58JH19940525,   75N,   346,  1,     64,     11,2,19940603, 74.5000,  12.5000, 2267,     30.0,   5.2580,  35.0650,2,    315.4,2,     4.30,2,     7.90,2,     0.20,2,     0.66,2,   2114.7,2,   2323.0,3,   5.2576
  58JH19940525,   75N,   346,  1,     65,     10,2,19940603, 74.5000,  12.5000, 2267,     50.0,   5.2010,  35.0650,2,    306.4,2,     4.70,2,     9.50,2,     0.28,2,     0.82,2,   2124.6,2,   2350.0,3,   5.1961
  58JH19940525,   75N,   346,  1,     66,      9,2,19940603, 74.5000,  12.5000, 2267,    100.0,   4.7270,  35.0570,2,    301.4,2,     5.20,2,    11.60,2,     0.15,2,     0.91,2,   2134.2,2,   2328.0,3,   4.7224
  58JH19940525,   75N,   346,  1,     67,      8,2,19940603, 74.5000,  12.5000, 2267,    150.0,   4.4230,  35.0540,2,    305.0,2,     5.20,2,    11.20,2,     0.15,2,     0.88,2,   2135.2,2,   2334.0,3,   4.4090
  58JH19940525,   75N,   346,  1,     68,      7,2,19940603, 74.5000,  12.5000, 2267,    200.0,   4.1250,  35.0590,2,    305.9,2,     5.40,2,    12.00,2,     0.21,2,     0.93,2,   2138.9,2,   2342.0,3,   4.1057
  58JH19940525,   75N,   346,  1,     69,      6,2,19940603, 74.5000,  12.5000, 2267,    300.0,   3.6330,  35.0450,2,    308.2,2,     5.30,2,    12.30,2,     0.13,2,     0.96,2,   2139.4,2,   2338.0,3,   3.6095
  58JH19940525,   75N,   346,  1,     70,      5,2,19940603, 74.5000,  12.5000, 2267,    500.0,   2.8120,  35.0180,2,    310.0,2,     5.40,2,    12.60,2,     0.02,2,     0.97,2,   2143.1,2,   2333.0,3,   2.7783
  58JH19940525,   75N,   346,  1,     71,      4,2,19940603, 74.5000,  12.5000, 2267,   1000.0,  -0.5710,  34.8740,2,    303.6,2,     7.40,2,    13.50,2,     0.04,2,     1.05,2,   2157.2,2,   2405.0,3,  -0.6099
  58JH19940525,   75N,   346,  1,     72,      3,2,19940603, 74.5000,  12.5000, 2267,   1500.0,  -0.8210,  34.8860,2,    299.1,2,    10.70,2,    14.70,2,     0.01,2,     1.14,2,   2158.9,2,   2352.0,3,  -0.8836
  58JH19940525,   75N,   346,  1,     73,      2,2,19940603, 74.5000,  12.5000, 2267,   2000.0,  -0.9070,  34.8860,2,    300.9,2,    11.60,2,    15.00,2,     0.02,2,     1.15,2,   2159.0,2,   2340.0,3,  -1.0022
  58JH19940525,   75N,   346,  1,     74,      1,2,19940603, 74.5000,  12.5000, 2267,   2255.0,  -0.9070,  34.8880,2,    302.3,2,    12.00,2,    15.20,2,     0.01,2,     1.17,2,   2161.2,2,   2369.0,3,  -1.0189
  58JH19940525,   75N,   347,  1,     75,     12,2,19940604, 74.5000,  14.0000, 2035,     10.0,   5.1500,  35.0730,2,    310.0,2,     4.60,2,     9.50,2,     0.21,2,     0.82,2,   -999.0,9,   -999.0,9,   5.1492
  58JH19940525,   75N,   347,  1,     76,     11,2,19940604, 74.5000,  14.0000, 2035,     30.0,   5.1340,  35.0730,2,    306.4,2,     4.80,2,    10.00,2,     0.27,2,     0.84,2,   -999.0,9,   -999.0,9,   5.1277
  58JH19940525,   75N,   347,  1,     77,     10,2,19940604, 74.5000,  14.0000, 2035,     50.0,   4.9850,  35.0650,2,    314.6,2,     4.50,2,     8.20,2,     0.22,2,     0.74,2,   -999.0,9,   -999.0,9,   4.9761
  58JH19940525,   75N,   347,  1,     78,      9,2,19940604, 74.5000,  14.0000, 2035,    100.0,   4.6130,  35.0660,2,    300.9,2,     5.10,2,    11.50,2,     0.24,2,     0.93,2,   -999.0,9,   -999.0,9,   4.6025
  58JH19940525,   75N,   347,  1,     79,      8,2,19940604, 74.5000,  14.0000, 2035,    150.0,   4.1530,  35.0530,2,    304.6,2,     5.10,2,    11.10,2,     0.25,2,     0.90,2,   -999.0,9,   -999.0,9,   4.1393
  58JH19940525,   75N,   347,  1,     80,      7,2,19940604, 74.5000,  14.0000, 2035,    200.0,   3.8220,  35.0440,2,    308.2,2,     5.20,2,    11.80,2,     0.22,2,     0.93,2,   -999.0,9,   -999.0,9,   3.8062
  58JH19940525,   75N,   347,  1,     81,      6,2,19940604, 74.5000,  14.0000, 2035,    300.0,   3.4720,  35.0440,2,    308.2,2,     5.30,2,    12.20,2,     0.19,2,     0.95,2,   -999.0,9,   -999.0,9,   3.4499
  58JH19940525,   75N,   347,  1,     82,      5,2,19940604, 74.5000,  14.0000, 2035,    400.0,   3.2450,  35.0390,2,    311.4,2,     5.20,2,    12.50,2,     0.08,2,     0.96,2,   -999.0,9,   -999.0,9,   3.2136
  58JH19940525,   75N,   347,  1,     83,      4,2,19940604, 74.5000,  14.0000, 2035,    500.0,   2.9640,  35.0270,2,    310.4,2,     5.20,2,    12.20,2,     0.05,2,     0.96,2,   -999.0,9,   -999.0,9,   2.9277
  58JH19940525,   75N,   347,  1,     84,      3,2,19940604, 74.5000,  14.0000, 2035,   1000.0,  -0.4810,  34.8730,2,    302.7,2,     8.60,2,    14.50,2,     0.01,2,     1.10,2,   -999.0,9,   -999.0,9,  -0.5206
  58JH19940525,   75N,   347,  1,     85,      2,2,19940604, 74.5000,  14.0000, 2035,   1500.0,  -0.8080,  34.8800,2,    299.6,2,    10.60,2,    14.90,2,     0.01,2,     1.14,2,   -999.0,9,   -999.0,9,  -0.8737
  58JH19940525,   75N,   347,  1,     86,      1,2,19940604, 74.5000,  14.0000, 2035,   2025.0,  -0.9180,  34.8800,2,    304.1,2,    11.90,2,    15.10,2,     0.05,2,     1.15,2,   -999.0,9,   -999.0,9,  -1.0136
  58JH19940525,   75N,   348,  1,     87,     12,2,19940604, 74.5000,  15.0000, 1712,     10.0,   5.5090,  35.0690,2,    316.4,2,     5.10,2,     9.00,2,     0.25,2,     0.77,2,   -999.0,9,   -999.0,9,   5.5092
