BOTTLE,20140508CCHSIOGR
#CTDPRS units changed from 'DBARS' to 'DBAR'
#Changed chief scientists
#BOTTLE,20081204PRINUNIVRMKPRINUNIVRMK
# 9/17/07 Initialized README file  
# Data from CCHDO 7/27/07 
# Ship: Polar Star 
# Cruise: 32PZAWS02I 
# Cruise dates: 7/15-8/13/2002 
# EXPOCODE: 32PZ20020715 
# Region: Dutch Harbor to Barrow AK; 4 short sections north of Alaska  
# Chief Scientist: Thomas J. Weingartner and Robert S. Pickart
# 63 stations with 24 place Rosette 
# Hydro: Who - J. Swift; Status - final 
# 	Notes:Seabird 911 CTD	 
# Nuts: Who - J. Swift; Status - final 
# 	Notes:No oxygen data 
# References: 
# Swift, J. and L. Codispoti, AWS02-I (Polar Star) Data Documentation 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  32PZ20020715,Arctic,     3,  1,    106,      6,2,20020719, 70.7005,-168.9023,   33,      1.0,   4.7250,  31.1061,2,  31.1175,2,     3.82,2,     0.00,2,     0.00,2,     0.24,2
  32PZ20020715,Arctic,     3,  1,    105,      5,2,20020719, 70.7005,-168.9023,   33,      9.8,   4.4777,  31.1296,2,  31.1865,2,     3.72,2,     0.00,2,     0.00,2,     0.31,2
  32PZ20020715,Arctic,     3,  1,    104,      4,2,20020719, 70.7005,-168.9023,   33,     14.7,   4.2641,  31.1449,2,  31.3663,2,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
  32PZ20020715,Arctic,     3,  1,    103,      3,2,20020719, 70.7005,-168.9023,   33,     19.5,   0.7564,  31.8547,2,  32.0343,2,     2.22,2,     0.02,2,     0.00,2,     0.37,2
  32PZ20020715,Arctic,     3,  1,    102,      2,2,20020719, 70.7005,-168.9023,   33,     24.8,  -0.0693,  32.3052,2,  32.3012,2,     0.00,2,     0.02,2,     0.00,2,     0.46,2
  32PZ20020715,Arctic,     3,  1,    101,      1,2,20020719, 70.7005,-168.9023,   33,     29.4,  -0.0804,  32.3276,2,  32.2481,2,     0.18,2,     0.02,2,     0.00,2,     0.45,2
  32PZ20020715,Arctic,     4,  1,    105,      5,2,20020719, 70.7012,-168.2192,   45,      0.7,   3.7803,  30.9751,2,  31.0672,2,     5.09,2,     0.00,2,     0.00,2,     0.33,2
  32PZ20020715,Arctic,     4,  1,    104,      4,2,20020719, 70.7012,-168.2192,   45,     11.7,   2.7667,  31.1037,2,  31.7018,2,     7.16,2,     0.04,2,     0.00,2,     0.55,2
  32PZ20020715,Arctic,     4,  1,    103,      3,2,20020719, 70.7012,-168.2192,   45,     26.7,  -0.3385,  32.2804,2,  32.3609,2,     7.60,2,     0.99,2,     0.04,2,     0.87,2
  32PZ20020715,Arctic,     4,  1,    102,      2,2,20020719, 70.7012,-168.2192,   45,     33.6,  -0.4167,  32.3325,2,  32.7359,2,    21.32,2,     6.86,2,     0.19,2,     1.43,2
  32PZ20020715,Arctic,     4,  1,    101,      1,2,20020719, 70.7012,-168.2192,   45,     43.3,  -1.5561,  32.9766,2,  32.9726,2,    35.63,2,    11.37,2,     0.30,2,     1.86,2
  32PZ20020715,Arctic,     5,  1,    105,      5,2,20020720, 70.7010,-167.5422,   54,      3.8,   3.5147,  31.0635,2,  31.0899,2,    12.15,2,     0.00,2,     0.00,2,     0.35,2
  32PZ20020715,Arctic,     5,  1,    104,      4,2,20020720, 70.7010,-167.5422,   54,     12.1,   3.1626,  31.1451,2,  31.2070,2,    12.60,2,     0.00,2,     0.00,2,     0.37,2
  32PZ20020715,Arctic,     5,  1,    103,      3,2,20020720, 70.7010,-167.5422,   54,     16.9,  -0.6377,  32.4475,2,  32.1714,2,    18.86,2,     0.10,2,     0.00,2,     0.54,2
  32PZ20020715,Arctic,     5,  1,    102,      2,9,20020720, 70.7010,-167.5422,   54,     36.6,  -1.4023,  32.9749,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9
  32PZ20020715,Arctic,     5,  1,    101,      1,9,20020720, 70.7010,-167.5422,   54,     50.5,  -1.4147,  32.9767,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9
  32PZ20020715,Arctic,     6,  1,    105,      5,2,20020720, 70.6997,-166.8607,   48,      2.9,   5.7893,  31.2326,2,  31.3294,2,     6.97,2,     0.00,2,     0.00,2,     0.32,2
  32PZ20020715,Arctic,     6,  1,    104,      4,2,20020720, 70.6997,-166.8607,   48,     15.5,   1.6930,  31.5693,2,  31.6855,2,     5.13,2,     0.11,2,     0.00,2,     0.32,2
  32PZ20020715,Arctic,     6,  1,    103,      3,2,20020720, 70.6997,-166.8607,   48,     25.2,   1.3583,  31.7598,2,  32.0263,2,     4.27,2,     0.71,2,     0.00,2,     0.47,2
  32PZ20020715,Arctic,     6,  1,    102,      2,2,20020720, 70.6997,-166.8607,   48,     35.2,  -0.7049,  32.4150,2,  32.4473,2,     1.89,2,     3.47,2,     0.01,2,     0.99,2
  32PZ20020715,Arctic,     6,  1,    101,      1,2,20020720, 70.6997,-166.8607,   48,     45.2,  -0.7645,  32.4935,2,  32.4550,2,     2.11,2,     3.74,2,     0.01,2,     1.03,2
  32PZ20020715,Arctic,     7,  1,    105,      5,2,20020720, 70.7005,-166.1813,   41,      2.2,   5.5088,  31.1539,2,  31.1703,2,     2.69,2,     0.01,2,     0.00,2,     0.21,2
  32PZ20020715,Arctic,     7,  1,    104,      4,2,20020720, 70.7005,-166.1813,   41,     10.7,   4.8935,  31.2193,2,  31.8215,2,     2.05,2,     0.07,2,     0.00,2,     0.25,2
  32PZ20020715,Arctic,     7,  1,    103,      3,2,20020720, 70.7005,-166.1813,   41,     18.3,  -0.0002,  32.2540,2,  32.2659,2,     1.41,2,     1.52,2,     0.00,2,     0.53,2
  32PZ20020715,Arctic,     7,  1,    102,      2,2,20020720, 70.7005,-166.1813,   41,     28.3,  -0.9434,  32.4980,2,  32.5030,2,     1.20,2,     4.00,2,     0.02,2,     1.06,2
  32PZ20020715,Arctic,     7,  1,    101,      1,2,20020720, 70.7005,-166.1813,   41,     38.1,  -0.9910,  32.5099,2,  32.4774,2,     1.31,2,     3.44,2,     0.00,2,     1.00,2
  32PZ20020715,Arctic,     8,  1,    105,      5,2,20020720, 70.7018,-165.5042,   44,      2.2,   5.9578,  29.9207,2,  30.2689,2,     4.72,2,     0.00,2,     0.00,2,     0.39,2
  32PZ20020715,Arctic,     8,  1,    104,      4,2,20020720, 70.7018,-165.5042,   44,     11.4,   4.8984,  30.8446,2,  31.2900,2,     2.87,2,     0.00,2,     0.00,2,     0.31,2
  32PZ20020715,Arctic,     8,  1,    103,      3,2,20020720, 70.7018,-165.5042,   44,     21.6,   2.2117,  31.4503,2,  32.0145,2,     2.23,2,     0.19,2,     0.00,2,     0.54,2
  32PZ20020715,Arctic,     8,  1,    102,      2,2,20020720, 70.7018,-165.5042,   44,     31.0,  -0.8077,  32.1970,2,  32.2706,2,     2.78,2,     1.25,2,     0.00,2,     0.84,2
  32PZ20020715,Arctic,     8,  1,    101,      1,2,20020720, 70.7018,-165.5042,   44,     41.0,  -1.0646,  32.3256,2,  32.3095,2,     3.11,2,     2.21,2,     0.00,2,     0.97,2
  32PZ20020715,Arctic,     9,  1,    107,      7,2,20020721, 73.0042,-166.0085,   60,      2.3,  -1.4354,  31.4173,2,  31.7608,2,    36.27,2,     0.80,2,     0.01,2,     1.37,2
  32PZ20020715,Arctic,     9,  1,    106,      6,2,20020721, 73.0042,-166.0085,   60,      9.3,  -1.5274,  31.8465,2,  32.0809,2,    39.10,2,     4.80,2,     0.10,2,     1.62,2
  32PZ20020715,Arctic,     9,  1,    105,      5,2,20020721, 73.0042,-166.0085,   60,     16.1,  -1.6358,  31.9920,2,  32.4555,2,    43.41,2,     9.56,2,     0.16,2,     1.90,2
  32PZ20020715,Arctic,     9,  1,    104,      4,2,20020721, 73.0042,-166.0085,   60,     26.3,  -1.7423,  33.0289,2,  33.2210,2,    48.84,2,    14.55,2,     0.17,2,     2.24,2
  32PZ20020715,Arctic,     9,  1,    103,      3,2,20020721, 73.0042,-166.0085,   60,     35.9,  -1.7649,  33.3148,2,  33.3244,2,    52.02,2,    15.45,2,     0.14,2,     2.36,2
  32PZ20020715,Arctic,     9,  1,    102,      2,2,20020721, 73.0042,-166.0085,   60,     46.1,  -1.7656,  33.3336,2,  33.3402,2,    53.16,2,    15.65,2,     0.13,2,     2.42,2
  32PZ20020715,Arctic,     9,  1,    101,      1,2,20020721, 73.0042,-166.0085,   60,     55.8,  -1.7634,  33.3492,2,  33.3456,2,    54.08,2,    15.72,2,     0.13,2,     2.49,2
  32PZ20020715,Arctic,    10,  1,    108,      8,2,20020721, 73.0827,-166.0025,   62,      1.9,  -1.4529,  30.4426,2,  31.0412,2,    34.01,2,     4.34,2,     0.10,2,     1.51,2
  32PZ20020715,Arctic,    10,  1,    107,      7,2,20020721, 73.0827,-166.0025,   62,      9.6,  -1.6390,  31.8252,2,  31.6631,2,    41.02,2,     8.22,2,     0.18,2,     1.79,2
  32PZ20020715,Arctic,    10,  1,    106,      6,2,20020721, 73.0827,-166.0025,   62,     17.7,  -1.7131,  32.3486,2,  32.8022,2,    48.59,2,    14.59,2,     0.25,2,     2.17,2
  32PZ20020715,Arctic,    10,  1,    105,      5,2,20020721, 73.0827,-166.0025,   62,     27.8,  -1.7448,  33.0613,2,  33.1437,2,    45.06,2,    13.64,2,     0.22,2,     2.05,2
  32PZ20020715,Arctic,    10,  1,    104,      4,2,20020721, 73.0827,-166.0025,   62,     37.5,  -1.7638,  33.2061,2,  33.2619,2,    48.24,2,    14.46,2,     0.20,2,     2.20,2
  32PZ20020715,Arctic,    10,  1,    103,      3,2,20020721, 73.0827,-166.0025,   62,     47.3,  -1.7624,  33.3001,2,  33.2994,2,    51.19,2,    14.87,2,     0.18,2,     2.36,2
  32PZ20020715,Arctic,    10,  1,    102,      2,2,20020721, 73.0827,-166.0025,   62,     55.9,  -1.7615,  33.3006,2,-999.0000,9,    50.98,2,    14.80,2,     0.18,2,     2.35,2
  32PZ20020715,Arctic,    10,  1,    101,      1,2,20020721, 73.0827,-166.0025,   62,     56.9,  -1.7605,  33.3009,2,  33.2994,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9
  32PZ20020715,Arctic,    11,  1,    107,      7,2,20020721, 73.1727,-165.9943,   64,      1.6,  -1.3984,  30.3458,2,  30.1588,2,    31.07,2,     3.70,2,     0.09,2,     1.30,2
  32PZ20020715,Arctic,    11,  1,    106,      6,2,20020721, 73.1727,-165.9943,   64,      9.5,  -1.5770,  31.6702,2,  31.7811,2,    42.46,2,     6.46,2,     0.16,2,     1.67,2
  32PZ20020715,Arctic,    11,  1,    105,      5,2,20020721, 73.1727,-165.9943,   64,     19.5,  -1.6267,  31.9335,2,  31.9786,2,    47.11,2,     9.30,2,     0.20,2,     1.87,2
  32PZ20020715,Arctic,    11,  1,    104,      4,2,20020721, 73.1727,-165.9943,   64,     29.5,  -1.6847,  32.1964,2,  32.7159,2,    47.65,2,    14.10,2,     0.23,2,     2.09,2
  32PZ20020715,Arctic,    11,  1,    103,      3,2,20020721, 73.1727,-165.9943,   64,     39.1,  -1.7572,  33.1913,2,  33.2230,2,    46.39,2,    14.29,2,     0.23,2,     2.10,2
  32PZ20020715,Arctic,    11,  1,    102,      2,2,20020721, 73.1727,-165.9943,   64,     49.3,  -1.7640,  33.3007,2,  33.3023,2,    51.39,2,    15.42,2,     0.23,2,     2.34,2
  32PZ20020715,Arctic,    11,  1,    101,      1,2,20020721, 73.1727,-165.9943,   64,     59.4,  -1.7605,  33.3031,2,  33.2942,2,    51.28,2,    15.35,2,     0.23,2,     2.37,2
  32PZ20020715,Arctic,    12,  1,    107,      7,2,20020721, 73.2512,-166.0143,   66,      1.7,  -1.5389,  31.5638,2,  31.3329,2,    29.79,2,     1.91,2,     0.06,2,     1.24,2
  32PZ20020715,Arctic,    12,  1,    106,      6,2,20020721, 73.2512,-166.0143,   66,     11.1,  -1.5767,  31.8534,2,  31.9832,2,    43.44,2,     7.86,2,     0.20,2,     1.75,2
  32PZ20020715,Arctic,    12,  1,    105,      5,2,20020721, 73.2512,-166.0143,   66,     23.1,  -1.6465,  32.0319,2,  32.1929,2,    47.30,2,    12.15,2,     0.23,2,     2.04,2
  32PZ20020715,Arctic,    12,  1,    104,      4,2,20020721, 73.2512,-166.0143,   66,     33.2,  -1.7167,  32.4686,2,  32.7129,2,    51.59,2,    15.46,2,     0.25,2,     2.26,2
  32PZ20020715,Arctic,    12,  1,    103,      3,2,20020721, 73.2512,-166.0143,   66,     42.7,  -1.7665,  32.9463,2,  33.0192,2,    52.49,2,    15.98,2,     0.25,2,     2.31,2
  32PZ20020715,Arctic,    12,  1,    102,      2,2,20020721, 73.2512,-166.0143,   66,     52.8,  -1.7615,  33.2739,2,  33.2745,2,    50.57,2,    15.40,2,     0.24,2,     2.41,2
  32PZ20020715,Arctic,    12,  1,    101,      1,2,20020721, 73.2512,-166.0143,   66,     62.6,  -1.7593,  33.2752,2,  33.2735,2,    51.02,2,    15.34,2,     0.23,2,     2.37,2
  32PZ20020715,Arctic,    13,  1,    107,      7,2,20020721, 73.3367,-166.0015,   72,      1.7,  -0.5681,  28.8832,2,  29.4172,2,     6.89,2,     0.07,2,     0.00,2,     0.74,2
  32PZ20020715,Arctic,    13,  1,    106,      6,2,20020721, 73.3367,-166.0015,   72,     16.6,  -1.5018,  30.9284,2,  31.6502,2,    33.82,2,     8.48,2,     0.11,2,     1.67,2
  32PZ20020715,Arctic,    13,  1,    105,      5,2,20020721, 73.3367,-166.0015,   72,     26.6,  -1.6865,  32.1756,2,  32.3156,2,    45.33,2,    14.10,2,     0.11,2,     2.12,2
  32PZ20020715,Arctic,    13,  1,    104,      4,2,20020721, 73.3367,-166.0015,   72,     36.3,  -1.7258,  32.2875,2,  32.3876,2,    54.75,2,    16.26,2,     0.17,2,     2.40,2
  32PZ20020715,Arctic,    13,  1,    103,      3,2,20020721, 73.3367,-166.0015,   72,     46.3,  -1.6886,  32.5007,2,  32.6695,2,    57.23,2,    17.14,2,     0.22,2,     2.44,2
  32PZ20020715,Arctic,    13,  1,    102,      2,2,20020721, 73.3367,-166.0015,   72,     56.0,  -1.7204,  32.9794,2,  33.1760,2,    53.37,2,    16.15,2,     0.22,2,     2.41,2
  32PZ20020715,Arctic,    13,  1,    101,      1,2,20020721, 73.3367,-166.0015,   72,     66.9,  -1.7543,  33.2564,2,  33.2418,2,    51.56,2,    15.34,2,     0.23,2,     2.37,2
  32PZ20020715,Arctic,    14,  1,    108,      8,2,20020721, 73.4112,-166.0075,   78,      2.0,  -0.8499,  29.4629,2,  29.5897,2,     4.40,2,     0.00,2,     0.00,2,     0.73,2
  32PZ20020715,Arctic,    14,  1,    107,      7,2,20020721, 73.4112,-166.0075,   78,      9.4,  -1.3284,  30.4956,2,  30.8780,2,     9.04,2,     0.65,2,     0.00,2,     0.87,2
  32PZ20020715,Arctic,    14,  1,    106,      6,2,20020721, 73.4112,-166.0075,   78,     20.1,  -1.6417,  32.0644,2,  32.0736,2,    43.67,2,    12.85,2,     0.17,2,     1.96,2
  32PZ20020715,Arctic,    14,  1,    105,      5,2,20020721, 73.4112,-166.0075,   78,     30.9,  -1.6943,  32.1711,2,  32.2052,2,    45.02,2,    14.22,2,     0.07,2,     2.11,2
  32PZ20020715,Arctic,    14,  1,    104,      4,2,20020721, 73.4112,-166.0075,   78,     43.7,  -1.7332,  32.2872,2,  32.4398,2,    52.94,2,    16.19,2,     0.08,2,     2.34,2
  32PZ20020715,Arctic,    14,  1,    103,      3,2,20020721, 73.4112,-166.0075,   78,     53.9,  -1.6932,  32.4790,2,  32.8168,2,    57.35,2,    16.70,2,     0.15,2,     2.48,2
  32PZ20020715,Arctic,    14,  1,    102,      2,2,20020721, 73.4112,-166.0075,   78,     63.1,  -1.6583,  33.0935,2,  33.1252,2,    59.25,2,    16.19,2,     0.14,2,     2.58,2
  32PZ20020715,Arctic,    14,  1,    101,      1,2,20020721, 73.4112,-166.0075,   78,     73.9,  -1.7206,  33.2332,2,  33.1335,2,    59.37,2,    16.20,2,     0.14,2,     2.58,2
  32PZ20020715,Arctic,    15,  1,    109,      9,2,20020721, 73.4930,-166.0022,   91,      2.0,  -0.9160,  29.7137,2,  29.7221,2,     3.65,2,     0.00,2,     0.00,2,     0.70,2
  32PZ20020715,Arctic,    15,  1,    108,      8,2,20020721, 73.4930,-166.0022,   91,      9.0,  -1.0644,  30.0352,2,  30.1037,2,     3.66,2,     0.00,2,     0.00,2,     0.72,2
  32PZ20020715,Arctic,    15,  1,    107,      7,2,20020721, 73.4930,-166.0022,   91,     19.9,  -1.5208,  30.7852,2,  31.0092,2,    14.97,2,     0.85,2,     0.00,2,     1.05,2
  32PZ20020715,Arctic,    15,  1,    106,      6,2,20020721, 73.4930,-166.0022,   91,     29.5,  -1.6422,  32.0883,2,  32.1701,2,    34.82,2,    10.57,2,     0.09,2,     1.75,2
  32PZ20020715,Arctic,    15,  1,    105,      5,2,20020721, 73.4930,-166.0022,   91,     41.5,  -1.6791,  32.2786,2,  32.3117,2,    48.06,2,    14.51,2,     0.05,2,     2.14,2
  32PZ20020715,Arctic,    15,  1,    104,      4,2,20020721, 73.4930,-166.0022,   91,     56.3,  -1.6341,  32.3765,2,  32.4847,2,    53.39,2,    15.92,2,     0.12,2,     2.30,2
  32PZ20020715,Arctic,    15,  1,    103,      3,2,20020721, 73.4930,-166.0022,   91,     66.0,  -1.5775,  32.6883,2,  32.8338,2,    54.84,2,    16.22,2,     0.13,2,     2.36,2
  32PZ20020715,Arctic,    15,  1,    102,      2,2,20020721, 73.4930,-166.0022,   91,     76.0,  -1.5773,  33.1050,2,  33.1684,2,    54.72,2,    15.46,2,     0.13,2,     2.39,2
  32PZ20020715,Arctic,    15,  1,    101,      1,2,20020721, 73.4930,-166.0022,   91,     86.2,  -1.7259,  33.2609,2,  33.2453,2,    56.64,2,    15.83,2,     0.14,2,     2.52,2
  32PZ20020715,Arctic,    16,  1,    109,      9,2,20020721, 73.5830,-166.0050,  106,     11.9,  -1.2819,  30.0478,2,  30.2205,2,     4.04,2,     0.08,2,     0.00,2,     0.74,2
  32PZ20020715,Arctic,    16,  1,    108,      8,9,20020721, 73.5830,-166.0050,  106,     22.7,  -1.4117,  30.5853,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9
  32PZ20020715,Arctic,    16,  1,    107,      7,9,20020721, 73.5830,-166.0050,  106,     30.1,  -1.6002,  31.7297,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9
  32PZ20020715,Arctic,    16,  1,    106,      6,2,20020721, 73.5830,-166.0050,  106,     37.4,  -1.6800,  32.0675,2,  32.1596,2,    46.77,2,    13.92,2,     0.10,2,     2.10,2
  32PZ20020715,Arctic,    16,  1,    105,      5,2,20020721, 73.5830,-166.0050,  106,     52.5,  -1.6648,  32.2609,2,  32.3334,2,    50.55,2,    15.38,2,     0.08,2,     2.21,2
  32PZ20020715,Arctic,    16,  1,    104,      4,2,20020721, 73.5830,-166.0050,  106,     72.2,  -1.6902,  32.5557,2,  32.7308,2,    51.05,2,    16.10,2,     0.11,2,     2.25,2
  32PZ20020715,Arctic,    16,  1,    103,      3,2,20020721, 73.5830,-166.0050,  106,     77.0,  -1.5927,  32.6652,2,  32.9412,2,    40.36,2,    14.13,2,     0.02,2,     2.00,2
  32PZ20020715,Arctic,    16,  1,    102,      2,2,20020721, 73.5830,-166.0050,  106,     91.8,  -1.5105,  33.3025,2,  33.3007,2,    51.07,2,    14.30,2,     0.09,2,     2.28,2
