EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,DEGC
  58GS20030922,WedSea,   179,  1,     18,2,20030929, 75.3335,  -0.5713, 3683,    300.0,  -0.5213,  34.8920,2,    326.2,2,     6.43,2,    12.89,2,     0.79,2,    5.270,2,    2.910,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.5315
  58GS20030922,WedSea,   179,  1,     19,2,20030929, 75.3335,  -0.5713, 3683,    200.0,  -0.3788,  34.8960,2,    325.4,2,     6.19,2,    12.80,2,     0.77,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.3856
  58GS20030922,WedSea,   179,  1,     20,2,20030929, 75.3335,  -0.5713, 3683,    100.0,  -0.1906,  34.8890,2,    323.1,2,     6.02,2,    12.62,2,     0.77,2,    5.180,2,    2.810,2,   2161.2,2,   2296.8,2,     1.12,2,  -0.1941
  58GS20030922,WedSea,   179,  1,     21,2,20030929, 75.3335,  -0.5713, 3683,     60.0,   0.1399,  34.8860,2,    321.2,2,     5.62,2,    12.54,2,     0.76,2,    5.080,2,    2.680,2,   2157.9,2,   2297.5,2,     1.10,2,   0.1377
  58GS20030922,WedSea,   179,  1,     22,2,20030929, 75.3335,  -0.5713, 3683,     30.0,   1.9482,  34.6350,2,    321.7,2,     3.40,2,     8.71,2,     0.56,2,    5.440,2,    3.120,2,   2132.9,2,   2288.0,2,  -999.00,9,   1.9466
  58GS20030922,WedSea,   179,  1,     23,2,20030929, 75.3335,  -0.5713, 3683,     11.0,   2.3305,  34.4610,2,    322.2,2,     2.47,2,     5.71,2,     0.38,2,    5.540,2,    3.130,2,   2111.0,2,   2280.9,2,  -999.00,9,   2.3299
  58GS20030922,WedSea,   180,  1,      2,2,20030929, 75.2973,  -0.5728, 3681,   3000.0,  -0.8343,  34.9090,2,    296.4,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0001
  58GS20030922,WedSea,   181,  1,      2,2,20030929, 75.3690,  -0.6982, 3667,   3676.0,  -0.8616,  34.9040,2,    299.7,2,    12.08,2,    14.65,2,     0.97,2,    0.890,2,    0.440,2,   2159.1,2,   2302.9,2,     1.30,2,  -1.0843
  58GS20030922,WedSea,   181,  1,      3,2,20030929, 75.3690,  -0.6982, 3667,   3399.0,  -0.8487,  34.9070,2,    299.0,2,    11.73,2,    14.65,2,     0.91,2,    0.910,2,    0.520,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0473
  58GS20030922,WedSea,   181,  1,      4,2,20030929, 75.3690,  -0.6982, 3667,   2998.0,  -0.7808,  34.9090,2,    297.8,2,    11.11,2,    14.65,2,     0.89,2,    1.000,2,    0.550,2,   2158.9,2,   2296.2,2,     1.26,2,  -0.9476
  58GS20030922,WedSea,   181,  1,      5,2,20030929, 75.3690,  -0.6982, 3667,   2800.0,  -0.7703,  34.8970,2,    313.0,2,     9.24,2,    14.02,2,     0.85,2,    2.760,2,    1.460,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9216
  58GS20030922,WedSea,   181,  1,      6,2,20030929, 75.3690,  -0.6982, 3667,   2600.0,  -0.8273,  34.8860,2,    326.2,2,     7.41,2,    13.40,2,     0.79,2,    4.740,2,    2.530,2,   2160.9,2,   2297.1,2,     1.23,2,  -0.9622
  58GS20030922,WedSea,   181,  1,      7,2,20030929, 75.3690,  -0.6982, 3667,   2395.0,  -0.8482,  34.8840,2,    326.9,2,     6.83,2,    13.14,2,     0.78,2,    5.360,2,    2.990,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9679
  58GS20030922,WedSea,   181,  1,      8,2,20030929, 75.3690,  -0.6982, 3667,   1899.0,  -0.8807,  34.8840,2,    327.2,2,     6.83,2,    13.14,2,     0.78,2,    5.360,2,    2.920,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9670
  58GS20030922,WedSea,   181,  1,      9,2,20030929, 75.3690,  -0.6982, 3667,   1598.0,  -0.8972,  34.8830,2,    327.5,2,     6.92,2,    13.14,2,     0.78,2,    5.380,2,    2.880,2,   2160.1,2,   2295.8,2,  -999.00,9,  -0.9653
  58GS20030922,WedSea,   181,  1,     10,2,20030929, 75.3690,  -0.6982, 3667,   1399.0,  -0.9068,  34.8830,2,    327.6,2,     6.83,2,    13.14,2,     0.78,2,    5.610,2,    3.640,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9638
  58GS20030922,WedSea,   181,  1,     11,2,20030929, 75.3690,  -0.6982, 3667,   1202.0,  -0.9160,  34.8830,2,    327.8,2,     6.83,2,    13.14,2,     0.78,2,    5.410,2,    3.060,2,   2160.9,2,   2294.4,2,     1.13,2,  -0.9628
  58GS20030922,WedSea,   181,  1,     12,2,20030929, 75.3690,  -0.6982, 3667,   1000.0,  -0.9252,  34.8820,2,    328.3,2,     6.83,2,    13.14,2,     0.78,2,    5.340,2,    3.050,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9622
  58GS20030922,WedSea,   181,  1,     13,2,20030929, 75.3690,  -0.6982, 3667,    800.0,  -0.9325,  34.8820,2,    328.5,2,     6.76,2,    13.05,2,     0.78,2,    5.480,2,    2.930,2,   2160.8,2,   2297.6,2,     1.21,2,  -0.9606
  58GS20030922,WedSea,   181,  1,     14,2,20030929, 75.3690,  -0.6982, 3667,    699.0,  -0.9352,  34.8810,2,    328.6,2,     6.76,2,    13.05,2,     0.78,2,    5.470,2,    2.940,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9591
  58GS20030922,WedSea,   181,  1,     15,2,20030929, 75.3690,  -0.6982, 3667,    600.0,  -0.9343,  34.8810,2,    328.7,2,     6.76,2,    13.14,2,     0.78,2,    5.600,2,    2.950,2,   2161.9,2,   2294.5,2,     1.04,2,  -0.9542
  58GS20030922,WedSea,   181,  1,     16,2,20030929, 75.3690,  -0.6982, 3667,    501.0,  -0.9012,  34.8800,2,    329.0,2,     6.68,2,    13.05,2,     0.78,2,    5.760,2,    3.020,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9175
  58GS20030922,WedSea,   181,  1,     17,2,20030929, 75.3690,  -0.6982, 3667,    300.0,  -0.7258,  34.8840,2,    325.4,2,     6.51,2,    13.05,2,     0.78,2, -999.000,9, -999.000,9,   2161.2,2,   2293.8,2,     0.94,2,  -0.7355
  58GS20030922,WedSea,   181,  1,     18,2,20030929, 75.3690,  -0.6982, 3667,    198.0,  -0.5534,  34.8910,2,    327.7,2,     6.27,2,    12.80,2,     0.76,2,    5.640,2,    3.000,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.5599
  58GS20030922,WedSea,   181,  1,     19,2,20030929, 75.3690,  -0.6982, 3667,    177.0,  -0.5037,  34.8920,2,    327.8,2,     6.19,2,    12.80,2,     0.77,2,    4.880,2,    3.020,2,   2159.0,2,   2295.9,2,     1.02,2,  -0.5095
  58GS20030922,WedSea,   181,  1,     20,2,20030929, 75.3690,  -0.6982, 3667,    101.0,  -0.3467,  34.8900,2,    325.9,2,     6.11,2,    12.71,2,     0.76,2,    5.650,2,    3.040,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.3501
  58GS20030922,WedSea,   181,  1,     21,2,20030929, 75.3690,  -0.6982, 3667,     60.0,   0.0273,  34.8720,2,    323.1,2,     5.70,2,    12.46,2,     0.74,2,    5.680,2,    3.060,2,   2156.8,2,   2295.4,2,     0.95,2,   0.0251
  58GS20030922,WedSea,   181,  1,     22,2,20030929, 75.3690,  -0.6982, 3667,     30.0,   1.8417,  34.7020,2,    321.9,2,     4.11,2,     9.86,2,     0.60,2,    5.740,2,    3.110,2,   2137.7,2,   2293.3,2,     1.18,2,   1.8402
  58GS20030922,WedSea,   181,  1,     23,2,20030929, 75.3690,  -0.6982, 3667,      9.0,   2.2909,  34.6280,2,    320.1,2,     2.08,2,     5.37,2,     0.37,2,    5.870,2,    3.230,2,   2107.7,2,   2277.1,2,     1.58,2,   2.2904
  58GS20030922,WedSea,   182,  1,      2,2,20030929, 74.9998,  -1.0110, 3502,   3435.0,  -0.8895,  34.9040,2,    300.0,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0902
  58GS20030922,WedSea,   183,  1,      2,2,20030929, 74.9993,  -2.0070, 3561,   3558.0,  -0.8819,  34.9040,2,    299.8,2,    12.08,2,    14.83,2,     0.90,2,    0.950,2,    0.450,2,   2160.4,2,   2297.8,2,     1.21,2,  -1.0935
  58GS20030922,WedSea,   183,  1,      3,2,20030929, 74.9993,  -2.0070, 3561,   3401.0,  -0.8842,  34.9050,2,    299.8,2,    11.73,2,    14.65,2,     0.90,2,    0.940,2,    0.560,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0821
  58GS20030922,WedSea,   183,  1,      4,2,20030929, 74.9993,  -2.0070, 3561,   3000.0,  -0.8791,  34.9070,2,    298.9,2,    11.55,2,    14.74,2,     0.89,2,    0.810,2,    0.460,2,   2159.0,2,   2298.1,2,     1.22,2,  -1.0438
  58GS20030922,WedSea,   183,  1,      5,2,20030929, 74.9993,  -2.0070, 3561,   2800.0,  -0.8707,  34.9080,2,    298.6,2,    11.55,2,    14.83,2,     0.90,2, -999.000,9,    0.500,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0199
  58GS20030922,WedSea,   183,  1,      6,2,20030929, 74.9993,  -2.0070, 3561,   2599.0,  -0.8578,  34.9090,2,    297.9,2,    11.38,2,    14.83,2,     0.90,2,    0.910,2,    0.470,2,   2159.6,2,   2297.1,2,     1.17,2,  -0.9922
  58GS20030922,WedSea,   183,  1,      7,2,20030929, 74.9993,  -2.0070, 3561,   2399.0,  -0.8394,  34.9090,2,    297.4,2,    11.20,2,    14.83,2,     0.90,2,    0.960,2,    0.520,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9597
  58GS20030922,WedSea,   183,  1,      8,2,20030929, 74.9993,  -2.0070, 3561,   1900.0,  -0.7521,  34.9070,2,    299.5,2,    10.17,2,    14.55,2,     0.89,2,    1.660,2,    0.860,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8404
  58GS20030922,WedSea,   183,  1,      9,2,20030929, 74.9993,  -2.0070, 3561,   1597.0,  -0.7890,  34.8930,2,    314.0,2,     8.31,2,    13.75,2,     0.85,2,    3.940,2,    2.040,2,   2161.8,2,   -999.0,9,     1.03,2,  -0.8585
  58GS20030922,WedSea,   183,  1,     10,2,20030929, 74.9993,  -2.0070, 3561,   1400.0,  -0.8320,  34.8870,2,    321.3,2,     7.57,2,    13.49,2,     0.83,2,    4.830,2,    2.540,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8899
  58GS20030922,WedSea,   183,  1,     11,2,20030929, 74.9993,  -2.0070, 3561,   1200.0,  -0.8199,  34.8850,2,    321.8,2,     7.41,2,    13.40,2,     0.82,2,    4.990,2,    2.620,2,   2161.6,2,   2296.0,2,     1.05,2,  -0.8675
  58GS20030922,WedSea,   183,  1,     12,2,20030929, 74.9993,  -2.0070, 3561,   1000.0,  -0.8037,  34.8840,2,    322.7,2,     7.16,2,    13.32,2,     0.79,2,    5.050,2,    2.740,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8417
  58GS20030922,WedSea,   183,  1,     13,2,20030929, 74.9993,  -2.0070, 3561,    800.0,  -0.7501,  34.8850,2,    322.6,2,     7.00,2,    13.32,2,     0.81,2,    5.160,2,    2.780,2,   2163.4,2,   2295.2,2,     0.99,2,  -0.7794
  58GS20030922,WedSea,   183,  1,     14,2,20030929, 74.9993,  -2.0070, 3561,    700.0,  -0.7154,  34.8850,2,    323.3,2,     6.83,2,    13.23,2,     0.79,2,    5.200,2,    2.730,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7406
  58GS20030922,WedSea,   183,  1,     15,2,20030929, 74.9993,  -2.0070, 3561,    598.0,  -0.6554,  34.8870,2,    323.9,2,     6.76,2,    13.23,2,     0.79,2,    5.430,2,    2.850,2,   2162.6,2,   2296.7,2,     0.96,2,  -0.6767
  58GS20030922,WedSea,   183,  1,     16,2,20030929, 74.9993,  -2.0070, 3561,    534.0,  -0.6165,  34.8870,2,    325.3,2,     6.59,2,    13.14,2,     0.79,2,    5.620,2,    2.910,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6353
  58GS20030922,WedSea,   183,  1,     17,2,20030929, 74.9993,  -2.0070, 3561,    400.0,  -0.5086,  34.8900,2,    325.9,2,     6.51,2,    13.05,2,     0.79,2,    5.670,2,    2.970,2,   2161.6,2,   2296.2,2,     0.99,2,  -0.5226
  58GS20030922,WedSea,   183,  1,     18,2,20030929, 74.9993,  -2.0070, 3561,    301.0,  -0.4290,  34.8900,2,    324.4,2,     6.36,2,    12.71,2,     0.78,2,    5.660,2,    2.960,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.4395
  58GS20030922,WedSea,   183,  1,     19,2,20030929, 74.9993,  -2.0070, 3561,    200.0,  -0.2539,  34.8890,2,    322.8,2,     6.11,2,    12.89,2,     0.77,2,    5.660,2,    2.950,2,   2159.5,2,   2296.1,2,     0.96,2,  -0.2610
  58GS20030922,WedSea,   183,  1,     20,2,20030929, 74.9993,  -2.0070, 3561,     99.0,   0.0391,  34.8760,2,    322.9,2,     5.39,2,    12.62,2,     0.76,2,    6.010,2,    3.200,2,   -999.0,9,   -999.0,9,  -999.00,9,   0.0355
  58GS20030922,WedSea,   183,  1,     21,2,20030929, 74.9993,  -2.0070, 3561,     60.0,   0.3364,  34.8520,2,    335.5,2,     3.32,2,    10.52,2,     0.75,2,    6.530,2,    3.500,2,   2154.5,2,   2295.3,2,     1.02,2,   0.3341
  58GS20030922,WedSea,   183,  1,     22,2,20030929, 74.9993,  -2.0070, 3561,     29.0,   2.4117,  34.6380,2,    325.3,2,     1.65,2,     4.09,2,     0.35,2,    6.020,2,    3.420,2,   2101.9,2,   2277.9,2,     1.56,2,   2.4101
  58GS20030922,WedSea,   183,  1,     23,2,20030929, 74.9993,  -2.0070, 3561,      9.0,   2.4647,  34.4690,2,    325.1,2,     1.45,2,     3.38,2,     0.31,2,    6.120,2,    3.450,2,   2098.4,2,   2281.0,2,     1.71,2,   2.4642
  58GS20030922,WedSea,   184,  1,      2,2,20030929, 75.0013,  -3.0606, 3601,   3586.0,  -0.8788,  34.9040,2,    299.8,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0930
  58GS20030922,WedSea,   185,  1,      2,2,20030930, 74.9979,  -4.0282, 3565,   3560.0,  -0.8787,  34.9040,2,    299.6,2,    11.76,2,    14.43,2,     0.90,2,    0.890,2,    0.410,2,   2160.2,2,   2292.8,2,     1.15,2,  -1.0906
  58GS20030922,WedSea,   185,  1,      3,2,20030930, 74.9979,  -4.0282, 3565,   3503.0,  -0.8830,  34.9040,2,    299.7,2,    11.76,2,    14.48,2,     0.92,2,    0.930,2,    0.540,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0898
  58GS20030922,WedSea,   185,  1,      4,2,20030930, 74.9979,  -4.0282, 3565,   3298.0,  -0.8894,  34.9050,2,    299.5,2,    11.58,2,    14.43,2,     0.92,2,    0.930,2,    0.470,2,   2159.6,2,   2296.6,2,     1.13,2,  -1.0784
  58GS20030922,WedSea,   185,  1,      5,2,20030930, 74.9979,  -4.0282, 3565,   3198.0,  -0.8886,  34.9060,2,    299.3,2,    11.58,2,    14.43,2,     0.92,2,    0.910,2,    0.480,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0692
  58GS20030922,WedSea,   185,  1,      6,2,20030930, 74.9979,  -4.0282, 3565,   2999.0,  -0.8829,  34.9070,2,    298.8,2,    11.40,2,    14.43,2,     0.92,2,    1.000,2,    0.670,2,   2159.9,2,   2296.5,2,     1.18,2,  -1.0475
  58GS20030922,WedSea,   185,  1,      7,2,20030930, 74.9979,  -4.0282, 3565,   2898.0,  -0.8766,  34.9080,2,    298.4,2,    11.58,2,    14.51,2,     0.92,2,    0.880,2,    0.460,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0333
  58GS20030922,WedSea,   185,  1,      8,2,20030930, 74.9979,  -4.0282, 3565,   2799.0,  -0.8723,  34.9080,2,    298.3,2,    11.40,2,    14.51,2,     0.92,2,    0.860,2,    0.400,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0214
  58GS20030922,WedSea,   185,  1,      9,2,20030930, 74.9979,  -4.0282, 3565,   2698.0,  -0.8629,  34.9090,2,    297.9,2,    11.32,2,    14.48,2,     0.92,2,    0.880,2,    0.420,2,   2160.5,2,   2297.9,2,     1.05,2,  -1.0045
  58GS20030922,WedSea,   185,  1,     10,2,20030930, 74.9979,  -4.0282, 3565,   2600.0,  -0.8562,  34.9090,2,    297.6,2,    11.32,2,    14.51,2,     0.92,2,    0.890,2,    0.420,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9907
  58GS20030922,WedSea,   185,  1,     11,2,20030930, 74.9979,  -4.0282, 3565,   2499.0,  -0.8480,  34.9090,2,    297.4,2,    11.14,2,    14.43,2,     0.92,2,    0.930,2,    0.420,2,   2159.1,2,   2295.8,2,     1.20,2,  -0.9752
  58GS20030922,WedSea,   185,  1,     12,2,20030930, 74.9979,  -4.0282, 3565,   2398.0,  -0.8375,  34.9090,2,    297.1,2,    10.97,2,    14.48,2,     0.92,2,    0.940,2,    0.440,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9577
  58GS20030922,WedSea,   185,  1,     13,2,20030930, 74.9979,  -4.0282, 3565,   2199.0,  -0.8048,  34.9090,2,    297.0,2,    10.71,2,    14.43,2,     0.92,2,    1.060,2,    0.520,2,   2159.8,2,   2295.6,2,     1.17,2,  -0.9118
  58GS20030922,WedSea,   185,  1,     14,2,20030930, 74.9979,  -4.0282, 3565,   2099.0,  -0.7851,  34.9090,2,    297.2,2,    10.55,2,    14.34,2,     0.91,2,    1.180,2,    0.550,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8858
  58GS20030922,WedSea,   185,  1,     15,2,20030930, 74.9979,  -4.0282, 3565,   1998.0,  -0.7580,  34.9090,2,    297.8,2,    10.29,2,    14.34,2,     0.91,2,    1.350,2,    0.610,2,   2160.5,2,   2295.9,2,     1.13,2,  -0.8525
  58GS20030922,WedSea,   185,  1,     16,2,20030930, 74.9979,  -4.0282, 3565,   1900.0,  -0.7498,  34.9070,2,    299.7,2,     9.87,2,    14.15,2,     0.91,2,    1.690,2,    0.790,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8382
  58GS20030922,WedSea,   185,  1,     17,2,20030930, 74.9979,  -4.0282, 3565,   1800.0,  -0.7504,  34.9030,2,    303.3,2,     9.46,2,    14.06,2,     0.89,2,    2.200,2,    1.050,2,   -999.0,9,   -999.0,9,     1.05,2,  -0.8325
  58GS20030922,WedSea,   185,  1,     18,2,20030930, 74.9979,  -4.0282, 3565,   1600.0,  -0.8140,  34.8900,2,    316.9,2,     7.85,2,    13.43,2,     0.84,2,    4.000,2,    2.040,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8833
  58GS20030922,WedSea,   185,  1,     19,2,20030930, 74.9979,  -4.0282, 3565,   1399.0,  -0.8424,  34.8850,2,    321.8,2,     7.15,2,    13.07,2,     0.81,2,    4.920,2,    2.610,2,   2161.0,2,   2294.1,2,     0.97,2,  -0.9002
  58GS20030922,WedSea,   185,  1,     20,2,20030930, 74.9979,  -4.0282, 3565,   1299.0,  -0.8356,  34.8850,2,    322.1,2,     7.15,2,    12.98,2,     0.82,2,    5.030,2,    2.660,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8881
  58GS20030922,WedSea,   185,  1,     21,2,20030930, 74.9979,  -4.0282, 3565,   1200.0,  -0.8317,  34.8840,2,    322.6,2,     6.99,2,    13.07,2,     0.81,2,    5.180,2,    2.730,2,   2163.0,2,   2303.6,2,     0.99,2,  -0.8792
  58GS20030922,WedSea,   185,  1,     22,2,20030930, 74.9979,  -4.0282, 3565,   1099.0,  -0.8181,  34.8840,2,    322.7,2,     7.07,2,    12.98,2,     0.81,2,    5.160,2,    2.720,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8607
  58GS20030922,WedSea,   185,  1,     23,2,20030930, 74.9979,  -4.0282, 3565,   1000.0,  -0.8153,  34.8840,2,    322.8,2,     6.99,2,    13.07,2,     0.81,2,    5.300,2,    2.730,2,   2164.0,2,   2294.2,2,     1.05,2,  -0.8532
  58GS20030922,WedSea,   186,  1,      1,2,20030930, 74.9971,  -4.0755, 3564,    903.0,  -0.8165,  34.8760,2,    313.6,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8499
  58GS20030922,WedSea,   186,  1,      2,2,20030930, 74.9971,  -4.0755, 3564,    800.0,  -0.7882,  34.8770,2,    312.9,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8172
  58GS20030922,WedSea,   187,  1,      2,2,20030930, 75.0045,  -4.0255, 3565,    903.0,  -0.8213,  34.8820,2,    323.9,2,     6.68,2,    12.90,2,     0.81,2,    5.490,2,    2.810,2,   2163.5,2,   2296.0,2,     0.99,2,  -0.8547
  58GS20030922,WedSea,   187,  1,      3,2,20030930, 75.0045,  -4.0255, 3565,    799.0,  -0.7914,  34.8830,2,    323.0,2,     6.76,2,    12.90,2,     0.81,2,    5.510,2,    2.940,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8204
  58GS20030922,WedSea,   187,  1,      4,2,20030930, 75.0045,  -4.0255, 3565,    701.0,  -0.7483,  34.8850,2,    322.3,2,     6.83,2,    13.07,2,     0.82,2,    5.410,2,    2.800,2,   2163.8,2,   2294.3,2,     1.04,2,  -0.7733
  58GS20030922,WedSea,   187,  1,      5,2,20030930, 75.0045,  -4.0255, 3565,    600.0,  -0.6960,  34.8860,2,    322.9,2,     6.68,2,    12.98,2,     0.82,2,    5.360,2,    2.830,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7171
  58GS20030922,WedSea,   187,  1,      6,2,20030930, 75.0045,  -4.0255, 3565,    500.0,  -0.6377,  34.8870,2,    324.3,2,     6.60,2,    12.90,2,     0.80,2,    5.500,2,    2.840,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6551
  58GS20030922,WedSea,   187,  1,      7,2,20030930, 75.0045,  -4.0255, 3565,    401.0,  -0.4851,  34.8940,2,    325.1,2,     6.37,2,    12.68,2,     0.80,2,    5.720,2,    2.920,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.4992
  58GS20030922,WedSea,   187,  1,      8,2,20030930, 75.0045,  -4.0255, 3565,    291.0,  -0.3698,  34.8960,2,    323.6,2,     6.30,2,    12.63,2,     0.79,2,    5.690,2,    2.980,2,   2148.3,3,   2294.9,2,     0.97,2,  -0.3800
  58GS20030922,WedSea,   187,  1,      9,2,20030930, 75.0045,  -4.0255, 3565,    200.0,  -0.2063,  34.8980,2,    321.4,2,     6.22,2,    12.63,2,     0.78,2,    5.640,2,    3.000,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.2134
  58GS20030922,WedSea,   187,  1,     10,2,20030930, 75.0045,  -4.0255, 3565,     99.0,  -0.1341,  34.8690,2,    324.2,2,     5.46,2,    12.28,2,     0.76,2,    5.890,2,    3.150,2,   2160.4,2,   2293.7,2,     0.98,2,  -0.1376
  58GS20030922,WedSea,   187,  1,     11,2,20030930, 75.0045,  -4.0255, 3565,     60.0,   0.5042,  34.7660,2,    331.2,2,     4.42,2,    12.63,2,     0.76,2,    6.230,2,    3.350,2,   2159.5,2,   2293.5,2,     0.92,2,   0.5018
  58GS20030922,WedSea,   187,  1,     12,2,20030930, 75.0045,  -4.0255, 3565,     30.0,   2.3172,  34.5010,2,    322.2,2,     2.06,2,     5.45,2,     0.45,2,    6.130,2,    3.510,2,   2117.2,2,   2279.6,2,     1.47,2,   2.3156
  58GS20030922,WedSea,   187,  1,     13,2,20030930, 75.0045,  -4.0255, 3565,      8.0,   2.1720,  34.4570,2,    322.5,2,     1.62,2,     3.78,2,     0.35,2,    6.110,2,    3.590,2,   2105.7,2,   2275.3,2,     1.53,2,   2.1716
  58GS20030922,WedSea,   188,  1,      2,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.69,2,    13.22,2,     0.83,2,    4.370,2,    2.260,2,   2160.8,9,   2296.8,9,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      3,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.69,2,    13.13,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      4,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.13,2,     0.84,2,    4.500,2,    2.430,2,   2161.2,2,   2295.5,2,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      5,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.22,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      6,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.84,2,    13.22,2,     0.84,2,    4.470,2,    2.440,2,   2160.3,2,   2296.3,2,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      7,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.22,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      8,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.22,2,     0.84,2, -999.000,9, -999.000,9,   2161.0,2,   2296.3,2,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,      9,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.22,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7106
  58GS20030922,WedSea,   188,  1,     10,2,20030930, 72.2549,  -5.4402, 2488,   1003.0,  -0.6713,  34.8930,2,    315.5,2,     7.77,2,    13.22,2,     0.84,2,    4.460,2,    2.360,2,   2161.3,2,   2295.6,2,  -999.00,9,  -0.7106
