EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  74JC19960720,   GNS,    34,  1,     17,2,19960801,2045, 74.7500,  -2.0000, 3665,    122.9,  -0.6650,  34.7870,2,  34.8500,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.12,   2,   -999.0,9,   -999.0,9,  -0.6688
  74JC19960720,   GNS,    34,  1,     16,2,19960801,2045, 74.7500,  -2.0000, 3665,    147.4,  -0.6210,  34.8420,2,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.03,   2,   -999.0,9,   -999.0,9,  -0.6257
  74JC19960720,   GNS,    34,  1,     15,2,19960801,2045, 74.7500,  -2.0000, 3665,    199.0,  -0.5570,  34.8620,2,  34.8850,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   -999.0,9,   -999.0,9,  -0.5635
  74JC19960720,   GNS,    34,  1,     14,2,19960801,2045, 74.7500,  -2.0000, 3665,    249.7,  -0.6340,  34.8510,2,  34.8870,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.92,   2,   -999.0,9,   -999.0,9,  -0.6421
  74JC19960720,   GNS,    34,  1,     13,2,19960801,2045, 74.7500,  -2.0000, 3665,    299.6,  -0.6200,  34.8680,2,  34.8900,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.92,   2,   -999.0,9,   -999.0,9,  -0.6299
  74JC19960720,   GNS,    34,  1,     12,2,19960801,2045, 74.7500,  -2.0000, 3665,    399.4,  -0.7060,  34.8410,2,  34.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   -999.0,9,   -999.0,9,  -0.7193
  74JC19960720,   GNS,    34,  1,     11,2,19960801,2045, 74.7500,  -2.0000, 3665,    499.6,  -0.7960,  34.8620,2,  34.8860,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.88,   2,   -999.0,9,   -999.0,9,  -0.8127
  74JC19960720,   GNS,    34,  1,     10,2,19960801,2045, 74.7500,  -2.0000, 3665,    751.8,  -0.8820,  34.8660,2,  34.8840,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   -999.0,9,   -999.0,9,  -0.9084
  74JC19960720,   GNS,    34,  1,      9,2,19960801,2045, 74.7500,  -2.0000, 3665,   1003.5,  -0.8860,  34.8700,2,  34.8870,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.81,   2,   -999.0,9,   -999.0,9,  -0.9235
  74JC19960720,   GNS,    34,  1,      8,2,19960801,2045, 74.7500,  -2.0000, 3665,   1256.3,  -0.7770,  34.8870,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.27,   2,   -999.0,9,   -999.0,9,  -0.8280
  74JC19960720,   GNS,    34,  1,      7,2,19960801,2045, 74.7500,  -2.0000, 3665,   1508.8,  -0.8180,  34.8910,2,  34.9070,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.16,   2,   -999.0,9,   -999.0,9,  -0.8821
  74JC19960720,   GNS,    34,  1,      6,2,19960801,2045, 74.7500,  -2.0000, 3665,   1761.4,  -0.8880,  34.8910,2,  34.9060,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.12,   2,   -999.0,9,   -999.0,9,  -0.9658
  74JC19960720,   GNS,    34,  1,      5,2,19960801,2045, 74.7500,  -2.0000, 3665,   2015.4,  -0.9280,  34.8910,2,  34.9060,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.09,   2,   -999.0,9,   -999.0,9,  -1.0209
  74JC19960720,   GNS,    34,  1,      4,2,19960801,2045, 74.7500,  -2.0000, 3665,   2521.8,  -0.9600,  34.8920,2,  34.9060,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.09,   2,   -999.0,9,   -999.0,9,  -1.0867
  74JC19960720,   GNS,    34,  1,      3,2,19960801,2045, 74.7500,  -2.0000, 3665,   3030.5,  -0.9750,  34.8880,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.08,   2,   -999.0,9,   -999.0,9,  -1.1399
  74JC19960720,   GNS,    34,  1,      1,2,19960801,2045, 74.7500,  -2.0000, 3665,   3654.9,  -0.9580,  34.8860,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,    0.075,   2,   -999.0,9,   -999.0,9,  -1.1762
  74JC19960720,   GNS,    36,  1,     24,2,19960802, 210, 75.0000,  -3.0100, 3694,      1.9,   5.6060,  33.1370,2,  33.1320,2,    334.4,2,     0.39,2,     0.29,2,     0.10,2,    6.052,   2,    1.937,   2,    0.446,   2,    6.617,   2,     1.34,   2,   1941.0,2,   2188.0,2,   5.6059
  74JC19960720,   GNS,    36,  1,     23,2,19960802, 210, 75.0000,  -3.0100, 3694,      5.4,   5.0960,  33.4740,2,  33.5500,2,    353.9,2,     0.49,2,     0.59,2,     0.15,2,    6.135,   2,    2.426,   2,    0.463,   2,    6.587,   2,     1.34,   2,   2020.2,2,   2212.0,2,   5.0956
  74JC19960720,   GNS,    36,  1,     22,2,19960802, 210, 75.0000,  -3.0100, 3694,     16.0,   2.5260,  33.9890,2,  34.2010,2,    400.4,2,     0.78,2,     4.20,2,     0.35,2,    7.324,   2,    3.096,   2,    0.497,   2,    7.501,   2,     1.47,   2,   2065.3,2,   2252.0,2,   2.5251
  74JC19960720,   GNS,    36,  1,     21,2,19960802, 210, 75.0000,  -3.0100, 3694,     25.7,   0.5030,  34.5670,2,  34.6110,2,    406.5,2,     3.22,2,     7.51,2,     0.56,2,    7.026,   2,    2.696,   2,    0.512,   2,    7.397,   2,     1.43,   2,   2096.2,2,   2275.0,2,   0.5020
  74JC19960720,   GNS,    36,  1,     20,2,19960802, 210, 75.0000,  -3.0100, 3694,     45.9,  -1.1760,  34.6820,2,  34.7140,2,    363.0,2,     5.27,2,    12.10,2,     0.76,2,    7.286,   2, -999.000,   9,    0.464,   2,    7.843,   2,     1.41,   2,   2136.1,2,   2274.0,2,  -1.1772
  74JC19960720,   GNS,    36,  1,     19,2,19960802, 210, 75.0000,  -3.0100, 3694,     69.8,  -0.6910,  34.7630,2,  34.7890,2,    340.0,2,     5.76,2,    14.54,2,     0.88,2,    6.112,   2,    2.377,   2,    0.428,   2,    6.561,   2,     1.25,   2,   2152.3,2,   2279.0,2,  -0.6931
  74JC19960720,   GNS,    36,  1,     18,2,19960802, 210, 75.0000,  -3.0100, 3694,     96.1,  -0.2950,  34.8190,2,  34.8420,2,   -999.0,9,     6.15,2,    15.51,2,     0.89,2,    5.524,   2,    2.156,   2,    0.368,   2,    5.746,   2,     1.08,   2,   2146.4,2,   2278.0,2,  -0.2983
  74JC19960720,   GNS,    36,  1,     17,2,19960802, 210, 75.0000,  -3.0100, 3694,    121.3,  -0.2730,  34.8430,2,  34.8570,2,    330.0,2,     6.34,2,    15.51,2,     0.90,2,    5.338,   2,    2.083,   2,    0.361,   2,    5.655,   2,     1.03,   2,   2149.5,2,   2282.0,2,  -0.2772
  74JC19960720,   GNS,    36,  1,     16,2,19960802, 210, 75.0000,  -3.0100, 3694,    146.7,  -0.2410,  34.8650,2,  34.8800,2,    334.4,2,     6.54,2,    15.71,2,     0.91,2,    4.743,   2,    1.863,   2,    0.296,   2,    5.043,   2,      0.9,   2,   2154.4,2,   2283.0,2,  -0.2461
  74JC19960720,   GNS,    36,  1,     15,2,19960802, 210, 75.0000,  -3.0100, 3694,    196.5,  -0.3650,  34.8700,2,  34.8860,2,    338.3,2,     6.73,2,    15.90,2,     0.91,2,    4.639,   2,    1.795,   2,    0.308,   2,    5.080,   2,      0.9,   2,   2156.1,2,   2284.0,2,  -0.3717
  74JC19960720,   GNS,    36,  1,     14,2,19960802, 210, 75.0000,  -3.0100, 3694,    247.1,  -0.5140,  34.8700,2,  34.8870,2,    328.3,2,     6.83,2,    15.80,2,     0.92,2,    4.858,   2,    2.150,   2,    0.314,   2,    4.985,   2,     0.93,   2,   2157.3,2,   2283.0,2,  -0.5223
  74JC19960720,   GNS,    36,  1,     13,2,19960802, 210, 75.0000,  -3.0100, 3694,    296.7,  -0.5170,  34.8760,2,  34.8920,2,    327.4,2,     6.83,2,    15.90,2,     0.91,2,    4.787,   2,    1.888,   2,    0.334,   2,    5.101,   2,      0.9,   2,   2159.8,2,   2286.0,2,  -0.5271
  74JC19960720,   GNS,    36,  1,     12,2,19960802, 210, 75.0000,  -3.0100, 3694,    398.0,  -0.6820,  34.8710,2,  34.8880,2,    329.1,2,     6.93,2,    15.80,2,     0.90,2,    4.897,   2,    1.916,   2,    0.313,   2,    5.034,   2,     0.95,   2,   2162.7,2,   2281.0,2,  -0.6953
  74JC19960720,   GNS,    36,  1,     11,2,19960802, 210, 75.0000,  -3.0100, 3694,    498.7,  -0.8020,  34.8680,2,  34.8840,2,    330.4,2,     7.12,2,    16.10,2,     0.91,2,    4.916,   2,    1.894,   2,    0.330,   2,    5.366,   2,     0.92,   2,   2168.1,2,   2280.0,2,  -0.8187
  74JC19960720,   GNS,    36,  1,     10,2,19960802, 210, 75.0000,  -3.0100, 3694,    750.0,  -0.8920,  34.8650,2,  34.8830,2,    332.2,2,     7.02,2,    16.20,2,     0.91,2,    4.990,   2,    1.966,   2,    0.314,   2,    5.194,   2,     0.95,   2,   2161.7,2,   2279.0,2,  -0.9182
  74JC19960720,   GNS,    36,  1,      9,2,19960802, 210, 75.0000,  -3.0100, 3694,   1001.2,  -0.8900,  34.8680,2,  34.8920,2,    336.1,2,     7.41,2,    16.39,2,     0.93,2,    4.502,   2,    1.752,   2,    0.297,   2,    5.034,   2,     0.81,   2,   -999.0,9,   2282.0,2,  -0.9274
  74JC19960720,   GNS,    36,  1,      8,2,19960802, 210, 75.0000,  -3.0100, 3694,   1254.3,  -0.8590,  34.8640,2,  34.8960,2,    323.0,2,     8.00,2,    16.59,2,     0.97,2,    3.735,   2,    1.387,   2,    0.236,   2,    4.402,   2,     0.66,   2,   2164.8,2,   2283.0,2,  -0.9090
  74JC19960720,   GNS,    36,  1,      7,2,19960802, 210, 75.0000,  -3.0100, 3694,   1506.8,  -0.7940,  34.8910,2,  34.9070,2,    316.5,2,     9.76,2,    17.56,2,     0.99,2,    1.444,   2,    0.646,   2,    0.075,   2,    2.212,   2,     0.16,   2,   2160.8,2,   2283.0,2,  -0.8583
  74JC19960720,   GNS,    36,  1,      6,2,19960802, 210, 75.0000,  -3.0100, 3694,   1759.6,  -0.8690,  34.8900,2,  34.9070,2,    306.1,2,    10.05,2,    17.56,2,     0.98,2,    1.211,   2,    0.462,   2,    0.045,   2,    1.894,   2,     0.12,   2,   2163.1,2,   2281.0,2,  -0.9470
  74JC19960720,   GNS,    36,  1,      5,2,19960802, 210, 75.0000,  -3.0100, 3694,   2013.1,  -0.9180,  34.8910,2,  34.9080,2,    307.0,2,    10.44,2,    17.76,2,     0.99,2,    1.072,   2,    0.493,   2,    0.044,   2,    1.922,   2,     0.11,   2,   2158.5,2,   2282.0,2,  -1.0109
  74JC19960720,   GNS,    36,  1,      4,2,19960802, 210, 75.0000,  -3.0100, 3694,   2520.0,  -0.9550,  34.8910,2,  34.9070,2,    308.3,2,    10.83,2,    17.95,2,     0.99,2,    0.870,   2,    0.320,   2,    0.036,   2,    1.640,   2,     0.09,   2,   2157.2,2,   2284.0,2,  -1.0817
  74JC19960720,   GNS,    36,  1,      3,2,19960802, 210, 75.0000,  -3.0100, 3694,   3284.0,  -0.9680,  34.8870,2,  34.9030,2,    311.3,2,    11.22,2,    17.95,2,     0.98,2,    0.818,   2,    0.408,   2,    0.031,   2,    1.890,   2,     0.05,   2,   2156.3,2,   2284.0,2,  -1.1538
  74JC19960720,   GNS,    36,  1,      1,2,19960802, 210, 75.0000,  -3.0100, 3694,   3683.7,  -0.9560,  34.8860,2,  34.9020,2,    314.8,2,    11.61,2,    17.85,2,     0.99,2,    0.776,   2,    0.349,   2,    0.034,   2,    1.898,   2,    0.065,   2,   2155.3,2,   2285.0,2,  -1.1769
  74JC19960720,   GNS,    37,  1,     24,2,19960802, 712, 75.3800,  -3.2500, 3671,      2.0,   5.6520,  33.4350,2,  33.4740,2,   -999.0,9,     0.29,2,     0.49,2,     0.10,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.27,   2,   2016.6,2,   2209.0,2,   5.6518
  74JC19960720,   GNS,    37,  1,     23,2,19960802, 712, 75.3800,  -3.2500, 3671,      5.0,   5.6170,  33.4670,2,  33.5190,2,    342.2,2,     0.29,2,     2.73,2,     0.25,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.32,   2,   2023.8,2,   2209.0,2,   5.6166
  74JC19960720,   GNS,    37,  1,     22,2,19960802, 712, 75.3800,  -3.2500, 3671,     15.3,   4.4880,  34.0100,2,  34.1990,2,    363.5,2,     0.29,2,     0.88,2,     0.12,2,    4.698,   2,    3.870,   3,    0.413,   2,    5.655,   2,     1.37,   2,   2061.0,2,   2257.0,2,   4.4869
  74JC19960720,   GNS,    37,  1,     21,2,19960802, 712, 75.3800,  -3.2500, 3671,     27.7,   0.8080,  34.6600,2,  34.6880,2,    413.0,2,     0.59,2,     6.24,2,     0.49,2,    5.105,   2,    2.462,   2,    0.468,   2,    6.212,   2,     1.47,   2,   2089.2,2,   2277.0,2,   0.8068
  74JC19960720,   GNS,    37,  1,     20,2,19960802, 712, 75.3800,  -3.2500, 3671,     45.7,  -0.6950,  34.7510,2,  34.7810,2,    356.5,2,     4.78,2,    12.49,2,     0.80,2,    5.155,   2,    2.790,   2,    0.422,   2,    6.231,   2,     1.37,   2,   2100.8,2,   2277.0,2,  -0.6964
  74JC19960720,   GNS,    37,  1,     19,2,19960802, 712, 75.3800,  -3.2500, 3671,     70.8,  -0.8110,  34.7970,2,  34.8240,2,    342.2,2,     6.05,2,    14.54,2,     0.87,2,    4.471,   2,    2.093,   2,    0.391,   2,    5.537,   2,     1.19,   2,   2156.7,2,   2279.0,2,  -0.8131
  74JC19960720,   GNS,    37,  1,     18,2,19960802, 712, 75.3800,  -3.2500, 3671,     95.7,  -0.4800,  34.8420,2,  34.8640,2,    332.6,2,     6.44,2,    15.71,2,     0.90,2,    4.101,   2,    2.043,   2,    0.319,   2,    5.117,   2,     1.05,   2,   2160.2,2,   2281.0,2,  -0.4831
  74JC19960720,   GNS,    37,  1,     17,2,19960802, 712, 75.3800,  -3.2500, 3671,    121.1,  -0.2310,  34.8710,2,  34.8900,2,    324.4,2,     6.54,2,    15.71,2,     0.91,2,    3.573,   2,    1.752,   2,    0.296,   2,    4.463,   2,     0.91,   2,   2160.0,2,   2285.0,2,  -0.2352
  74JC19960720,   GNS,    37,  1,     16,2,19960802, 712, 75.3800,  -3.2500, 3671,    145.6,  -0.3900,  34.8690,2,  34.8850,2,    335.6,2,     6.54,2,    15.80,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.98,   2,   2160.2,2,   2283.0,2,  -0.3949
  74JC19960720,   GNS,    37,  1,     15,2,19960802, 712, 75.3800,  -3.2500, 3671,    196.1,  -0.5810,  34.8650,2,  34.8840,2,    332.2,2,     6.63,2,    15.90,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.05,   2,   2162.0,2,   2284.0,2,  -0.5874
  74JC19960720,   GNS,    37,  1,     14,2,19960802, 712, 75.3800,  -3.2500, 3671,    244.0,  -0.5970,  34.8710,2,  34.8890,2,    330.0,2,     6.73,2,    16.00,2,     0.93,2,    3.895,   2,    1.991,   2,    0.311,   2,    4.878,   2,        1,   2,   2161.6,2,   2285.0,2,  -0.6050
  74JC19960720,   GNS,    37,  1,     13,2,19960802, 712, 75.3800,  -3.2500, 3671,    297.2,  -0.6150,  34.8730,2,  34.8910,2,    327.8,2,     6.73,2,    16.20,2,     0.93,2,    3.658,   2,    1.762,   2,    0.305,   2,    4.557,   2,     0.95,   2,   -999.0,9,   2283.0,2,  -0.6248
  74JC19960720,   GNS,    37,  1,     12,2,19960802, 712, 75.3800,  -3.2500, 3671,    397.1,  -0.7460,  34.8680,2,  34.8870,2,    327.4,2,     7.02,2,    16.00,2,     0.92,2,    3.723,   2,    1.794,   2,    0.298,   2,    4.727,   2,     0.91,   2,   2160.8,2,   2284.0,2,  -0.7591
  74JC19960720,   GNS,    37,  1,     11,2,19960802, 712, 75.3800,  -3.2500, 3671,    497.9,  -0.8040,  34.8680,2,  34.8880,2,    328.7,2,     6.93,2,    16.10,2,     0.92,2,    3.727,   2,    1.795,   2,    0.313,   2,    4.585,   2,     0.92,   2,   2163.6,2,   2283.0,2,  -0.8206
  74JC19960720,   GNS,    37,  1,     10,2,19960802, 712, 75.3800,  -3.2500, 3671,    750.1,  -0.8850,  34.8660,2,  34.8850,2,    329.1,2,     7.12,2,    16.20,2,     0.93,2,    3.733,   2,    1.896,   2,    0.305,   2,    4.732,   2,     0.89,   2,   2165.7,2,   2283.0,2,  -0.9113
  74JC19960720,   GNS,    37,  1,      9,2,19960802, 712, 75.3800,  -3.2500, 3671,   1001.2,  -0.9000,  34.8680,2,  34.8860,2,    328.3,2,     7.22,2,    16.20,2,     0.93,2,    3.565,   2,    1.752,   2,    0.289,   2,    4.471,   2,     0.85,   2,   2161.0,2,   2283.0,2,  -0.9373
  74JC19960720,   GNS,    37,  1,      8,2,19960802, 712, 75.3800,  -3.2500, 3671,   1253.3,  -0.8830,  34.8710,2,  34.8900,2,    328.7,2,     7.61,2,    16.39,2,     0.94,2,    3.202,   2,    1.595,   2,    0.242,   2,    4.444,   2,     0.74,   2,   2163.5,2,   2285.0,2,  -0.9327
  74JC19960720,   GNS,    37,  1,      7,2,19960802, 712, 75.3800,  -3.2500, 3671,   1506.5,  -0.7950,  34.8910,2,  34.9070,2,    303.5,2,     9.56,2,    17.56,2,     0.99,2,    1.188,   2,    0.652,   2,    0.072,   2,    2.035,   2,     0.16,   2,   2162.8,2,   2284.0,2,  -0.8593
  74JC19960720,   GNS,    37,  1,      6,2,19960802, 712, 75.3800,  -3.2500, 3671,   1759.4,  -0.8690,  34.8890,2,  34.9090,2,    303.9,2,    10.05,2,    17.85,2,     1.01,2,    0.922,   2,    0.429,   2,    0.049,   2,    1.775,   2,     0.13,   2,   2163.3,2,   2286.0,2,  -0.9470
  74JC19960720,   GNS,    37,  1,      5,2,19960802, 712, 75.3800,  -3.2500, 3671,   2011.7,  -0.9150,  34.8910,2,  34.9080,2,    304.4,2,    10.34,2,    17.85,2,     1.01,2,    0.836,   2,    0.478,   2,    0.043,   2,    1.736,   2,      0.1,   2,   2163.4,2,   2285.0,2,  -1.0079
  74JC19960720,   GNS,    37,  1,      4,2,19960802, 712, 75.3800,  -3.2500, 3671,   2519.9,  -0.9560,  34.8910,2,  34.9060,2,    305.6,2,    10.83,2,    18.15,2,     1.08,3,    0.666,   2,    0.332,   2,    0.024,   2,    1.541,   2,     0.08,   2,   2166.5,2,   2284.0,2,  -1.0826
  74JC19960720,   GNS,    37,  1,      3,2,19960802, 712, 75.3800,  -3.2500, 3671,   3029.1,  -0.9710,  34.8890,2,  34.9040,2,    307.4,2,    11.12,2,    17.85,2,     0.99,2,    0.675,   2,    0.414,   2,    0.031,   2,    1.798,   2,     0.07,   2,   2160.3,2,   2285.0,2,  -1.1359
  74JC19960720,   GNS,    37,  1,      1,2,19960802, 712, 75.3800,  -3.2500, 3671,   3660.8,  -0.9580,  34.8860,2,  34.9010,2,    307.4,2,    11.51,2,    17.85,2,     0.99,2,    0.618,   2,    0.359,   2,    0.026,   2,    1.784,   2,     0.08,   2,   2159.6,2,   2287.0,2,  -1.1767
  74JC19960720,   GNS,    38,  1,     24,2,19960802,1705, 76.2500,  -2.5000, 3756,      0.5,   4.0030,  32.0430,2,  32.1280,2,    350.0,2,     0.39,2,     0.49,2,     0.03,2,    5.137,   2,    2.609,   2,    0.455,   2,    7.079,   2,     1.36,   2,   1910.8,2,   2136.0,2,   4.0030
  74JC19960720,   GNS,    38,  1,     23,2,19960802,1705, 76.2500,  -2.5000, 3756,      6.2,   4.3960,  33.8070,2,  33.9210,2,    367.4,2,     0.29,2,     1.66,2,     0.11,2,    5.202,   2,    2.468,   2,    0.471,   2,    6.701,   2,     1.34,   2,   2024.6,2,   2244.0,2,   4.3956
  74JC19960720,   GNS,    38,  1,     22,2,19960802,1705, 76.2500,  -2.5000, 3756,     15.9,   1.3310,  34.6650,2,  34.7850,2,    373.5,2,     2.15,2,    11.32,2,     0.54,3,    5.171,   2,    2.579,   2,    0.430,   2,    6.714,   2,     1.31,   2,   2085.8,2,   2282.0,2,   1.3303
  74JC19960720,   GNS,    38,  1,     21,2,19960802,1705, 76.2500,  -2.5000, 3756,     25.8,   1.1830,  34.8560,2,  34.8950,2,    335.6,2,     4.68,2,    14.15,2,     0.73,2,    4.689,   2,    2.204,   2,    0.402,   2,    5.953,   2,     1.17,   2,   2113.2,2,   2288.0,2,   1.1818
  74JC19960720,   GNS,    38,  1,     20,2,19960802,1705, 76.2500,  -2.5000, 3756,     45.7,   1.1120,  34.9000,2,  34.9270,2,    318.7,2,     5.95,2,    15.02,2,     0.81,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.03,   2,   2127.0,2,   2285.0,2,   1.1099
  74JC19960720,   GNS,    38,  1,     19,2,19960802,1705, 76.2500,  -2.5000, 3756,     71.6,   0.9150,  34.9030,2,  34.9290,2,    317.4,2,     6.05,2,    15.22,2,     0.82,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   2133.8,2,   2286.0,2,   0.9118
  74JC19960720,   GNS,    38,  1,     18,2,19960802,1705, 76.2500,  -2.5000, 3756,     96.9,   0.6440,  34.8950,2,  34.9220,2,    315.2,2,     6.34,2,    15.41,2,     0.83,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.83,   2,   2139.5,2,   2285.0,2,   0.6399
  74JC19960720,   GNS,    38,  1,     17,2,19960802,1705, 76.2500,  -2.5000, 3756,    120.0,   0.4870,  34.8960,2,  34.9180,2,    316.5,2,     6.44,2,    15.51,2,     0.84,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.83,   2,   2139.9,2,   2282.0,2,   0.4821
  74JC19960720,   GNS,    38,  1,     16,2,19960802,1705, 76.2500,  -2.5000, 3756,    146.6,  -0.0780,  34.8650,2,  34.8950,2,    328.3,2,     6.44,2,    15.61,2,     0.87,2,    3.899,   2,    1.767,   2,    0.312,   2,    5.110,   2,     0.89,   2,   2144.3,2,   2286.0,2,  -0.0833
  74JC19960720,   GNS,    38,  1,     15,2,19960802,1705, 76.2500,  -2.5000, 3756,    197.0,  -0.0390,  34.8840,2,  34.9110,2,    329.1,2,     6.54,2,    15.61,2,     0.84,2,    4.018,   2,    1.883,   2,    0.338,   2,    5.342,   2,     0.93,   2,   -999.0,9,   2281.0,2,  -0.0463
  74JC19960720,   GNS,    38,  1,     14,2,19960802,1705, 76.2500,  -2.5000, 3756,    247.5,  -0.2700,  34.8760,2,  34.9050,2,    324.8,2,     6.63,2,    15.61,2,     0.84,2,    4.041,   2,    1.861,   2,    0.339,   2,    5.235,   2,     0.93,   2,   2152.8,2,   2283.0,2,  -0.2788
  74JC19960720,   GNS,    38,  1,     13,2,19960802,1705, 76.2500,  -2.5000, 3756,    297.0,  -0.4850,  34.8680,2,  34.8950,2,    327.8,2,     6.83,2,    15.61,2,     0.85,2,    4.205,   2,    1.940,   2,    0.361,   2,    5.605,   2,     1.01,   2,   2157.5,2,   2285.0,2,  -0.4952
  74JC19960720,   GNS,    38,  1,     12,2,19960802,1705, 76.2500,  -2.5000, 3756,    398.6,  -0.7880,  34.8530,2,  34.8830,2,    327.4,2,     6.93,2,    15.51,2,     0.84,2,    4.141,   2,    1.784,   2,    0.327,   2,    5.368,   2,     0.97,   2,   2161.7,2,   2282.0,2,  -0.8010
  74JC19960720,   GNS,    38,  1,     11,2,19960802,1705, 76.2500,  -2.5000, 3756,    497.3,  -0.8030,  34.8570,2,  34.8860,2,    329.1,2,     6.93,2,    15.80,2,     0.86,2,    4.183,   2,    1.955,   2,    0.334,   2,    5.540,   2,     0.97,   2,   -999.0,9,   2285.0,2,  -0.8196
  74JC19960720,   GNS,    38,  1,     10,2,19960802,1705, 76.2500,  -2.5000, 3756,    748.7,  -0.8930,  34.8560,2,  34.8840,2,    329.6,2,     6.93,2,    15.90,2,     0.89,2,    4.189,   2,    1.895,   2,    0.349,   2,    5.400,   2,     0.97,   2,   2162.2,2,   2282.0,2,  -0.9192
  74JC19960720,   GNS,    38,  1,      9,2,19960802,1705, 76.2500,  -2.5000, 3756,   1001.3,  -0.9090,  34.8570,2,  34.8860,2,    334.4,2,     7.12,2,    15.90,2,     0.87,2,    3.914,   2,    1.821,   2,    0.325,   2,    5.281,   2,      0.9,   2,   2162.2,2,   2285.0,2,  -0.9462
  74JC19960720,   GNS,    38,  1,      8,2,19960802,1705, 76.2500,  -2.5000, 3756,   1254.3,  -0.9020,  34.8580,2,  34.8880,2,    327.4,2,     7.41,2,    16.10,2,     0.87,2,    3.772,   2,    1.682,   2,    0.297,   2,    5.013,   2,     0.83,   2,   2159.6,2,   2283.0,2,  -0.9516
  74JC19960720,   GNS,    38,  1,      7,2,19960802,1705, 76.2500,  -2.5000, 3756,   1506.1,  -0.7830,  34.8760,2,  34.9060,2,    303.9,2,     9.56,2,    17.07,2,     0.94,2,    1.356,   2,    0.625,   2,    0.090,   2,    2.434,   2,     0.19,   2,   2163.9,2,   2282.0,2,  -0.8474
