EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  58GS20060721,   75N,   256,  1,     10,2,20060724,1827, 75.0000, -12.1700, 1483,    300.3,   1.3215,  34.9370,2,  34.9358,2,    304.4,2,    304.1,2,     6.18,2,    12.33,2,     0.07,2,     0.82,2,    4.668,2,    2.193,2,   2152.4,2,   2300.2,2,   1.3066
  58GS20060721,   75N,   256,  1,     11,2,20060724,1827, 75.0000, -12.1700, 1483,    200.5,   2.5872,  35.0360,2,  35.0354,2,    313.7,2,    312.5,2,     5.07,2,    11.81,2,     0.05,2,     0.79,2,    5.588,2,    2.797,2,   2151.5,2,   2306.4,2,   2.5753
  58GS20060721,   75N,   256,  1,     12,2,20060724,1827, 75.0000, -12.1700, 1483,    150.4,   2.7937,  35.0410,2,-999.0000,9,    312.2,2,    311.0,2,     5.06,2,    11.84,2,     0.03,2,     0.79,2,    5.575,2,    2.915,2,   2149.3,2,   2306.5,2,   2.7846
  58GS20060721,   75N,   256,  1,     13,2,20060724,1827, 75.0000, -12.1700, 1483,    100.2,   3.0685,  35.0340,2,  35.0335,2,    306.4,2,    305.9,2,     5.10,2,    11.83,2,     0.03,2,     0.77,2,    5.438,2,    2.809,2,   2149.8,2,   2306.4,2,   3.0623
  58GS20060721,   75N,   256,  1,     14,2,20060724,1827, 75.0000, -12.1700, 1483,     50.3,   3.7317,  34.9880,2,  34.9847,2,    310.1,2,    308.5,2,     4.75,2,     7.33,2,     0.20,2,     0.63,2,    5.488,2,    2.814,2,   2137.6,2,   2316.6,2,   3.7283
  58GS20060721,   75N,   256,  1,     15,2,20060724,1827, 75.0000, -12.1700, 1483,     30.9,   4.0382,  34.6230,2,  34.6216,2,    356.5,2,    351.1,2,     0.34,2,     0.78,2,     0.04,2,     0.17,2,    5.784,2,    3.066,2,   2077.3,2,   2297.0,2,   4.0361
  58GS20060721,   75N,   256,  1,     16,2,20060724,1827, 75.0000, -12.1700, 1483,      9.5,   3.0086,  32.8840,2,  32.5312,2,    356.3,2,    354.7,2,     1.86,2,     0.00,2,     0.01,2,     0.18,2,    6.853,2,    3.595,2,   2030.0,2,   2214.9,2,   3.0081
  58GS20060721,   75N,   257,  1,      1,2,20060725,0725, 75.0000,  -9.9900, 3129,   3101.9,  -0.8261,  34.9160,2,  34.9149,2,    298.9,2,   -999.0,9,    11.94,2,    14.96,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.0003
  58GS20060721,   75N,   257,  1,      2,2,20060725,0725, 75.0000,  -9.9900, 3129,   2501.3,  -0.8142,  34.9180,2,-999.0000,9,    296.1,2,   -999.0,9,    11.61,2,    14.93,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9423
  58GS20060721,   75N,   257,  1,      3,2,20060725,0725, 75.0000,  -9.9900, 3129,   2000.5,  -0.7881,  34.9160,2,-999.0000,9,    295.7,2,   -999.0,9,    11.05,2,    14.79,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8823
  58GS20060721,   75N,   257,  1,      4,2,20060725,0725, 75.0000,  -9.9900, 3129,   1501.2,  -0.7097,  34.9110,2,-999.0000,9,    301.1,2,   -999.0,9,    11.00,2,    14.83,2,     0.00,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7748
  58GS20060721,   75N,   257,  1,      5,2,20060725,0725, 75.0000,  -9.9900, 3129,   1000.5,  -0.5944,  34.9000,2,-999.0000,9,    312.0,2,   -999.0,9,     7.42,2,    13.50,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6342
  58GS20060721,   75N,   257,  1,      6,2,20060725,0725, 75.0000,  -9.9900, 3129,    799.5,  -0.5226,  34.8970,2,-999.0000,9,    319.8,2,   -999.0,9,     6.75,2,    13.12,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5534
  58GS20060721,   75N,   257,  1,      7,2,20060725,0725, 75.0000,  -9.9900, 3129,    650.9,  -0.3906,  34.8990,2,  34.8969,2,    320.7,2,   -999.0,9,     6.47,2,    12.95,2,     0.00,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.4155
  58GS20060721,   75N,   257,  1,      8,2,20060725,0725, 75.0000,  -9.9900, 3129,    501.2,   0.1496,  34.9290,2,-999.0000,9,    320.6,2,   -999.0,9,     5.98,2,    12.71,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1288
  58GS20060721,   75N,   257,  1,      9,2,20060725,0725, 75.0000,  -9.9900, 3129,    501.1,   0.1497,  34.9290,2,-999.0000,9,    320.8,2,   -999.0,9,     5.96,2,    12.69,2,     0.00,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.1289
  58GS20060721,   75N,   257,  1,     10,2,20060725,0725, 75.0000,  -9.9900, 3129,    400.0,   0.4005,  34.9380,2,-999.0000,9,    317.9,2,   -999.0,9,     5.94,2,    12.65,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3834
  58GS20060721,   75N,   257,  1,     11,2,20060725,0725, 75.0000,  -9.9900, 3129,    301.5,   0.4719,  34.9200,2,-999.0000,9,    307.9,2,   -999.0,9,     6.31,2,    12.61,2,     0.03,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.4591
  58GS20060721,   75N,   257,  1,     12,2,20060725,0725, 75.0000,  -9.9900, 3129,    200.2,   1.1872,  34.9510,2,-999.0000,9,    314.1,2,   -999.0,9,     5.75,2,    11.93,2,     0.17,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.1777
  58GS20060721,   75N,   257,  1,     13,2,20060725,0725, 75.0000,  -9.9900, 3129,    200.3,   1.1927,  34.9510,2,  34.9501,2,    312.8,2,   -999.0,9,     5.73,2,    11.93,2,     0.16,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.1832
  58GS20060721,   75N,   257,  1,     14,2,20060725,0725, 75.0000,  -9.9900, 3129,    150.5,   1.8893,  34.9910,2,-999.0000,9,    310.0,2,   -999.0,9,     5.46,2,    12.02,2,     0.10,2,     0.79,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.8813
  58GS20060721,   75N,   257,  1,     15,2,20060725,0725, 75.0000,  -9.9900, 3129,    100.7,   2.5011,  35.0280,2,-999.0000,9,    312.3,2,   -999.0,9,     5.10,2,    11.90,2,     0.04,2,     0.78,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.4953
  58GS20060721,   75N,   257,  1,     16,2,20060725,0725, 75.0000,  -9.9900, 3129,     74.1,   2.7132,  35.0340,2,-999.0000,9,    311.1,2,   -999.0,9,     5.06,2,    11.85,2,     0.04,2,     0.77,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.7088
  58GS20060721,   75N,   257,  1,     17,2,20060725,0725, 75.0000,  -9.9900, 3129,     50.2,   2.6178,  34.9800,2,-999.0000,9,    318.7,2,   -999.0,9,     4.97,2,     9.69,2,     0.29,2,     0.69,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6149
  58GS20060721,   75N,   257,  1,     18,2,20060725,0725, 75.0000,  -9.9900, 3129,     30.9,   3.3847,  34.8650,2,-999.0000,9,    329.8,2,   -999.0,9,     3.62,2,     5.04,2,     0.12,2,     0.52,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.3827
  58GS20060721,   75N,   257,  1,     19,2,20060725,0725, 75.0000,  -9.9900, 3129,      9.8,   5.0971,  34.7260,2,  34.7221,2,    341.3,2,   -999.0,9,     0.07,2,     0.03,2,     0.03,2,     0.08,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.0963
  58GS20060721,   75N,   258,  1,      1,2,20060725,1050, 75.0000,  -9.2900, 3218,   2999.8,  -0.8419,  34.9160,2,  34.9123,2,    302.2,2,    300.1,2,    11.74,2,    14.84,2,     0.00,2,     0.93,2,    0.906,2,    0.455,2,   2160.7,2,   2317.5,3,  -1.0075
  58GS20060721,   75N,   258,  1,      2,2,20060725,1050, 75.0000,  -9.2900, 3218,   2501.5,  -0.8302,  34.9180,2,  34.9134,2,    298.9,2,    299.0,2,    11.65,2,    14.80,2,     0.00,2,     0.93,2,    0.886,2,    0.427,2,   2160.6,2,   2310.1,2,  -0.9580
  58GS20060721,   75N,   258,  1,      3,2,20060725,1050, 75.0000,  -9.2900, 3218,   2001.3,  -0.7975,  34.9160,2,  34.9122,2,    297.7,2,    298.8,2,    11.07,2,    14.68,2,     0.00,2,     0.94,2,    1.209,2,    0.562,2,   2159.9,2,   2308.0,2,  -0.8916
  58GS20060721,   75N,   258,  1,      4,2,20060725,1050, 75.0000,  -9.2900, 3218,   1500.3,  -0.7465,  34.9080,2,  34.9041,2,    305.3,2,    308.0,2,     9.33,2,    14.08,2,     0.00,2,     0.93,2,    2.810,2,    1.396,2,   2160.0,2,   2307.5,2,  -0.8110
  58GS20060721,   75N,   258,  1,      5,2,20060725,1050, 75.0000,  -9.2900, 3218,   1000.9,  -0.6271,  34.9020,2,  34.8971,2,    309.9,2,    312.8,2,     7.86,2,    13.58,2,     0.00,2,     0.90,2,    4.202,2,    2.107,2,   2161.7,2,   2307.8,2,  -0.6666
  58GS20060721,   75N,   258,  1,      6,2,20060725,1050, 75.0000,  -9.2900, 3218,    800.3,  -0.5215,  34.9030,2,  34.8984,2,    308.3,2,    310.4,2,     7.77,2,    13.48,2,     0.00,2,     0.90,2,    3.910,2,    1.957,2,   2161.1,2,   2310.0,2,  -0.5524
  58GS20060721,   75N,   258,  1,      7,2,20060725,1050, 75.0000,  -9.2900, 3218,    650.3,  -0.4456,  34.9010,2,  34.8959,2,    313.7,2,    316.5,2,     7.00,2,    13.14,2,     0.00,2,     0.88,2,    4.728,2,    2.247,2,   2159.7,2,   2315.7,3,  -0.4702
  58GS20060721,   75N,   258,  1,      8,2,20060725,1050, 75.0000,  -9.2900, 3218,    501.4,  -0.2243,  34.9080,2,  34.9031,2,    315.9,2,    317.1,2,     6.64,2,    12.97,2,     0.00,2,     0.86,2,    4.909,2,    2.335,2,   2161.5,2,   2306.2,2,  -0.2435
  58GS20060721,   75N,   258,  1,      9,9,20060725,1050, 75.0000,  -9.2900, 3218,    501.4,  -0.2253,  34.9080,2,-999.0000,9,    316.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2445
  58GS20060721,   75N,   258,  1,     10,2,20060725,1050, 75.0000,  -9.2900, 3218,    400.0,  -0.0480,  34.9160,2,  34.9113,2,    320.1,2,    321.1,2,     6.22,2,    12.71,2,     0.01,2,     0.84,2,    5.266,2,    2.562,2,   2159.8,2,   2306.1,2,  -0.0636
  58GS20060721,   75N,   258,  1,     11,2,20060725,1050, 75.0000,  -9.2900, 3218,    319.9,  -0.0908,  34.9010,2,  34.8992,2,    323.2,2,    323.9,2,     5.89,2,    12.59,2,     0.05,2,     0.79,2,    5.574,2,    2.838,2,   2160.0,2,   2302.2,2,  -0.1029
  58GS20060721,   75N,   258,  1,     12,2,20060725,1050, 75.0000,  -9.2900, 3218,    319.9,  -0.0919,  34.9000,2,  34.8989,2,    323.4,2,    324.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.627,2,    2.840,2,   2159.5,2,   2303.8,2,  -0.1040
  58GS20060721,   75N,   258,  1,     13,2,20060725,1050, 75.0000,  -9.2900, 3218,    200.5,   0.7672,  34.9330,2,-999.0000,9,    319.9,2,    318.6,2,     5.62,2,    11.90,2,     0.14,2,     0.78,2,    5.357,2,    2.670,2,   2156.3,2,   2303.1,2,   0.7584
  58GS20060721,   75N,   258,  1,     14,2,20060725,1050, 75.0000,  -9.2900, 3218,    150.3,   1.1184,  34.9520,2,  34.9479,2,    318.2,2,    318.0,2,     5.58,2,    11.67,2,     0.18,2,     0.80,2,    5.452,2,    2.796,2,   2155.8,2,   2316.7,2,   1.1114
  58GS20060721,   75N,   258,  1,     15,2,20060725,1050, 75.0000,  -9.2900, 3218,    100.1,   0.9058,  34.9170,2,  34.9132,2,    329.1,2,    329.2,2,     5.01,2,    10.28,2,     0.11,2,     0.75,2,    6.041,2,    2.962,2,   2153.6,2,   2301.6,2,   0.9014
  58GS20060721,   75N,   258,  1,     16,2,20060725,1050, 75.0000,  -9.2900, 3218,     74.7,   1.6404,  34.9530,2,  34.9483,2,    326.6,2,    325.9,2,     5.22,2,     9.33,2,     0.12,2,     0.74,2,    6.125,2,    3.149,2,   2154.0,2,   2316.6,2,   1.6366
  58GS20060721,   75N,   258,  1,     17,2,20060725,1050, 75.0000,  -9.2900, 3218,     50.8,   2.1667,  34.9150,2,  34.9212,2,    335.6,2,    333.3,2,     4.40,2,     6.66,2,     0.09,2,     0.64,2,    6.293,2,    3.257,2,   2138.0,2,   2317.3,2,   2.1639
  58GS20060721,   75N,   258,  1,     18,2,20060725,1050, 75.0000,  -9.2900, 3218,     30.2,   3.9486,  34.8130,2,  34.8432,2,    332.4,2,    331.9,2,     2.44,2,     3.72,2,     0.10,2,     0.40,2,    5.941,2,    3.095,2,   2104.1,2,   2310.3,2,   3.9465
  58GS20060721,   75N,   258,  1,     19,2,20060725,1050, 75.0000,  -9.2900, 3218,      5.1,   5.7611,  34.2460,2,  34.3740,2,    325.1,2,    329.9,2,     0.39,2,     0.12,2,     0.03,2,     0.12,2,    5.751,2,    2.999,2,   2059.2,2,   2288.2,2,   5.7607
  58GS20060721,   75N,   259,  1,      1,2,20060725,1434, 75.0000,  -8.4900, 3293,   3001.2,  -0.8610,  34.9140,2,  34.9109,2,    303.1,2,   -999.0,9,    12.28,2,    14.97,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.0263
  58GS20060721,   75N,   259,  1,      2,2,20060725,1434, 75.0000,  -8.4900, 3293,   2501.0,  -0.8402,  34.9160,2,-999.0000,9,    299.3,2,   -999.0,9,    11.83,2,    14.98,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9678
  58GS20060721,   75N,   259,  1,      3,2,20060725,1434, 75.0000,  -8.4900, 3293,   2001.3,  -0.7865,  34.9150,2,-999.0000,9,    298.1,2,   -999.0,9,    11.17,2,    14.87,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8808
  58GS20060721,   75N,   259,  1,      4,2,20060725,1434, 75.0000,  -8.4900, 3293,   1497.7,  -0.7603,  34.9020,2,-999.0000,9,    311.0,2,   -999.0,9,     8.76,2,    13.95,2,     0.00,2,     0.92,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8245
  58GS20060721,   75N,   259,  1,      5,2,20060725,1434, 75.0000,  -8.4900, 3293,   1000.3,  -0.6555,  34.8950,2,  34.8927,2,    318.3,2,   -999.0,9,     7.18,2,    13.40,2,     0.00,2,     0.88,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6948
  58GS20060721,   75N,   259,  1,      6,2,20060725,1434, 75.0000,  -8.4900, 3293,    798.7,  -0.6162,  34.8950,2,-999.0000,9,    327.7,2,   -999.0,9,     6.40,2,    12.95,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6463
  58GS20060721,   75N,   259,  1,      7,2,20060725,1434, 75.0000,  -8.4900, 3293,    650.4,  -0.5579,  34.8960,2,-999.0000,9,    325.8,2,   -999.0,9,     6.39,2,    13.01,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5819
  58GS20060721,   75N,   259,  1,      8,2,20060725,1434, 75.0000,  -8.4900, 3293,    501.6,  -0.4326,  34.8990,2,-999.0000,9,    321.3,2,   -999.0,9,     6.68,2,    13.06,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.4509
  58GS20060721,   75N,   259,  1,      9,2,20060725,1434, 75.0000,  -8.4900, 3293,    401.3,  -0.3017,  34.9030,2,-999.0000,9,    321.0,2,   -999.0,9,     6.57,2,    13.04,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.3165
  58GS20060721,   75N,   259,  1,     10,2,20060725,1434, 75.0000,  -8.4900, 3293,    401.4,  -0.3018,  34.9020,2,  34.9007,2,    320.9,2,   -999.0,9,     6.59,2,    12.91,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.3166
  58GS20060721,   75N,   259,  1,     11,2,20060725,1434, 75.0000,  -8.4900, 3293,    319.2,   0.0610,  34.9220,2,-999.0000,9,    320.6,2,   -999.0,9,     6.27,2,    12.76,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.0485
  58GS20060721,   75N,   259,  1,     12,2,20060725,1434, 75.0000,  -8.4900, 3293,    149.9,   0.3498,  34.9070,2,-999.0000,9,    323.6,2,   -999.0,9,     5.84,2,    11.92,2,     0.17,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3438
  58GS20060721,   75N,   259,  1,     13,2,20060725,1434, 75.0000,  -8.4900, 3293,     49.3,   1.1094,  34.9080,2,-999.0000,9,    326.9,2,   -999.0,9,     4.79,2,    10.31,2,     0.10,2,     0.76,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.1072
  58GS20060721,   75N,   259,  1,     14,2,20060725,1434, 75.0000,  -8.4900, 3293,     29.7,   1.6539,  34.8670,2,-999.0000,9,    332.2,2,   -999.0,9,     3.58,2,     8.25,2,     0.08,2,     0.70,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.6524
  58GS20060721,   75N,   259,  1,     15,2,20060725,1434, 75.0000,  -8.4900, 3293,      8.2,   5.3535,  34.7640,2,  34.7984,2,    335.5,2,   -999.0,9,     1.07,2,     1.40,2,     0.03,2,     0.28,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.3528
  58GS20060721,   75N,   260,  1,      1,2,20060726,2226, 75.0000,  -7.9000, 3318,   2501.9,  -0.8463,  34.9150,2,-999.0000,9,    301.8,2,    299.3,2,    11.86,2,    15.04,2,     0.00,2,     1.00,2,    0.870,2,    0.428,2,   2161.1,2,   2303.0,2,  -0.9738
  58GS20060721,   75N,   260,  1,      2,2,20060726,2226, 75.0000,  -7.9000, 3318,   2000.3,  -0.8125,  34.9140,2,-999.0000,9,    299.2,2,    299.3,2,    11.40,2,    15.00,2,     0.00,2,     0.98,2,    1.136,2,    0.515,2,   2161.5,2,   2304.4,2,  -0.9063
  58GS20060721,   75N,   260,  1,      3,2,20060726,2226, 75.0000,  -7.9000, 3318,   1500.7,  -0.7540,  34.9090,2,  34.9066,2,    303.2,2,    305.7,2,    10.07,2,    14.54,2,     0.01,2,     0.97,2,    2.274,2,    1.148,2,   2161.2,2,   2303.4,2,  -0.8185
  58GS20060721,   75N,   260,  1,      4,2,20060726,2226, 75.0000,  -7.9000, 3318,    999.8,  -0.7561,  34.8960,2,  34.8927,2,    316.0,2,    319.8,2,     8.06,2,    13.84,2,     0.00,2,     0.93,2,    4.420,2,    2.050,2,   2162.3,2,   2306.9,2,  -0.7945
  58GS20060721,   75N,   260,  1,      5,2,20060726,2226, 75.0000,  -7.9000, 3318,    799.8,  -0.7066,  34.8950,2,  34.8891,2,    315.5,2,    316.3,2,     7.82,2,    13.77,2,     0.00,2,     0.94,2,    4.540,2,    2.166,2,   2163.7,2,   2302.7,2,  -0.7362
  58GS20060721,   75N,   260,  1,      6,2,20060726,2226, 75.0000,  -7.9000, 3318,    649.7,  -0.6818,  34.8940,2,  34.8893,2,    318.7,2,    319.6,2,     7.32,2,    13.53,2,     0.00,2,     0.88,2,    4.984,2,    2.360,2,   2164.4,2,   2303.4,2,  -0.7051
  58GS20060721,   75N,   260,  1,      7,9,20060726,2226, 75.0000,  -7.9000, 3318,    500.6,  -0.6549,  34.8930,2,-999.0000,9,    325.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6723
  58GS20060721,   75N,   260,  1,      8,2,20060726,2226, 75.0000,  -7.9000, 3318,    501.4,  -0.6544,  34.8930,2,  34.8897,2,    325.2,2,    325.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.434,2,    2.602,2,   2162.3,2,   2297.8,2,  -0.6718
  58GS20060721,   75N,   260,  1,      9,2,20060726,2226, 75.0000,  -7.9000, 3318,    501.4,  -0.6542,  34.8930,2,  34.8889,2,    325.3,2,    325.9,2,     6.77,2,    13.17,2,     0.00,2,     0.91,2,    5.448,2,    2.631,2,   2163.5,2,   2307.7,2,  -0.6716
  58GS20060721,   75N,   260,  1,     10,2,20060726,2226, 75.0000,  -7.9000, 3318,    400.2,  -0.6394,  34.8930,2,  34.8896,2,    327.2,2,    327.9,2,     6.62,2,    13.07,2,     0.00,2,     0.88,2,    5.633,2,    2.691,2,   2163.5,2,   2301.3,2,  -0.6530
  58GS20060721,   75N,   260,  1,     11,2,20060726,2226, 75.0000,  -7.9000, 3318,    298.9,  -0.6089,  34.8930,2,  34.8877,2,    327.2,2,    327.8,2,     6.54,2,    13.06,2,     0.01,2,     0.88,2,    5.638,2,    2.771,2,   2162.4,2,   2304.7,2,  -0.6188
  58GS20060721,   75N,   260,  1,     12,2,20060726,2226, 75.0000,  -7.9000, 3318,    199.8,  -0.4280,  34.8880,2,  34.8838,2,    329.9,2,   -999.0,9,     6.13,2,    12.72,2,     0.13,2,     0.84,2,    6.030,2,    2.931,2,   2161.1,2,   2305.7,2,  -0.4347
  58GS20060721,   75N,   260,  1,     13,2,20060726,2226, 75.0000,  -7.9000, 3318,    149.6,  -0.0903,  34.8800,2,  34.8765,2,    335.6,2,    337.1,2,     5.32,2,    11.10,2,     0.13,2,     0.81,2,    6.307,2,    3.061,2,   2157.0,2,   2299.6,2,  -0.0957
  58GS20060721,   75N,   260,  1,     14,2,20060726,2226, 75.0000,  -7.9000, 3318,     99.5,   0.1612,  34.8730,2,  34.8692,2,    342.4,2,    343.1,2,     4.25,2,     9.61,2,     0.05,2,     0.74,2,    6.465,2,    3.233,2,   2152.3,2,   2305.1,2,   0.1574
  58GS20060721,   75N,   260,  1,     15,2,20060726,2226, 75.0000,  -7.9000, 3318,     75.1,   0.4474,  34.8660,2,  34.8658,2,    344.0,2,    344.9,2,     3.51,2,     8.79,2,     0.04,2,     0.72,2,    6.266,2,    3.288,2,   2150.2,2,   2309.0,2,   0.4444
  58GS20060721,   75N,   260,  1,     16,2,20060726,2226, 75.0000,  -7.9000, 3318,     49.9,   1.5572,  34.8410,2,  34.8464,2,    342.9,2,    344.2,2,     2.35,2,     6.17,2,     0.05,2,     0.64,2,    5.974,2,    3.226,2,   2132.5,2,   2311.5,2,   1.5548
  58GS20060721,   75N,   260,  1,     17,2,20060726,2226, 75.0000,  -7.9000, 3318,     29.6,   4.2043,  34.7550,2,  34.7814,2,    341.9,2,    340.3,2,     1.01,2,     0.66,2,     0.02,2,     0.26,2,    5.576,2,    3.049,2,   2071.1,2,   2309.5,2,   4.2022
  58GS20060721,   75N,   260,  1,     18,2,20060726,2226, 75.0000,  -7.9000, 3318,      6.3,   5.4771,  34.7400,2,  34.7371,2,    324.9,2,    323.4,2,     0.82,2,     0.00,2,     0.01,2,     0.19,2,    5.254,2,    2.945,2,   2063.5,2,   2300.6,2,   5.4766
  58GS20060721,   75N,   261,  1,      1,2,20060727,0133, 75.0000,  -6.9900, 3380,   3300.8,  -0.8556,  34.9110,2,  34.9066,2,    304.5,2,    301.0,2,    12.29,2,    15.10,2,     0.00,2,  -999.00,9,    0.768,2,    0.373,2,   2160.1,2,   -999.0,9,  -1.0457
  58GS20060721,   75N,   261,  1,      2,2,20060727,0133, 75.0000,  -6.9900, 3380,   2999.4,  -0.8427,  34.9140,2,  34.9023,2,    302.0,2,    300.1,2,    12.03,2,    15.08,2,     0.00,2,     0.95,2,    0.738,2,    0.376,2,   2159.3,2,   -999.0,9,  -1.0082
  58GS20060721,   75N,   261,  1,      3,2,20060727,0133, 75.0000,  -6.9900, 3380,   2499.5,  -0.8221,  34.9160,2,  34.9117,2,    298.8,2,    298.9,2,    11.76,2,    15.09,2,     0.00,2,     0.97,2,    0.773,2,    0.377,2,   2159.9,2,   -999.0,9,  -0.9499
  58GS20060721,   75N,   261,  1,      4,2,20060727,0133, 75.0000,  -6.9900, 3380,   1999.3,  -0.7662,  34.9130,2,  34.9080,2,    299.1,2,    300.7,2,    10.70,2,    14.79,2,     0.00,2,     0.95,2,    1.410,2,    0.654,2,   2161.2,2,   -999.0,9,  -0.8607
  58GS20060721,   75N,   261,  1,      5,2,20060727,0133, 75.0000,  -6.9900, 3380,   1499.2,  -0.7563,  34.8980,2,  34.8942,2,    313.5,2,    315.2,2,     8.34,2,    13.91,2,     0.00,2,     0.90,2,    3.889,2,    1.841,2,   2162.3,2,   -999.0,9,  -0.8206
  58GS20060721,   75N,   261,  1,      6,2,20060727,0133, 75.0000,  -6.9900, 3380,   1000.0,  -0.6325,  34.8930,2,  34.8875,2,    325.4,2,    327.3,2,     6.71,2,    13.17,2,     0.00,2,     0.86,2,    5.418,2,    2.547,2,   2163.3,2,   -999.0,9,  -0.6719
  58GS20060721,   75N,   261,  1,      7,2,20060727,0133, 75.0000,  -6.9900, 3380,    799.4,  -0.6079,  34.8930,2,  34.8872,2,    331.7,2,    333.1,2,     6.17,2,    12.86,2,     0.00,2,  -999.00,9,    5.804,2,    2.767,2,   2163.0,2,   -999.0,9,  -0.6381
  58GS20060721,   75N,   261,  1,      8,2,20060727,0133, 75.0000,  -6.9900, 3380,    799.6,  -0.6072,  34.8930,2,  34.8908,2,    331.4,2,    333.1,2,     6.20,2,    12.82,2,     0.00,2,     0.83,2,    5.853,2,    2.779,2,   2163.1,2,   -999.0,9,  -0.6374
  58GS20060721,   75N,   261,  1,      9,2,20060727,0133, 75.0000,  -6.9900, 3380,    501.6,  -0.4964,  34.8950,2,  34.8925,2,    326.9,2,    328.0,2,     6.42,2,    12.94,2,     0.00,2,     0.85,2,    5.495,2,    2.632,2,   2160.7,2,   -999.0,9,  -0.5145
