EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940224,   GNS,    15,  1,      7,2,19940304, 75.0000,  -5.0000, 3533,    103.5,  -0.6310,  34.8480,2,  34.8650,2,   -999.0,9,  -999.00,9,    10.50,2,     0.09,2,     1.25,3, -999.000,9, -999.000,9, -999.000,9,   2150.3,2,   2281.6,2,  -0.634217
  58AA19940224,   GNS,    15,  1,      6,2,19940304, 75.0000,  -5.0000, 3533,    202.5,  -0.7570,  34.8450,2,  34.8640,2,   -999.0,9,  -999.00,9,     5.80,4,     0.09,2,     0.49,4, -999.000,9, -999.000,9, -999.000,9,   2148.1,2,   2285.3,2,  -0.763263
  58AA19940224,   GNS,    15,  1,      5,2,19940304, 75.0000,  -5.0000, 3533,    298.5,  -0.7470,  34.8490,2,  34.8660,2,   -999.0,9,  -999.00,9,     6.00,4,     0.08,2,     0.51,4, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2290.3,3,   -0.75653
  58AA19940224,   GNS,    15,  1,      4,2,19940304, 75.0000,  -5.0000, 3533,    398.5,  -0.9880,  34.8390,2,  34.8610,2,   -999.0,9,  -999.00,9,     5.60,4,     0.08,2,     0.49,4, -999.000,9, -999.000,9, -999.000,9,   2150.1,2,   2283.9,2,   -1.00027
  58AA19940224,   GNS,    15,  1,      3,2,19940304, 75.0000,  -5.0000, 3533,    496.5,  -0.9680,  34.8420,2,  34.8700,2,   -999.0,9,  -999.00,9,    11.20,2,     0.28,2,     1.18,3, -999.000,9, -999.000,9, -999.000,9,   2153.0,2,   2281.6,2,  -0.983834
  58AA19940224,   GNS,    15,  1,      2,2,19940304, 75.0000,  -5.0000, 3533,    596.5,  -0.8140,  34.8600,2,  34.8770,2,   -999.0,9,  -999.00,9,    11.00,2,     0.33,2,     1.25,3, -999.000,9, -999.000,9, -999.000,9,   2154.9,2,   2282.0,2,  -0.834376
  58AA19940224,   GNS,    15,  1,      1,2,19940304, 75.0000,  -5.0000, 3533,    689.5,  -0.8640,  34.8630,2,  34.8770,2,   -999.0,9,  -999.00,9,    10.60,2,     0.25,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2150.9,3,   2281.6,2,  -0.887862
  58AA19940224,   GNS,    15,  1,     12,2,19940304, 75.0000,  -5.0000, 3533,    806.5,  -0.8360,  34.8730,2,  34.8820,2,   -999.0,9,  -999.00,9,    10.70,2,     0.27,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2158.6,2,   2281.2,2,  -0.864987
  58AA19940224,   GNS,    15,  1,     11,2,19940304, 75.0000,  -5.0000, 3533,   1007.5,  -0.7790,  34.8880,2,  34.9010,2,   -999.0,9,  -999.00,9,    10.60,2,     0.23,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2157.1,2,   2283.5,2,   -0.81757
  58AA19940224,   GNS,    15,  1,     10,2,19940304, 75.0000,  -5.0000, 3533,   1310.5,  -0.8940,  34.8900,2,  34.9020,2,   -999.0,9,  -999.00,9,    10.40,2,     0.11,2,     1.78,4, -999.000,9, -999.000,9, -999.000,9,   2157.4,2,   2279.3,2,  -0.946535
  58AA19940224,   GNS,    15,  1,      9,2,19940304, 75.0000,  -5.0000, 3533,   1510.5,  -0.9640,  34.8890,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.82,4, -999.000,9, -999.000,9, -999.000,9,   2157.2,2,   2287.8,2,   -1.02641
  58AA19940224,   GNS,    15,  1,      8,2,19940304, 75.0000,  -5.0000, 3533,   1811.5,  -0.9820,  34.8930,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.82,4, -999.000,9, -999.000,9, -999.000,9,   2157.5,2,   2281.4,2,   -1.06145
  58AA19940224,   GNS,    15,  1,      7,2,19940304, 75.0000,  -5.0000, 3533,   2012.5,  -0.9890,  34.8960,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.13,2, -999.000,9, -999.000,9, -999.000,9,   2156.7,2,   2280.1,2,   -1.08073
  58AA19940224,   GNS,    15,  1,      6,2,19940304, 75.0000,  -5.0000, 3533,   2314.5,  -1.0110,  34.8950,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.15,2,     1.18,2, -999.000,9, -999.000,9, -999.000,9,   2157.5,2,   2284.4,2,   -1.12218
  58AA19940224,   GNS,    15,  1,      5,2,19940304, 75.0000,  -5.0000, 3533,   2517.5,  -1.0130,  34.8960,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2156.6,2,   2285.1,2,    -1.1383
  58AA19940224,   GNS,    15,  1,      4,2,19940304, 75.0000,  -5.0000, 3533,   2717.5,  -1.0160,  34.8960,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2156.8,2,   2281.1,2,   -1.15584
  58AA19940224,   GNS,    15,  1,      3,2,19940304, 75.0000,  -5.0000, 3533,   3020.5,  -1.0170,  34.8950,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2158.6,2,   2279.5,2,   -1.18014
  58AA19940224,   GNS,    15,  1,      2,2,19940304, 75.0000,  -5.0000, 3533,   3322.5,  -1.0110,  34.8950,2,  34.8990,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2156.2,2,   2281.4,2,   -1.19896
  58AA19940224,   GNS,    15,  1,      1,2,19940304, 75.0000,  -5.0000, 3533,   3523.5,  -0.9990,  34.8950,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2159.2,2,   2279.9,2,   -1.20448
  58AA19940224,   GNS,    20,  1,     12,2,19940304, 74.9833,  -6.9170, 3426,      9.5,  -1.4030,  34.5330,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.40,2,     0.21,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,   2128.8,2,   2257.1,2,   -1.40322
  58AA19940224,   GNS,    20,  1,     11,2,19940304, 74.9833,  -6.9170, 3426,     12.5,  -1.3510,  34.5760,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.60,2,     0.25,2,     1.20,2, -999.000,9, -999.000,9, -999.000,9,   2129.3,2,   2264.9,2,   -1.35129
  58AA19940224,   GNS,    20,  1,     10,2,19940304, 74.9833,  -6.9170, 3426,     31.5,  -0.9210,  34.7850,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.60,2,     0.23,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9,   2139.1,2,   2279.3,2,  -0.921875
  58AA19940224,   GNS,    20,  1,      9,2,19940304, 74.9833,  -6.9170, 3426,     51.5,  -0.7000,  34.8200,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.00,2,     0.33,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2142.3,2,   2277.8,2,  -0.701542
  58AA19940224,   GNS,    20,  1,      8,2,19940304, 74.9833,  -6.9170, 3426,     77.5,  -0.7580,  34.8230,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.70,2,     0.21,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2146.0,2,   2273.2,2,  -0.760301
  58AA19940224,   GNS,    20,  1,      7,2,19940304, 74.9833,  -6.9170, 3426,    102.5,  -0.4260,  34.8500,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.70,2,     0.22,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2146.0,2,   2281.5,2,  -0.429365
  58AA19940224,   GNS,    20,  1,      6,2,19940304, 74.9833,  -6.9170, 3426,    202.5,  -0.6540,  34.8470,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.90,2,     0.21,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2148.4,2,   2277.8,2,  -0.660442
  58AA19940224,   GNS,    20,  1,      5,2,19940304, 74.9833,  -6.9170, 3426,    302.5,  -0.5600,  34.8640,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.80,2,     0.29,2,     1.15,2, -999.000,9, -999.000,9, -999.000,9,   2150.2,2,   2283.5,2,  -0.570159
  58AA19940224,   GNS,    20,  1,      4,2,19940304, 74.9833,  -6.9170, 3426,    403.5,  -0.5940,  34.8700,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.80,2,     0.27,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2150.8,2,   2278.6,2,  -0.607818
  58AA19940224,   GNS,    20,  1,      3,2,19940304, 74.9833,  -6.9170, 3426,    504.5,  -0.6900,  34.8690,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.00,2,     0.24,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2282.2,2,  -0.707339
  58AA19940224,   GNS,    20,  1,      2,2,19940304, 74.9833,  -6.9170, 3426,    601.5,  -0.7560,  34.8690,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.00,2,     0.21,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2153.0,2,   2282.5,2,  -0.776879
  58AA19940224,   GNS,    20,  1,      1,2,19940304, 74.9833,  -6.9170, 3426,    702.5,  -0.7910,  34.8710,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.80,2,     0.22,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2155.3,2,   2287.2,2,  -0.815837
  58AA19940224,   GNS,    20,  1,     12,2,19940304, 74.9833,  -6.9170, 3426,    793.5,  -0.7640,  34.8770,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.20,2,     0.28,2,     1.32,3, -999.000,9, -999.000,9, -999.000,9,   2157.8,2,   2283.2,2,  -0.792907
  58AA19940224,   GNS,    20,  1,     11,2,19940304, 74.9833,  -6.9170, 3426,   1006.5,  -0.7640,  34.8870,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.60,2,     0.33,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2158.5,2,   2282.7,2,  -0.802646
  58AA19940224,   GNS,    20,  1,     10,2,19940304, 74.9833,  -6.9170, 3426,   1309.5,  -0.8340,  34.8930,2,  34.9060,2,   -999.0,9,  -999.00,9,    12.60,2,     0.26,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2155.0,2,   2284.0,2,  -0.887132
  58AA19940224,   GNS,    20,  1,      9,2,19940304, 74.9833,  -6.9170, 3426,   1510.5,  -0.8850,  34.8940,2,  34.9060,2,   -999.0,9,  -999.00,9,    12.50,2,     0.21,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9,   2152.1,2,   2288.2,2,  -0.948386
  58AA19940224,   GNS,    20,  1,      8,2,19940304, 74.9833,  -6.9170, 3426,   1814.5,  -0.9340,  34.8950,2,  34.9070,2,   -999.0,9,  -999.00,9,    12.70,2,     0.21,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2152.0,2,   2288.3,2,   -1.01433
  58AA19940224,   GNS,    20,  1,      7,2,19940304, 74.9833,  -6.9170, 3426,   2014.5,  -0.9490,  34.8960,2,  34.9070,2,   -999.0,9,  -999.00,9,    12.90,2,     0.26,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2154.8,2,   2279.3,2,   -1.04149
  58AA19940224,   GNS,    20,  1,      6,2,19940304, 74.9833,  -6.9170, 3426,   2306.5,  -0.9680,  34.8970,2,  34.9070,2,   -999.0,9,  -999.00,9,    12.80,2,     0.20,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2154.2,2,   2281.4,2,   -1.07942
  58AA19940224,   GNS,    20,  1,      5,2,19940304, 74.9833,  -6.9170, 3426,   2508.5,  -0.9680,  34.8980,2,  34.9060,2,   -999.0,9,  -999.00,9,    13.20,2,     0.26,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9,   2154.6,2,   -999.0,9,   -1.09355
  58AA19940224,   GNS,    20,  1,      4,2,19940304, 74.9833,  -6.9170, 3426,   2714.5,  -0.9830,  34.8970,2,  34.9110,2,   -999.0,9,  -999.00,9,    12.80,2,     0.32,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2154.2,2,   2283.7,2,   -1.12331
  58AA19940224,   GNS,    20,  1,      3,2,19940304, 74.9833,  -6.9170, 3426,   3013.5,  -0.9840,  34.8970,2,  34.9060,2,   -999.0,9,  -999.00,9,    12.60,2,     0.20,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2155.3,2,   2285.2,2,   -1.14735
  58AA19940224,   GNS,    20,  1,      2,2,19940304, 74.9833,  -6.9170, 3426,   3315.5,  -1.0010,  34.8960,2,  34.9080,2,   -999.0,9,  -999.00,9,    12.80,2,     0.22,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9,   2155.0,2,   2285.8,2,   -1.18863
  58AA19940224,   GNS,    20,  1,      1,2,19940304, 74.9833,  -6.9170, 3426,   3416.5,  -1.0050,  34.8950,2,  34.9050,2,   -999.0,9,  -999.00,9,    12.90,2,     0.24,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2155.3,2,   2284.3,2,   -1.20108
  58AA19940224,   GNS,    21,  1,      8,2,19940306, 74.0000,  -3.5000, 3534,      7.5,  -0.7850,  34.3340,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.20,2,     0.24,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9,   2150.9,2,   2280.2,3,  -0.785209
  58AA19940224,   GNS,    21,  1,      7,2,19940306, 74.0000,  -3.5000, 3534,     13.5,  -0.7880,  34.3210,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.80,2,     0.34,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2151.8,2,   2277.8,3,  -0.788376
  58AA19940224,   GNS,    21,  1,      6,2,19940306, 74.0000,  -3.5000, 3534,     33.5,  -1.0170,  34.6510,2,-999.0000,9,   -999.0,9,  -999.00,9,     9.80,2,     0.33,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,   2152.0,2,   2276.0,2,   -1.01789
  58AA19940224,   GNS,    21,  1,      5,2,19940306, 74.0000,  -3.5000, 3534,     53.5,  -1.0530,  34.7290,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.10,2,     0.24,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2149.0,2,   2280.8,2,   -1.05443
  58AA19940224,   GNS,    21,  1,      4,2,19940306, 74.0000,  -3.5000, 3534,     76.5,  -1.0620,  34.7450,2,-999.0000,9,   -999.0,9,  -999.00,9,     7.80,2,     0.36,2,     0.80,2, -999.000,9, -999.000,9, -999.000,9,   2152.2,2,   2273.3,2,   -1.06406
  58AA19940224,   GNS,    21,  1,      3,2,19940306, 74.0000,  -3.5000, 3534,    102.5,  -1.0570,  34.7360,2,-999.0000,9,   -999.0,9,  -999.00,9,    10.90,2,     0.24,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2150.7,9,   -999.0,9,   -1.05979
  58AA19940224,   GNS,    21,  1,      2,2,19940306, 74.0000,  -3.5000, 3534,    102.5,  -1.0570,  34.7360,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,2,   2277.9,2,   -1.05979
  58AA19940224,   GNS,    21,  1,      1,2,19940306, 74.0000,  -3.5000, 3534,    205.5,  -1.0740,  34.7420,4,-999.0000,9,   -999.0,9,  -999.00,9,    10.60,2,     0.19,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2152.6,2,   2277.7,2,   -1.07976
  58AA19940224,   GNS,    21,  1,     12,2,19940306, 74.0000,  -3.5000, 3534,    791.5,  -0.7830,  34.8780,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.10,2,     0.25,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2154.9,2,   2275.8,2,  -0.811696
  58AA19940224,   GNS,    21,  1,     11,2,19940306, 74.0000,  -3.5000, 3534,    997.5,  -0.8010,  34.8880,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.20,2,     0.23,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2153.7,2,   2282.6,2,  -0.838915
  58AA19940224,   GNS,    21,  1,     10,2,19940306, 74.0000,  -3.5000, 3534,   1309.5,  -0.9160,  34.8890,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.60,2,     0.30,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2279.5,2,  -0.968245
  58AA19940224,   GNS,    21,  1,      9,2,19940306, 74.0000,  -3.5000, 3534,   1508.5,  -0.9730,  34.8890,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,2,     0.19,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2153.5,2,   2279.9,2,   -1.03519
  58AA19940224,   GNS,    21,  1,      8,2,19940306, 74.0000,  -3.5000, 3534,   1814.5,  -0.9890,  34.8930,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.60,2,     0.26,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9,   2150.3,3,   2274.8,2,   -1.06853
  58AA19940224,   GNS,    21,  1,      7,2,19940306, 74.0000,  -3.5000, 3534,   2013.5,  -0.9870,  34.8960,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2156.0,2,   2279.1,2,   -1.07882
  58AA19940224,   GNS,    21,  1,      6,2,19940306, 74.0000,  -3.5000, 3534,   2313.5,  -1.0090,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.50,2,     0.23,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2151.0,3,   2282.7,2,   -1.12015
  58AA19940224,   GNS,    21,  1,      5,2,19940306, 74.0000,  -3.5000, 3534,   2515.5,  -1.0170,  34.8960,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.70,2,     0.24,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9,   2156.3,2,   2276.2,2,   -1.14208
  58AA19940224,   GNS,    21,  1,      4,2,19940306, 74.0000,  -3.5000, 3534,   2721.5,  -1.0200,  34.8960,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.90,2,     0.32,2,     1.17,2, -999.000,9, -999.000,9, -999.000,9,   2156.7,2,   2283.8,2,   -1.16005
  58AA19940224,   GNS,    21,  1,      3,2,19940306, 74.0000,  -3.5000, 3534,   3022.5,  -1.0210,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.80,2,     0.25,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2157.3,2,   2282.7,2,    -1.1842
  58AA19940224,   GNS,    21,  1,      2,2,19940306, 74.0000,  -3.5000, 3534,   3325.5,  -1.0100,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.90,2,     0.25,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2155.5,2,   2284.5,2,   -1.19824
  58AA19940224,   GNS,    21,  1,      1,2,19940306, 74.0000,  -3.5000, 3534,   3464.5,  -1.0020,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.80,2,     0.24,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2153.3,2,   2278.9,2,   -1.20228
  58AA19940224,   GNS,    22,  1,     12,2,19940307, 74.5000,  -3.5000, 3570,      6.5,  -1.2240,  34.8290,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.83,2,    6.490,2,    3.250,2,   10.980,2,   2147.2,2,   2277.6,2,   -1.22416
  58AA19940224,   GNS,    22,  1,     11,2,19940307, 74.5000,  -3.5000, 3570,     13.5,  -1.2180,  34.8300,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.80,2, -999.000,9, -999.000,9, -999.000,9,   2146.9,2,   2278.0,2,   -1.21834
  58AA19940224,   GNS,    22,  1,     10,2,19940307, 74.5000,  -3.5000, 3570,     32.5,  -1.1830,  34.8300,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.85,2,    6.260,2,    3.160,2,   10.520,2,   2145.4,2,   2279.9,2,   -1.18383
  58AA19940224,   GNS,    22,  1,      9,2,19940307, 74.5000,  -3.5000, 3570,     54.5,  -1.1980,  34.8300,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.82,2,    6.210,2,    3.140,2,   10.350,2,   2145.9,2,   2282.9,2,    -1.1994
  58AA19940224,   GNS,    22,  1,      8,2,19940307, 74.5000,  -3.5000, 3570,     78.5,  -1.1850,  34.8310,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.85,2,    6.150,2,    3.080,2,   10.180,2,   2145.7,2,   2282.7,2,   -1.18704
  58AA19940224,   GNS,    22,  1,      7,2,19940307, 74.5000,  -3.5000, 3570,    103.5,  -1.1440,  34.8330,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.88,2,    6.150,2,    3.110,2,   10.130,2,   2144.6,2,   2278.1,2,   -1.14676
  58AA19940224,   GNS,    22,  1,      6,2,19940307, 74.5000,  -3.5000, 3570,    200.5,  -1.1760,  34.8330,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.87,2,    6.270,2,    3.130,2,   10.180,2,   2146.1,2,   2282.2,2,   -1.18147
  58AA19940224,   GNS,    22,  1,      5,2,19940307, 74.5000,  -3.5000, 3570,    304.5,  -1.1590,  34.8340,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9,   2148.7,2,   2284.6,2,   -1.16766
  58AA19940224,   GNS,    22,  1,      4,2,19940307, 74.5000,  -3.5000, 3570,    403.5,  -1.0680,  34.8460,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.88,2,    6.030,2,    3.120,2,    9.860,2,   2148.5,2,   2288.8,2,   -1.08017
  58AA19940224,   GNS,    22,  1,      3,2,19940307, 74.5000,  -3.5000, 3570,    502.5,  -0.9250,  34.8550,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.93,2,    4.850,2,    2.650,2,    7.580,2,   2149.9,2,   2286.8,2,  -0.941249
  58AA19940224,   GNS,    22,  1,      2,2,19940307, 74.5000,  -3.5000, 3570,    604.5,  -0.8230,  34.8660,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,   2151.2,2,   2293.2,2,  -0.843656
  58AA19940224,   GNS,    22,  1,      1,2,19940307, 74.5000,  -3.5000, 3570,    704.5,  -0.8430,  34.8710,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,   2153.9,2,   2290.1,2,  -0.867614
  58AA19940224,   GNS,    22,  1,     12,2,19940307, 74.5000,  -3.5000, 3570,    809.5,  -0.7900,  34.8820,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.60,2,     0.23,2,     1.04,2,    3.110,2,    1.850,2,    5.490,2,   2151.4,2,   2287.9,2,  -0.819441
  58AA19940224,   GNS,    22,  1,     11,2,19940307, 74.5000,  -3.5000, 3570,   1011.5,  -0.8000,  34.8890,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.70,2,     0.31,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2285.9,2,  -0.838586
  58AA19940224,   GNS,    22,  1,     10,2,19940307, 74.5000,  -3.5000, 3570,   1316.5,  -0.9150,  34.8900,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.20,2,     0.30,2,     1.09,2,    1.800,2,    1.140,2,    3.600,2,   2153.1,2,   2288.2,2,   -0.96762
  58AA19940224,   GNS,    22,  1,      9,2,19940307, 74.5000,  -3.5000, 3570,   1517.5,  -0.9610,  34.8910,2,-999.0000,9,   -999.0,9,  -999.00,9,    11.90,2,     0.23,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9,   2152.9,2,   2288.9,2,   -1.02383
  58AA19940224,   GNS,    22,  1,      8,2,19940307, 74.5000,  -3.5000, 3570,   1817.5,  -0.9980,  34.8910,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.10,2,     0.32,2,     1.11,2,    1.430,2,    1.020,2,    3.150,2,   2153.2,2,   2283.7,2,   -1.07757
  58AA19940224,   GNS,    22,  1,      7,2,19940307, 74.5000,  -3.5000, 3570,   2016.5,  -1.0010,  34.8930,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.30,2,     0.26,2,     1.11,2,    1.260,2,    0.850,2,    2.880,2,   2154.0,2,   2279.1,2,   -1.09278
  58AA19940224,   GNS,    22,  1,      6,2,19940307, 74.5000,  -3.5000, 3570,   2319.5,  -1.0110,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.30,2,     0.23,2,     1.02,2,    1.080,2,    0.780,2,    2.670,2,   2153.1,2,   2279.6,2,   -1.12252
  58AA19940224,   GNS,    22,  1,      5,2,19940307, 74.5000,  -3.5000, 3570,   2519.5,  -1.0180,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.50,2,     0.27,2,     1.13,2,    0.970,2,    0.700,2,    2.600,2,   2156.9,2,   2281.6,2,   -1.14334
  58AA19940224,   GNS,    22,  1,      4,2,19940307, 74.5000,  -3.5000, 3570,   2716.5,  -1.0220,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.30,2,     0.30,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2159.4,2,   2283.8,2,   -1.16164
  58AA19940224,   GNS,    22,  1,      3,2,19940307, 74.5000,  -3.5000, 3570,   3007.5,  -1.0190,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.40,2,     0.34,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2163.5,2,   2282.0,2,   -1.18106
  58AA19940224,   GNS,    22,  1,      2,2,19940307, 74.5000,  -3.5000, 3570,   3310.5,  -1.0140,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,    12.00,2,     0.34,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9,   2162.4,2,   2280.1,2,   -1.20088
  58AA19940224,   GNS,    22,  1,      1,2,19940307, 74.5000,  -3.5000, 3570,   3511.5,  -1.0000,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2159.3,2,   2283.4,2,   -1.20441
