EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
58AA19950217, 75N, 36, 1, 7907, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   1996.5,  -0.9640,  34.9040, 2,  34.9040, 2,    305.5, 2,     6.20, 3,    10.50, 3,     0.07, 2,     0.90, 3,    0.890, 2,    0.360, 2,    0.000, 2,   2150.8, 2,   2285.0, 2,    7.6794, 2,     25.00,  -1.0551
58AA19950217, 75N, 36, 1, 7908, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   2996.4,  -1.0030,  34.9000, 2,  34.8990, 2,    308.6, 2,     6.20, 3,    10.80, 3,     0.07, 2,     0.88, 3,    0.700, 2,    0.570, 2,    0.000, 2,   2152.6, 2,   2288.0, 2,    7.6803, 2,     25.00,  -1.1646
58AA19950217, 75N, 36, 1, 7909, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   3451.8,  -0.9880,  34.8980, 2,  34.8980, 2,    309.4, 2,     6.20, 3,    10.50, 3,     0.07, 2,     0.84, 3,    0.660, 2,    0.540, 2,    0.000, 2,   2152.0, 2,   2287.0, 2,    7.6813, 2,     25.00,  -1.1876
58AA19950217, 75N, 37, 1, 7910, 2, 19950308, 0000, 76.4983, -3.5150, 3410,     50.5,   0.4410,  34.8970, 2,  34.8980, 2,    322.5, 2,     6.60, 2,    10.10, 2,     0.07, 2,     0.87, 2,    1.410, 2,    1.030, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,    7.6918, 2,     25.00,   0.4390
58AA19950217, 75N, 37, 1, 7911, 2, 19950308, 0000, 76.4983, -3.5150, 3410,    101.3,   0.4440,  34.8970, 2,  34.8970, 2,    322.5, 2,     6.60, 2,    10.00, 2,     0.07, 2,     0.84, 2,    3.770, 2,    2.190, 2,    0.350, 2,   2139.9, 2,   -999.0, 9,    7.7024, 2,     25.00,   0.4399
58AA19950217, 75N, 37, 1, 7912, 2, 19950308, 0000, 76.4983, -3.5150, 3410,    300.8,   0.1980,  34.9250, 2,  34.9260, 2,    328.1, 2,     6.20, 2,    10.00, 2,     0.07, 2,     0.83, 2,    4.990, 2,    2.360, 2,    0.370, 2,   2139.9, 2,   2287.0, 2,    7.7083, 2,     25.00,   0.1859
58AA19950217, 75N, 37, 1, 7913, 2, 19950308, 0000, 76.4983, -3.5150, 3410,    404.3,   0.1560,  34.9250, 2,  34.9260, 2,    329.0, 2,     6.20, 2,    10.00, 2,     0.07, 2,     0.84, 2,    5.250, 2,    3.700, 2,    0.400, 2,   2142.8, 2,   2285.0, 2,    7.7025, 2,     25.00,   0.1396
58AA19950217, 75N, 37, 1, 7914, 2, 19950308, 0000, 76.4983, -3.5150, 3410,    701.7,  -0.0090,  34.9170, 2,  34.9170, 2,    328.6, 2,     6.40, 2,    10.30, 2,     0.07, 2,     0.85, 2,    4.810, 2,    2.040, 2,    0.400, 2,   2141.3, 2,   2290.0, 2,    7.6967, 2,     25.00,  -0.0384
58AA19950217, 75N, 37, 1, 7915, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   1001.3,  -0.4750,  34.8910, 2,  34.8910, 2,    318.6, 2,     7.30, 2,    10.90, 2,     0.07, 2,     0.90, 2,    3.950, 2,    2.140, 2,    0.240, 2,   2148.8, 2,   2288.0, 2,    7.6813, 2,     25.00,  -0.5158
58AA19950217, 75N, 37, 1, 7916, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   1197.3,  -0.7110,  34.8910, 2,  34.8920, 2,    309.9, 2,     8.50, 2,    11.50, 2,     0.07, 2,     0.91, 2,    0.820, 2,    0.370, 2,    0.000, 2,   2150.4, 2,   2291.0, 2,    7.6765, 2,     25.00,  -0.7596
58AA19950217, 75N, 37, 1, 7917, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   1497.9,  -0.7320,  34.9010, 2,  34.9010, 2,    304.7, 2,     9.40, 2,    11.60, 2,     0.14, 2,     0.96, 2,    1.760, 2,    1.010, 2,    0.000, 2,   2150.3, 2,   2288.0, 2,    7.6784, 2,     25.00,  -0.7966
58AA19950217, 75N, 37, 1, 7918, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   1999.5,  -0.8700,  34.9080, 2,  34.9080, 2,    302.9, 2,    10.60, 2,    11.80, 2,     0.07, 2,     0.97, 2,    0.990, 2,    0.460, 2,    0.000, 2,   2153.0, 2,   2285.0, 2,    7.6823, 2,     25.00,  -0.9628
58AA19950217, 75N, 37, 1, 7919, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   2498.8,  -0.9220,  34.9080, 2,  34.9060, 2,    304.2, 2,    11.10, 2,    12.10, 2,     0.12, 2,     0.98, 2,    0.800, 2,    0.410, 2,    0.000, 2,   2151.5, 2,   2285.0, 2,    7.6832, 2,     25.00,  -1.0478
58AA19950217, 75N, 37, 1, 7920, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   3001.7,  -0.9330,  34.9060, 2,  34.9050, 2,    305.5, 2,    11.30, 2,    12.50, 2,     0.07, 2,     0.99, 2,    0.740, 2,    0.760, 2,    0.000, 2,   2150.3, 2,   2290.0, 2,    7.6813, 2,     25.00,  -1.0966
58AA19950217, 75N, 37, 1, 7921, 2, 19950308, 0000, 76.4983, -3.5150, 3410,   3400.6,  -0.9260,  34.9040, 2,  34.9030, 2,    306.0, 2,    11.40, 2,    12.50, 2,     0.07, 2,     0.98, 2,    0.750, 2,    0.620, 2,    0.000, 2,   2154.2, 2,   2289.0, 2,    7.6813, 2,     25.00,  -1.1228
58AA19950217, 75N, 38, 1, 7922, 2, 19950309, 0000, 75.0067, 0.9983, 3536,     11.0,  -1.0430,  34.8590, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.800, 2,    2.450, 2,    0.440, 2,   -999.0, 9,   2282.0, 2,    7.6746, 2,     25.00,  -1.0433
58AA19950217, 75N, 38, 1, 7923, 2, 19950309, 0000, 75.0067, 0.9983, 3536,     51.4,  -1.0470,  34.8590, 2,  34.8600, 2,    341.2, 2,     6.60, 2,    10.30, 2,     0.08, 2,     0.86, 2,    7.270, 2,    3.080, 2,    0.540, 2,   2154.0, 2,   2283.0, 2,    7.6852, 2,     25.00,  -1.0484
58AA19950217, 75N, 38, 1, 7924, 2, 19950309, 0000, 75.0067, 0.9983, 3536,    104.9,  -1.0460,  34.8590, 2,  34.8600, 2,    341.6, 2,     6.60, 2,    10.20, 2,     0.19, 2,     1.06, 4, -999.000, 9, -999.000, 9, -999.000, 9,   2152.4, 2,   2278.0, 2,    7.6813, 2,     25.00,  -1.0489
58AA19950217, 75N, 38, 1, 7925, 2, 19950309, 0000, 75.0067, 0.9983, 3536,    200.6,  -1.0330,  34.8610, 2,  34.8610, 2,    339.8, 2,     6.60, 2,     9.90, 2,     0.08, 2,     0.86, 2,    5.720, 2,    2.310, 2,    0.380, 2,   2153.5, 2,   2280.0, 2,    7.6765, 2,     25.00,  -1.0387
58AA19950217, 75N, 38, 1, 7926, 2, 19950309, 0000, 75.0067, 0.9983, 3536,    399.1,  -1.0010,  34.8660, 2,  34.8660, 2,    334.6, 2,     6.60, 2,     9.80, 2,     0.07, 2,     0.89, 2,    5.360, 2,    1.960, 2,    0.510, 2,   2152.6, 2,   2282.0, 2,    7.6717, 2,     25.00,  -1.0133
58AA19950217, 75N, 38, 1, 7927, 2, 19950309, 0000, 75.0067, 0.9983, 3536,    597.9,  -0.9640,  34.8690, 2,  34.8700, 2,    329.0, 2,     6.90, 2,    10.20, 2,     0.08, 2,     0.92, 2,    5.110, 2,    1.980, 2,    0.480, 2,   2155.5, 2,   2281.0, 2,    7.6755, 2,     25.00,  -0.9837
58AA19950217, 75N, 38, 1, 7928, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   1001.0,  -0.7900,  34.8950, 2,  34.8960, 2,    306.0, 2,     8.80, 2,    11.10, 2,     0.08, 2,     0.97, 2,    2.310, 2,    1.040, 2,    0.190, 2,   2154.5, 2,   2282.0, 2,    7.6755, 2,     25.00,  -0.8282
58AA19950217, 75N, 38, 1, 7929, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   1297.5,  -0.8480,  34.9030, 2,  34.9030, 2,    302.9, 2,     9.70, 2,    12.60, 2,     0.08, 2,     1.00, 2,    1.510, 2,    0.510, 2,    0.100, 2,   2156.2, 2,   2283.0, 2,    7.6765, 2,     25.00,  -0.9004
58AA19950217, 75N, 38, 1, 7930, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   1595.2,  -0.9460,  34.9020, 2,  34.9020, 2,    304.7, 2,    10.10, 2,    12.00, 2,     0.13, 2,     0.98, 2,    1.380, 2,    0.540, 2,    0.000, 2,   2158.2, 2,   2284.0, 2,    7.6765, 2,     25.00,  -1.0134
58AA19950217, 75N, 38, 1, 7931, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   1998.3,  -0.9830,  34.9040, 2,  34.9020, 2,    302.0, 2,    10.50, 2,    12.00, 2,     0.07, 2,     0.97, 2,    1.050, 2,    0.000, 2,    0.000, 2,   2157.2, 2,   2286.0, 2,    7.6794, 2,     25.00,  -1.0739
58AA19950217, 75N, 38, 1, 7932, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   2996.7,  -1.0010,  34.9010, 2,  34.9010, 2,    307.3, 2,    11.20, 2,    11.60, 2,     0.07, 2,     0.97, 2,    0.780, 2,    0.430, 2,    0.000, 2,   2154.7, 2,   2284.0, 2,    7.6813, 2,     25.00,  -1.1627
58AA19950217, 75N, 38, 1, 7933, 2, 19950309, 0000, 75.0067, 0.9983, 3536,   3527.0,  -0.9860,  34.8990, 2,  34.8980, 2,    307.7, 2,    11.60, 2,    11.60, 2,     0.20, 2,     0.97, 2,    0.610, 2,    0.600, 2,    0.000, 2,   2164.6, 2,   2283.0, 2,    7.6794, 2,     25.00,  -1.1921
58AA19950217, 75N, 39, 1, 7934, 2, 19950309, 0000, 75.0033, 2.9867, 3018,      8.4,  -0.6780,  34.8500, 2,  34.8510, 2,    340.3, 2,     6.00, 2,    10.30, 2,     0.08, 2,     0.82, 2,    6.030, 2,    2.310, 2,    0.430, 2,   2148.1, 2,   2283.0, 2,    7.6938, 2,     25.00,  -0.6783
58AA19950217, 75N, 39, 1, 7935, 2, 19950309, 0000, 75.0033, 2.9867, 3018,     50.6,  -0.6670,  34.8500, 2,  34.8510, 2,    339.9, 2,     6.10, 2,     9.90, 2,     0.08, 2,     0.85, 2,    5.990, 2,    2.170, 2,    0.400, 2,   2148.8, 2,   2283.0, 2,    7.6909, 2,     25.00,  -0.6685
58AA19950217, 75N, 39, 1, 7936, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    101.8,  -0.6650,  34.8500, 2,  34.8500, 2,    339.9, 2,     6.10, 2,     9.90, 2,     0.08, 2,     0.85, 2,    5.990, 2,    2.200, 2,    0.430, 2,   2149.8, 2,   2284.0, 2,    7.6890, 2,     25.00,  -0.6681
58AA19950217, 75N, 39, 1, 7937, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    257.8,  -0.8280,  34.8480, 2,  34.8480, 2,    339.9, 2,     6.10, 2,     9.90, 2,     0.08, 2,     0.83, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2147.0, 2,   2282.0, 2,    7.6852, 2,     25.00,  -0.8360
58AA19950217, 75N, 39, 1, 7938, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    311.1,  -0.9100,  34.8470, 2,  34.8470, 2,    339.0, 2,     6.20, 2,    10.00, 2,     0.08, 2,     0.83, 2,    5.820, 2,    2.110, 2,    0.470, 2,   2151.5, 2,   2281.0, 2,    7.6333, 3,     25.00,  -0.9195
58AA19950217, 75N, 39, 1, 7939, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    382.5,  -0.6500,  34.8710, 2,  34.8730, 2,    322.5, 2,     7.00, 2,    10.40, 2,     0.08, 2,     0.87, 2,    4.600, 2,    1.620, 2,    0.380, 2,   2151.7, 2,   2281.0, 2,    7.6621, 3,     25.00,  -0.6628
58AA19950217, 75N, 39, 1, 7940, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    602.5,  -0.9290,  34.8700, 2,  34.8700, 2,    323.8, 2,     7.40, 2,    10.80, 2,     0.07, 2,     0.96, 2,    4.400, 2,    1.740, 2,    0.280, 2,   2154.7, 2,   2277.0, 2,    7.6496, 3,     25.00,  -0.9490
58AA19950217, 75N, 39, 1, 7941, 2, 19950309, 0000, 75.0033, 2.9867, 3018,    999.6,  -0.7500,  34.9020, 2,  34.9020, 2,    301.2, 2,     9.30, 2,    11.60, 2,     0.08, 2,     0.93, 2,    1.850, 2,    0.640, 2,    0.000, 2,   2157.1, 2,   2284.0, 2,    7.6697, 2,     25.00,  -0.7885
58AA19950217, 75N, 39, 1, 7942, 2, 19950309, 0000, 75.0033, 2.9867, 3018,   1199.1,  -0.7900,  34.9070, 2,  34.9060, 2,    301.6, 2,     9.90, 2,    12.00, 2,     0.16, 2,     0.95, 2,    1.400, 2,    0.350, 2,    0.000, 2,   2156.7, 2,   2285.0, 2,    7.6736, 2,     25.00,  -0.8379
58AA19950217, 75N, 39, 1, 7943, 2, 19950309, 0000, 75.0033, 2.9867, 3018,   1499.3,  -0.9030,  34.9060, 2,  34.9050, 2,    302.0, 2,    10.40, 2,    12.10, 2,     0.08, 2,     0.97, 2,    1.170, 2, -999.000, 9,    0.000, 2,   2160.7, 2,   2283.0, 2,    7.6736, 2,     25.00,  -0.9656
58AA19950217, 75N, 39, 1, 7944, 2, 19950309, 0000, 75.0033, 2.9867, 3018,   1995.6,  -0.9670,  34.9080, 2,  34.9070, 2,    303.8, 2,    11.00, 2,    12.20, 2,     0.08, 2,     1.02, 2,    0.890, 2, -999.000, 9,    0.000, 2,   2157.4, 2,   2283.0, 2,    7.6794, 2,     25.00,  -1.0580
58AA19950217, 75N, 39, 1, 7945, 2, 19950309, 0000, 75.0033, 2.9867, 3018,   2371.5,  -1.0050,  34.9050, 2,  34.9040, 2,    305.5, 2,    11.30, 2,    11.80, 2,     0.08, 2,     1.00, 2,    0.780, 2, -999.000, 9,    0.000, 2,   2153.6, 2,   2285.0, 2,    7.6813, 2,     25.00,  -1.1202
58AA19950217, 75N, 40, 1, 7946, 2, 19950310, 0000, 75.0033, 4.9767, 2986,     29.3,   1.7860,  34.9580, 2,  34.9590, 2,    315.6, 2,     6.10, 2,    10.00, 2,     0.08, 2,     0.87, 2,    4.950, 2,    2.070, 2,    0.430, 2,   2146.1, 2,   2290.0, 2,    7.7054, 2,     25.00,   1.7845
58AA19950217, 75N, 40, 1, 7947, 2, 19950310, 0000, 75.0033, 4.9767, 2986,     53.8,   1.7190,  34.9540, 2,  34.9520, 2,    314.7, 2,     6.10, 2,    10.10, 2,     0.08, 2,     0.87, 2,    5.210, 2,    2.140, 2,    0.360, 2,   2146.7, 2,   2290.0, 2,    7.7044, 2,     25.00,   1.7163
58AA19950217, 75N, 40, 1, 7948, 2, 19950310, 0000, 75.0033, 4.9767, 2986,     99.9,   1.1300,  34.9220, 2,  34.9220, 2,    312.9, 2,     6.30, 2,    10.60, 2,     0.08, 2,     0.87, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2150.7, 2,   2294.0, 2,    7.6928, 2,     25.00,   1.1254
58AA19950217, 75N, 40, 1, 7949, 2, 19950310, 0000, 75.0033, 4.9767, 2986,    300.4,  -0.0660,  34.8790, 2,  34.8740, 2,    324.2, 2,     6.60, 2,    10.40, 2,     0.08, 2,     0.95, 2,    4.900, 2,    2.110, 2,    0.360, 2,   2153.4, 2,   2289.0, 2,    7.6851, 2,     25.00,  -0.0773
58AA19950217, 75N, 40, 1, 7950, 2, 19950310, 0000, 75.0033, 4.9767, 2986,    500.4,  -0.3630,  34.8900, 2,  34.8910, 2,    308.1, 2,     7.80, 2,    11.00, 2,     0.08, 2,     0.93, 2,    3.110, 2,    1.160, 2,    0.120, 2,   2158.9, 2,   2286.0, 2,    7.6717, 2,     25.00,  -0.3816
58AA19950217, 75N, 40, 1, 7951, 2, 19950310, 0000, 75.0033, 4.9767, 2986,    700.1,  -0.7130,  34.8780, 2,  34.8810, 2,    318.1, 2,     7.50, 2,    10.70, 2,     0.07, 2,     0.91, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2156.8, 2,   2290.0, 2,    7.6707, 2,     25.00,  -0.7382
58AA19950217, 75N, 40, 1, 7952, 2, 19950310, 0000, 75.0033, 4.9767, 2986,    799.5,  -0.8620,  34.8730, 2,  34.8740, 2,    321.2, 2,     7.60, 2,    10.70, 2,     0.08, 2,     1.12, 3, -999.000, 9, -999.000, 9, -999.000, 9,   2156.3, 2,   2287.0, 2,    7.6717, 2,     25.00,  -0.8905
58AA19950217, 75N, 40, 1, 7953, 2, 19950310, 0000, 75.0033, 4.9767, 2986,   1000.2,  -0.8090,  34.8860, 2,  34.8870, 2,    321.6, 2,     8.30, 2,    10.90, 2,     0.07, 2,     0.92, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2159.6, 2,   2288.0, 2,    7.6736, 2,     25.00,  -0.8470
58AA19950217, 75N, 40, 1, 7954, 2, 19950310, 0000, 75.0033, 4.9767, 2986,   1300.4,  -0.7560,  34.9070, 2,  34.9070, 2,    301.6, 2,    10.00, 2,    11.60, 2,     0.07, 2,     0.95, 2,    1.340, 2,    0.370, 2,    0.000, 2,   2158.2, 2,   2295.0, 2,    7.6745, 2,     25.00,  -0.8095
58AA19950217, 75N, 40, 1, 7955, 2, 19950310, 0000, 75.0033, 4.9767, 2986,   1599.4,  -0.8730,  34.9080, 2,  34.9080, 2,    302.5, 2,    10.60, 2,    11.90, 2,     0.08, 2,     0.97, 2,    1.020, 2,    0.190, 2,    0.000, 2,   2157.1, 2,   2289.0, 2,    7.6765, 2,     25.00,  -0.9416
58AA19950217, 75N, 40, 1, 7956, 2, 19950310, 0000, 75.0033, 4.9767, 2986,   2000.5,  -0.9360,  34.9080, 2,  34.9080, 2,    302.9, 2,    11.10, 2,    12.10, 2,     0.08, 2,     1.05, 2,    0.820, 2,    0.360, 2,    0.000, 2,   2176.1, 3,   2291.0, 2,    7.6784, 2,     25.00,  -1.0279
58AA19950217, 75N, 40, 1, 7957, 2, 19950310, 0000, 75.0033, 4.9767, 2986,   2976.9,  -0.9650,  34.9040, 2,  34.9040, 2,    305.1, 2,    11.40, 2,    12.50, 2,     0.16, 2,     0.98, 2,    0.230, 2,    0.000, 2,    0.000, 2,   2167.1, 2,   2291.0, 2,    7.6736, 2,     25.00,  -1.1259
58AA19950217, 75N, 41, 1, 7958, 2, 19950310, 0000, 75.0050, 7.0017, 2327,     20.0,   3.5510,  35.0510, 2,  35.0520, 2,    307.8, 2,     5.80, 2,     9.30, 2,     0.07, 2,     0.82, 2,    1.950, 2,    0.520, 2,    0.190, 2,   2137.2, 2,   -999.0, 9,    7.7304, 2,     25.00,   3.5497
58AA19950217, 75N, 41, 1, 7959, 2, 19950310, 0000, 75.0050, 7.0017, 2327,     50.7,   3.5510,  35.0510, 2,  35.0520, 2,    309.1, 2,     5.70, 2,    10.00, 2,     0.08, 2,     0.82, 2,    2.960, 2,    1.740, 2,    0.450, 2,   2135.0, 2,   -999.0, 9,    7.7294, 2,     25.00,   3.5477
58AA19950217, 75N, 41, 1, 7960, 2, 19950310, 0000, 75.0050, 7.0017, 2327,     72.9,   3.5410,  35.0510, 2,  35.0510, 2,    308.6, 2,     5.70, 2,     9.70, 2,     0.07, 2,     0.84, 2,    5.070, 2,    2.700, 2,    0.360, 2,   2134.8, 2,   2300.0, 2,    7.7285, 2,     25.00,   3.5362
58AA19950217, 75N, 41, 1, 7961, 2, 19950310, 0000, 75.0050, 7.0017, 2327,     99.9,   3.5220,  35.0500, 2,  35.0500, 2,    309.5, 2,     5.80, 2,    10.10, 2,     0.08, 2,     0.92, 2,    4.980, 2,    2.460, 2,    0.340, 2,   2145.0, 2,   2303.0, 2,    7.7285, 2,     25.00,   3.5154
58AA19950217, 75N, 41, 1, 7962, 2, 19950310, 0000, 75.0050, 7.0017, 2327,    204.6,   3.4950,  35.0500, 2,  35.0510, 2,    309.9, 2,     5.70, 2,     9.60, 2,     0.08, 2,     0.87, 2,    5.030, 2, -999.000, 9,    0.340, 2,   2137.2, 2,   2304.0, 2,    7.7285, 2,     25.00,   3.4814
58AA19950217, 75N, 41, 1, 7963, 2, 19950310, 0000, 75.0050, 7.0017, 2327,    401.6,   2.7740,  35.0170, 2,  35.0150, 2,    308.2, 2,     5.80, 2,     9.70, 2,     0.07, 2,     0.84, 2,    5.140, 2,    2.310, 2,    0.330, 2,   2142.8, 2,   -999.0, 9,    7.7178, 2,     25.00,   2.7490
58AA19950217, 75N, 41, 1, 7964, 2, 19950310, 0000, 75.0050, 7.0017, 2327,    598.7,   0.1890,  34.8930, 2,  34.8920, 2,    309.4, 2,     7.10, 2,    10.40, 2,     0.07, 2,     0.94, 2,    3.980, 2,    1.650, 2,    0.260, 2,   2154.0, 2,   -999.0, 9,    7.6745, 2,     25.00,   0.1635
58AA19950217, 75N, 41, 1, 7965, 2, 19950310, 0000, 75.0050, 7.0017, 2327,    801.6,  -0.4910,  34.8870, 2,  34.8870, 2,    312.5, 2,     7.60, 2,    10.50, 2,     0.08, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2160.3, 2,   -999.0, 9,    7.6707, 2,     25.00,  -0.5221
58AA19950217, 75N, 41, 1, 7966, 2, 19950310, 0000, 75.0050, 7.0017, 2327,   1001.2,  -0.7060,  34.8930, 2,  34.8920, 2,    308.1, 2,     8.70, 2,    10.80, 2,     0.08, 2,     1.01, 2,    2.550, 2,    1.230, 2,    0.000, 2,   2160.3, 2,   -999.0, 9,    7.6687, 2,     25.00,  -0.7449
58AA19950217, 75N, 41, 1, 7967, 2, 19950310, 0000, 75.0050, 7.0017, 2327,   1300.5,  -0.7740,  34.9100, 2,  34.9090, 2,    298.6, 2,    10.50, 2,    11.30, 2,     0.08, 2,     0.98, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2160.6, 2,   2290.0, 2,    7.6717, 2,     25.00,  -0.8273
58AA19950217, 75N, 41, 1, 7968, 2, 19950310, 0000, 75.0050, 7.0017, 2327,   1498.5,  -0.8420,  34.9100, 2,  34.9120, 2,    299.9, 2,    10.90, 2,    11.40, 2,     0.07, 2,     0.98, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2165.7, 2,   2293.0, 2,    7.6726, 2,     25.00,  -0.9053
58AA19950217, 75N, 41, 1, 7969, 2, 19950310, 0000, 75.0050, 7.0017, 2327,   1704.1,  -0.8930,  34.9100, 2,  34.9090, 2,    300.3, 2,    11.00, 2,    11.60, 2,     0.07, 2,     0.98, 2,    0.800, 2,    0.450, 2,    0.000, 2,   2159.9, 2,   2289.0, 2,    7.6746, 2,     25.00,  -0.9674
58AA19950217, 75N, 42, 1, 7970, 2, 19950310, 0000, 74.5017, 9.0050, 2550,     50.9,   3.7590,  35.0600, 2,  35.0610, 2,    307.8, 2,     5.70, 2,     9.60, 2,     0.08, 2,     0.84, 2,    4.170, 2,    1.770, 2,    0.260, 2,   2144.0, 2,   2296.0, 2,    7.7440, 2,     25.00,   3.7556
58AA19950217, 75N, 42, 1, 7971, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    101.1,   3.7510,  35.0600, 2,  35.0610, 2,    307.8, 2,     5.70, 2,     9.40, 2,     0.08, 2,     0.85, 2,    4.900, 2,    2.200, 2,    0.360, 2,   2140.3, 2,   2295.0, 2,    7.7430, 2,     25.00,   3.7441
58AA19950217, 75N, 42, 1, 7972, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    200.7,   3.7460,  35.0590, 2,  35.0600, 2,    306.9, 2,     5.70, 2,     9.80, 2,     0.07, 2,     0.83, 2,    4.870, 2,    2.120, 2,    0.360, 2,   2141.7, 2,   2299.0, 2,    7.7430, 2,     25.00,   3.7323
58AA19950217, 75N, 42, 1, 7973, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    400.8,   2.1730,  34.9750, 2,  34.9760, 2,    309.0, 2,     6.00, 2,     9.90, 2,     0.08, 2,     0.86, 2,    4.900, 2,    3.490, 2,    0.360, 2,   2149.2, 2,   2298.0, 2,    7.7169, 2,     25.00,   2.1500
58AA19950217, 75N, 42, 1, 7974, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    601.8,   0.1190,  34.8870, 2,  34.8880, 2,    314.2, 2,     6.80, 2,    10.30, 2,     0.07, 2,     0.87, 2,    4.200, 2,    1.850, 2,    0.230, 2,   2157.7, 2,   -999.0, 9,    7.6880, 2,     25.00,   0.0937
58AA19950217, 75N, 42, 1, 7975, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    799.4,  -0.3420,  34.8930, 2,  34.8920, 2,    306.8, 2,     7.80, 2,    11.40, 2,     0.08, 2,     0.93, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2162.2, 2,   2281.0, 2,    7.6765, 2,     25.00,  -0.3740
58AA19950217, 75N, 42, 1, 7976, 2, 19950310, 0000, 74.5017, 9.0050, 2550,    999.0,  -0.6020,  34.8970, 2,  34.8970, 2,    304.2, 2,     8.70, 2,    10.70, 2,     0.07, 2,     0.96, 2,    2.330, 2,    0.970, 2,    0.000, 2,   2171.2, 3,   2283.0, 2,    7.6765, 2,     25.00,  -0.6416
58AA19950217, 75N, 42, 1, 7977, 2, 19950310, 0000, 74.5017, 9.0050, 2550,   1499.6,  -0.7990,  34.9110, 2,  34.9100, 2,    299.0, 2,    10.70, 2,    10.80, 2,     0.07, 2,     1.01, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2162.6, 2,   2283.0, 2,    7.6726, 2,     25.00,  -0.8629
58AA19950217, 75N, 42, 1, 7978, 2, 19950310, 0000, 74.5017, 9.0050, 2550,   1998.7,  -0.8980,  34.9110, 2,  34.9100, 2,    299.9, 2,    11.40, 2,    10.80, 2,     0.07, 2,     0.98, 2,    0.610, 2,    0.940, 2,    0.000, 2,   2176.8, 3,   2287.0, 2,    7.6803, 2,     25.00,  -0.9903
58AA19950217, 75N, 42, 1, 7979, 2, 19950310, 0000, 74.5017, 9.0050, 2550,   2297.3,  -0.9080,  34.9110, 2,  34.9090, 2,    300.7, 2,    11.60, 2,    11.10, 2,     0.07, 2,     1.00, 2,    0.590, 2,    0.330, 2,    0.000, 2,   2160.1, 2,   2284.0, 2,    7.6803, 2,     25.00,  -1.0199
58AA19950217, 75N, 42, 1, 7980, 2, 19950310, 0000, 74.5017, 9.0050, 2550,   2500.4,  -0.9020,  34.9100, 2,  34.9090, 2,    301.2, 2,    11.60, 2,    11.20, 2,     0.07, 2,     1.05, 2,    0.600, 2,    0.380, 2,    0.000, 2,   2153.0, 2,   2287.0, 2,    7.6832, 2,     25.00,  -1.0283
