EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  90JS20080815,ISSS08,    87,  1,      2,2,20080909,   0, 75.2010, 173.2990,  200,     10.2,  -0.3000,  30.4000,2,  30.3680,2,    384.4,2,    10.40,2,     0.30,2,     0.76,2,     -999,9,    8.470,2,    3.890,2,    0.550,2,    9.100,2,   1923.1,2,   2098.1,2,   8.0300,2,    15.00
  90JS20080815,ISSS08,    87,  1,      1,2,20080909,   0, 75.2010, 173.2990,  200,      4.1,  -0.3000,  30.3000,2,-999.0000,9,    383.2,2,    10.30,2,     0.20,2,     0.88,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1916.7,2,   2100.7,2,   8.0200,2,    15.00
  90JS20080815,ISSS08,    88,  1,      7,2,20080909,   0, 75.0990, 172.1870,  165,    141.8,  -0.3000,  34.5000,2,-999.0000,9,    118.9,2,    57.60,2,    15.30,2,     1.61,2,     -999,9,    7.010,2,    2.960,2,    0.280,2,    2.690,2,   2299.1,2,   2273.1,2,   7.3800,2,    15.00
  90JS20080815,ISSS08,    88,  1,      6,2,20080909,   0, 75.0990, 172.1870,  165,    100.1,  -0.9000,  33.6000,2,-999.0000,9,    163.5,2,    61.10,2,    18.50,2,     2.14,2,     -999,9,    6.840,2,    3.070,2,    0.340,2,    4.300,2,   2297.2,2,   2265.1,2,   7.3800,2,    15.00
  90JS20080815,ISSS08,    88,  1,      5,2,20080909,   0, 75.0990, 172.1870,  165,     75.0,  -1.3000,  32.9000,2,-999.0000,9,    277.8,2,    41.30,2,    18.90,2,     2.69,2,     -999,9,    7.850,2,    3.650,2,    0.470,2,    7.210,2,   2209.5,2,   2238.3,2,   7.5800,2,    15.00
  90JS20080815,ISSS08,    88,  1,      4,2,20080909,   0, 75.0990, 172.1870,  165,     50.1,  -1.6000,  32.6000,2,  32.5780,2,    319.8,2,    37.20,2,    17.20,2,     2.25,2,     -999,9,    8.180,2,    4.160,2,    0.510,2,    7.800,2,   2173.1,2,   2225.9,2,   7.6600,2,    15.00
  90JS20080815,ISSS08,    88,  1,      3,2,20080909,   0, 75.0990, 172.1870,  165,     25.0,  -1.7000,  32.2000,2,  32.2270,2,    336.1,2,    23.40,2,    11.50,2,     1.65,2,     -999,9,    8.400,2,    3.820,2,    0.510,2,    7.970,2,   2152.1,2,   2225.2,2,   7.7200,2,    15.00
  90JS20080815,ISSS08,    88,  1,      2,2,20080909,   0, 75.0990, 172.1870,  165,     10.0,  -0.3000,  30.3000,2,  30.2870,2,    382.7,2,     9.40,2,     0.20,2,     0.80,2,     -999,9,    8.530,2,    4.080,2,    0.550,2,    9.290,2,   1920.1,2,   2096.6,2,   8.0200,2,    15.00
  90JS20080815,ISSS08,    88,  1,      1,2,20080909,   0, 75.0990, 172.1870,  165,      4.1,  -0.5000,  30.2000,2,  30.2490,2,    382.2,2,     9.50,2,     0.30,2,     0.84,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1918.8,2,   2094.9,2,   8.0200,2,    15.00
  90JS20080815,ISSS08,    89,  1,      5,2,20080909,   0, 75.0010, 171.0920,  166,     75.5,  -1.0000,  33.7000,2,-999.0000,9,    182.0,2,    57.40,2,    17.60,2,     2.11,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2300.8,2,   2259.8,2,   7.4100,2,    15.00
  90JS20080815,ISSS08,    89,  1,      4,2,20080909,   0, 75.0010, 171.0920,  166,     50.2,  -1.4000,  32.8000,2,  32.8620,2,    299.5,2,    36.70,2,    17.90,2,     2.14,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2208.8,2,   2239.3,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    89,  1,      3,2,20080909,   0, 75.0010, 171.0920,  166,     24.9,  -1.5000,  32.4000,2,  32.4570,2,    356.4,2,    27.00,2,    14.10,2,     1.87,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2150.8,2,   2230.6,2,   7.7400,2,    15.00
  90JS20080815,ISSS08,    89,  1,      2,2,20080909,   0, 75.0010, 171.0920,  166,     10.1,  -1.2000,  29.8000,2,  29.8600,2,    403.2,2,     5.30,2,     0.40,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1880.4,2,   -999.0,9,   8.0400,2,    15.00
  90JS20080815,ISSS08,    89,  1,      1,2,20080909,   0, 75.0010, 171.0920,  166,      4.0,  -1.4000,  29.5000,2,  29.5220,2,    397.4,2,     8.70,2,     0.30,2,     0.99,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1855.1,2,   2037.2,2,   8.0600,2,    15.00
  90JS20080815,ISSS08,    90,  1,      5,2,20080910,   0, 74.6680, 172.3880,  111,     62.9,  -1.7000,  33.0000,2,-999.0000,9,    279.6,2,    41.00,2,    15.70,2,     2.15,2,     -999,9,    8.130,2,    3.820,2,    0.540,2,    7.480,2,   2241.9,2,   2253.6,2,   7.5400,2,    15.00
  90JS20080815,ISSS08,    90,  1,      4,2,20080910,   0, 74.6680, 172.3880,  111,     50.0,  -1.7000,  33.0000,2,  32.9950,2,    279.7,2,    41.50,2,    15.60,2,     2.27,2,     -999,9,    8.230,2,    3.740,2,    0.510,2,    7.690,2,   2230.1,2,   2251.0,2,   7.5500,2,    15.00
  90JS20080815,ISSS08,    90,  1,      3,2,20080910,   0, 74.6680, 172.3880,  111,     30.1,  -1.3000,  32.9000,2,  32.8780,2,    286.0,2,    38.60,2,    18.20,2,     2.20,2,     -999,9,    7.900,2,    3.750,2,    0.480,2,    7.330,2,   2186.3,2,   2242.5,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    90,  1,      2,2,20080910,   0, 74.6680, 172.3880,  111,     10.2,  -1.1000,  29.7000,2,  29.6720,2,    392.7,2,     7.60,2,     0.30,2,     0.83,2,     -999,9,    8.670,2,    4.120,2,    0.550,2,    9.330,2,   1840.7,2,   2051.5,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    90,  1,      1,2,20080910,   0, 74.6680, 172.3880,  111,      4.1,  -1.1000,  29.7000,2,  29.6720,2,    392.5,2,     7.50,2,     0.30,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1838.4,2,   2044.4,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    92,  1,      6,2,20080910,   0, 74.4170, 168.4990,   60,     50.1,  -1.7000,  32.6000,2,-999.0000,9,    215.9,2,    45.90,2,     8.90,2,     2.07,2,     -999,9,    7.900,2,    3.740,2,    0.480,2,    6.410,2,   2259.9,2,   2238.3,2,   7.4100,2,    15.00
  90JS20080815,ISSS08,    92,  1,      5,2,20080910,   0, 74.4170, 168.4990,   60,     40.2,  -1.6000,  32.5000,2,-999.0000,9,    262.6,2,    30.70,2,     6.20,2,     1.73,2,     -999,9,    8.120,2,    3.980,2,    0.490,2,    6.740,2,   2221.8,2,   2228.3,2,   7.5100,2,    15.00
  90JS20080815,ISSS08,    92,  1,      4,2,20080910,   0, 74.4170, 168.4990,   60,     30.0,  -1.4000,  32.0000,2,  31.9280,2,    361.8,2,    13.10,2,     0.10,2,     0.95,2,     -999,9,    8.600,2,    3.940,2,    0.530,2,    7.330,2,   2117.3,2,   2203.6,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    92,  1,      3,2,20080910,   0, 74.4170, 168.4990,   60,     19.9,  -1.1000,  30.6000,2,  30.4760,2,    415.6,2,     8.20,2,     0.10,2,     0.88,2,     -999,9,    8.900,2,    4.010,2,    0.580,2,    8.150,2,   1988.8,2,   2111.9,2,   7.8900,2,    15.00
  90JS20080815,ISSS08,    92,  1,      2,2,20080910,   0, 74.4170, 168.4990,   60,     10.1,  -0.5000,  28.2000,2,  28.2010,2,    371.4,2,     7.70,2,     0.20,2,     0.73,2,     -999,9,    8.890,2,    3.970,2,    0.570,2,    9.500,2,   1847.6,2,   1963.2,2,   7.8700,2,    15.00
  90JS20080815,ISSS08,    92,  1,      1,2,20080910,   0, 74.4170, 168.4990,   60,      4.0,  -0.6000,  28.1000,2,  28.1100,2,    398.4,2,     7.50,2,     0.20,2,     0.80,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1839.3,2,   1955.5,2,   7.8700,2,    15.00
  90JS20080815,ISSS08,    93,  1,      6,2,20080910,   0, 74.4190, 165.9990,   61,     51.0,  -1.6000,  32.5000,2,-999.0000,9,    225.4,2,    43.10,2,     9.00,2,     2.04,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2237.4,2,   2225.9,2,   7.4300,2,    15.00
  90JS20080815,ISSS08,    93,  1,      5,2,20080910,   0, 74.4190, 165.9990,   61,     35.1,  -1.5000,  32.0000,2,-999.0000,9,    343.6,2,    12.60,2,     0.50,2,     0.96,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2121.6,2,   2203.7,2,   7.7500,2,    15.00
  90JS20080815,ISSS08,    93,  1,      4,2,20080910,   0, 74.4190, 165.9990,   61,     20.2,  -0.9000,  29.8000,2,  29.4140,2,    415.5,2,     7.20,2,     0.10,2,     0.88,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1914.3,2,   2048.6,2,   7.9100,2,    15.00
  90JS20080815,ISSS08,    93,  1,      3,2,20080910,   0, 74.4190, 165.9990,   61,     15.1,  -0.4000,  27.8000,2,  27.7440,2,    386.6,2,     7.90,2,     0.20,2,     0.83,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1830.7,2,   1940.4,2,   7.8700,2,    15.00
  90JS20080815,ISSS08,    93,  1,      2,2,20080910,   0, 74.4190, 165.9990,   61,     10.0,  -0.4000,  27.5000,2,  27.5540,2,   -999.0,9,     8.00,2,     0.10,2,     0.82,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1820.3,2,   1925.1,2,   7.8600,2,    15.00
  90JS20080815,ISSS08,    93,  1,      1,2,20080910,   0, 74.4190, 165.9990,   61,      4.1,  -0.1000,  27.3000,2,-999.0000,9,    380.6,2,     8.40,2,     0.00,2,     0.85,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1817.8,2,   1912.2,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    94,  1,      7,2,20080911,   0, 74.4180, 163.6650,   61,     51.0,  -1.6000,  32.5000,2,-999.0000,9,    254.2,2,    34.20,2,     7.20,2,     1.76,2,     -999,9,    8.120,2,    3.850,2,    0.490,2,    6.640,2,   2198.1,2,   2213.9,2,   7.5000,2,    15.00
  90JS20080815,ISSS08,    94,  1,      6,2,20080911,   0, 74.4180, 163.6650,   61,     51.0,  -1.6000,  32.5000,2,-999.0000,9,    254.1,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2198.0,2,   2212.2,2,   7.5000,2,    15.00
  90JS20080815,ISSS08,    94,  1,      5,2,20080911,   0, 74.4180, 163.6650,   61,     40.0,  -1.6000,  32.4000,2,-999.0000,9,    270.0,2,    28.70,2,     5.50,2,     1.56,2,     -999,9,    8.160,2,    3.730,2,    0.500,2,    6.560,2,   2186.4,2,   2209.5,2,   7.5400,2,    15.00
  90JS20080815,ISSS08,    94,  1,      4,2,20080911,   0, 74.4180, 163.6650,   61,     30.2,  -1.3000,  31.5000,2,-999.0000,9,    402.4,2,     9.50,2,     0.10,2,     0.97,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2007.9,2,   2124.5,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    94,  1,      3,2,20080911,   0, 74.4180, 163.6650,   61,     20.2,  -0.9000,  29.8000,2,-999.0000,9,    417.3,2,     8.50,2,     0.10,2,     0.82,2,     -999,9,    9.070,2,    4.110,2,    0.570,2,    8.670,2,   1942.3,2,   2064.5,2,   7.8800,2,    15.00
  90JS20080815,ISSS08,    94,  1,      2,2,20080911,   0, 74.4180, 163.6650,   61,     15.1,  -0.4000,  27.8000,2,-999.0000,9,    383.6,2,     8.80,2,     0.20,2,     0.85,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1795.5,2,   1895.8,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    94,  1,      1,2,20080911,   0, 74.4180, 163.6650,   61,      4.1,  -0.1000,  27.3000,2,-999.0000,9,    386.2,2,    10.20,2,     0.10,2,     0.77,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1735.9,2,   1819.5,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    95,  1,      6,2,20080911,   0, 74.4170, 161.3350,   55,     44.6,  -1.3000,  32.4000,2,-999.0000,9,    208.6,2,    40.90,2,     9.90,2,     2.26,2,     -999,9,    7.710,2,    3.720,2,    0.450,2,    5.460,2,   2230.5,2,   2204.2,2,   7.3800,2,    15.00
  90JS20080815,ISSS08,    95,  1,      5,2,20080911,   0, 74.4170, 161.3350,   55,     31.9,  -1.0000,  31.9000,2,  32.0250,2,    279.5,2,    23.60,2,     3.70,2,     1.64,2,     -999,9,    7.810,2,    3.710,2,    0.470,2,    5.660,2,   2171.2,2,   2199.5,2,   7.5700,2,    15.00
  90JS20080815,ISSS08,    95,  1,      4,2,20080911,   0, 74.4170, 161.3350,   55,     25.1,  -1.2000,  28.9000,2,  28.9430,2,    353.2,2,    13.60,2,     0.10,2,     1.44,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1971.2,2,   2031.6,2,   7.6800,2,    15.00
  90JS20080815,ISSS08,    95,  1,      3,2,20080911,   0, 74.4170, 161.3350,   55,     14.9,  -0.8000,  26.8000,2,  26.6100,2,    390.4,2,    11.30,2,     0.20,2,     1.04,2,     -999,9,    9.090,2,    4.180,2,    0.590,2,    8.070,2,   1835.5,2,   1900.5,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    95,  1,      2,2,20080911,   0, 74.4170, 161.3350,   55,     10.1,   0.5000,  24.1000,2,  24.1440,2,    380.1,2,    13.00,2,     0.20,2,     0.80,2,     -999,9,    8.810,2,    4.100,2,    0.560,2,    9.420,2,   1696.5,2,   1756.3,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    95,  1,      1,2,20080911,   0, 74.4170, 161.3350,   55,      3.9,   0.7000,  23.9000,2,  23.9420,2,    379.7,2,    13.30,2,     0.20,2,     0.90,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1677.0,2,   1746.2,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    96,  1,      6,2,20080911,   0, 74.9840, 161.0430,   54,     43.5,  -1.4000,  32.5000,2,-999.0000,9,    189.2,2,    44.40,2,    10.30,2,     2.18,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2251.9,2,   2215.8,2,   7.3600,2,    15.00
  90JS20080815,ISSS08,    96,  1,      5,2,20080911,   0, 74.9840, 161.0430,   54,     30.0,  -1.4000,  32.5000,2,-999.0000,9,    198.6,2,    34.70,2,     6.80,2,     2.06,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2238.5,2,   2215.6,2,   7.4200,2,    15.00
  90JS20080815,ISSS08,    96,  1,      4,2,20080911,   0, 74.9840, 161.0430,   54,     25.2,  -0.9000,  31.6000,2,-999.0000,9,    374.4,2,     9.60,2,     0.10,2,     1.06,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2069.0,2,   2174.3,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    96,  1,      3,2,20080911,   0, 74.9840, 161.0430,   54,     20.1,  -0.9000,  27.9000,2,-999.0000,9,    401.6,2,    11.70,2,     0.10,2,     0.99,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1687.7,2,   1955.2,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    96,  1,      2,2,20080911,   0, 74.9840, 161.0430,   54,     10.0,   0.5000,  25.2000,2,  24.9440,2,    375.9,2,    12.10,2,     0.20,2,     0.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1727.4,2,   1795.0,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    96,  1,      1,2,20080911,   0, 74.9840, 161.0430,   54,      3.9,   1.1000,  23.7000,2,  23.7040,2,    375.8,2,    13.50,2,     0.20,2,     0.87,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1862.5,2,   1753.5,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    97,  1,      7,2,20080911,   0, 75.2710, 160.8900,   59,     49.1,  -1.1000,  33.3000,2,-999.0000,9,    136.1,2,    48.20,2,    12.10,2,     2.13,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2286.6,2,   2223.3,2,   7.3200,2,    15.00
  90JS20080815,ISSS08,    97,  1,      6,2,20080911,   0, 75.2710, 160.8900,   59,     40.0,  -1.1000,  33.2000,2,-999.0000,9,    138.4,2,    47.20,2,    12.20,2,     2.15,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2282.7,2,   2231.5,2,   7.3200,2,    15.00
  90JS20080815,ISSS08,    97,  1,      5,2,20080911,   0, 75.2710, 160.8900,   59,     29.8,  -1.0000,  32.4000,2,-999.0000,9,    304.2,2,     7.40,2,     0.30,2,     1.39,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.1,2,   2213.0,2,   7.6500,2,    15.00
  90JS20080815,ISSS08,    97,  1,      4,2,20080911,   0, 75.2710, 160.8900,   59,     19.9,  -0.8000,  29.6000,2,  29.1000,2,    388.3,2,    12.10,2,     0.30,2,     1.18,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1941.5,2,   2022.3,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    97,  1,      3,2,20080911,   0, 75.2710, 160.8900,   59,     15.0,   0.5000,  25.4000,2,  25.6360,2,    376.6,2,    11.60,2,     0.20,2,     0.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1752.2,2,   1829.8,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    97,  1,      2,2,20080911,   0, 75.2710, 160.8900,   59,     10.2,   0.6000,  25.4000,2,  25.3880,2,    375.2,2,    11.90,2,     0.20,2,     0.97,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1732.4,2,   1806.9,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    97,  1,      1,2,20080911,   0, 75.2710, 160.8900,   59,      4.0,   0.7000,  24.9000,2,  24.8100,2,    375.8,2,    12.40,2,     0.20,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1717.3,2,   1785.8,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    98,  1,      6,2,20080911,   0, 75.5510, 160.7510,   58,     48.3,  -1.1000,  33.3000,2,-999.0000,9,    143.6,2,    43.00,2,    11.90,2,     1.91,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2238.5,2,   2236.2,2,   7.3400,2,    15.00
  90JS20080815,ISSS08,    98,  1,      5,2,20080911,   0, 75.5510, 160.7510,   58,     34.9,  -1.0000,  33.0000,2,-999.0000,9,    200.8,2,    19.50,2,     7.60,2,     1.73,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2238.5,2,   2230.3,2,   7.4500,2,    15.00
  90JS20080815,ISSS08,    98,  1,      4,2,20080911,   0, 75.5510, 160.7510,   58,     25.0,  -0.7000,  31.6000,2,  31.4540,2,    371.5,2,     9.60,2,     0.10,2,     1.08,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2063.0,2,   2166.3,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    98,  1,      3,2,20080911,   0, 75.5510, 160.7510,   58,     20.0,  -0.2000,  27.6000,2,  26.8220,2,    389.5,2,    10.10,2,     0.00,2,     0.72,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1827.0,2,   1908.5,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    98,  1,      2,2,20080911,   0, 75.5510, 160.7510,   58,     10.1,   0.4000,  25.9000,2,  25.9370,2,    375.4,2,    11.00,2,     0.10,2,     0.91,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1767.4,2,   1829.6,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,    98,  1,      1,2,20080911,   0, 75.5510, 160.7510,   58,     10.0,   0.4000,  25.9000,2,  25.9330,2,    375.6,2,    10.90,2,     0.10,2,     0.87,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1769.3,2,   1844.0,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,    99,  1,      6,2,20080911,   0, 75.1710, 163.5860,   60,     49.5,  -1.3000,  32.9000,2,-999.0000,9,    159.3,2,    53.10,2,    11.90,2,     2.17,2,     -999,9,    7.410,2,    3.510,2,    0.400,2,    4.500,2,   2274.1,2,   2230.3,2,   7.3000,2,    15.00
  90JS20080815,ISSS08,    99,  1,      5,2,20080911,   0, 75.1710, 163.5860,   60,     30.0,  -1.3000,  32.2000,2,-999.0000,9,    367.5,2,    16.70,2,     0.10,2,     1.19,2,     -999,9,    9.030,2,    3.760,2,    0.500,2,    6.120,2,   2122.8,2,   2223.1,2,   7.7900,2,    15.00
  90JS20080815,ISSS08,    99,  1,      4,2,20080911,   0, 75.1710, 163.5860,   60,     25.0,  -1.1000,  30.9000,2,-999.0000,9,    417.5,2,     9.40,2,     0.10,2,     0.80,2,     -999,9,    8.320,2,    3.940,2,    0.540,2,    7.200,2,   2027.6,2,   2156.7,2,   7.8900,2,    15.00
  90JS20080815,ISSS08,    99,  1,      3,2,20080911,   0, 75.1710, 163.5860,   60,     19.9,  -0.9000,  28.3000,2,  28.5030,2,    411.7,2,    11.40,2,     0.10,2,     0.97,2,     -999,9,    8.880,2,    4.130,2,    0.580,2,    8.080,2,   1908.7,2,   2012.1,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    99,  1,      2,2,20080911,   0, 75.1710, 163.5860,   60,     15.2,   0.1000,  26.1000,2,  26.5980,2,    390.6,2,    10.60,2,     0.20,2,     0.93,2,     -999,9,    8.810,2,    4.090,2,    0.560,2,    9.070,2,   1802.8,2,   1882.7,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    99,  1,      1,2,20080911,   0, 75.1710, 163.5860,   60,      3.9,   0.3000,  25.6000,2,  25.6550,2,    377.9,2,    11.30,2,     0.10,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1758.7,2,   1823.7,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,   100,  1,      6,2,20080911,   0, 75.7160, 164.0790,   70,     58.2,  -1.0000,  33.9000,2,-999.0000,9,    187.2,2,    38.40,2,    13.00,2,     1.54,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2264.9,2,   2261.3,2,   7.4800,2,    15.00
  90JS20080815,ISSS08,   100,  1,      5,2,20080911,   0, 75.7160, 164.0790,   70,     40.1,  -1.4000,  32.7000,2,-999.0000,9,    219.4,2,    44.20,2,    12.90,2,     2.15,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2249.7,2,   2225.3,2,   7.4100,2,    15.00
  90JS20080815,ISSS08,   100,  1,      4,2,20080911,   0, 75.7160, 164.0790,   70,     30.1,  -1.1000,  32.2000,2,-999.0000,9,    406.6,2,    12.40,2,     0.10,2,     0.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2083.6,2,   2223.1,2,   7.8800,2,    15.00
  90JS20080815,ISSS08,   100,  1,      3,2,20080911,   0, 75.7160, 164.0790,   70,     20.0,  -0.7000,  29.0000,2,  29.0160,2,    411.2,2,     8.40,2,     0.10,2,     0.88,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1913.9,2,   2051.6,2,   7.8900,2,    15.00
  90JS20080815,ISSS08,   100,  1,      2,2,20080911,   0, 75.7160, 164.0790,   70,     15.0,  -0.6000,  27.4000,2,  27.6410,2,    390.6,2,     8.80,2,     0.10,2,     0.78,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1837.8,2,   1951.8,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,   100,  1,      1,2,20080911,   0, 75.7160, 164.0790,   70,      4.0,   0.1000,  26.3000,2,  26.2960,2,    378.0,2,    10.20,2,     0.10,2,     0.85,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1785.3,2,   1863.9,2,   7.7900,2,    15.00
  90JS20080815,ISSS08,   101,  1,      5,2,20080912,   0, 76.1170, 160.4570,   84,     54.1,  -1.1000,  33.7000,2,-999.0000,9,    185.8,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2248.3,2,   2247.9,2,   7.4800,2,    15.00
  90JS20080815,ISSS08,   101,  1,      4,2,20080912,   0, 76.1170, 160.4570,   84,     30.3,  -0.9000,  32.4000,2,  32.3010,2,    319.1,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2146.1,2,   2204.3,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,   101,  1,      3,2,20080912,   0, 76.1170, 160.4570,   84,     20.4,  -0.8000,  29.2000,2,  28.8930,2,    403.5,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1921.2,2,   2022.2,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,   101,  1,      2,2,20080912,   0, 76.1170, 160.4570,   84,     10.3,   0.3000,  25.8000,2,  25.8200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1772.7,2,   1838.9,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,   101,  1,      1,2,20080912,   0, 76.1170, 160.4570,   84,      4.3,   0.4000,  25.8000,2,  25.8050,2,    376.7,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1769.8,2,   1838.7,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,   102,  1,      6,2,20080912,   0, 76.5590, 160.0720,   70,     59.6,  -1.2000,  33.8000,2,-999.0000,9,    216.4,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2229.4,2,   2252.5,2,   7.5700,2,    15.00
